"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"928",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Electronics and Communications","Navy","CARTER",0.525856015178663,0.43310555907047
"929",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Electronics and Communications","Navy","CARTER",0.231259089403769,0.440974063807366
"930",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Electronics and Communications","Navy","CARTER",0.227762155504068,0.328292420028833
"931",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Electronics and Communications","Navy","CARTER",0.215948611440634,0.224989952116157
"932",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Electronics and Communications","Navy","CARTER",0.23407053763773,0.225927101527477
"933",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Electronics and Communications","Navy","CARTER",0.322524459118525,0.25751453606563
"934",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Electronics and Communications","Navy","CARTER",0.467651067995057,0.341415354917104
"935",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Electronics and Communications","Navy","CARTER",0.201105990504519,0.330427172539367
"936",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Electronics and Communications","Navy","CARTER",0.133108868233675,0.267288642244417
"937",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Electronics and Communications","Navy","CARTER",0.380672449580786,0.23829576943966
"938",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Electronics and Communications","Navy","CARTER",0.182238459699096,0.232006592504519
"939",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Electronics and Communications","Navy","CARTER",0.058578980000914,0.207163296426932
"940",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Electronics and Communications","Navy","CARTER",0.24996982136925,0.163595753689753
"941",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Electronics and Communications","Navy","CARTER",0.0634405914228699,0.123996464264344
"942",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Electronics and Communications","Navy","CARTER",0.158796717564436,0.157402376785518
"943",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Electronics and Communications","Navy","CARTER",0.161519353225449,0.127918887404252
"944",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Electronics and Communications","Navy","CARTER",0.139836208092414,0.153384092960766
"945",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Electronics and Communications","Navy","CARTER",0.20861094941109,0.169988836909651
"946",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Electronics and Communications","Navy","CARTER",0.238804348677059,0.195750502060188
"947",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Electronics and Communications","Navy","KENDALL",0.213548237390588,NA
"948",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Electronics and Communications","Navy","KENDALL",0.495703401318093,NA
"949",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Electronics and Communications","Navy","KENDALL",0.285064559252394,0.331438732653692
"950",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Electronics and Communications","Navy","KENDALL",0.595417167892081,0.458728376154189
"951",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Electronics and Communications","Navy","KENDALL",0.650057312666049,0.510179679936841
"952",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Electronics and Communications","Navy","KENDALL",0.635858143548553,0.627110874702228
"953",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Electronics and Communications","Navy","KENDALL",0.726080529966018,0.670665328726873
"954",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Electronics and Communications","Navy","KENDALL",0.831106252033776,0.731014975182782
"955",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Electronics and Communications","Navy","KENDALL",0.687900706127072,0.748362496042289
"956",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Electronics and Communications","Navy","KENDALL",1.17676657144475,0.898591176535201
"957",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Electronics and Communications","Navy","KENDALL",2.37958660855731,1.41475129537638
"958",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Electronics and Communications","Navy","KENDALL",0.580755517102772,1.37903623236828
"959",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Electronics and Communications","Navy","KENDALL",0.510843075707322,1.15706173378913
"960",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Electronics and Communications","Navy","KENDALL",1.00906811253549,0.700222235115196
"961",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Electronics and Communications","Navy","KENDALL",0.520909268643546,0.680273485628787
"962",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Electronics and Communications","Navy","KENDALL",0.503213814783894,0.677730398654311
"963",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Electronics and Communications","Navy","KENDALL",0.67551105956474,0.566544714330727
"964",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Electronics and Communications","Navy","KENDALL",0.725940301972784,0.634888392107139
"965",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Electronics and Communications","Navy","KENDALL",0.876091855546258,0.75918107236126
"966",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Electronics and Communications","Navy","KENDALL",0.717953753957246,0.773328637158762
"967",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Electronics and Communications","Navy","KENDALL",0.709374362868691,0.767806657457398
"968",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Electronics and Communications","Navy","KENDALL",0.925445616001117,0.784257910942351
"969",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Electronics and Communications","Navy","KENDALL",2.1757648416407,1.27019494017017
"970",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Electronics and Communications","Navy","KENDALL",0.5340871301884,1.21176586261007
"971",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Electronics and Communications","Navy","KENDALL",0.5214184980069,1.077090156612
"972",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Electronics and Communications","Navy","KENDALL",0.8872652162567,0.647590281484
"973",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Electronics and Communications","Navy","KENDALL",0.6578753517857,0.688853022016433
"974",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Electronics and Communications","Navy","KENDALL",0.72074674916,0.7552957724008
"975",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Electronics and Communications","Navy","KENDALL",0.8403522837084,0.739658128218033
"976",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Electronics and Communications","Navy","KENDALL",0.6889365775951,0.7500118701545
"977",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Electronics and Communications","Navy","KENDALL",0.8087649200752,0.779351260459566
"978",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Electronics and Communications","Navy","KENDALL",0.9381055504163,0.811935682695533
"979",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Electronics and Communications","Navy","KENDALL",0.922172297926,0.889680922805833
"980",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Electronics and Communications","Navy","KENDALL",0.9500669207959,0.936781589712733
"981",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Electronics and Communications","Navy","KENDALL",1.8665484892867,1.2462625693362
"982",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Electronics and Communications","Air Force","YOUNG",0.174358417588955,NA
"983",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Electronics and Communications","Air Force","YOUNG",0.7449381872264,NA
"984",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Electronics and Communications","Air Force","YOUNG",1.23753621366034,0.718944272825233
"985",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Electronics and Communications","Air Force","YOUNG",0.458171518872017,0.813548639919587
"986",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Electronics and Communications","Air Force","YOUNG",0.326401404392625,0.674036378974995
"987",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Electronics and Communications","Air Force","YOUNG",0.56320540181128,0.449259441691974
"988",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Electronics and Communications","Air Force","YOUNG",0.51646802483731,0.468691610347072
"989",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Electronics and Communications","Air Force","YOUNG",0.725375107255965,0.601682844634852
"990",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Electronics and Communications","Air Force","YOUNG",0.590297145347072,0.610713425813449
"991",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Electronics and Communications","Air Force","YOUNG",0.508209531832972,0.607960594812003
"992",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Electronics and Communications","Air Force","YOUNG",0.351087491583514,0.483198056254519
"993",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Electronics and Communications","Air Force","YOUNG",0.66009401483731,0.506463679417932
"994",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Electronics and Communications","Air Force","YOUNG",0.579695244186551,0.530292250202458
"995",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Electronics and Communications","Air Force","YOUNG",0.576998138969631,0.605595799331164
"996",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Electronics and Communications","Air Force","YOUNG",1.70143135071583,0.952708244624006
"997",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Electronics and Communications","Air Force","YOUNG",0.592016685819441,0.956815391834969
"998",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Electronics and Communications","Air Force","YOUNG",0.347432105563975,0.88029338069975
"999",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Electronics and Communications","Air Force","YOUNG",0.569220310814029,0.502889700732482
"1000",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Electronics and Communications","Air Force","YOUNG",0.398517338319983,0.438389918232662
"1001",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Electronics and Communications","Air Force","YOUNG",0.604463268997943,0.524066972710652
"1002",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Electronics and Communications","Air Force","YOUNG",0.938693028274518,0.647224545197481
"1003",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Electronics and Communications","Air Force","YOUNG",0.293434417579563,0.612196904950675
"1004",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Electronics and Communications","Air Force","YOUNG",0.115532878675038,0.449220108176373
"1005",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Electronics and Communications","Air Force","YOUNG",0.14528838441221,0.184751893555604
"1006",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Electronics and Communications","Air Force","YOUNG",0.118631080948257,0.126484114678502
"1007",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Electronics and Communications","Air Force","YOUNG",0.118792973738905,0.127570813033124
"1008",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Electronics and Communications","Air Force","YOUNG",0.22561213182507,0.154345395504077
"1009",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Electronics and Communications","Air Force","YOUNG",0.160870053401797,0.168425052988591
"1010",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Electronics and Communications","Air Force","YOUNG",0.0891216583119384,0.158534614512935
"1011",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Electronics and Communications","Air Force","YOUNG",0.079877246287976,0.109956319333904
"1012",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Electronics and Communications","Air Force","YOUNG",0.116634829225503,0.0952112446084724
"1013",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Electronics and Communications","Air Force","YOUNG",0.200015903155755,0.132175992889745
"1014",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Electronics and Communications","Air Force","YOUNG",0.138437399743261,0.151696044041506
"1015",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Electronics and Communications","Air Force","YOUNG",0.097571745025674,0.145341682641563
"1016",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Electronics and Communications","Air Force","YOUNG",0.0519500134146341,0.0959863860611896
"1017",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Electronics and Communications","Air Force","YOUNG",0.11148048809371,0.0870007488446727
"1018",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Electronics and Communications","Air Force","YOUNG",0.0435879510697475,0.0690061508593639
"1019",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Electronics and Communications","Air Force","YOUNG",0.0436246752995293,0.0662310381543289
"1020",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Electronics and Communications","Air Force","YOUNG",0.0766935583119384,0.0546353948937384
"1021",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Electronics and Communications","Air Force","YOUNG",0.109949095310533,0.0767557763073335
"1022",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Electronics and Communications","Air Force","YOUNG",0.0550159428976081,0.0805528655066931
"1023",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Electronics and Communications","Air Force","YOUNG",0.051823387284935,0.072262808497692
"1024",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Electronics and Communications","Air Force","YOUNG",0.0748686492131767,0.0605693264652399
"1025",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Electronics and Communications","Air Force","YOUNG",0.0624546816512799,0.0630489060497972
"1026",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Electronics and Communications","Air Force","YOUNG",0.0541034422996223,0.0638089243880263
"1027",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Electronics and Communications","Air Force","YOUNG",0.0331998087494755,0.0499193109001259
"1028",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Electronics and Communications","Air Force","YOUNG",0.031534271212757,0.0396125074206183
"1029",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Electronics and Communications","Air Force","YOUNG",0.0622681111833823,0.0423340637152049
"1030",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Electronics and Communications","Air Force","YOUNG",0.0302266542068821,0.0413430122010071
"1031",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Electronics and Communications","Air Force","YOUNG",0.0763453850608477,0.0562800501503707
"1032",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Electronics and Communications","Air Force","YOUNG",0.0691030382710869,0.0585583591796055
"1033",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Electronics and Communications","Air Force","CARTER",0.0552912288698853,NA
"1034",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Electronics and Communications","Air Force","CARTER",0.295306259092877,NA
"1035",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Electronics and Communications","Air Force","CARTER",0.66261952702966,0.337739004997474
"1036",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Electronics and Communications","Air Force","CARTER",0.471031605769647,0.476319130630728
"1037",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Electronics and Communications","Air Force","CARTER",0.520480364418705,0.551377165739338
"1038",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Electronics and Communications","Air Force","CARTER",1.77356465977484,0.921692209987732
"1039",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Electronics and Communications","Air Force","CARTER",0.253538570945657,0.849194531713068
"1040",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Electronics and Communications","Air Force","CARTER",0.165659838157895,0.730921022959465
"1041",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Electronics and Communications","Air Force","CARTER",0.613571699475824,0.344256702859792
"1042",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Electronics and Communications","Air Force","CARTER",0.416188727909713,0.398473421847811
"1043",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Electronics and Communications","Air Force","CARTER",0.487211887751391,0.505657438378976
"1044",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Electronics and Communications","Air Force","CARTER",0.663027676647411,0.522142764102838
"1045",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Electronics and Communications","Air Force","CARTER",0.46713608483098,0.539125216409927
"1046",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Electronics and Communications","Air Force","CARTER",0.516577488029525,0.548913749835972
"1047",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Electronics and Communications","Air Force","CARTER",0.819011412612323,0.600908328490943
"1048",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Electronics and Communications","Air Force","CARTER",0.575008465746684,0.636865788796177
"1049",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Electronics and Communications","Air Force","CARTER",0.628004991827129,0.674008290062045
"1050",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Electronics and Communications","Air Force","CARTER",1.76920837006846,0.990740609214092
"1051",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Electronics and Communications","Air Force","CARTER",0.564358977182123,0.987190779692572
"1052",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Electronics and Communications","Air Force","CARTER",0.433503910564415,0.922357085938334
"1053",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Electronics and Communications","Air Force","CARTER",0.589123031672262,0.528995306472933
"1054",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Electronics and Communications","Air Force","CARTER",0.355558208099035,0.459395050111904
"1055",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Electronics and Communications","Air Force","CARTER",0.479476084462862,0.474719108078053
"1056",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Electronics and Communications","Air Force","CARTER",0.74770938959295,0.527581227384949
"1057",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Electronics and Communications","Air Force","CARTER",0.583290232165338,0.603491902073717
"1058",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Electronics and Communications","Air Force","CARTER",0.568914240421737,0.633304620726675
"1059",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Electronics and Communications","Air Force","CARTER",0.788664612788502,0.646956361791859
"1060",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Electronics and Communications","Air Force","CARTER",0.653469243495594,0.670349365568611
"1061",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Electronics and Communications","Air Force","CARTER",0.971481101017625,0.804538319100573
"1062",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Electronics and Communications","Air Force","CARTER",1.72036239748217,1.11510424733179
"1063",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"Electronics and Communications","Air Force","CARTER",0.366060572062609,1.01930135685413
"1064",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"Electronics and Communications","Air Force","CARTER",0.415874749943363,0.834099239829379
"1065",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Electronics and Communications","Air Force","CARTER",0.291085827824117,0.35767371661003
"1066",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Electronics and Communications","Air Force","CARTER",0.233509883575327,0.313490153780936
"1067",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Electronics and Communications","Air Force","CARTER",0.375325099083514,0.299973603494319
"1068",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Electronics and Communications","Air Force","CARTER",0.326432343527958,0.3117557753956
"1069",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Electronics and Communications","Air Force","CARTER",0.414465973257131,0.372074471956201
"1070",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Electronics and Communications","Air Force","CARTER",0.209251384574194,0.316716567119761
"1071",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Electronics and Communications","Air Force","CARTER",0.306337699402739,0.310018352411355
"1072",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Electronics and Communications","Air Force","CARTER",0.160995989105139,0.225528357694024
"1073",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Electronics and Communications","Air Force","CARTER",0.202414014777057,0.223249234428312
"1074",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Electronics and Communications","Air Force","CARTER",0.400254797118011,0.254554933666735
"1075",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Electronics and Communications","Air Force","CARTER",0.0858514032001625,0.229506738365077
"1076",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Electronics and Communications","Air Force","CARTER",0.131802981755662,0.205969727357945
"1077",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Electronics and Communications","Air Force","CARTER",0.21344014300782,0.143698175987881
"1078",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Electronics and Communications","Air Force","CARTER",0.0843552758509191,0.143199466871467
"1079",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Electronics and Communications","Air Force","CARTER",0.0894999162144816,0.129098445024407
"1080",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Electronics and Communications","Air Force","CARTER",0.0762413269366304,0.0833655063340104
"1081",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Electronics and Communications","Air Force","CARTER",0.036320371799736,0.0673538716502827
"1082",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Electronics and Communications","Air Force","CARTER",0.0804768828533564,0.0643461938632409
"1083",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Electronics and Communications","Air Force","CARTER",0.177372335847365,0.098056530166819
"1084",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Electronics and Communications","Air Force","CARTER",0.14048541166081,0.13277821012051
"1085",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Electronics and Communications","Air Force","CARTER",0.123524450797806,0.147127399435327
"1086",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Electronics and Communications","Air Force","CARTER",0.114165049484411,0.126058303981009
"1087",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Electronics and Communications","Air Force","KENDALL",0.114907560529297,NA
"1088",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Electronics and Communications","Air Force","KENDALL",0.351902753700958,NA
"1089",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Electronics and Communications","Air Force","KENDALL",0.335676218700443,0.267495510976899
"1090",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Electronics and Communications","Air Force","KENDALL",0.572628750015446,0.420069240805616
"1091",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Electronics and Communications","Air Force","KENDALL",0.555747567325713,0.488017512013867
"1092",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Electronics and Communications","Air Force","KENDALL",0.874369723033158,0.667582013458106
"1093",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Electronics and Communications","Air Force","KENDALL",0.472183915559675,0.634100401972849
"1094",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Electronics and Communications","Air Force","KENDALL",0.342486360508701,0.563013333033845
"1095",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Electronics and Communications","Air Force","KENDALL",0.443465979332715,0.419378751800364
"1096",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Electronics and Communications","Air Force","KENDALL",0.626324456018948,0.470758931953455
"1097",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Electronics and Communications","Air Force","KENDALL",1.24221409242097,0.77066817592421
"1098",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Electronics and Communications","Air Force","KENDALL",0.25967972542094,0.709406091286951
"1099",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Electronics and Communications","Air Force","KENDALL",0.438458783133239,0.646784200325048
"1100",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Electronics and Communications","Air Force","KENDALL",0.797992942141261,0.498710483565147
"1101",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Electronics and Communications","Air Force","KENDALL",0.277336854675637,0.504596193316712
"1102",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Electronics and Communications","Air Force","KENDALL",0.682171830291256,0.585833875702718
"1103",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Electronics and Communications","Air Force","KENDALL",0.415541649747944,0.458350111571612
"1104",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Electronics and Communications","Air Force","KENDALL",0.48249881610389,0.526737432047696
"1105",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Electronics and Communications","Air Force","KENDALL",0.351677162128161,0.416572542659998
"1106",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Electronics and Communications","Air Force","KENDALL",0.508982278281812,0.447719418837954
"1107",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Electronics and Communications","Air Force","KENDALL",0.593814300815883,0.484824580408619
"1108",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Electronics and Communications","Air Force","KENDALL",0.418117180240175,0.506971253112623
"1109",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Electronics and Communications","Air Force","KENDALL",1.47777799392556,0.829903158327206
"1110",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Electronics and Communications","Air Force","KENDALL",0.3534280030507,0.749774392405479
"1111",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Electronics and Communications","Air Force","KENDALL",0.3086399912274,0.713281996067887
"1112",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Electronics and Communications","Air Force","KENDALL",0.6492172418251,0.437095078701067
"1113",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Electronics and Communications","Air Force","KENDALL",0.2805835863493,0.412813606467267
"1114",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Electronics and Communications","Air Force","KENDALL",0.3530997558917,0.427633528022033
"1115",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Electronics and Communications","Air Force","KENDALL",0.6389847794852,0.424222707242067
