"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"12251",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Products","Navy","Section 808
FY12 NDAA
Implem.",0.1037717784998,0.0739165040922
"12252",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Products","Air Force","Section 808
FY12 NDAA
Implem.",0.0217003561387,0.0185461105033333
"12253",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Products","DLA","Section 808
FY12 NDAA
Implem.",2.0079001365481,1.80529928084477
"12254",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Products","Military
Health","Section 808
FY12 NDAA
Implem.",0.0003048767969,0.000254707755968799
"12255",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Products","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.0210554224055,0.00832700958336667
"12256",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other R&D and Knowledge Based","Army","Section 808
FY12 NDAA
Implem.",0.7469683751251,0.8089493559764
"12257",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other R&D and Knowledge Based","Navy","Section 808
FY12 NDAA
Implem.",0.7339890576472,0.6402065064856
"12258",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other R&D and Knowledge Based","Air Force","Section 808
FY12 NDAA
Implem.",0.4862388915216,0.459362568609467
"12259",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other R&D and Knowledge Based","DLA","Section 808
FY12 NDAA
Implem.",0.0347996203801,0.0319666894313
"12260",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other R&D and Knowledge Based","MDA","Section 808
FY12 NDAA
Implem.",0.0273066357384,0.0329626291156333
"12261",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other R&D and Knowledge Based","Military
Health","Section 808
FY12 NDAA
Implem.",0.0169130189531,0.0284746410729
"12262",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other R&D and Knowledge Based","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.1930966518163,0.226794468128467
"12263",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Services","Army","Section 808
FY12 NDAA
Implem.",0.1690597374222,0.252454960122267
"12264",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Services","Navy","Section 808
FY12 NDAA
Implem.",0.1937512168956,0.180739849630833
"12265",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Services","Air Force","Section 808
FY12 NDAA
Implem.",0.1050726713949,0.0753651752506667
"12266",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Services","DLA","Section 808
FY12 NDAA
Implem.",0.0009840904479,0.00164448869006667
"12267",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Services","MDA","Section 808
FY12 NDAA
Implem.",8.328e-06,6.46666666666667e-06
"12268",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Services","Military
Health","Section 808
FY12 NDAA
Implem.",0.0132444681485,0.0982511126823
"12269",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other Services","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.2128685830326,0.242123036164033
"12270",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Ships & Submarines","Army","Section 808
FY12 NDAA
Implem.",0.0042318076712,0.00677090536263333
"12271",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Ships & Submarines","Navy","Section 808
FY12 NDAA
Implem.",0.348879631803,0.3297238136259
"12272",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Ships & Submarines","Air Force","Section 808
FY12 NDAA
Implem.",0.0015533680157,0.000678881088566667
"12273",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Ships & Submarines","DLA","Section 808
FY12 NDAA
Implem.",0.1723789713776,0.150776033465733
"12274",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Ships & Submarines","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.0063125706911,0.007618175295
"12275",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Weapons and Ammunition","Army","Section 808
FY12 NDAA
Implem.",0.1789558544401,0.3676941971941
"12276",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Weapons and Ammunition","Navy","Section 808
FY12 NDAA
Implem.",0.1044860578686,0.0883030988001333
"12277",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Weapons and Ammunition","Air Force","Section 808
FY12 NDAA
Implem.",0.1024661084063,0.0710578855156667
"12278",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Weapons and Ammunition","DLA","Section 808
FY12 NDAA
Implem.",0.0090846951121,0.0108731903406
"12279",2014-09-30,"Q4",2014-09-18,2.83561643835616,"Weapons and Ammunition","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.0149311841614,0.00588806808766667
"12280",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Aircraft and Drones","Army","Section 808
FY12 NDAA
Implem.",0.2420525184022,0.658273598443333
"12281",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Aircraft and Drones","Navy","Section 808
FY12 NDAA
Implem.",0.9476627447044,0.644672430902467
"12282",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Aircraft and Drones","Air Force","Section 808
FY12 NDAA
Implem.",0.7366992692731,0.702509349080833
"12283",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Aircraft and Drones","DLA","Section 808
FY12 NDAA
Implem.",0.2588492786116,0.325115345320667
"12284",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Aircraft and Drones","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.0880890275104,0.0680689991240333
"12285",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Electronics and Communications","Army","Section 808
FY12 NDAA
Implem.",1.0955668687045,0.852504684989867
"12286",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Electronics and Communications","Navy","Section 808
FY12 NDAA
Implem.",1.0176972528301,0.9416048202806
"12287",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Electronics and Communications","Air Force","Section 808
FY12 NDAA
Implem.",0.6916109066217,0.6172299766143
"12288",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Electronics and Communications","DLA","Section 808
FY12 NDAA
Implem.",0.1498827772777,0.127768281902633
"12289",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Electronics and Communications","MDA","Section 808
FY12 NDAA
Implem.",0.00496739198,0.00348473091333333
"12290",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Electronics and Communications","Military
Health","Section 808
FY12 NDAA
Implem.",0.01583863488,0.0109157937658333
"12291",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Electronics and Communications","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.6922085646899,0.521741215486133
"12292",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Facilities and Construction","Army","Section 808
FY12 NDAA
Implem.",2.6173297857893,2.03392049346677
"12293",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Facilities and Construction","Navy","Section 808
FY12 NDAA
Implem.",1.0340157100972,0.879448466892767
"12294",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Facilities and Construction","Air Force","Section 808
FY12 NDAA
Implem.",0.5676891163852,0.540882996951833
"12295",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Facilities and Construction","DLA","Section 808
FY12 NDAA
Implem.",0.1670453999407,0.177011669675333
"12296",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Facilities and Construction","MDA","Section 808
FY12 NDAA
Implem.",-3.15e-07,0.000336880276066667
"12297",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.0003882175401,0.000132317313333333
"12298",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Facilities and Construction","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.0236422935836,0.0212688363059
"12299",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Land Vehicles","Army","Section 808
FY12 NDAA
Implem.",0.4786015422502,0.284325920215933
"12300",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Land Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0843713306099,0.0474607557180333
"12301",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Land Vehicles","Air Force","Section 808
FY12 NDAA
Implem.",0.0261975836434,0.0142799201727
"12302",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Land Vehicles","DLA","Section 808
FY12 NDAA
Implem.",0.0809335371729,0.0852652647475
"12303",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Land Vehicles","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.001902453005,0.00111336309853333
"12304",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Missile and Space Systems","Army","Section 808
FY12 NDAA
Implem.",0.5733392684784,0.289423365749633
"12305",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Missile and Space Systems","Navy","Section 808
FY12 NDAA
Implem.",0.3339198975869,0.1609417978862
"12306",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Missile and Space Systems","Air Force","Section 808
FY12 NDAA
Implem.",0.2435162572134,0.163765572985267
"12307",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Missile and Space Systems","DLA","Section 808
FY12 NDAA
Implem.",0.0046508184618,0.0033119103027
"12308",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Missile and Space Systems","MDA","Section 808
FY12 NDAA
Implem.",0.1049524061053,0.174555868491533
"12309",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Missile and Space Systems","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.006792752684,0.00238117649906667
"12310",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Products","Army","Section 808
FY12 NDAA
Implem.",0.1234373607278,0.166339462028467
"12311",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Products","Navy","Section 808
FY12 NDAA
Implem.",0.1227935444917,0.0956618430890333
"12312",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Products","Air Force","Section 808
FY12 NDAA
Implem.",0.0254271760328,0.0223599292215667
"12313",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Products","DLA","Section 808
FY12 NDAA
Implem.",1.1819569721747,1.6471731045683
"12314",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Products","Military
Health","Section 808
FY12 NDAA
Implem.",6e-04,0.000223497495074642
"12315",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Products","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.0049785997671,0.00208774970681828
"12316",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other R&D and Knowledge Based","Army","Section 808
FY12 NDAA
Implem.",1.3239701848929,0.990621408377967
"12317",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other R&D and Knowledge Based","Navy","Section 808
FY12 NDAA
Implem.",0.9203088815859,0.763490419331133
"12318",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other R&D and Knowledge Based","Air Force","Section 808
FY12 NDAA
Implem.",0.7208672248262,0.560822967579533
"12319",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other R&D and Knowledge Based","DLA","Section 808
FY12 NDAA
Implem.",0.0432437823306,0.026244186922224
"12320",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other R&D and Knowledge Based","MDA","Section 808
FY12 NDAA
Implem.",0.0090714669602,0.018593668879
"12321",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other R&D and Knowledge Based","Military
Health","Section 808
FY12 NDAA
Implem.",0.1159851227196,0.0470355821461
"12322",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other R&D and Knowledge Based","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.2972841625108,0.258712381201233
"12323",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Services","Army","Section 808
FY12 NDAA
Implem.",0.3681291299162,0.274275045275667
"12324",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Services","Navy","Section 808
FY12 NDAA
Implem.",0.3064159846118,0.229725367461367
"12325",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Services","Air Force","Section 808
FY12 NDAA
Implem.",0.4309525822688,0.205856098067867
"12326",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Services","DLA","Section 808
FY12 NDAA
Implem.",0.0030820167309,0.00634954741225575
"12327",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Services","MDA","Section 808
FY12 NDAA
Implem.",4.48314883e-05,0.0001698791211
"12328",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Services","Military
Health","Section 808
FY12 NDAA
Implem.",0.3119911949375,0.155359572132833
"12329",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other Services","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.2922750489033,0.254307534977167
"12330",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Ships & Submarines","Army","Section 808
FY12 NDAA
Implem.",0.0152248144241,0.0140528959570423
"12331",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Ships & Submarines","Navy","Section 808
FY12 NDAA
Implem.",0.4786877914711,0.3949440952691
"12332",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Ships & Submarines","Air Force","Section 808
FY12 NDAA
Implem.",0.0003503031602,0.000249903393233333
"12333",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Ships & Submarines","DLA","Section 808
FY12 NDAA
Implem.",0.1332279697889,0.1502624285918
"12334",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Ships & Submarines","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.0016167268628,0.00666987009833333
"12335",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Weapons and Ammunition","Army","Section 808
FY12 NDAA
Implem.",0.4735523036666,0.272218968303067
"12336",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Weapons and Ammunition","Navy","Section 808
FY12 NDAA
Implem.",0.0645497395984,0.0780125986225667
"12337",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Weapons and Ammunition","Air Force","Section 808
FY12 NDAA
Implem.",0.0473415119654,0.0657061291763667
"12338",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Weapons and Ammunition","DLA","Section 808
FY12 NDAA
Implem.",0.0082405047222,0.00857302140886667
"12339",2014-09-30,"Q4",2014-09-18,2.92054794520548,"Weapons and Ammunition","Additional
DoD
Components","Section 808
FY12 NDAA
Implem.",0.0050417736459,0.00181365493406667
"12340",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Aircraft and Drones","Army","BBP1",0.1017339959405,0.305458112406833
"12341",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Aircraft and Drones","Navy","BBP1",0.2837863511266,0.286427108708733
"12342",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Aircraft and Drones","Air Force","BBP1",0.2807589380683,0.3823050852894
"12343",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Aircraft and Drones","DLA","BBP1",-0.0016615117603,-0.00117447001356667
"12344",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Aircraft and Drones","Additional
DoD
Components","BBP1",-0.0088817707786,-0.00488695963636667
"12345",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Electronics and Communications","Army","BBP1",0.0890949747654,0.0810187401879667
"12346",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Electronics and Communications","Navy","BBP1",0.0779475677549,0.0724610682056333
"12347",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Electronics and Communications","Air Force","BBP1",0.0703978826118,0.0765560996488
"12348",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Electronics and Communications","DLA","BBP1",0.0023370509217,0.00100375498236667
"12349",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Electronics and Communications","MDA","BBP1",0,0.00311758993326667
"12350",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Electronics and Communications","Military
Health","BBP1",0.00286454895,0.00104489034666667
"12351",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Electronics and Communications","Additional
DoD
Components","BBP1",0.0755370501652,0.0799133502916667
"12352",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Facilities and Construction","Army","BBP1",0.0559317934039,0.0830490791308333
"12353",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Facilities and Construction","Navy","BBP1",0.0339710398149,0.0278122544314667
"12354",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Facilities and Construction","Air Force","BBP1",0.0107707389792,0.016477649783
"12355",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Facilities and Construction","DLA","BBP1",0.0186692694598,0.0113845196308
"12356",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Facilities and Construction","MDA","BBP1",0.001744651625,0.000599883875
"12357",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Facilities and Construction","Additional
DoD
Components","BBP1",0.0018851818344,0.00116604661113333
"12358",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Land Vehicles","Army","BBP1",0.0054223972857,0.007439486902
"12359",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Land Vehicles","Navy","BBP1",-0.0008229713047,-0.000132015292433333
"12360",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Land Vehicles","Air Force","BBP1",-0.00033541,7.16224288333333e-05
"12361",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Land Vehicles","DLA","BBP1",-3.74997e-06,-0.000129989743366667
"12362",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Missile and Space Systems","Army","BBP1",0.0032067519791,0.0102228477045333
"12363",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Missile and Space Systems","Navy","BBP1",0.0065552676201,0.0177073269825
"12364",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Missile and Space Systems","Air Force","BBP1",0.0122658908143,0.0232215431855
"12365",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Missile and Space Systems","DLA","BBP1",8.75e-07,-1.32386322269151e-05
"12366",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Missile and Space Systems","MDA","BBP1",0.0646897202353,0.0641317265365667
"12367",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Missile and Space Systems","Additional
DoD
Components","BBP1",2.96776299e-05,5.25592099666667e-05
"12368",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Products","Army","BBP1",-0.0049444593275,0.00655341176203333
"12369",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Products","Navy","BBP1",5.41971699e-05,0.00855027082606667
"12370",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Products","Air Force","BBP1",-1.5552e-06,0.0004375165337
"12371",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Products","DLA","BBP1",0.0002208704794,0.000482673158866667
"12372",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Products","Additional
DoD
Components","BBP1",-1.04407e-06,2.6682489919434e-05
"12373",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other R&D and Knowledge Based","Army","BBP1",0.170762526901,0.1483034885001
"12374",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other R&D and Knowledge Based","Navy","BBP1",0.175051695545,0.157723041145967
"12375",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other R&D and Knowledge Based","Air Force","BBP1",0.0510950813103,0.0648332853181333
"12376",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other R&D and Knowledge Based","DLA","BBP1",-5.84075605e-05,-0.000114645121026851
"12377",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other R&D and Knowledge Based","MDA","BBP1",-0.034677892479,0.0229416663065667
"12378",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other R&D and Knowledge Based","Military
Health","BBP1",0.000654024,0.0013850156396
"12379",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other R&D and Knowledge Based","Additional
DoD
Components","BBP1",0.0646087300101,0.0731178827618
"12380",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Services","Army","BBP1",-0.0004435461274,0.0226258102600667
"12381",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Services","Navy","BBP1",0.0626334384343,0.0381866580495667
"12382",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Services","Air Force","BBP1",0.0269818272606,0.0280482353214
"12383",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Services","DLA","BBP1",0.0011691623945,0.0004894796883
"12384",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Services","Military
Health","BBP1",0.6030096079687,0.821496012091133
"12385",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Other Services","Additional
DoD
Components","BBP1",0.0055827902457,0.0185349259266667
"12386",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Ships & Submarines","Army","BBP1",-1.449379e-05,0.000125548619566667
"12387",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Ships & Submarines","Navy","BBP1",0.1501883390774,0.1375068552169
"12388",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Ships & Submarines","DLA","BBP1",-0.0001926173008,-9.34991936e-05
"12389",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Ships & Submarines","Additional
DoD
Components","BBP1",0.00012299652,0.0024325820567
"12390",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Weapons and Ammunition","Army","BBP1",0.0036354183667,0.0409088199732
"12391",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Weapons and Ammunition","Navy","BBP1",0.023053166665,0.0323262614746
"12392",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Weapons and Ammunition","Air Force","BBP1",0.0033934670716,0.00963456816056667
"12393",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Weapons and Ammunition","DLA","BBP1",-1.25e-06,-8.64511590000002e-06
"12394",2014-09-30,"Q4",2014-09-30,3.75068493150685,"Weapons and Ammunition","Additional
DoD
Components","BBP1",0.001543954,0.0006797247431
"12395",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Aircraft and Drones","Army","BBP1",0.0570511467118,0.212713229195167
"12396",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Aircraft and Drones","Navy","BBP1",0.7007750038155,0.488686775474733
"12397",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Aircraft and Drones","Air Force","BBP1",0.3659364184404,0.440508444227033
"12398",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Aircraft and Drones","DLA","BBP1",-0.0007034847874,-0.00103615755173333
"12399",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Aircraft and Drones","Additional
DoD
Components","BBP1",-0.0084483115019,-0.0071669429533
"12400",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Electronics and Communications","Army","BBP1",0.0911099263335,0.0965488208512
"12401",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Electronics and Communications","Navy","BBP1",0.0684666453944,0.0744800177327667
"12402",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Electronics and Communications","Air Force","BBP1",0.0210833378756,0.0537922108017667
"12403",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Electronics and Communications","DLA","BBP1",0.00029868507,0.0009250929822
"12404",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Electronics and Communications","MDA","BBP1",-0.0008537106202,0.00189087159756667
"12405",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Electronics and Communications","Military
Health","BBP1",9.39e-06,0.000332898353333333
"12406",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Electronics and Communications","Additional
DoD
Components","BBP1",0.0328009348995,0.0717924028411333
"12407",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Facilities and Construction","Army","BBP1",0.0050575938877,0.0603272883603667
"12408",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Facilities and Construction","Navy","BBP1",0.0471861364477,0.0293845854311
"12409",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Facilities and Construction","Air Force","BBP1",0.0161975335968,0.0140392346298667
"12410",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Facilities and Construction","DLA","BBP1",0.0003113301319,0.0089339665525
"12411",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Facilities and Construction","MDA","BBP1",0,9.95696435124065e-05
"12412",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Facilities and Construction","Military
Health","BBP1",8.6184004e-06,1.42240800326199e-05
"12413",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Facilities and Construction","Additional
DoD
Components","BBP1",-0.0009581079964,0.000394399528266667
"12414",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Land Vehicles","Army","BBP1",0.0141395560575,0.00986656257963333
"12415",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Land Vehicles","Navy","BBP1",2.91534399e-05,-0.000124658475766667
"12416",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Land Vehicles","Air Force","BBP1",-0.0009960679023,-0.000314058227533333
"12417",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Land Vehicles","DLA","BBP1",-3.3494e-05,-0.000135906300033333
"12418",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Land Vehicles","Additional
DoD
Components","BBP1",0,-3.21612173169696e-05
"12419",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Missile and Space Systems","Army","BBP1",0.00974302473,0.0112994524929
"12420",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Missile and Space Systems","Navy","BBP1",0.0263784882895,0.0149404636015692
"12421",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Missile and Space Systems","Air Force","BBP1",0.0057925274629,0.0163905605116667
"12422",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Missile and Space Systems","DLA","BBP1",-0.000588886165,-0.000204846894933333
"12423",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Missile and Space Systems","MDA","BBP1",0.0347359234599,0.0497090631950667
"12424",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Missile and Space Systems","Additional
DoD
Components","BBP1",-3.2259e-05,-1.54766666666667e-05
"12425",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Products","Army","BBP1",-4.21513511000009e-05,0.00516101190946667
"12426",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Products","Navy","BBP1",0.0014240365728,0.00257308135026667
"12427",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Products","Air Force","BBP1",0.0007987078908,0.000293420687466667
"12428",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Products","DLA","BBP1",-0.0001918289708,0.0001589183158
"12429",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other Products","Additional
DoD
Components","BBP1",-1.587e-06,-4.66361767035645e-05
"12430",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other R&D and Knowledge Based","Army","BBP1",0.1429231112094,0.150217169457467
"12431",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other R&D and Knowledge Based","Navy","BBP1",0.1341665880903,0.154893413378767
"12432",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other R&D and Knowledge Based","Air Force","BBP1",0.0366191032737,0.0474278349778333
"12433",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other R&D and Knowledge Based","DLA","BBP1",0.0001207852338,0.000290442520579148
"12434",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other R&D and Knowledge Based","MDA","BBP1",0.0587167951259,0.0195909066492
"12435",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other R&D and Knowledge Based","Military
Health","BBP1",7.91076797e-05,0.000347448123574215
"12436",2014-09-30,"Q4",2014-09-30,3.83561643835616,"Other R&D and Knowledge Based","Additional
DoD
Components","BBP1",0.0340168502483,0.0440723961862333
