"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","PlatformPortfolio.AnD","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"3676",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"Facilities and Construction","Military
Health","YOUNG",2.47915092921702e-05,0.000189429461866558
"3677",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Facilities and Construction","Military
Health","CARTER
pre-BBP",0,NA
"3678",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Facilities and Construction","Military
Health","CARTER
pre-BBP",0,NA
"3679",2009-12-01,2009-12-31,"Q1",2010-09-22,1.16712328767123,"Facilities and Construction","Military
Health","CARTER
pre-BBP",-2.3595378690629e-05,-7.86512623020967e-06
"3680",2010-02-01,2010-03-31,"Q2",2010-09-22,1.33698630136986,"Facilities and Construction","Military
Health","CARTER
pre-BBP",2.03754813863928e-05,-1.07329910141207e-06
"3681",2010-05-01,2010-06-30,"Q3",2010-09-22,1.58082191780822,"Facilities and Construction","Military
Health","CARTER
pre-BBP",1.28353979460847e-05,3.20516688061618e-06
"3682",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Facilities and Construction","Military
Health","CARTER
pre-BBP",4.97273544057155e-05,2.7646077912731e-05
"3683",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Facilities and Construction","Military
Health","CARTER
pre-BBP",1.42130331240528e-05,2.5591928491951e-05
"3684",2010-07-01,2010-09-30,"Q4",2010-09-22,1.74794520547945,"Facilities and Construction","Military
Health","CARTER
pre-BBP",4.09178433889602e-06,2.26773906228881e-05
"3685",2010-09-01,2010-09-30,"Q4",2010-09-22,1.91780821917808,"Facilities and Construction","Military
Health","CARTER
pre-BBP",0.000493863457424048,0.000170722758295666
"3686",2010-01-01,2010-03-31,"Q2",2010-09-22,1.25205479452055,"Facilities and Construction","Military
Health","CARTER
pre-BBP",2.21479567821994e-05,0.000173367732848381
"3687",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"Facilities and Construction","Military
Health","CARTER
pre-BBP",7.87955514365153e-05,0.000198268988547588
"3688",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Facilities and Construction","Military
Health","CARTER
pre-BBP",3.61960663165482e-06,3.48543716167898e-05
"3689",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"Facilities and Construction","Military
Health","CARTER
pre-BBP",-6.10441767068273e-08,2.74513712971544e-05
"3690",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Facilities and Construction","Military
Health","CARTER
pre-BBP",7.74935639995881e-05,2.70173754848454e-05
"3691",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Facilities and Construction","Military
Health","CARTER
pre-BBP",1.89144784265266e-05,3.2115666083136e-05
"3692",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Facilities and Construction","Military
Health","CARTER
pre-BBP",2.14934816187828e-05,3.93005080149658e-05
"3693",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Facilities and Construction","Military
Health","CARTER
pre-BBP",0.000323750241993616,0.000121386067346308
"3694",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Facilities and Construction","Military
Health","CARTER
pre-BBP",8.71047574915045e-05,0.000144116160367968
"3695",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Facilities and Construction","Military
Health","CARTER
pre-BBP",4.84512408608794e-06,0.000138566707857069
"3696",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Facilities and Construction","Military
Health","CARTER
pre-BBP",0,3.06499605258641e-05
"3697",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Facilities and Construction","Military
Health","CARTER
pre-BBP",1.51910204922253e-05,6.67871485943775e-06
"3698",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Facilities and Construction","Military
Health","CARTER
pre-BBP",2.13262922717579e-05,1.21724375879944e-05
"3699",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Facilities and Construction","Military
Health","CARTER
pre-BBP",5.49964946684269e-05,3.050460247747e-05
"3700",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Facilities and Construction","Military
Health","CARTER
pre-BBP",0.000162725703259876,7.9682830066687e-05
"3701",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Facilities and Construction","Military
Health","CARTER
pre-BBP",7.60356453742257e-06,7.51085874885752e-05
"3702",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Facilities and Construction","Military
Health","CARTER
pre-BBP",-8.71905161561057e-08,5.67473590937142e-05
"3703",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Facilities and Construction","Military
Health","CARTER
pre-BBP",2.18376353204022e-05,9.7846697805562e-06
"3704",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Facilities and Construction","Military
Health","CARTER
pre-BBP",4.56115578348736e-06,8.77053352924447e-06
"3705",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Facilities and Construction","Military
Health","CARTER
pre-BBP",1.74544743074864e-05,1.46177551371253e-05
"3706",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Facilities and Construction","Military
Health","CARTER
pre-BBP",1.76120146237433e-05,1.32092149049057e-05
"3707",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"Facilities and Construction","Military
Health","BBP1",0.000332953923625682,NA
"3708",2011-11-01,2011-12-31,"Q1",2012-07-30,1.08493150684932,"Facilities and Construction","Military
Health","BBP1",0.000161131459170013,NA
"3709",2012-01-01,2012-03-31,"Q2",2012-07-30,1.25205479452055,"Facilities and Construction","Military
Health","BBP1",0.000402749469673566,0.000298944950823087
"3710",2012-02-01,2012-03-31,"Q2",2012-07-30,1.33698630136986,"Facilities and Construction","Military
Health","BBP1",0.000541156677994027,0.000368345868945869
"3711",2012-03-01,2012-03-31,"Q2",2012-07-30,1.41643835616438,"Facilities and Construction","Military
Health","BBP1",0.000455839872309752,0.000466582006659115
"3712",2012-05-01,2012-06-30,"Q3",2012-07-30,1.58356164383562,"Facilities and Construction","Military
Health","BBP1",0.00112555034496962,0.0007075156317578
"3713",2012-07-01,2012-09-30,"Q4",2012-07-30,1.75068493150685,"Facilities and Construction","Military
Health","BBP1",0.000932258325610133,0.000837882847629836
"3714",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"Facilities and Construction","Military
Health","BBP1",2.35435588507878e-05,0.000693784076476847
"3715",2012-10-01,2012-12-31,"Q1",2013-09-30,2.0027397260274,"Facilities and Construction","Military
Health","BBP1",5.6106020107647e-06,0.000320470828823895
"3716",2013-01-01,2013-03-31,"Q2",2013-09-30,2.25479452054795,"Facilities and Construction","Military
Health","BBP1",0.0003277892772418,0.000118981146034451
"3717",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"Facilities and Construction","Military
Health","BBP1",0.000107564578856505,0.000146988152703023
"3718",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"Facilities and Construction","Military
Health","BBP1",0,0.000145117952032768
"3719",2011-01-01,2011-03-31,"Q2",2011-09-30,0.252054794520548,"Facilities and Construction","Military
Health","BBP1",2.87326898866974e-05,4.54324229144007e-05
"3720",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"Facilities and Construction","Military
Health","BBP1",1.35701846412086e-05,1.41009581759687e-05
"3721",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"Facilities and Construction","Military
Health","BBP1",4.68870436424675e-05,2.97299727234578e-05
"3722",2011-10-01,2011-12-31,"Q1",2012-07-30,1,"Facilities and Construction","Military
Health","BBP1",3.20037895170425e-05,3.08203392669062e-05
"3723",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"Facilities and Construction","Military
Health","BBP1",0.000190871212757029,8.99206819721796e-05
"3724",2010-12-01,2010-12-31,"Q1",2011-09-30,0.167123287671233,"Facilities and Construction","Military
Health","BBP1",1.24243180864457e-05,7.8433106786839e-05
"3725",2011-12-01,2011-12-31,"Q1",2012-07-30,1.16712328767123,"Facilities and Construction","Military
Health","BBP1",0.000264984038718978,0.000156093189854151
"3726",2012-04-01,2012-06-30,"Q3",2012-07-30,1.5013698630137,"Facilities and Construction","Military
Health","BBP1",0.00013697718051694,0.000138128512440788
"3727",2012-06-01,2012-06-30,"Q3",2012-07-30,1.66849315068493,"Facilities and Construction","Military
Health","BBP1",0.000273682308722068,0.000225214509319329
"3728",2013-03-01,2013-03-31,"Q2",2013-09-30,2.41643835616438,"Facilities and Construction","Military
Health","BBP1",0.000132473310449883,0.000181044266562964
"3729",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"Facilities and Construction","Military
Health","BBP1",9.89721964782206e-06,0.000138684279606591
"3730",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"Facilities and Construction","Military
Health","BBP1",0.000933248513354321,0.000358539681150675
"3731",2012-11-01,2012-12-31,"Q1",2013-09-30,2.08767123287671,"Facilities and Construction","Military
Health","BBP1",1.82151721336448e-05,0.000320453635045263
"3732",2012-12-01,2012-12-31,"Q1",2013-09-30,2.16986301369863,"Facilities and Construction","Military
Health","BBP1",-3.93387342337768e-05,0.000304041650418063
"3733",2013-02-01,2013-03-31,"Q2",2013-09-30,2.33972602739726,"Facilities and Construction","Military
Health","BBP1",6.85713506651772e-05,1.58159295216817e-05
"3734",2013-04-01,2013-06-30,"Q3",2013-09-30,2.5013698630137,"Facilities and Construction","Military
Health","BBP1",8.34385428049152e-05,3.75570530787719e-05
"3735",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"Facilities and Construction","Military
Health","BBP1",0.000194881689854778,0.000115630527774957
"3736",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"Facilities and Construction","Military
Health","BBP1",7.83653904742561e-06,9.53855905690396e-05
"3737",2011-02-01,2011-03-31,"Q2",2011-09-30,0.336986301369863,"Facilities and Construction","Military
Health","BBP1",4.06387431808645e-05,8.11189906943561e-05
"3738",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"Facilities and Construction","Military
Health","BBP1",1.36622534620227e-05,2.07125118967709e-05
"3739",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"Facilities and Construction","Military
Health","BBP1",2.03915862358372e-05,2.48975276262414e-05
"3740",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"Facilities and Construction","Military
Health","BBP1",8.6184004e-06,1.42240800326199e-05
"3741",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"Facilities and Construction","Military
Health","BBP1",1.05e-05,1.31699955452791e-05
"3742",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.000530811389146329,NA
"3743",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",1.65808669645577e-05,NA
"3744",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",1.33665075657561e-05,0.000186919587892214
"3745",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",5.90505337666294e-05,2.96659694323144e-05
"3746",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",5.32608916421245e-05,4.18926443248367e-05
"3747",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.000123618107748553,7.86431777191023e-05
"3748",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.000533263135371179,0.000236714044920619
"3749",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.00065978888453336,0.000438890042551031
"3750",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.000111850816492333,0.000434967612132291
"3751",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.000182514561592363,0.000318051420872685
"3752",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.00249708769868996,0.000930484358924884
"3753",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.00320317859128823,0.00196092695052352
"3754",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",5.36813922356091e-06,0.00190187814306725
"3755",2013-10-01,2013-12-31,"Q1",2014-09-18,2.0027397260274,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0,0.00106951557683726
"3756",2013-12-01,2013-12-31,"Q1",2014-09-18,2.16986301369863,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",6.06640391e-05,2.20107261078536e-05
"3757",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.000329107474256119,0.000129923837785373
"3758",2014-03-01,2014-03-31,"Q2",2014-09-18,2.41643835616438,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",1.03414404e-05,0.000133370984585373
"3759",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.000174478326190718,0.000171309080282279
"3760",2014-05-01,2014-06-30,"Q3",2014-09-18,2.58356164383562,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",4.2743999e-06,6.30313888302393e-05
"3761",2014-07-01,2014-09-30,"Q4",2014-09-18,2.75068493150685,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",4.46e-06,6.1070908696906e-05
"3762",2014-09-01,2014-09-30,"Q4",2014-09-18,2.92054794520548,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.0003882175401,0.000132317313333333
"3763",2014-02-01,2014-03-31,"Q2",2014-09-18,2.33972602739726,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",5.1523e-05,0.0001480668467
"3764",2013-11-01,2013-12-31,"Q1",2014-09-18,2.08767123287671,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",6e-06,0.000148580180033333
"3765",2014-01-01,2014-03-31,"Q2",2014-09-18,2.25479452054795,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",3.84998e-06,2.045766e-05
"3766",2014-04-01,2014-06-30,"Q3",2014-09-18,2.5013698630137,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0,3.28332666666667e-06
"3767",2014-06-01,2014-06-30,"Q3",2014-09-18,2.66849315068493,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",5.612583e-05,1.99919366666667e-05
"3768",2014-08-01,2014-09-30,"Q4",2014-09-18,2.83561643835616,"Facilities and Construction","Military
Health","Section 808
FY12 NDAA
Implem.",0.0012374044063,0.000431176745433333
"3769",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.00339048265798631,NA
"3770",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0105529093164216,NA
"3771",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0471937528342126,0.0203790482695402
"3772",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0054985069956616,0.0210817230487653
"3773",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.00687973694143167,0.019857332257102
"3774",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.00762962275488069,0.00666928889732466
"3775",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0122964714967462,0.00893527706435285
"3776",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0179792866052061,0.0126351269522777
"3777",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0147994028199566,0.0150250536406363
"3778",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0510000854446855,0.0279262582899494
"3779",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0137592584542109,0.0265195822396176
"3780",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0130712303961897,0.0259435247650287
"3781",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0142854238904525,0.013705304246951
"3782",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0108928933427149,0.0127498492097857
"3783",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.009025676888937,0.0114013313740348
"3784",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.00202459071227538,0.00731438698130909
"3785",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.00156957779204108,0.00420661513108449
"3786",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0012069,0.00160035616810549
"3787",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.000976423856483424,0.00125096721617483
"3788",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Facilities and Construction","Additional
DoD
Components","YOUNG",-0.00181341942929081,0.000123301475730872
"3789",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.000623952066722619,-7.10145020282555e-05
"3790",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.00213805581200168,0.000316196149811162
"3791",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"Facilities and Construction","Additional
DoD
Components","YOUNG",5.75639892904953e-05,0.000939857289338264
"3792",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0106004504663774,0.00426535675588987
"3793",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.00131569622078056,0.0039912368921495
"3794",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Facilities and Construction","Additional
DoD
Components","YOUNG",0.0184775570498915,0.0101312345790165
