"","SignedMonth","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"4967",2012-08-01,"Small","Additional
DoD
Components","CARTER",0.0777042896097209,0.0829937112793053
"4968",2012-09-01,"Small","Additional
DoD
Components","CARTER",0.10345669794048,0.078427890896921
"4969",2012-10-01,"Small","Additional
DoD
Components","CARTER",0.0530315035278765,0.0780641636926924
"4970",2012-11-01,"Small","Additional
DoD
Components","CARTER",0.0978673866906672,0.0847851960530079
"4971",2012-12-01,"Small","Additional
DoD
Components","CARTER",0.0290681253032396,0.0599890051739278
"4972",2013-01-01,"Small","Additional
DoD
Components","CARTER",0.0327782855332589,0.0532379325090552
"4973",2013-02-01,"Small","Additional
DoD
Components","CARTER",0.0403964063152229,0.0340809390505738
"4974",2013-03-01,"Small","Additional
DoD
Components","CARTER",0.0517313581891947,0.0416353500125588
"4975",2013-04-01,"Small","Additional
DoD
Components","CARTER",0.024012747675231,0.0387135040598829
"4976",2013-05-01,"Small","Additional
DoD
Components","CARTER",0.0460470686468975,0.0405970581704411
"4977",2013-06-01,"Small","Additional
DoD
Components","CARTER",0.104991487176196,0.0583504344994414
"4978",2013-07-01,"Small","Additional
DoD
Components","CARTER",0.0828750656425307,0.077971207155208
"4979",2013-08-01,"Small","Additional
DoD
Components","CARTER",0.0326195198635117,0.0734953575607461
"4980",2013-09-01,"Small","Additional
DoD
Components","CARTER",0.0980334933851935,0.0711760262970786
"4981",2013-10-01,"Small","Additional
DoD
Components","CARTER",0.0390385829021,0.0565638653836017
"4982",2013-11-01,"Small","Additional
DoD
Components","CARTER",0.1788950346392,0.105322370308831
"4983",2013-12-01,"Small","Additional
DoD
Components","CARTER",0.0342077048598,0.0840471074670333
"4984",2014-01-01,"Small","Additional
DoD
Components","CARTER",0.0207513422374,0.0779513605788
"4985",2014-02-01,"Small","Additional
DoD
Components","CARTER",0.0218839358225,0.0256143276399
"4986",2014-03-01,"Small","Additional
DoD
Components","CARTER",0.030600821132,0.0244120330639667
"4987",2014-04-01,"Small","Additional
DoD
Components","CARTER",0.0408504334326,0.0311117301290333
"4988",2014-05-01,"Small","Additional
DoD
Components","CARTER",0.0636935159661,0.0450482568435667
"4989",2014-06-01,"Small","Additional
DoD
Components","CARTER",0.0332854203174,0.0459431232387
"4990",2014-07-01,"Small","Additional
DoD
Components","CARTER",0.0324082650267,0.0431290671034
"4991",2014-08-01,"Small","Additional
DoD
Components","CARTER",0.0078540484949,0.0245159112796667
"4992",2014-09-01,"Small","Additional
DoD
Components","CARTER",0.0453589035194,0.0285404056803333
"4993",2011-11-01,"Small","Additional
DoD
Components","KENDALL",0.0956287604057255,NA
"4994",2011-12-01,"Small","Additional
DoD
Components","KENDALL",0.167389129389352,NA
"4995",2012-01-01,"Small","Additional
DoD
Components","KENDALL",0.202537582936876,0.155185157577318
"4996",2012-02-01,"Small","Additional
DoD
Components","KENDALL",0.175590995005664,0.181839235777297
"4997",2012-03-01,"Small","Additional
DoD
Components","KENDALL",0.226310563680362,0.201479713874301
"4998",2012-04-01,"Small","Additional
DoD
Components","KENDALL",0.183738716589435,0.19521342509182
"4999",2012-05-01,"Small","Additional
DoD
Components","KENDALL",0.201583047152713,0.20387744247417
"5000",2012-06-01,"Small","Additional
DoD
Components","KENDALL",0.231713518988776,0.205678427576975
"5001",2012-07-01,"Small","Additional
DoD
Components","KENDALL",0.219070461600247,0.217455675913912
"5002",2012-08-01,"Small","Additional
DoD
Components","KENDALL",0.234911617732468,0.228565199440497
"5003",2012-09-01,"Small","Additional
DoD
Components","KENDALL",0.631677695242508,0.361886591525075
"5004",2012-10-01,"Small","Additional
DoD
Components","KENDALL",0.159384044342947,0.341991119105975
"5005",2012-11-01,"Small","Additional
DoD
Components","KENDALL",0.109807557258353,0.300289765614603
"5006",2012-12-01,"Small","Additional
DoD
Components","KENDALL",0.242329802165431,0.17050713458891
"5007",2013-01-01,"Small","Additional
DoD
Components","KENDALL",0.149536815297045,0.167224724906943
"5008",2013-02-01,"Small","Additional
DoD
Components","KENDALL",0.152622436120646,0.181496351194374
"5009",2013-03-01,"Small","Additional
DoD
Components","KENDALL",0.13388793780786,0.145349063075184
"5010",2013-04-01,"Small","Additional
DoD
Components","KENDALL",0.153610763839443,0.14670704592265
"5011",2013-05-01,"Small","Additional
DoD
Components","KENDALL",0.245160561155073,0.177553087600792
"5012",2013-06-01,"Small","Additional
DoD
Components","KENDALL",0.221041516984868,0.206604280659795
"5013",2013-07-01,"Small","Additional
DoD
Components","KENDALL",0.227143428551742,0.231115168897228
"5014",2013-08-01,"Small","Additional
DoD
Components","KENDALL",0.211518586610744,0.219901177382451
"5015",2013-09-01,"Small","Additional
DoD
Components","KENDALL",0.761748650678278,0.400136888613588
"5016",2013-10-01,"Small","Additional
DoD
Components","KENDALL",0.1276032580626,0.366956831783874
"5017",2013-11-01,"Small","Additional
DoD
Components","KENDALL",0.1147715409444,0.334707816561759
"5018",2013-12-01,"Small","Additional
DoD
Components","KENDALL",0.1615641370153,0.134646312007433
"5019",2014-01-01,"Small","Additional
DoD
Components","KENDALL",0.1712869503438,0.149207542767833
"5020",2014-02-01,"Small","Additional
DoD
Components","KENDALL",0.2270263477475,0.1866258117022
"5021",2014-03-01,"Small","Additional
DoD
Components","KENDALL",0.2623442392795,0.2202191791236
"5022",2014-04-01,"Small","Additional
DoD
Components","KENDALL",0.3200224532524,0.269797680093133
"5023",2014-05-01,"Small","Additional
DoD
Components","KENDALL",0.4765468276861,0.352971173406
"5024",2014-06-01,"Small","Additional
DoD
Components","KENDALL",0.3316281597191,0.376065813552533
"5025",2014-07-01,"Small","Additional
DoD
Components","KENDALL",0.3682434613639,0.392139482923033
"5026",2014-08-01,"Small","Additional
DoD
Components","KENDALL",0.2987112384295,0.332860953170833
"5027",2014-09-01,"Small","Additional
DoD
Components","KENDALL",0.868095043224,0.511683247672467
"5028",2007-07-01,"Unlabeled","Army","YOUNG",0.230511220922662,NA
"5029",2007-08-01,"Unlabeled","Army","YOUNG",0.673145430833988,NA
"5030",2007-09-01,"Unlabeled","Army","YOUNG",1.67475644927601,0.859471033677554
"5031",2007-10-01,"Unlabeled","Army","YOUNG",0.524356487190889,0.957419455766963
"5032",2007-11-01,"Unlabeled","Army","YOUNG",0.532045120770065,0.910386019078989
"5033",2007-12-01,"Unlabeled","Army","YOUNG",0.432055146561822,0.496152251507592
"5034",2008-01-01,"Unlabeled","Army","YOUNG",0.764586359978308,0.576228875770065
"5035",2008-02-01,"Unlabeled","Army","YOUNG",0.864676924381779,0.687106143640636
"5036",2008-03-01,"Unlabeled","Army","YOUNG",0.476250904598699,0.701838062986262
"5037",2008-04-01,"Unlabeled","Army","YOUNG",0.448138650542299,0.596355493174259
"5038",2008-05-01,"Unlabeled","Army","YOUNG",0.720220150650759,0.548203235263919
"5039",2008-06-01,"Unlabeled","Army","YOUNG",0.672327718687636,0.613562173293565
"5040",2008-07-01,"Unlabeled","Army","YOUNG",0.808282020921909,0.733609963420101
"5041",2008-08-01,"Unlabeled","Army","YOUNG",0.603978911930586,0.69486288384671
"5042",2008-09-01,"Unlabeled","Army","YOUNG",1.62299071393709,1.01175054892986
"5043",2008-10-01,"Unlabeled","Army","YOUNG",0.0780154336761204,0.768328353181266
"5044",2008-11-01,"Unlabeled","Army","YOUNG",0.131921359774843,0.610975835796019
"5045",2008-12-01,"Unlabeled","Army","YOUNG",0.288102380796709,0.166013058082558
"5046",2009-01-01,"Unlabeled","Army","YOUNG",0.255160757912968,0.22506149949484
"5047",2009-02-01,"Unlabeled","Army","YOUNG",0.371046272147651,0.304769803619109
"5048",2009-03-01,"Unlabeled","Army","YOUNG",0.307591218034207,0.311266082698275
"5049",2009-04-01,"Unlabeled","Army","YOUNG",0.252798747802555,0.310478745994804
"5050",2009-05-01,"Unlabeled","Army","YOUNG",0.0482439425849751,0.202877969473912
"5051",2009-06-01,"Unlabeled","Army","YOUNG",0.0185672866854297,0.10653665902432
"5052",2009-07-01,"Unlabeled","Army","YOUNG",0.0626118573609006,0.0431410288771018
"5053",2009-08-01,"Unlabeled","Army","YOUNG",0.0472767300606192,0.0428186247023165
"5054",2009-09-01,"Unlabeled","Army","YOUNG",0.227840919181641,0.112576502201054
"5055",2009-10-01,"Unlabeled","Army","YOUNG",0.0115121582905434,0.0955432691776012
"5056",2009-11-01,"Unlabeled","Army","YOUNG",0.02290065868635,0.0874179120528448
"5057",2009-12-01,"Unlabeled","Army","YOUNG",0.0429881368528027,0.0258003179432321
"5058",2010-01-01,"Unlabeled","Army","YOUNG",0.0238586130937099,0.0299158028776209
"5059",2010-02-01,"Unlabeled","Army","YOUNG",0.00675142306375695,0.0245327243367565
"5060",2010-03-01,"Unlabeled","Army","YOUNG",0.060712493699187,0.0304408432855513
"5061",2010-04-01,"Unlabeled","Army","YOUNG",0.0445984147732135,0.0373541105120525
"5062",2010-05-01,"Unlabeled","Army","YOUNG",0.00504513270218228,0.0367853470581943
"5063",2010-06-01,"Unlabeled","Army","YOUNG",-0.0311986835044929,0.00614828799030095
"5064",2010-07-01,"Unlabeled","Army","YOUNG",0.0374646667522465,0.00377037198331194
"5065",2010-08-01,"Unlabeled","Army","YOUNG",0.0183057692340608,0.00819058416060476
"5066",2010-09-01,"Unlabeled","Army","YOUNG",0.0701623568249893,0.0419775976037655
"5067",2010-10-01,"Unlabeled","Army","YOUNG",-0.0113663348090642,0.0257005970833286
"5068",2010-11-01,"Unlabeled","Army","YOUNG",0.0245419475451112,0.0277793231870121
"5069",2010-12-01,"Unlabeled","Army","YOUNG",0.0155570031997482,0.00957753864526507
"5070",2011-01-01,"Unlabeled","Army","YOUNG",-0.008208421695342,0.0106301763498391
"5071",2011-02-01,"Unlabeled","Army","YOUNG",-0.00733013914183802,6.14745418939678e-06
"5072",2011-03-01,"Unlabeled","Army","YOUNG",-0.00125751450902224,-0.00559869178206742
"5073",2011-04-01,"Unlabeled","Army","YOUNG",-0.00866981839068401,-0.00575249068051476
"5074",2011-05-01,"Unlabeled","Army","YOUNG",-0.0130465483004616,-0.00765796040005595
"5075",2011-06-01,"Unlabeled","Army","YOUNG",0.0530166085501469,0.0104334139530004
"5076",2011-07-01,"Unlabeled","Army","YOUNG",0.0081556683487201,0.0160419095328018
"5077",2011-08-01,"Unlabeled","Army","YOUNG",0.0018754035354595,0.0210158934781088
"5078",2011-09-01,"Unlabeled","Army","YOUNG",0.000227212935375577,0.00341942827318506
"5079",2011-10-01,"Unlabeled","Army","YOUNG",0.00510960204922253,0.0024040728400192
"5080",2011-11-01,"Unlabeled","Army","YOUNG",-0.00182268409020698,0.00117137696479704
"5081",2011-12-01,"Unlabeled","Army","YOUNG",-0.0011081218000206,0.000726265386331651
"5082",2012-01-01,"Unlabeled","Army","YOUNG",0.000267131603336423,-0.000887891428963718
"5083",2012-02-01,"Unlabeled","Army","YOUNG",0.0171665615487591,0.00544185711735832
"5084",2012-03-01,"Unlabeled","Army","YOUNG",-0.00864195768715889,0.00293057848831222
"5085",2012-04-01,"Unlabeled","Army","YOUNG",0.000544433168571723,0.00302301234339066
"5086",2012-05-01,"Unlabeled","Army","YOUNG",0.0151811574915045,0.00236121099097244
"5087",2012-06-01,"Unlabeled","Army","YOUNG",-0.00131006059108228,0.00480517668966464
"5088",2012-07-01,"Unlabeled","Army","YOUNG",0.00252665365049943,0.00546591685030721
"5089",2012-08-01,"Unlabeled","Army","YOUNG",0.00382621101843271,0.00168093469261662
"5090",2012-09-01,"Unlabeled","Army","YOUNG",-0.00737614756461744,-0.000341094298561768
"5091",2012-10-01,"Unlabeled","Army","YOUNG",5.1980995531634e-05,-0.00116598518355103
"5092",2012-11-01,"Unlabeled","Army","YOUNG",-2.30498933685386e-05,-0.00244907215415145
"5093",2012-12-01,"Unlabeled","Army","YOUNG",0.00215078928993602,0.000726573464033039
"5094",2013-01-01,"Unlabeled","Army","YOUNG",-0.000102672682847568,0.000675022237906638
"5095",2013-02-01,"Unlabeled","Army","YOUNG",-0.00678466634122068,-0.00157884991137741
"5096",2013-03-01,"Unlabeled","Army","YOUNG",0.00132842287620595,-0.00185297204928743
"5097",2013-04-01,"Unlabeled","Army","YOUNG",0.00462565062211841,-0.000276864280965438
"5098",2013-05-01,"Unlabeled","Army","YOUNG",-0.0049701421467452,0.000327977117193054
"5099",2013-06-01,"Unlabeled","Army","YOUNG",0.00266680698781355,0.000774105154395586
"5100",2013-07-01,"Unlabeled","Army","YOUNG",-0.000243932686605057,-0.00084908928184557
"5101",2013-08-01,"Unlabeled","Army","YOUNG",-0.0031457393473139,-0.000240955015368471
"5102",2013-09-01,"Unlabeled","Army","YOUNG",-7.54866688331471e-05,-0.00115505290091737
"5103",2013-10-01,"Unlabeled","Army","YOUNG",0.0005169632559,-0.00090142092008235
"5104",2013-11-01,"Unlabeled","Army","YOUNG",0.0004768702256,0.000306115604222284
"5105",2013-12-01,"Unlabeled","Army","YOUNG",0.0003191009199,0.000437644800466667
"5106",2014-01-01,"Unlabeled","Army","YOUNG",0.0054504995778,0.00208215690776667
"5107",2014-02-01,"Unlabeled","Army","YOUNG",0.0003743786224,0.00204799304003333
"5108",2014-03-01,"Unlabeled","Army","YOUNG",0.0004317570386,0.0020855450796
"5109",2014-04-01,"Unlabeled","Army","YOUNG",0.0011369440527,0.0006476932379
"5110",2014-05-01,"Unlabeled","Army","YOUNG",0.0001528388134,0.0005738466349
"5111",2014-06-01,"Unlabeled","Army","YOUNG",8.03168418e-05,0.000456699902633333
"5112",2014-07-01,"Unlabeled","Army","YOUNG",-0.0003273377511,-3.13940319666667e-05
"5113",2014-08-01,"Unlabeled","Army","YOUNG",0.0002653767095,6.11860006666665e-06
"5114",2014-09-01,"Unlabeled","Army","YOUNG",0.0010152540679,0.0003177643421
"5115",2009-04-01,"Unlabeled","Army","CARTER",0.0612653021000217,NA
"5116",2009-05-01,"Unlabeled","Army","CARTER",0.329117163931587,NA
"5117",2009-06-01,"Unlabeled","Army","CARTER",0.507138253442304,0.299173573157971
"5118",2009-07-01,"Unlabeled","Army","CARTER",0.45510522074042,0.430453546038103
"5119",2009-08-01,"Unlabeled","Army","CARTER",0.501144640517428,0.487796038233384
"5120",2009-09-01,"Unlabeled","Army","CARTER",1.40680245253302,0.787684104596954
"5121",2009-10-01,"Unlabeled","Army","CARTER",0.159065871512623,0.689004321521022
"5122",2009-11-01,"Unlabeled","Army","CARTER",0.160442387954643,0.575436904000094
"5123",2009-12-01,"Unlabeled","Army","CARTER",0.285059240094138,0.201522499853801
"5124",2010-01-01,"Unlabeled","Army","CARTER",0.254562369041506,0.233354665696762
"5125",2010-02-01,"Unlabeled","Army","CARTER",0.256056110397946,0.265225906511197
"5126",2010-03-01,"Unlabeled","Army","CARTER",0.329726419768935,0.280114966402796
"5127",2010-04-01,"Unlabeled","Army","CARTER",0.30023718716303,0.295339905776637
"5128",2010-05-01,"Unlabeled","Army","CARTER",0.413322319458708,0.347761975463557
"5129",2010-06-01,"Unlabeled","Army","CARTER",0.410541670378691,0.374700392333476
"5130",2010-07-01,"Unlabeled","Army","CARTER",0.376353726904151,0.400072572247183
"5131",2010-08-01,"Unlabeled","Army","CARTER",0.555440440136928,0.447445279139923
"5132",2010-09-01,"Unlabeled","Army","CARTER",0.82152242381258,0.584438863617886
"5133",2010-10-01,"Unlabeled","Army","CARTER",0.197810533980277,0.524924465976595
"5134",2010-11-01,"Unlabeled","Army","CARTER",0.246257205392363,0.421863387728407
"5135",2010-12-01,"Unlabeled","Army","CARTER",0.300248452643726,0.248105397338789
"5136",2011-01-01,"Unlabeled","Army","CARTER",0.232507188239614,0.259670948758568
"5137",2011-02-01,"Unlabeled","Army","CARTER",0.262874017950063,0.265209886277801
"5138",2011-03-01,"Unlabeled","Army","CARTER",0.302624464897188,0.266001890362288
"5139",2011-04-01,"Unlabeled","Army","CARTER",0.391918540526647,0.319139007791299
"5140",2011-05-01,"Unlabeled","Army","CARTER",0.288834285113303,0.327792430179046
"5141",2011-06-01,"Unlabeled","Army","CARTER",0.404298278587914,0.361683701409288
"5142",2011-07-01,"Unlabeled","Army","CARTER",0.289041638470415,0.327391400723877
"5143",2011-08-01,"Unlabeled","Army","CARTER",0.460175130885438,0.384505015981256
"5144",2011-09-01,"Unlabeled","Army","CARTER",0.652908143600504,0.467374970985452
"5145",2011-10-01,"Unlabeled","Army","CARTER",0.0750419978478015,0.396041757444581
"5146",2011-11-01,"Unlabeled","Army","CARTER",0.0148082449181341,0.247586128788813
"5147",2011-12-01,"Unlabeled","Army","CARTER",-0.00629200705385645,0.0278527452373597
"5148",2012-01-01,"Unlabeled","Army","CARTER",0.0115674157656266,0.00669455120996808
"5149",2012-02-01,"Unlabeled","Army","CARTER",-0.00981647863247863,-0.00151368997356949
"5150",2012-03-01,"Unlabeled","Army","CARTER",0.128108962547626,0.0432866332269248
"5151",2012-04-01,"Unlabeled","Army","CARTER",0.00642394173617547,0.0415721418837744
"5152",2012-05-01,"Unlabeled","Army","CARTER",0.0795314671094635,0.0713547904644218
"5153",2012-06-01,"Unlabeled","Army","CARTER",0.146585608835341,0.0775136725603268
"5154",2012-07-01,"Unlabeled","Army","CARTER",-0.00952524887241273,0.0721972756907974
"5155",2012-08-01,"Unlabeled","Army","CARTER",0.00896491761919473,0.0486750925273745
"5156",2012-09-01,"Unlabeled","Army","CARTER",0.0166189379981464,0.00535286891497614
"5157",2012-10-01,"Unlabeled","Army","CARTER",1.3549571646187e-05,0.00853246839632912
"5158",2012-11-01,"Unlabeled","Army","CARTER",0.00595653734264243,0.00752967497081168
"5159",2012-12-01,"Unlabeled","Army","CARTER",0.0032083066649741,0.00305946452642091
"5160",2013-01-01,"Unlabeled","Army","CARTER",0.00328691920625571,0.00415058773795741
"5161",2013-02-01,"Unlabeled","Army","CARTER",0.00161594601299888,0.00270372396140957
"5162",2013-03-01,"Unlabeled","Army","CARTER",0.0017891997926272,0.00223068833729393
"5163",2013-04-01,"Unlabeled","Army","CARTER",-0.00708685167584036,-0.00122723529007143
"5164",2013-05-01,"Unlabeled","Army","CARTER",-0.0017471538238042,-0.00234826856900579
"5165",2013-06-01,"Unlabeled","Army","CARTER",0.000965383883924038,-0.00262287387190684
"5166",2013-07-01,"Unlabeled","Army","CARTER",0.00155915190321925,0.000259127321113029
"5167",2013-08-01,"Unlabeled","Army","CARTER",0.0163164705247283,0.00628033543729055
"5168",2013-09-01,"Unlabeled","Army","CARTER",0.00481626048573169,0.00756396097122643
"5169",2013-10-01,"Unlabeled","Army","CARTER",-0.0279174157695,-0.00226156158634665
"5170",2013-11-01,"Unlabeled","Army","CARTER",-0.0068999604616,-0.0100003719151228
"5171",2013-12-01,"Unlabeled","Army","CARTER",-0.002855511674,-0.0125576293017
"5172",2014-01-01,"Unlabeled","Army","CARTER",0.0053839457181,-0.0014571754725
"5173",2014-02-01,"Unlabeled","Army","CARTER",0.0119388440571,0.00482242603373333
"5174",2014-03-01,"Unlabeled","Army","CARTER",0.0034525553604,0.0069251150452
"5175",2014-04-01,"Unlabeled","Army","CARTER",-0.0039434121337,0.00381599576126667
"5176",2014-05-01,"Unlabeled","Army","CARTER",0.0003968780003,-3.13262576666668e-05
"5177",2014-06-01,"Unlabeled","Army","CARTER",-0.0006139488985,-0.0013868276773
"5178",2014-07-01,"Unlabeled","Army","CARTER",0.0020958790463,0.0006262693827
"5179",2014-08-01,"Unlabeled","Army","CARTER",-0.0022417663137,-0.000253278721966667
"5180",2014-09-01,"Unlabeled","Army","CARTER",-0.0029771183018,-0.0010410018564
"5181",2011-11-01,"Unlabeled","Army","KENDALL",0.169028126845845,NA
"5182",2011-12-01,"Unlabeled","Army","KENDALL",0.185496483668005,NA
"5183",2012-01-01,"Unlabeled","Army","KENDALL",0.180415973349809,0.178313527954553
"5184",2012-02-01,"Unlabeled","Army","KENDALL",0.135437509391412,0.167116655469742
"5185",2012-03-01,"Unlabeled","Army","KENDALL",0.244395181783544,0.186749554841589
"5186",2012-04-01,"Unlabeled","Army","KENDALL",0.134649674451653,0.171494121875536
"5187",2012-05-01,"Unlabeled","Army","KENDALL",0.205578540006179,0.194874465413792
"5188",2012-06-01,"Unlabeled","Army","KENDALL",0.250458941262486,0.196895718573439
"5189",2012-07-01,"Unlabeled","Army","KENDALL",0.246709899969107,0.234249127079257
"5190",2012-08-01,"Unlabeled","Army","KENDALL",0.125216792390073,0.207461877873889
"5191",2012-09-01,"Unlabeled","Army","KENDALL",0.362364851508599,0.244763847955926
"5192",2012-10-01,"Unlabeled","Army","KENDALL",0.0633101354469382,0.183630593115203
"5193",2012-11-01,"Unlabeled","Army","KENDALL",0.0979206239469889,0.174531870300842
"5194",2012-12-01,"Unlabeled","Army","KENDALL",0.185049016504722,0.115426591966216
"5195",2013-01-01,"Unlabeled","Army","KENDALL",0.102800599704986,0.128590080052232
"5196",2013-02-01,"Unlabeled","Army","KENDALL",0.160742403663451,0.149530673291053
"5197",2013-03-01,"Unlabeled","Army","KENDALL",0.0442034164990352,0.102582139955824
"5198",2013-04-01,"Unlabeled","Army","KENDALL",0.0846454546296334,0.0965304249307065
"5199",2013-05-01,"Unlabeled","Army","KENDALL",0.149807507718899,0.0928854596158559
"5200",2013-06-01,"Unlabeled","Army","KENDALL",0.0802332950781964,0.104895419142243
"5201",2013-07-01,"Unlabeled","Army","KENDALL",0.0710766726136895,0.100372491803595
"5202",2013-08-01,"Unlabeled","Army","KENDALL",0.0313054354151518,0.0608718010356792
"5203",2013-09-01,"Unlabeled","Army","KENDALL",0.232808127342338,0.11173007845706
"5204",2013-10-01,"Unlabeled","Army","KENDALL",0.066391096985,0.110168219914163
"5205",2013-11-01,"Unlabeled","Army","KENDALL",0.0195152218818,0.106238148736379
"5206",2013-12-01,"Unlabeled","Army","KENDALL",0.0700979242469,0.0520014143712333
"5207",2014-01-01,"Unlabeled","Army","KENDALL",0.0340289723757,0.0412140395014667
"5208",2014-02-01,"Unlabeled","Army","KENDALL",0.0815524339051,0.0618931101759
"5209",2014-03-01,"Unlabeled","Army","KENDALL",0.0484828031798,0.0546880698202
"5210",2014-04-01,"Unlabeled","Army","KENDALL",0.0231249516522,0.0510533962457
"5211",2014-05-01,"Unlabeled","Army","KENDALL",0.0443993003955,0.0386690184091667
"5212",2014-06-01,"Unlabeled","Army","KENDALL",0.0650224841147,0.0441822453874667
"5213",2014-07-01,"Unlabeled","Army","KENDALL",0.0299173073294,0.0464463639465333
"5214",2014-08-01,"Unlabeled","Army","KENDALL",0.0166404708666,0.0371934207702333
"5215",2014-09-01,"Unlabeled","Army","KENDALL",0.0356126300652,0.0273901360870667
"5216",2007-07-01,"Unlabeled","Navy","YOUNG",0.00350766327309462,NA
"5217",2007-08-01,"Unlabeled","Navy","YOUNG",0.0310683587720283,NA
"5218",2007-09-01,"Unlabeled","Navy","YOUNG",0.0416624641935122,0.0254128287462117
"5219",2007-10-01,"Unlabeled","Navy","YOUNG",0.00688563664859002,0.0265388198713768
"5220",2007-11-01,"Unlabeled","Navy","YOUNG",0.00759247001084599,0.0187135236176494
"5221",2007-12-01,"Unlabeled","Navy","YOUNG",0.00431384775488069,0.00626398480477223
"5222",2008-01-01,"Unlabeled","Navy","YOUNG",0.0177170251626898,0.00987444764280549
"5223",2008-02-01,"Unlabeled","Navy","YOUNG",-0.000173932939262473,0.00728564665943601
"5224",2008-03-01,"Unlabeled","Navy","YOUNG",0.00652927029284165,0.00802412083875633
"5225",2008-04-01,"Unlabeled","Navy","YOUNG",0.00380157519522777,0.00338563751626898
"5226",2008-05-01,"Unlabeled","Navy","YOUNG",0.00742219354663774,0.00591767967823572
"5227",2008-06-01,"Unlabeled","Navy","YOUNG",0.00575367851409978,0.00565914908532176
"5228",2008-07-01,"Unlabeled","Navy","YOUNG",0.00567507867678959,0.00628365024584237
"5229",2008-08-01,"Unlabeled","Navy","YOUNG",0.00296238735357918,0.00479704818148952
"5230",2008-09-01,"Unlabeled","Navy","YOUNG",0.00921523420824295,0.00595090007953724
"5231",2008-10-01,"Unlabeled","Navy","YOUNG",0.00968048941329292,0.00728603699170502
"5232",2008-11-01,"Unlabeled","Navy","YOUNG",0.00283375461138775,0.00724315941097454
"5233",2008-12-01,"Unlabeled","Navy","YOUNG",0.0146624918597099,0.00905891196146352
"5234",2009-01-01,"Unlabeled","Navy","YOUNG",0.00226587025330158,0.00658737224146641
"5235",2009-02-01,"Unlabeled","Navy","YOUNG",0.00636074334271487,0.00776303515190878
"5236",2009-03-01,"Unlabeled","Navy","YOUNG",0.00809669479324529,0.00557443612975391
"5237",2009-04-01,"Unlabeled","Navy","YOUNG",0.00215232574150249,0.00553658795915422
"5238",2009-05-01,"Unlabeled","Navy","YOUNG",0.000557274193548387,0.00360209824276539
"5239",2009-06-01,"Unlabeled","Navy","YOUNG",8.27269105867071e-05,0.000930775615212528
"5240",2009-07-01,"Unlabeled","Navy","YOUNG",0.00106420143970556,0.000568067514613553
"5241",2009-08-01,"Unlabeled","Navy","YOUNG",0.000493465652738688,0.00054679800101032
"5242",2009-09-01,"Unlabeled","Navy","YOUNG",0.00464137403117558,0.00206634704120661
"5243",2009-10-01,"Unlabeled","Navy","YOUNG",-3.3996405648267e-05,0.00170028109275533
"5244",2009-11-01,"Unlabeled","Navy","YOUNG",2.83864997860505e-05,0.00154525470843779
"5245",2009-12-01,"Unlabeled","Navy","YOUNG",3.1109649122807e-05,8.49991442019683e-06
"5246",2010-01-01,"Unlabeled","Navy","YOUNG",0.000584062815575524,0.000214519654828127
"5247",2010-02-01,"Unlabeled","Navy","YOUNG",1.76331193838254e-05,0.000210935194694052
"5248",2010-03-01,"Unlabeled","Navy","YOUNG",5.42512623020967e-05,0.000218649065753815
"5249",2010-04-01,"Unlabeled","Navy","YOUNG",-0.000139872229353872,-2.26626158893168e-05
"5250",2010-05-01,"Unlabeled","Navy","YOUNG",2.11782199400942e-06,-2.78343816859221e-05
"5251",2010-06-01,"Unlabeled","Navy","YOUNG",-0.000370041795036371,-0.000169265400798745
"5252",2010-07-01,"Unlabeled","Navy","YOUNG",0.000201189184852375,-5.55782627299957e-05
"5253",2010-08-01,"Unlabeled","Navy","YOUNG",3.86587077449722e-05,-4.33979674796748e-05
"5254",2010-09-01,"Unlabeled","Navy","YOUNG",0.00351980308087291,0.00125321699115675
"5255",2010-10-01,"Unlabeled","Navy","YOUNG",-2.1811193873269e-05,0.00117888353158154
"5256",2010-11-01,"Unlabeled","Navy","YOUNG",0.0001262439152329,0.00120807860074418
"5257",2010-12-01,"Unlabeled","Navy","YOUNG",3.91570604280319e-05,4.78632605958875e-05
"5258",2011-01-01,"Unlabeled","Navy","YOUNG",9.8006095258078e-05,8.78023569730032e-05
"5259",2011-02-01,"Unlabeled","Navy","YOUNG",-1.64651070079731e-05,4.02326828927123e-05
"5260",2011-03-01,"Unlabeled","Navy","YOUNG",-1.56519093579522e-06,2.66585991047699e-05
"5261",2011-04-01,"Unlabeled","Navy","YOUNG",0.000285537253462023,8.91689851727514e-05
"5262",2011-05-01,"Unlabeled","Navy","YOUNG",-0.000121240893831305,5.42437228983075e-05
"5263",2011-06-01,"Unlabeled","Navy","YOUNG",0,5.47654532102392e-05
"5264",2011-07-01,"Unlabeled","Navy","YOUNG",6.0401174989509e-06,-3.84002587774514e-05
"5265",2011-08-01,"Unlabeled","Navy","YOUNG",8.36247272345783e-05,2.98882815778431e-05
"5266",2011-09-01,"Unlabeled","Navy","YOUNG",9.95323961393202e-05,6.30657469576165e-05
"5267",2011-10-01,"Unlabeled","Navy","YOUNG",0.00263942765935537,0.000940861594243089
"5268",2011-11-01,"Unlabeled","Navy","YOUNG",-0.000291671908145402,0.000815762715783096
"5269",2011-12-01,"Unlabeled","Navy","YOUNG",0,0.000782585250403323
