"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"3493",2012-03-31,"Q2",2012-09-30,5.25479452054795,"3+ Offers","Effective Comp.","Army","YOUNG",0.186524303459994,0.179246941121752
"3494",2012-03-31,"Q2",2012-09-30,5.25479452054795,"3+ Offers","Effective Comp.","Navy","YOUNG",0.491228028040367,0.303342899358116
"3495",2012-03-31,"Q2",2012-09-30,5.25479452054795,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.178931808948615,0.131413335966087
"3496",2012-03-31,"Q2",2012-09-30,5.25479452054795,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0284614896406137,0.0212265250712251
"3497",2012-03-31,"Q2",2012-09-30,5.25479452054795,"3+ Offers","Effective Comp.","MDA","YOUNG",0.0240648759448049,0.0295658215719966
"3498",2012-03-31,"Q2",2012-09-30,5.25479452054795,"3+ Offers","Effective Comp.","Military
Health","YOUNG",0.338020559808465,0.148834989829719
"3499",2012-03-31,"Q2",2012-09-30,5.25479452054795,"3+ Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.069267615085985,0.0411693239007311
"3500",2012-03-31,"Q2",2012-09-30,5.25479452054795,"No Comp.","Not Effective Comp.","Army","YOUNG",0.912493704613325,0.580077676473415
"3501",2012-03-31,"Q2",2012-09-30,5.25479452054795,"No Comp.","Not Effective Comp.","Navy","YOUNG",4.1807663862733,2.40985313973501
"3502",2012-03-31,"Q2",2012-09-30,5.25479452054795,"No Comp.","Not Effective Comp.","Air Force","YOUNG",0.297046241406652,0.244080764765043
"3503",2012-03-31,"Q2",2012-09-30,5.25479452054795,"No Comp.","Not Effective Comp.","DLA","YOUNG",0.00461876815981876,0.0022855614011602
"3504",2012-03-31,"Q2",2012-09-30,5.25479452054795,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00158496062197508,0.0024467433836619
"3505",2012-03-31,"Q2",2012-09-30,5.25479452054795,"No Comp.","Not Effective Comp.","Military
Health","YOUNG",0.712801889115436,0.311327137667368
"3506",2012-03-31,"Q2",2012-09-30,5.25479452054795,"No Comp.","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.0184659047368963,0.00452674948683623
"3507",2012-03-31,"Q2",2012-09-30,5.25479452054795,"Unlabeled","Unlabeled","Army","YOUNG",0.00479037556379364,0.00550133272234236
"3508",2012-03-31,"Q2",2012-09-30,5.25479452054795,"Unlabeled","Unlabeled","Navy","YOUNG",0.000166151148182473,3.78297875261731e-05
"3509",2012-03-31,"Q2",2012-09-30,5.25479452054795,"Unlabeled","Unlabeled","Air Force","YOUNG",6.04942642364329e-05,3.06210821824731e-05
"3510",2012-03-31,"Q2",2012-09-30,5.25479452054795,"Unlabeled","Unlabeled","DLA","YOUNG",-1.83770981361343e-07,-9.37057010694827e-07
"3511",2012-03-31,"Q2",2012-09-30,5.25479452054795,"Unlabeled","Unlabeled","Additional
DoD
Components","YOUNG",0.000788482998661312,0.00100148531777778
"3512",2012-03-31,"Q2",2012-09-30,5.33972602739726,"1 Offer","Not Effective Comp.","Army","YOUNG",0.0555704926681083,0.0646649759448049
"3513",2012-03-31,"Q2",2012-09-30,5.33972602739726,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.779122590804243,0.288818707609927
"3514",2012-03-31,"Q2",2012-09-30,5.33972602739726,"1 Offer","Not Effective Comp.","Air Force","YOUNG",0.0299430436103388,0.0273716058078468
"3515",2012-03-31,"Q2",2012-09-30,5.33972602739726,"1 Offer","Not Effective Comp.","DLA","YOUNG",0.000262137493564,0.0015017197645282
"3516",2012-03-31,"Q2",2012-09-30,5.33972602739726,"1 Offer","Not Effective Comp.","MDA","YOUNG",0.00032289671506539,0.00164697606266622
"3517",2012-03-31,"Q2",2012-09-30,5.33972602739726,"1 Offer","Not Effective Comp.","Military
Health","YOUNG",3.37312326227989e-06,1.12437442075996e-06
"3518",2012-03-31,"Q2",2012-09-30,5.33972602739726,"1 Offer","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.00888640046339203,0.0130515369066008
"3519",2012-03-31,"Q2",2012-09-30,5.33972602739726,"2 Offers","Effective Comp.","Army","YOUNG",0.124499005519514,0.145375472828064
"3520",2012-03-31,"Q2",2012-09-30,5.33972602739726,"2 Offers","Effective Comp.","Navy","YOUNG",0.100631632890537,0.131420956880514
"3521",2012-03-31,"Q2",2012-09-30,5.33972602739726,"2 Offers","Effective Comp.","Air Force","YOUNG",0.37800844017094,0.191794101702537
"3522",2012-03-31,"Q2",2012-09-30,5.33972602739726,"2 Offers","Effective Comp.","DLA","YOUNG",0.00190378222634126,0.00418637674940556
"3523",2012-03-31,"Q2",2012-09-30,5.33972602739726,"2 Offers","Effective Comp.","MDA","YOUNG",0.000514880032952322,0.000160939436377991
"3524",2012-03-31,"Q2",2012-09-30,5.33972602739726,"2 Offers","Effective Comp.","Military
Health","YOUNG",2.59489239007311e-05,8.64964130024371e-06
"3525",2012-03-31,"Q2",2012-09-30,5.33972602739726,"2 Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.0234306008752961,0.0260315663268458
"3526",2012-03-31,"Q2",2012-09-30,5.33972602739726,"3+ Offers","Effective Comp.","Army","YOUNG",0.358326123808053,0.249373405958878
"3527",2012-03-31,"Q2",2012-09-30,5.33972602739726,"3+ Offers","Effective Comp.","Navy","YOUNG",0.836652600504583,0.510006433549583
"3528",2012-03-31,"Q2",2012-09-30,5.33972602739726,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.107793493636083,0.126023329190265
"3529",2012-03-31,"Q2",2012-09-30,5.33972602739726,"3+ Offers","Effective Comp.","DLA","YOUNG",0.0195937145814025,0.0127585355953729
"3530",2012-03-31,"Q2",2012-09-30,5.33972602739726,"3+ Offers","Effective Comp.","MDA","YOUNG",0.0385092768715889,0.059174544190437
"3531",2012-03-31,"Q2",2012-09-30,5.33972602739726,"3+ Offers","Effective Comp.","Military
Health","YOUNG",0.00253194208629389,0.123990280723207
"3532",2012-03-31,"Q2",2012-09-30,5.33972602739726,"3+ Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.0493017444444444,0.0501532305255209
"3533",2012-03-31,"Q2",2012-09-30,5.33972602739726,"No Comp.","Not Effective Comp.","Army","YOUNG",0.101807353640202,0.557119455837023
"3534",2012-03-31,"Q2",2012-09-30,5.33972602739726,"No Comp.","Not Effective Comp.","Navy","YOUNG",0.752069874369272,1.93569860031236
"3535",2012-03-31,"Q2",2012-09-30,5.33972602739726,"No Comp.","Not Effective Comp.","Air Force","YOUNG",0.203494353969725,0.250025674101534
"3536",2012-03-31,"Q2",2012-09-30,5.33972602739726,"No Comp.","Not Effective Comp.","DLA","YOUNG",0.0911903234167439,0.0330432712654845
"3537",2012-03-31,"Q2",2012-09-30,5.33972602739726,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00165143823499125,0.0181183842235255
"3538",2012-03-31,"Q2",2012-09-30,5.33972602739726,"No Comp.","Not Effective Comp.","Military
Health","YOUNG",0.00271243852332407,0.120112931612477
"3539",2012-03-31,"Q2",2012-09-30,5.33972602739726,"No Comp.","Not Effective Comp.","Additional
DoD
Components","YOUNG",-0.00699007623313768,0.00420711501046923
"3540",2012-03-31,"Q2",2012-09-30,5.33972602739726,"Unlabeled","Unlabeled","Army","YOUNG",0.0127972680671404,0.00867553614114578
"3541",2012-03-31,"Q2",2012-09-30,5.33972602739726,"Unlabeled","Unlabeled","Navy","YOUNG",-5.20961795901555e-05,3.8018322864106e-05
"3542",2012-03-31,"Q2",2012-09-30,5.33972602739726,"Unlabeled","Unlabeled","Air Force","YOUNG",0.000357539748738544,0.000198643106902217
"3543",2012-03-31,"Q2",2012-09-30,5.33972602739726,"Unlabeled","Unlabeled","DLA","YOUNG",-8.04984038718979e-07,-3.4644056052612e-06
"3544",2012-03-31,"Q2",2012-09-30,5.33972602739726,"Unlabeled","Unlabeled","Additional
DoD
Components","YOUNG",0.000902082998661312,0.00130927320221055
"3545",2012-03-31,"Q2",2012-09-30,5.41917808219178,"1 Offer","Not Effective Comp.","Army","YOUNG",0.145826970888683,0.0779014410462362
"3546",2012-03-31,"Q2",2012-09-30,5.41917808219178,"1 Offer","Not Effective Comp.","Navy","YOUNG",0.0783205845330038,0.301303021937322
"3547",2012-03-31,"Q2",2012-09-30,5.41917808219178,"1 Offer","Not Effective Comp.","Air Force","YOUNG",0.0267848964267326,0.0284993623759997
"3548",2012-03-31,"Q2",2012-09-30,5.41917808219178,"1 Offer","Not Effective Comp.","DLA","YOUNG",0.00525255431984348,0.00317801287886589
"3549",2012-03-31,"Q2",2012-09-30,5.41917808219178,"1 Offer","Not Effective Comp.","MDA","YOUNG",5.14447533724642e-05,0.00163091631267134
"3550",2012-03-31,"Q2",2012-09-30,5.41917808219178,"1 Offer","Not Effective Comp.","Military
Health","YOUNG",0.00125013456904541,0.000416711523015137
"3551",2012-03-31,"Q2",2012-09-30,5.41917808219178,"1 Offer","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.016080768489342,0.0154487035526722
"3552",2012-03-31,"Q2",2012-09-30,5.41917808219178,"2 Offers","Effective Comp.","Army","YOUNG",0.125829724168469,0.140713034215494
"3553",2012-03-31,"Q2",2012-09-30,5.41917808219178,"2 Offers","Effective Comp.","Navy","YOUNG",0.12407875038616,0.13070597956956
"3554",2012-03-31,"Q2",2012-09-30,5.41917808219178,"2 Offers","Effective Comp.","Air Force","YOUNG",0.0373818502522912,0.17032073480589
"3555",2012-03-31,"Q2",2012-09-30,5.41917808219178,"2 Offers","Effective Comp.","DLA","YOUNG",0.00670965700751725,0.00368733310678612
"3556",2012-03-31,"Q2",2012-09-30,5.41917808219178,"2 Offers","Effective Comp.","MDA","YOUNG",0.000506637833384821,0.00016887927779494
"3557",2012-03-31,"Q2",2012-09-30,5.41917808219178,"2 Offers","Effective Comp.","Military
Health","YOUNG",0,8.64964130024371e-06
"3558",2012-03-31,"Q2",2012-09-30,5.41917808219178,"2 Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.0182458424055195,0.0257606618920125
"3559",2012-03-31,"Q2",2012-09-30,5.41917808219178,"3+ Offers","Effective Comp.","Army","YOUNG",0.336629936978684,0.293826788082243
"3560",2012-03-31,"Q2",2012-09-30,5.41917808219178,"3+ Offers","Effective Comp.","Navy","YOUNG",0.286143597878694,0.538008075474548
"3561",2012-03-31,"Q2",2012-09-30,5.41917808219178,"3+ Offers","Effective Comp.","Air Force","YOUNG",0.164717346658429,0.150480883081042
"3562",2012-03-31,"Q2",2012-09-30,5.41917808219178,"3+ Offers","Effective Comp.","DLA","YOUNG",0.00965418498609824,0.00966990511104246
"3563",2012-03-31,"Q2",2012-09-30,5.41917808219178,"3+ Offers","Effective Comp.","MDA","YOUNG",0.0396632890639481,0.0366627145320168
"3564",2012-03-31,"Q2",2012-09-30,5.41917808219178,"3+ Offers","Effective Comp.","Military
Health","YOUNG",-0.0127102030480898,0.00886815451504272
"3565",2012-03-31,"Q2",2012-09-30,5.41917808219178,"3+ Offers","Effective Comp.","Additional
DoD
Components","YOUNG",0.0708809042735043,0.0631500879346446
"3566",2012-03-31,"Q2",2012-09-30,5.41917808219178,"No Comp.","Not Effective Comp.","Army","YOUNG",0.313092173761714,0.442464410671747
"3567",2012-03-31,"Q2",2012-09-30,5.41917808219178,"No Comp.","Not Effective Comp.","Navy","YOUNG",0.323126907403975,1.75198772268218
"3568",2012-03-31,"Q2",2012-09-30,5.41917808219178,"No Comp.","Not Effective Comp.","Air Force","YOUNG",0.484507414488724,0.3283493366217
"3569",2012-03-31,"Q2",2012-09-30,5.41917808219178,"No Comp.","Not Effective Comp.","DLA","YOUNG",0.00597312602203686,0.0334947238862239
"3570",2012-03-31,"Q2",2012-09-30,5.41917808219178,"No Comp.","Not Effective Comp.","MDA","YOUNG",0.00566532538358562,0.00189559800857004
"3571",2012-03-31,"Q2",2012-09-30,5.41917808219178,"No Comp.","Not Effective Comp.","Military
Health","YOUNG",-2.18000926784059e-05,0.0547880815350383
"3572",2012-03-31,"Q2",2012-09-30,5.41917808219178,"No Comp.","Not Effective Comp.","Additional
DoD
Components","YOUNG",0.0895571037483266,0.0336776440840284
"3573",2012-03-31,"Q2",2012-09-30,5.41917808219178,"Unlabeled","Unlabeled","Army","YOUNG",0.00313029802286067,0.00690598055126489
"3574",2012-03-31,"Q2",2012-09-30,5.41917808219178,"Unlabeled","Unlabeled","Navy","YOUNG",-0.000179363381732056,-6.12469756980145e-05
"3575",2012-03-31,"Q2",2012-09-30,5.41917808219178,"Unlabeled","Unlabeled","Air Force","YOUNG",5.1591906085882e-05,0.000102380103819088
"3576",2012-03-31,"Q2",2012-09-30,5.41917808219178,"Unlabeled","Unlabeled","DLA","YOUNG",0.000104081186283596,3.44894659272358e-05
"3577",2012-03-31,"Q2",2012-09-30,5.41917808219178,"Unlabeled","Unlabeled","Additional
DoD
Components","YOUNG",0.00159761115230151,0.000821271657570453
"3578",2012-06-30,"Q3",2012-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Army","BBP1",0.598934357718052,0.891116418573439
"3579",2012-06-30,"Q3",2012-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Navy","BBP1",0.330174801997735,0.439199404407373
"3580",2012-06-30,"Q3",2012-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Air Force","BBP1",0.117639429090722,0.175191628802389
"3581",2012-06-30,"Q3",2012-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","DLA","BBP1",0.192975434085058,0.17007149954004
"3582",2012-06-30,"Q3",2012-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","MDA","BBP1",0.0208764286891154,0.0306569379236484
"3583",2012-06-30,"Q3",2012-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Military
Health","BBP1",0.00023030640510761,0.00127822763277808
"3584",2012-06-30,"Q3",2012-09-30,1.5013698630137,"1 Offer","Not Effective Comp.","Additional
DoD
Components","BBP1",0.0861388590361446,0.187999949401023
"3585",2012-06-30,"Q3",2012-09-30,1.5013698630137,"2 Offers","Effective Comp.","Army","BBP1",0.828784053722583,0.919166121346926
"3586",2012-06-30,"Q3",2012-09-30,1.5013698630137,"2 Offers","Effective Comp.","Navy","BBP1",0.393523946359798,1.26239351402533
"3587",2012-06-30,"Q3",2012-09-30,1.5013698630137,"2 Offers","Effective Comp.","Air Force","BBP1",-0.0883389183503243,0.398303365949267
"3588",2012-06-30,"Q3",2012-09-30,1.5013698630137,"2 Offers","Effective Comp.","DLA","BBP1",0.18163722459067,0.190477793948443
"3589",2012-06-30,"Q3",2012-09-30,1.5013698630137,"2 Offers","Effective Comp.","MDA","BBP1",0.00327951085367109,0.0077952453815261
"3590",2012-06-30,"Q3",2012-09-30,1.5013698630137,"2 Offers","Effective Comp.","Military
Health","BBP1",0.00016278874472248,0.0139987425779535
"3591",2012-06-30,"Q3",2012-09-30,1.5013698630137,"2 Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.154973688641746,0.135693817821714
"3592",2012-06-30,"Q3",2012-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Army","BBP1",1.75386487276285,2.39300506719184
"3593",2012-06-30,"Q3",2012-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Navy","BBP1",0.836676579456287,0.925502319129509
"3594",2012-06-30,"Q3",2012-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Air Force","BBP1",0.598641341447843,0.638670979332715
"3595",2012-06-30,"Q3",2012-09-30,1.5013698630137,"3+ Offers","Effective Comp.","DLA","BBP1",1.50033368068005,1.88070445248261
"3596",2012-06-30,"Q3",2012-09-30,1.5013698630137,"3+ Offers","Effective Comp.","MDA","BBP1",0.0520142830192565,0.0746761045378094
"3597",2012-06-30,"Q3",2012-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Military
Health","BBP1",0.147412234744105,0.10592723961487
"3598",2012-06-30,"Q3",2012-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.720987662300484,0.791294001493152
"3599",2012-06-30,"Q3",2012-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Army","BBP1",1.92199933102667,2.02440196873305
"3600",2012-06-30,"Q3",2012-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Navy","BBP1",1.73551961195551,2.19009626958089
"3601",2012-06-30,"Q3",2012-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Air Force","BBP1",2.4201955636057,3.53777880512735
"3602",2012-06-30,"Q3",2012-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","DLA","BBP1",0.34454355596746,0.369961754340439
"3603",2012-06-30,"Q3",2012-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","MDA","BBP1",0.0638407067861188,0.219790737843682
"3604",2012-06-30,"Q3",2012-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Military
Health","BBP1",0.00332720384100505,0.0027860020560876
"3605",2012-06-30,"Q3",2012-09-30,1.5013698630137,"No Comp.","Not Effective Comp.","Additional
DoD
Components","BBP1",0.23692968875502,0.242663257474342
"3606",2012-06-30,"Q3",2012-09-30,1.5013698630137,"Unlabeled","Unlabeled","Army","BBP1",0.178125554422819,0.131642047441046
"3607",2012-06-30,"Q3",2012-09-30,1.5013698630137,"Unlabeled","Unlabeled","Navy","BBP1",0.00527187059005252,0.0115407389009028
"3608",2012-06-30,"Q3",2012-09-30,1.5013698630137,"Unlabeled","Unlabeled","Air Force","BBP1",0.0173289546802595,0.0102061583770981
"3609",2012-06-30,"Q3",2012-09-30,1.5013698630137,"Unlabeled","Unlabeled","DLA","BBP1",0.0098308328390485,0.0124271326415514
"3610",2012-06-30,"Q3",2012-09-30,1.5013698630137,"Unlabeled","Unlabeled","Military
Health","BBP1",0,0
"3611",2012-06-30,"Q3",2012-09-30,1.5013698630137,"Unlabeled","Unlabeled","Additional
DoD
Components","BBP1",0.0129041958912573,0.00455057214842275
"3612",2012-06-30,"Q3",2012-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Army","BBP1",0.635889359540727,0.866284105828442
"3613",2012-06-30,"Q3",2012-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Navy","BBP1",0.382589234486665,0.417867054975457
"3614",2012-06-30,"Q3",2012-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Air Force","BBP1",0.139329151292349,0.151937267850891
"3615",2012-06-30,"Q3",2012-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","DLA","BBP1",0.257119252806096,0.2114358
"3616",2012-06-30,"Q3",2012-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","MDA","BBP1",0.0169480733601071,0.0270880965091134
"3617",2012-06-30,"Q3",2012-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Military
Health","BBP1",0.000157470342910102,0.000142902334665856
"3618",2012-06-30,"Q3",2012-09-30,1.58356164383562,"1 Offer","Not Effective Comp.","Additional
DoD
Components","BBP1",0.149243221470497,0.126939071698761
"3619",2012-06-30,"Q3",2012-09-30,1.58356164383562,"2 Offers","Effective Comp.","Army","BBP1",0.688726683050149,0.92815830662479
"3620",2012-06-30,"Q3",2012-09-30,1.58356164383562,"2 Offers","Effective Comp.","Navy","BBP1",0.307075962557924,0.868845734411149
"3621",2012-06-30,"Q3",2012-09-30,1.58356164383562,"2 Offers","Effective Comp.","Air Force","BBP1",0.259629576367007,0.356370494741359
"3622",2012-06-30,"Q3",2012-09-30,1.58356164383562,"2 Offers","Effective Comp.","DLA","BBP1",0.156699951549789,0.180195561301617
"3623",2012-06-30,"Q3",2012-09-30,1.58356164383562,"2 Offers","Effective Comp.","MDA","BBP1",0.00208843974873854,0.0494138131235877
"3624",2012-06-30,"Q3",2012-09-30,1.58356164383562,"2 Offers","Effective Comp.","Military
Health","BBP1",0.00131927840593142,0.21920167371133
"3625",2012-06-30,"Q3",2012-09-30,1.58356164383562,"2 Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.102875385696633,0.132906670590053
"3626",2012-06-30,"Q3",2012-09-30,1.58356164383562,"3+ Offers","Effective Comp.","Army","BBP1",3.13040654801771,2.61230199566128
"3627",2012-06-30,"Q3",2012-09-30,1.58356164383562,"3+ Offers","Effective Comp.","Navy","BBP1",1.00296092024508,0.996798296807744
"3628",2012-06-30,"Q3",2012-09-30,1.58356164383562,"3+ Offers","Effective Comp.","Air Force","BBP1",1.03048370874266,0.785547472828064
"3629",2012-06-30,"Q3",2012-09-30,1.58356164383562,"3+ Offers","Effective Comp.","DLA","BBP1",3.78828219319349,2.63575760943549
"3630",2012-06-30,"Q3",2012-09-30,1.58356164383562,"3+ Offers","Effective Comp.","MDA","BBP1",0.0544722941303676,0.0638694885044451
"3631",2012-06-30,"Q3",2012-09-30,1.58356164383562,"3+ Offers","Effective Comp.","Military
Health","BBP1",0.00258149817732468,0.0523780929564411
"3632",2012-06-30,"Q3",2012-09-30,1.58356164383562,"3+ Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.741633134321903,0.794129319977345
"3633",2012-06-30,"Q3",2012-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","Army","BBP1",1.95721714626712,2.08437889236948
"3634",2012-06-30,"Q3",2012-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","Navy","BBP1",1.52695083259191,1.89932180082038
"3635",2012-06-30,"Q3",2012-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","Air Force","BBP1",2.04113789104109,3.41928101850393
"3636",2012-06-30,"Q3",2012-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","DLA","BBP1",0.411921425095253,0.382835780249202
"3637",2012-06-30,"Q3",2012-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","MDA","BBP1",0.230237410071053,0.0989985847629936
"3638",2012-06-30,"Q3",2012-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","Military
Health","BBP1",0.000280195232210895,0.00124260678646994
"3639",2012-06-30,"Q3",2012-09-30,1.58356164383562,"No Comp.","Not Effective Comp.","Additional
DoD
Components","BBP1",0.254855584275564,0.233746888387739
"3640",2012-06-30,"Q3",2012-09-30,1.58356164383562,"Unlabeled","Unlabeled","Army","BBP1",0.0522900593450726,0.120096056557855
"3641",2012-06-30,"Q3",2012-09-30,1.58356164383562,"Unlabeled","Unlabeled","Navy","BBP1",0.00356735220883534,0.00768833810798751
"3642",2012-06-30,"Q3",2012-09-30,1.58356164383562,"Unlabeled","Unlabeled","Air Force","BBP1",0.0208156759756977,0.0162155235918031
"3643",2012-06-30,"Q3",2012-09-30,1.58356164383562,"Unlabeled","Unlabeled","DLA","BBP1",0.00563690439707548,0.0141729337506901
"3644",2012-06-30,"Q3",2012-09-30,1.58356164383562,"Unlabeled","Unlabeled","MDA","BBP1",0.0003768921841211,0.000158239796794014
"3645",2012-06-30,"Q3",2012-09-30,1.58356164383562,"Unlabeled","Unlabeled","Military
Health","BBP1",0,0.00186062002301886
"3646",2012-06-30,"Q3",2012-09-30,1.58356164383562,"Unlabeled","Unlabeled","Additional
DoD
Components","BBP1",0.000915878385336217,0.00446617528232589
"3647",2012-06-30,"Q3",2012-09-30,1.66849315068493,"1 Offer","Not Effective Comp.","Army","BBP1",0.561894550272886,0.598906089177222
"3648",2012-06-30,"Q3",2012-09-30,1.66849315068493,"1 Offer","Not Effective Comp.","Navy","BBP1",0.391704032550716,0.368156023011705
"3649",2012-06-30,"Q3",2012-09-30,1.66849315068493,"1 Offer","Not Effective Comp.","Air Force","BBP1",0.168807893419833,0.141925491267635
"3650",2012-06-30,"Q3",2012-09-30,1.66849315068493,"1 Offer","Not Effective Comp.","DLA","BBP1",0.182347781989496,0.21081415629355
"3651",2012-06-30,"Q3",2012-09-30,1.66849315068493,"1 Offer","Not Effective Comp.","MDA","BBP1",0.0118804969931006,0.0115245107501182
"3652",2012-06-30,"Q3",2012-09-30,1.66849315068493,"1 Offer","Not Effective Comp.","Military
Health","BBP1",0.00114800417052827,0.000448801589806075
"3653",2012-06-30,"Q3",2012-09-30,1.66849315068493,"1 Offer","Not Effective Comp.","Additional
DoD
Components","BBP1",0.187303269436721,0.140895116647788
"3654",2012-06-30,"Q3",2012-09-30,1.66849315068493,"2 Offers","Effective Comp.","Army","BBP1",1.03627054217897,0.851260426317235
"3655",2012-06-30,"Q3",2012-09-30,1.66849315068493,"2 Offers","Effective Comp.","Navy","BBP1",0.429983277190815,0.376861062036179
"3656",2012-06-30,"Q3",2012-09-30,1.66849315068493,"2 Offers","Effective Comp.","Air Force","BBP1",0.442383700607558,0.204558119541414
"3657",2012-06-30,"Q3",2012-09-30,1.66849315068493,"2 Offers","Effective Comp.","DLA","BBP1",0.230160616846875,0.189499264329111
"3658",2012-06-30,"Q3",2012-09-30,1.66849315068493,"2 Offers","Effective Comp.","MDA","BBP1",0.0105641890433529,0.00678904736551795
"3659",2012-06-30,"Q3",2012-09-30,1.66849315068493,"2 Offers","Effective Comp.","Military
Health","BBP1",0.140848676459685,0.151380234787229
"3660",2012-06-30,"Q3",2012-09-30,1.66849315068493,"2 Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.2801789347647,0.179342669701026
"3661",2012-06-30,"Q3",2012-09-30,1.66849315068493,"3+ Offers","Effective Comp.","Army","BBP1",2.53283336127072,2.47236826068376
"3662",2012-06-30,"Q3",2012-09-30,1.66849315068493,"3+ Offers","Effective Comp.","Navy","BBP1",1.22519599659149,1.02161116543095
"3663",2012-06-30,"Q3",2012-09-30,1.66849315068493,"3+ Offers","Effective Comp.","Air Force","BBP1",0.644376021902997,0.757833690697834
"3664",2012-06-30,"Q3",2012-09-30,1.66849315068493,"3+ Offers","Effective Comp.","DLA","BBP1",2.39167731336649,2.56009772908001
"3665",2012-06-30,"Q3",2012-09-30,1.66849315068493,"3+ Offers","Effective Comp.","MDA","BBP1",0.0466401191432396,0.0530841434867676
"3666",2012-06-30,"Q3",2012-09-30,1.66849315068493,"3+ Offers","Effective Comp.","Military
Health","BBP1",0.00539801417979611,0.0517972490337418
"3667",2012-06-30,"Q3",2012-09-30,1.66849315068493,"3+ Offers","Effective Comp.","Additional
DoD
Components","BBP1",0.746780609309031,0.736467135310473
"3668",2012-06-30,"Q3",2012-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","Army","BBP1",4.9309453158789,2.93672059772423
"3669",2012-06-30,"Q3",2012-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","Navy","BBP1",2.12064432929667,1.79437159128136
"3670",2012-06-30,"Q3",2012-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","Air Force","BBP1",6.09280109680774,3.51804485048484
"3671",2012-06-30,"Q3",2012-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","DLA","BBP1",0.594311287962105,0.450258756341606
"3672",2012-06-30,"Q3",2012-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","MDA","BBP1",0.168579577221707,0.133911541574856
"3673",2012-06-30,"Q3",2012-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","Military
Health","BBP1",-0.00388577625373288,-0.00116171991177604
"3674",2012-06-30,"Q3",2012-09-30,1.66849315068493,"No Comp.","Not Effective Comp.","Additional
DoD
Components","BBP1",0.146983859942333,0.212923044324306
"3675",2012-06-30,"Q3",2012-09-30,1.66849315068493,"Unlabeled","Unlabeled","Army","BBP1",0.0791467838945526,0.103187465887482
"3676",2012-06-30,"Q3",2012-09-30,1.66849315068493,"Unlabeled","Unlabeled","Navy","BBP1",0.00464324027391618,0.00449415435760135
"3677",2012-06-30,"Q3",2012-09-30,1.66849315068493,"Unlabeled","Unlabeled","Air Force","BBP1",0.0119539457419421,0.0166995254659664
