"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Competition.sum","Competition.effective.only","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"4192",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.146986492715019,0.11173098992211
"4193",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0788422109328199,0.112968443732364
"4194",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.08668304457638,0.104170582741406
"4195",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0836318412815576,0.0830523655969191
"4196",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0968438380723149,0.0890529079767508
"4197",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.196737452941806,0.125737710765226
"4198",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.103489988083012,0.132357093032378
"4199",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0439935410248181,0.114740327349879
"4200",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0393881590821566,0.0622905627299957
"4201",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0256488744223363,0.0363435248431037
"4202",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0687347067715019,0.0445905800919983
"4203",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.112118162815576,0.0688339146698046
"4204",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.123589108340327,0.101480659309135
"4205",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.046993483015107,0.0942335847236699
"4206",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0530146077423416,0.0745323996992586
"4207",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0573651248006714,0.0524577385193733
"4208",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0543060554657994,0.0548952626696041
"4209",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0765645418170373,0.0627452406945027
"4210",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0593496769513219,0.0634067580780529
"4211",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0615617635228703,0.0658253274304098
"4212",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.047449617446496,0.0561203526402294
"4213",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.049951883959295,0.0529877549762204
"4214",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.032136448122115,0.043179316509302
"4215",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0923211587809484,0.0581364969541195
"4216",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0967125541447843,0.0737233870159492
"4217",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0223500245700752,0.0704612458319359
"4218",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0318903320461333,0.0503176369203309
"4219",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.069267615085985,0.0411693239007311
"4220",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0493017444444444,0.0501532305255209
"4221",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0708809042735043,0.0631500879346446
"4222",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0207616063742148,0.0469814183640545
"4223",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0112336076923077,0.0342920394466756
"4224",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0430172206466893,0.0250041449044039
"4225",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0207196454947997,0.0249901579445989
"4226",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.019763699691072,0.027833521944187
"4227",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0550579051282051,0.0318470834380256
"4228",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0236763880105616,0.0328326642766129
"4229",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0294938652362141,0.0360760527916603
"4230",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0255451660741343,0.02623847310697
"4231",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.00766308978927592,0.0209007070332081
"4232",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.00127459214623743,0.0114942826698825
"4233",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.00425779876307505,0.00439849356619613
"4234",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",-0.00211191649202803,0.00114015813909482
"4235",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",-0.0096253884576013,-0.00249316872885143
"4236",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.000736147476998071,-0.00366705249087709
"4237",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",-0.000927274404894892,-0.00327217179516604
"4238",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.00261465582857723,0.00080784296689347
"4239",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.00686222931288717,0.00284987024552317
"4240",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0029983839912,0.00415842304422147
"4241",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0061864290423,0.00534901411546239
"4242",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0045613774417,0.00458206349173333
"4243",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0029369411698,0.00456158255126667
"4244",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0025463803759,0.0033482329958
"4245",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",0.0115829387103,0.00568875341866667
"4246",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",-0.0242070771153,-0.00335925267636667
"4247",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",-0.0019772940221,-0.00486714414236667
"4248",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",-0.0024515991346,-0.009545323424
"4249",2014-07-01,2014-09-30,"Q4",2014-09-30,7.75342465753425,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",-0.0059666726498,-0.00346518860216667
"4250",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",-0.0099643064784,-0.0061275260876
"4251",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"3+ Offers","Effective Comp.","Additional DoD Components","YOUNG",-0.0214441188978,-0.0124583660086667
"4252",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.13844608775709,NA
"4253",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.256154031218879,NA
"4254",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.459603043970556,0.284734387648842
"4255",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.316922776066248,0.344226617085228
"4256",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.27563247299199,0.350719431009598
"4257",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.786074825405932,0.459543358154723
"4258",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",1.46949679649123,0.843734698296383
"4259",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0502438942019683,0.768605172033043
"4260",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.562391954375267,0.694044215022821
"4261",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.544714297443303,0.385783382006846
"4262",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.469317699753958,0.525474650524176
"4263",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.817448421427043,0.610493472874768
"4264",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.778215475534874,0.688327198905292
"4265",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.461892928070175,0.685852275010697
"4266",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.584420992340608,0.608176465315219
"4267",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.367065698416774,0.471126539609185
"4268",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.374837436767223,0.442108042508201
"4269",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",1.12745040463201,0.623117846605334
"4270",2010-10-01,2010-12-31,"Q1",2010-11-02,2,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.972981756703735,0.825089866034321
"4271",2010-11-01,2010-12-31,"Q1",2010-11-02,2.08493150684932,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.217201985449014,0.772544715594918
"4272",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.108929553787243,0.43303776531333
"4273",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.212200125199329,0.179443888145195
"4274",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.30560153723248,0.208910405406351
"4275",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.245541812861939,0.254447825097916
"4276",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0516296418904742,0.200924330661631
"4277",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.14098385053504,0.146051768429151
"4278",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.259273395593789,0.150628962673101
"4279",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.160091762431809,0.186783002853546
"4280",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0931805525807805,0.170848570202126
"4281",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.25180608862778,0.168359467880123
"4282",2011-10-01,2011-12-31,"Q1",2012-09-30,3,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.155055149582947,0.166680596930503
"4283",2011-11-01,2011-12-31,"Q1",2012-09-30,3.08493150684932,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.10582945012872,0.170896896113149
"4284",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.111114588837401,0.123999729516356
"4285",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.146179071300587,0.121041036755569
"4286",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0894527468952734,0.115582135677754
"4287",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.109197483492946,0.114943100562935
"4288",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.103949646236227,0.100866625541482
"4289",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.119048193110905,0.110731774280026
"4290",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.202079823859541,0.141692554402224
"4291",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.111713231798991,0.144280416256479
"4292",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0775963225723406,0.130463126076957
"4293",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.115584936103388,0.101631496824906
"4294",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0758350927655123,0.0896721171470803
"4295",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0855081649425206,0.0923093979371403
"4296",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0942100155440236,0.0851844244173521
"4297",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0528225615598659,0.0775135806821367
"4298",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.106131986642835,0.084388187915575
"4299",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.12442885714837,0.0944611351170238
"4300",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.041491004175688,0.0906839493222978
"4301",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0595773494600386,0.0751657369280322
"4302",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0907364345244237,0.0639349293867168
"4303",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.158015822405606,0.102776535463356
"4304",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0510323387990251,0.0999281985763515
"4305",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.149874826359094,0.119640995854575
"4306",2013-10-01,2013-12-31,"Q1",2014-09-30,5.0027397260274,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0467620404739,0.0825564018773397
"4307",2013-11-01,2013-12-31,"Q1",2014-09-30,5.08767123287671,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.2165963504029,0.137744405745298
"4308",2013-12-01,2013-12-31,"Q1",2014-09-30,5.16986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0255020912165,0.0962868273644333
"4309",2014-01-01,2014-03-31,"Q2",2014-09-30,5.25479452054795,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0488623684801,0.0969869366998333
"4310",2014-02-01,2014-03-31,"Q2",2014-09-30,5.33972602739726,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0385414235571,0.0376352944179
"4311",2014-03-01,2014-03-31,"Q2",2014-09-30,5.41643835616438,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0478941206212,0.0450993042194667
"4312",2014-04-01,2014-06-30,"Q3",2014-09-30,5.5013698630137,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0641183817394,0.0501846419725667
"4313",2014-05-01,2014-06-30,"Q3",2014-09-30,5.58356164383562,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.028282974947,0.0467651591025333
"4314",2014-06-01,2014-06-30,"Q3",2014-09-30,5.66849315068493,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0306763935632,0.0410259167498667
"4315",2014-07-01,2014-09-30,"Q4",2014-09-30,5.75068493150685,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0228557050113,0.0272716911738333
"4316",2014-08-01,2014-09-30,"Q4",2014-09-30,5.83561643835616,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0436936644883,0.0324085876876
"4317",2014-09-01,2014-09-30,"Q4",2014-09-30,5.92054794520548,"3+ Offers","Effective Comp.","Additional DoD Components","CARTER
pre-BBP",0.0200347753994,0.028861381633
"4318",2010-11-01,2010-12-31,"Q1",2011-09-30,0.0849315068493151,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.234663217373059,NA
"4319",2010-12-01,2010-12-31,"Q1",2011-09-30,0.167123287671233,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",1.42291506309274,NA
"4320",2011-01-01,2011-03-31,"Q2",2011-09-30,0.252054794520548,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.216365240463701,0.624647840309834
"4321",2011-02-01,2011-03-31,"Q2",2011-09-30,0.336986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.372702222629039,0.670660842061827
"4322",2011-03-01,2011-03-31,"Q2",2011-09-30,0.413698630136986,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.402375074716744,0.330480845936495
"4323",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.380779948919429,0.385285748755071
"4324",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.370415771212757,0.384523598282977
"4325",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.556325175786823,0.43584029863967
"4326",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.673160211151909,0.533300386050496
"4327",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",2.22549221247377,1.15165919980417
"4328",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",2.02870951804448,1.64245398055672
"4329",2011-10-01,2011-12-31,"Q1",2012-09-30,1,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",1.17767890505612,1.81062687852479
"4330",2011-11-01,2011-12-31,"Q1",2012-09-30,1.08493150684932,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.663437712408609,1.28994204516974
"4331",2011-12-01,2011-12-31,"Q1",2012-09-30,1.16712328767123,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",1.85131146065287,1.23080935937253
"4332",2012-01-01,2012-03-31,"Q2",2012-09-30,1.25205479452055,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.868287978519205,1.12767905052689
"4333",2012-02-01,2012-03-31,"Q2",2012-09-30,1.33698630136986,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.733127178869323,1.15090887268047
"4334",2012-03-01,2012-03-31,"Q2",2012-09-30,1.41643835616438,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.919767163309649,0.840394106899392
"4335",2012-04-01,2012-06-30,"Q3",2012-09-30,1.5013698630137,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.720987662300484,0.791294001493152
"4336",2012-05-01,2012-06-30,"Q3",2012-09-30,1.58356164383562,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.741633134321903,0.794129319977345
"4337",2012-06-01,2012-06-30,"Q3",2012-09-30,1.66849315068493,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.746780609309031,0.736467135310473
"4338",2012-07-01,2012-09-30,"Q4",2012-09-30,1.75068493150685,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.770892725980846,0.75310215653726
"4339",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.780883937411183,0.76618575756702
"4340",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",1.24815363941922,0.933310100937082
"4341",2012-10-01,2012-12-31,"Q1",2013-04-23,2.0027397260274,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",1.87004283941546,1.29969347208195
"4342",2012-11-01,2012-12-31,"Q1",2013-04-23,2.08767123287671,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.445193185655327,1.18779655483
"4343",2012-12-01,2012-12-31,"Q1",2013-04-23,2.16986301369863,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.89896477631766,1.07140026712948
"4344",2013-01-01,2013-03-31,"Q2",2013-04-23,2.25479452054795,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.577660121601706,0.640606027858231
"4345",2013-02-01,2013-03-31,"Q2",2013-04-23,2.33972602739726,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.575099913919773,0.683908270613046
"4346",2013-03-01,2013-03-31,"Q2",2013-04-23,2.41643835616438,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.55551533318107,0.56942512290085
"4347",2013-04-01,2013-06-30,"Q3",2013-04-23,2.5013698630137,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.542299987733421,0.557638411611421
"4348",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.357177763823703,0.484997694912731
"4349",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"3+ Offers","Effective Comp.","Additional DoD Components","BBP1",0.311626221693815,0.40370132441698
