"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vehicle.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"5776",2013-09-30,"Q4",2013-09-30,4.83561643835616,"FSS","MDA","CARTER",-0.00010164198385295,0.000174092621983007
"5777",2013-09-30,"Q4",2013-09-30,4.83561643835616,"FSS","Military
Health","CARTER",0.00151294480552453,0.000531916658203852
"5778",2013-09-30,"Q4",2013-09-30,4.83561643835616,"FSS","Additional
DoD
Components","CARTER",0.0556862325329542,0.041119324252835
"5779",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Multi-Awd.","Army","CARTER",0.401452193930029,0.931727058732676
"5780",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Multi-Awd.","Navy","CARTER",0.365213122877526,0.268223573395924
"5781",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Multi-Awd.","Air Force","CARTER",0.046195745068955,0.0538854851903118
"5782",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Multi-Awd.","DLA","CARTER",-7.8681884736468e-05,0.000517352354118005
"5783",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Multi-Awd.","MDA","CARTER",0.0103863122363156,0.0233987872154971
"5784",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Multi-Awd.","Additional
DoD
Components","CARTER",0.0564531294427744,0.134230714347483
"5785",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Other IDV","Army","CARTER",0.00246345981527369,0.00299149718828069
"5786",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Other IDV","Navy","CARTER",0.00307141149893369,0.00310589155285874
"5787",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Other IDV","Air Force","CARTER",0.00929030491977252,0.00568985051633323
"5788",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Other IDV","DLA","CARTER",2.19437392099116e-05,2.718004468366e-05
"5789",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Other IDV","Additional
DoD
Components","CARTER",0.00672612095176196,0.00617594962716225
"5790",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Pur. Order","Army","CARTER",0.0146737605564131,0.0156054415157916
"5791",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Pur. Order","Navy","CARTER",0.00833295490139129,0.00790418119802986
"5792",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Pur. Order","Air Force","CARTER",0.00169920908296943,0.00344777269205511
"5793",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Pur. Order","DLA","CARTER",-0.00044591198761044,-0.00117037217944552
"5794",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Pur. Order","Military
Health","CARTER",0.000231074926373515,0.000257736028028841
"5795",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Pur. Order","Additional
DoD
Components","CARTER",0.00231745627978064,0.00253248445049254
"5796",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Single-Awd.","Army","CARTER",0.10867907009414,0.106570826738702
"5797",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Single-Awd.","Navy","CARTER",0.0282385595403676,0.0380762485316678
"5798",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Single-Awd.","Air Force","CARTER",0.10121072023073,0.135555605478894
"5799",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Single-Awd.","DLA","CARTER",0.00484558724809587,0.0290776378960089
"5800",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Single-Awd.","MDA","CARTER",0.0166324364019498,0.0187248372604177
"5801",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Single-Awd.","Military
Health","CARTER",0,4.98006015706983e-05
"5802",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Single-Awd.","Additional
DoD
Components","CARTER",0.0148389161636031,0.0477868899165566
"5803",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Unlbd. IDV","Army","CARTER",-0.000217221901391287,0.000170112865441251
"5804",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Unlbd. IDV","Navy","CARTER",-6.72674104803493e-05,-2.2006776717105e-05
"5805",2013-09-30,"Q4",2013-09-30,4.83561643835616,"Unlbd. IDV","Air Force","CARTER",-1.1595003554382e-06,1.21308012254155e-05
"5806",2013-09-30,"Q4",2013-09-30,4.92054794520548,"BPA","Army","CARTER",0.00372758874073322,0.00120567174943299
"5807",2013-09-30,"Q4",2013-09-30,4.92054794520548,"BPA","Navy","CARTER",-0.000177890283842795,-0.000153078182119766
"5808",2013-09-30,"Q4",2013-09-30,4.92054794520548,"BPA","Air Force","CARTER",-0.000120645881994516,-4.6316187806777e-05
"5809",2013-09-30,"Q4",2013-09-30,4.92054794520548,"BPA","DLA","CARTER",0,0.00189807210311093
"5810",2013-09-30,"Q4",2013-09-30,4.92054794520548,"BPA","Additional
DoD
Components","CARTER",0.00311943372682035,0.00478176446833215
"5811",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Definitive","Army","CARTER",1.05401041871362,0.874252321147727
"5812",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Definitive","Navy","CARTER",2.79891384721255,1.70665288240307
"5813",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Definitive","Air Force","CARTER",0.433699420238651,0.454138878793033
"5814",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Definitive","DLA","CARTER",0.0277263718936732,0.0196595382760909
"5815",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Definitive","MDA","CARTER",0.00813164368985478,0.0743307326934091
"5816",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Definitive","Military
Health","CARTER",0.144908302909516,0.209846267422802
"5817",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Definitive","Additional
DoD
Components","CARTER",0.143953503579466,0.0784659950694966
"5818",2013-09-30,"Q4",2013-09-30,4.92054794520548,"FSS","Army","CARTER",0.0920443822933888,0.0450359844687722
"5819",2013-09-30,"Q4",2013-09-30,4.92054794520548,"FSS","Navy","CARTER",0.0168298273603128,0.0183153880560238
"5820",2013-09-30,"Q4",2013-09-30,4.92054794520548,"FSS","Air Force","CARTER",0.0176111816457804,0.0159317629650317
"5821",2013-09-30,"Q4",2013-09-30,4.92054794520548,"FSS","DLA","CARTER",0.00627465983741241,0.00262629161460343
"5822",2013-09-30,"Q4",2013-09-30,4.92054794520548,"FSS","MDA","CARTER",-0.000310924875190413,-7.56776304119695e-06
"5823",2013-09-30,"Q4",2013-09-30,4.92054794520548,"FSS","Military
Health","CARTER",0.000133962394841068,0.000576570789817542
"5824",2013-09-30,"Q4",2013-09-30,4.92054794520548,"FSS","Additional
DoD
Components","CARTER",0.075131320134051,0.0546562431397718
"5825",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Multi-Awd.","Army","CARTER",1.53791033707718,1.26166848821428
"5826",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Multi-Awd.","Navy","CARTER",0.488319223659592,0.358505425172506
"5827",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Multi-Awd.","Air Force","CARTER",0.0281126274892861,0.0431755989262043
"5828",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Multi-Awd.","DLA","CARTER",0.000250015097288514,5.73217441521953e-05
"5829",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Multi-Awd.","MDA","CARTER",0.0146908277021428,0.0220495836434447
"5830",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Multi-Awd.","Additional
DoD
Components","CARTER",0.129263323652077,0.131798164576825
"5831",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Other IDV","Army","CARTER",0.00270456000883518,0.00370081341975559
"5832",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Other IDV","Navy","CARTER",0.00087566397146339,0.00259086492525642
"5833",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Other IDV","Air Force","CARTER",-0.00027674626728953,0.00383418167015335
"5834",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Other IDV","DLA","CARTER",-1.96140956636539e-05,-1.3542534105142e-05
"5835",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Other IDV","Additional
DoD
Components","CARTER",0.0294418603353306,0.0129806472600115
"5836",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Pur. Order","Army","CARTER",0.029082026406012,0.019756813107884
"5837",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Pur. Order","Navy","CARTER",0.0161877267400223,0.0112524880906875
"5838",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Pur. Order","Air Force","CARTER",0.00677945233868183,0.00419157412409871
"5839",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Pur. Order","DLA","CARTER",-0.000931455843911851,-0.000825769723096713
"5840",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Pur. Order","MDA","CARTER",6.5764192139738e-05,3.70142268173204e-05
"5841",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Pur. Order","Military
Health","CARTER",6.33683358383264e-05,0.000128560485528587
"5842",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Pur. Order","Additional
DoD
Components","CARTER",0.00371885593094343,0.0032059322556447
"5843",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Single-Awd.","Army","CARTER",0.162684324673606,0.125152913770353
"5844",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Single-Awd.","Navy","CARTER",0.105879474078907,0.0567564108308114
"5845",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Single-Awd.","Air Force","CARTER",0.186674262744186,0.15533486773833
"5846",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Single-Awd.","DLA","CARTER",0.0357006285263532,0.0419111019864934
"5847",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Single-Awd.","MDA","CARTER",0.00367441944663349,0.00962640560008124
"5848",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Single-Awd.","Military
Health","CARTER",0.00070256667644968,0.000362357849869673
"5849",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Single-Awd.","Additional
DoD
Components","CARTER",0.00326041487915101,0.0277841021777191
"5850",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Unlbd. IDV","Army","CARTER",-0.000387023935005585,-0.000210084020581565
"5851",2013-09-30,"Q4",2013-09-30,4.92054794520548,"Unlbd. IDV","Navy","CARTER",4.01421752818117e-06,-2.10843976507227e-05
"5852",2013-12-31,"Q1",2014-09-30,2.0027397260274,"BPA","Army","KENDALL",0.0523912874389,0.10156361029379
"5853",2013-12-31,"Q1",2014-09-30,2.0027397260274,"BPA","Navy","KENDALL",0.0047161598762,0.0411106917105698
"5854",2013-12-31,"Q1",2014-09-30,2.0027397260274,"BPA","Air Force","KENDALL",0.0680425260564,0.0339332644616422
"5855",2013-12-31,"Q1",2014-09-30,2.0027397260274,"BPA","DLA","KENDALL",0.0082380734076,0.0298869587126921
"5856",2013-12-31,"Q1",2014-09-30,2.0027397260274,"BPA","Additional
DoD
Components","KENDALL",0.0148865044115,0.0463907874640344
"5857",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Definitive","Army","KENDALL",0.7901083260843,2.88695293079683
"5858",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Definitive","Navy","KENDALL",1.4756471940672,3.30457449540627
"5859",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Definitive","Air Force","KENDALL",1.0417376362995,1.38453237737244
"5860",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Definitive","DLA","KENDALL",0.1726658602697,0.216572479308004
"5861",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Definitive","MDA","KENDALL",0.019533962145,0.109757609559927
"5862",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Definitive","Military
Health","KENDALL",0.60219196059,0.295550014014445
"5863",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Definitive","Additional
DoD
Components","KENDALL",0.191770887034,0.189667534847662
"5864",2013-12-31,"Q1",2014-09-30,2.0027397260274,"FSS","Army","KENDALL",0.0137429416238,0.196309536471262
"5865",2013-12-31,"Q1",2014-09-30,2.0027397260274,"FSS","Navy","KENDALL",0.0181052744619,0.118722432720975
"5866",2013-12-31,"Q1",2014-09-30,2.0027397260274,"FSS","Air Force","KENDALL",0.1550161606048,0.126242738558494
"5867",2013-12-31,"Q1",2014-09-30,2.0027397260274,"FSS","DLA","KENDALL",0.0148364908679,0.0275738090834505
"5868",2013-12-31,"Q1",2014-09-30,2.0027397260274,"FSS","MDA","KENDALL",0.00043965316,0.00158123296518466
"5869",2013-12-31,"Q1",2014-09-30,2.0027397260274,"FSS","Military
Health","KENDALL",0,0.0111443151229816
"5870",2013-12-31,"Q1",2014-09-30,2.0027397260274,"FSS","Additional
DoD
Components","KENDALL",0.0660537566075,0.0993881265319404
"5871",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Multi-Awd.","Army","KENDALL",0.1089832960367,1.83206603022824
"5872",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Multi-Awd.","Navy","KENDALL",0.1306198582638,1.10697792484194
"5873",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Multi-Awd.","Air Force","KENDALL",0.2659082432914,0.50949251561262
"5874",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Multi-Awd.","DLA","KENDALL",0.0789604167093,0.0801709260653491
"5875",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Multi-Awd.","MDA","KENDALL",0.003819,0.00634117099522697
"5876",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Multi-Awd.","Military
Health","KENDALL",0.0004598766875,0.00755687106955799
"5877",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Multi-Awd.","Additional
DoD
Components","KENDALL",0.8893904000442,0.585738106454867
"5878",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Other IDV","Army","KENDALL",0.0118276631316,0.161715883519341
"5879",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Other IDV","Navy","KENDALL",0.0622568630287,0.307593944940002
"5880",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Other IDV","Air Force","KENDALL",0.247216832247,0.38228867902658
"5881",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Other IDV","DLA","KENDALL",0.0639929323513,0.149986906502395
"5882",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Other IDV","Military
Health","KENDALL",3.0867e-06,0.0147619253380014
"5883",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Other IDV","Additional
DoD
Components","KENDALL",0.015708606386,0.13019912043194
"5884",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Pur. Order","Army","KENDALL",0.0467995074118,0.212261552780644
"5885",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Pur. Order","Navy","KENDALL",0.045669142064,0.171061134211137
"5886",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Pur. Order","Air Force","KENDALL",0.0330111934226,0.0936790587930111
"5887",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Pur. Order","DLA","KENDALL",0.2780327517061,0.271634102294606
"5888",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Pur. Order","MDA","KENDALL",0,7.65715446328831e-06
"5889",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Pur. Order","Military
Health","KENDALL",0,0.00190066515006262
"5890",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Pur. Order","Additional
DoD
Components","KENDALL",0.0378839239622,0.0500549877038619
"5891",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Single-Awd.","Army","KENDALL",0.4700693039396,2.42638790706554
"5892",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Single-Awd.","Navy","KENDALL",0.8913615880751,1.64492938739252
"5893",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Single-Awd.","Air Force","KENDALL",0.853268337439,1.43631556753643
"5894",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Single-Awd.","DLA","KENDALL",1.0276527405169,2.1871763095579
"5895",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Single-Awd.","MDA","KENDALL",0.083951466,0.0790030302174605
"5896",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Single-Awd.","Military
Health","KENDALL",0.0538108060703,0.0858549739194084
"5897",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Single-Awd.","Additional
DoD
Components","KENDALL",0.190247919534,0.41884785017062
"5898",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Unlbd. IDV","Army","KENDALL",0.0001246752422,0.0021389643491061
"5899",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Unlbd. IDV","Navy","KENDALL",0.001065271721,0.00248415728437382
"5900",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Unlbd. IDV","Air Force","KENDALL",0.0024057286059,0.0497066356063538
"5901",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Unlbd. IDV","DLA","KENDALL",0.0732582857196,0.109744528295383
"5902",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Unlbd. IDV","MDA","KENDALL",0.003249111,NA
"5903",2013-12-31,"Q1",2014-09-30,2.0027397260274,"Unlbd. IDV","Additional
DoD
Components","KENDALL",-6.76458984e-05,0.000309760896599817
"5904",2013-12-31,"Q1",2014-09-30,2.08767123287671,"BPA","Army","KENDALL",0.0485564401533,0.0920544258632881
"5905",2013-12-31,"Q1",2014-09-30,2.08767123287671,"BPA","Navy","KENDALL",0.0097602283636,0.0371233575147189
"5906",2013-12-31,"Q1",2014-09-30,2.08767123287671,"BPA","Air Force","KENDALL",0.0030576942105,0.0309197644835031
"5907",2013-12-31,"Q1",2014-09-30,2.08767123287671,"BPA","DLA","KENDALL",0.0239795732595,0.0339000712453517
"5908",2013-12-31,"Q1",2014-09-30,2.08767123287671,"BPA","Additional
DoD
Components","KENDALL",0.1577979927489,0.0928927255136068
"5909",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Definitive","Army","KENDALL",1.3067043991195,2.30466107806746
"5910",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Definitive","Navy","KENDALL",1.263777178809,3.3966269123662
"5911",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Definitive","Air Force","KENDALL",0.819346131069,1.31225798725682
"5912",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Definitive","DLA","KENDALL",0.1011909109403,0.191416241030631
"5913",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Definitive","MDA","KENDALL",0.2276797730818,0.0935483452267459
"5914",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Definitive","Military
Health","KENDALL",0.373644347,0.358357768219482
"5915",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Definitive","Additional
DoD
Components","KENDALL",0.0828141198713,0.184608447561609
"5916",2013-12-31,"Q1",2014-09-30,2.08767123287671,"FSS","Army","KENDALL",0.0355333104793,0.161952307606588
"5917",2013-12-31,"Q1",2014-09-30,2.08767123287671,"FSS","Navy","KENDALL",0.0408667771879,0.101539275331559
"5918",2013-12-31,"Q1",2014-09-30,2.08767123287671,"FSS","Air Force","KENDALL",0.0284081047259,0.113199893105189
"5919",2013-12-31,"Q1",2014-09-30,2.08767123287671,"FSS","DLA","KENDALL",0.0010235627571,0.0242537768767941
"5920",2013-12-31,"Q1",2014-09-30,2.08767123287671,"FSS","MDA","KENDALL",0.0006584148228,0.00155733510651744
"5921",2013-12-31,"Q1",2014-09-30,2.08767123287671,"FSS","Military
Health","KENDALL",0.0011458027802,0.0114848465331786
"5922",2013-12-31,"Q1",2014-09-30,2.08767123287671,"FSS","Additional
DoD
Components","KENDALL",0.0214121645579,0.0824067903106088
"5923",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Multi-Awd.","Army","KENDALL",0.3949648332184,1.66249678376744
"5924",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Multi-Awd.","Navy","KENDALL",0.3299659131935,0.920239708784132
"5925",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Multi-Awd.","Air Force","KENDALL",0.1104001461593,0.465864329514811
"5926",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Multi-Awd.","DLA","KENDALL",0.0350524659058,0.0794979990245723
"5927",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Multi-Awd.","MDA","KENDALL",0.0210204791563,0.0106258467086113
"5928",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Multi-Awd.","Military
Health","KENDALL",0.0007271455625,0.00779925292372465
"5929",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Multi-Awd.","Additional
DoD
Components","KENDALL",0.2207203496401,0.511204266179591
"5930",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Other IDV","Army","KENDALL",0.0203641451896,0.108465503977958
"5931",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Other IDV","Navy","KENDALL",0.1607007048629,0.30699198811657
"5932",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Other IDV","Air Force","KENDALL",0.2665261035116,0.411750336952437
"5933",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Other IDV","DLA","KENDALL",0.0637943772029,0.142413872110802
"5934",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Other IDV","Military
Health","KENDALL",0.00306107168,0.0157822825646681
"5935",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Other IDV","Additional
DoD
Components","KENDALL",0.0315568425291,0.120271348916455
"5936",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Pur. Order","Army","KENDALL",0.0604605211909,0.182728111470153
"5937",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Pur. Order","Navy","KENDALL",0.0681395210972,0.145351484985185
"5938",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Pur. Order","Air Force","KENDALL",0.017721421855,0.0748763844703811
"5939",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Pur. Order","DLA","KENDALL",0.2434475138395,0.268416889930623
"5940",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Pur. Order","MDA","KENDALL",5.5125e-06,9.49465446328831e-06
"5941",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Pur. Order","Military
Health","KENDALL",0.000306,0.00126679576513998
"5942",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Pur. Order","Additional
DoD
Components","KENDALL",0.0118552121597,0.040495979237343
"5943",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Single-Awd.","Army","KENDALL",0.8372734869143,2.16564518191643
"5944",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Single-Awd.","Navy","KENDALL",1.0316295652628,1.59121193588106
"5945",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Single-Awd.","Air Force","KENDALL",1.4232510647587,1.50834197045709
"5946",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Single-Awd.","DLA","KENDALL",1.6093247178786,2.22621667305181
"5947",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Single-Awd.","MDA","KENDALL",0.2651572733398,0.133628249352493
"5948",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Single-Awd.","Military
Health","KENDALL",0.0111377636577,0.0836052614299657
"5949",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Single-Awd.","Additional
DoD
Components","KENDALL",0.2962730384224,0.411860459373097
"5950",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Unlbd. IDV","Army","KENDALL",0.0001169715234,0.00207243625946526
"5951",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Unlbd. IDV","Navy","KENDALL",0.0002028577915,0.00234126548971218
"5952",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Unlbd. IDV","Air Force","KENDALL",2.33e-06,0.0497098428847127
"5953",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Unlbd. IDV","DLA","KENDALL",0.0959134278709,0.106462065967356
"5954",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Unlbd. IDV","MDA","KENDALL",0.001206639,NA
"5955",2013-12-31,"Q1",2014-09-30,2.08767123287671,"Unlbd. IDV","Additional
DoD
Components","KENDALL",0.00089860872,0.000593299523113476
"5956",2013-12-31,"Q1",2014-09-30,2.16986301369863,"BPA","Army","KENDALL",0.029170204587,0.0433726440597333
"5957",2013-12-31,"Q1",2014-09-30,2.16986301369863,"BPA","Navy","KENDALL",0.0154235601781,0.00996664947263333
"5958",2013-12-31,"Q1",2014-09-30,2.16986301369863,"BPA","Air Force","KENDALL",0.0057292566378,0.0256098256349
"5959",2013-12-31,"Q1",2014-09-30,2.16986301369863,"BPA","DLA","KENDALL",0.0555697669308,0.0292624711993
"5960",2013-12-31,"Q1",2014-09-30,2.16986301369863,"BPA","Military
Health","KENDALL",5.841729e-05,2.50042096283132e-05
"5961",2013-12-31,"Q1",2014-09-30,2.16986301369863,"BPA","Additional
DoD
Components","KENDALL",0.0195519052589,0.0640788008064333
"5962",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Definitive","Army","KENDALL",3.2295031470026,1.7754386240688
"5963",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Definitive","Navy","KENDALL",3.33123687736,2.02355375007873
"5964",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Definitive","Air Force","KENDALL",3.0676670565728,1.64291694131377
"5965",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Definitive","DLA","KENDALL",0.166179530497,0.146678767235667
"5966",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Definitive","MDA","KENDALL",0.2361712635662,0.161128332931
"5967",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Definitive","Military
Health","KENDALL",0.3683686678012,0.4480683251304
"5968",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Definitive","Additional
DoD
Components","KENDALL",0.104866596168,0.1264838676911
"5969",2013-12-31,"Q1",2014-09-30,2.16986301369863,"FSS","Army","KENDALL",0.070751007377,0.0400090864933667
"5970",2013-12-31,"Q1",2014-09-30,2.16986301369863,"FSS","Navy","KENDALL",0.039424194839,0.0327987488296
"5971",2013-12-31,"Q1",2014-09-30,2.16986301369863,"FSS","Air Force","KENDALL",0.0399078388067,0.0744440347124667
"5972",2013-12-31,"Q1",2014-09-30,2.16986301369863,"FSS","DLA","KENDALL",0.0243631055041,0.0134077197097
"5973",2013-12-31,"Q1",2014-09-30,2.16986301369863,"FSS","MDA","KENDALL",0.00033964752,0.000479238500933333
"5974",2013-12-31,"Q1",2014-09-30,2.16986301369863,"FSS","Military
Health","KENDALL",0.0092189939391,0.00345493223976667
"5975",2013-12-31,"Q1",2014-09-30,2.16986301369863,"FSS","Additional
DoD
Components","KENDALL",0.0512265376806,0.0462308196153333
"5976",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Multi-Awd.","Army","KENDALL",0.7281895281774,0.4107125524775
"5977",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Multi-Awd.","Navy","KENDALL",0.5276098405554,0.329398537337567
"5978",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Multi-Awd.","Air Force","KENDALL",0.1768663472788,0.184391578909833
"5979",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Multi-Awd.","DLA","KENDALL",0.0286574206634,0.0475567677595
"5980",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Multi-Awd.","MDA","KENDALL",0.01316938,0.0126696197187667
"5981",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Multi-Awd.","Military
Health","KENDALL",0.017573808,0.00625361008333333
"5982",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Multi-Awd.","Additional
DoD
Components","KENDALL",0.1998354630202,0.436648737568167
"5983",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Other IDV","Army","KENDALL",0.0766137016,0.0362685033070667
"5984",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Other IDV","Navy","KENDALL",0.2557470494421,0.1595682057779
"5985",2013-12-31,"Q1",2014-09-30,2.16986301369863,"Other IDV","Air Force","KENDALL",0.4042635916225,0.3060021757937
