"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vehicle.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"5505",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Other IDV","Navy","CARTER pre-Task
& Delivery Comp.",0,-2.20033174232423e-07
"5506",2013-10-01,2013-12-31,"Q1",2014-09-30,5.0027397260274,"Other IDV","Navy","CARTER pre-Task
& Delivery Comp.",0,-2.20033174232423e-07
"5507",2014-08-01,2014-09-30,"Q4",2014-09-30,5.83561643835616,"Other IDV","Navy","CARTER pre-Task
& Delivery Comp.",0,0
"5508",2013-12-01,2013-12-31,"Q1",2014-09-30,5.16986301369863,"Other IDV","Navy","CARTER pre-Task
& Delivery Comp.",0,0
"5509",2014-02-01,2014-03-31,"Q2",2014-09-30,5.33972602739726,"Other IDV","Navy","CARTER pre-Task
& Delivery Comp.",0,0
"5510",2014-03-01,2014-03-31,"Q2",2014-09-30,5.41643835616438,"Other IDV","Navy","CARTER pre-Task
& Delivery Comp.",0,0
"5511",2014-09-01,2014-09-30,"Q4",2014-09-30,5.92054794520548,"Other IDV","Navy","CARTER pre-Task
& Delivery Comp.",0,0
"5512",2014-07-01,2014-09-30,"Q4",2014-09-30,5.75068493150685,"Other IDV","Navy","CARTER pre-Task
& Delivery Comp.",0,0
"5513",2010-04-01,2010-06-30,"Q3",2010-09-30,0.498630136986301,"Other IDV","Navy","Task &
Delivery Comp.",0.00844097473256312,NA
"5514",2010-05-01,2010-06-30,"Q3",2010-09-30,0.580821917808219,"Other IDV","Navy","Task &
Delivery Comp.",0.0109629828519469,NA
"5515",2010-06-01,2010-06-30,"Q3",2010-09-30,0.665753424657534,"Other IDV","Navy","Task &
Delivery Comp.",0.00931956803594352,0.00957450854015119
"5516",2010-07-01,2010-09-30,"Q4",2010-09-30,0.747945205479452,"Other IDV","Navy","Task &
Delivery Comp.",0.0216151880402225,0.0139659129760377
"5517",2010-08-01,2010-09-30,"Q4",2010-09-30,0.832876712328767,"Other IDV","Navy","Task &
Delivery Comp.",0.0944723153936671,0.041802357156611
"5518",2010-09-01,2010-09-30,"Q4",2010-09-30,0.917808219178082,"Other IDV","Navy","Task &
Delivery Comp.",0.150499236382114,0.0888622466053345
"5519",2010-10-01,2010-12-31,"Q1",2011-09-30,1,"Other IDV","Navy","Task &
Delivery Comp.",0.0125909549412505,0.0858541689056772
"5520",2010-11-01,2010-12-31,"Q1",2011-09-30,1.08493150684932,"Other IDV","Navy","Task &
Delivery Comp.",0.0349185096936634,0.0660029003390093
"5521",2010-12-01,2010-12-31,"Q1",2011-09-30,1.16712328767123,"Other IDV","Navy","Task &
Delivery Comp.",0.143283551731011,0.0635976721219751
"5522",2011-01-01,2011-03-31,"Q2",2011-09-30,1.25205479452055,"Other IDV","Navy","Task &
Delivery Comp.",0.065495080665128,0.0812323806966009
"5523",2011-02-01,2011-03-31,"Q2",2011-09-30,1.33698630136986,"Other IDV","Navy","Task &
Delivery Comp.",0.0503677736466639,0.0863821353476011
"5524",2011-03-01,2011-03-31,"Q2",2011-09-30,1.41369863013699,"Other IDV","Navy","Task &
Delivery Comp.",0.118904266187579,0.0782557068331235
"5525",2011-04-01,2011-06-30,"Q3",2011-09-30,1.4986301369863,"Other IDV","Navy","Task &
Delivery Comp.",0.107005167698279,0.0920924025108407
"5526",2011-05-01,2011-06-30,"Q3",2011-09-30,1.58082191780822,"Other IDV","Navy","Task &
Delivery Comp.",0.046925464152329,0.090944966012729
"5527",2011-06-01,2011-06-30,"Q3",2011-09-30,1.66575342465753,"Other IDV","Navy","Task &
Delivery Comp.",0.0875331410826689,0.0804879243110924
"5528",2011-07-01,2011-09-30,"Q4",2011-09-30,1.74794520547945,"Other IDV","Navy","Task &
Delivery Comp.",0.0644330411875787,0.0662972154741922
"5529",2011-08-01,2011-09-30,"Q4",2011-09-30,1.83287671232877,"Other IDV","Navy","Task &
Delivery Comp.",0.117521941586236,0.0898293746188278
"5530",2011-09-01,2011-09-30,"Q4",2011-09-30,1.91780821917808,"Other IDV","Navy","Task &
Delivery Comp.",0.247652088984473,0.143202357252763
"5531",2011-10-01,2011-12-31,"Q1",2012-03-01,2,"Other IDV","Navy","Task &
Delivery Comp.",0.0276031297085779,0.130925720093096
"5532",2011-11-01,2011-12-31,"Q1",2012-03-01,2.08493150684932,"Other IDV","Navy","Task &
Delivery Comp.",0.133324881278962,0.136193366657338
"5533",2011-12-01,2011-12-31,"Q1",2012-03-01,2.16712328767123,"Other IDV","Navy","Task &
Delivery Comp.",0.186795559283287,0.115907856756942
"5534",2012-01-01,2012-03-31,"Q2",2012-03-01,2.25205479452055,"Other IDV","Navy","Task &
Delivery Comp.",0.0698329302543507,0.129984456938867
"5535",2012-02-01,2012-03-31,"Q2",2012-03-01,2.33698630136986,"Other IDV","Navy","Task &
Delivery Comp.",0.0960020569972196,0.117543515511619
"5536",2012-03-01,2012-03-31,"Q2",2012-03-01,2.41643835616438,"Other IDV","Navy","Task &
Delivery Comp.",0.0242335640716713,0.0633561837744139
"5537",2012-04-01,2012-06-30,"Q3",2012-09-30,2.5013698630137,"Other IDV","Navy","Task &
Delivery Comp.",0.0183103613531047,0.0461819941406652
"5538",2012-05-01,2012-06-30,"Q3",2012-09-30,2.58356164383562,"Other IDV","Navy","Task &
Delivery Comp.",0.00967800303779219,0.0174073094875227
"5539",2012-06-01,2012-06-30,"Q3",2012-09-30,2.66849315068493,"Other IDV","Navy","Task &
Delivery Comp.",0.0081019468643806,0.0120301037517592
"5540",2012-07-01,2012-09-30,"Q4",2012-09-30,2.75068493150685,"Other IDV","Navy","Task &
Delivery Comp.",0.00806571428277211,0.00861522139498164
"5541",2012-08-01,2012-09-30,"Q4",2012-09-30,2.83561643835616,"Other IDV","Navy","Task &
Delivery Comp.",0.0105945462980126,0.00892073581505509
"5542",2012-09-01,2012-09-30,"Q4",2012-09-30,2.92054794520548,"Other IDV","Navy","Task &
Delivery Comp.",0.00743522314900628,0.00869849457659699
"5543",2012-10-01,2012-12-31,"Q1",2013-09-30,3.0027397260274,"Other IDV","Navy","Task &
Delivery Comp.",0.000380475993297451,0.00613674848010543
"5544",2012-11-01,2012-12-31,"Q1",2013-09-30,3.08767123287671,"Other IDV","Navy","Task &
Delivery Comp.",0.0185864187548492,0.00880070596571764
"5545",2012-12-01,2012-12-31,"Q1",2013-09-30,3.16986301369863,"Other IDV","Navy","Task &
Delivery Comp.",0.0730322135920585,0.030666369446735
"5546",2013-01-01,2013-03-31,"Q2",2013-09-30,3.25479452054795,"Other IDV","Navy","Task &
Delivery Comp.",0.0140005631672591,0.0352063985047222
"5547",2013-02-01,2013-03-31,"Q2",2013-09-30,3.33972602739726,"Other IDV","Navy","Task &
Delivery Comp.",0.0101151305442267,0.0323826357678481
"5548",2013-03-01,2013-03-31,"Q2",2013-09-30,3.41643835616438,"Other IDV","Navy","Task &
Delivery Comp.",0.00424431653234488,0.00945333674794354
"5549",2013-04-01,2013-06-30,"Q3",2013-09-30,3.5013698630137,"Other IDV","Navy","Task &
Delivery Comp.",0.00122025653214177,0.00519323453623777
"5550",2013-05-01,2013-06-30,"Q3",2013-09-30,3.58356164383562,"Other IDV","Navy","Task &
Delivery Comp.",0.00374775302203717,0.0030707753621746
"5551",2013-06-01,2013-06-30,"Q3",2013-09-30,3.66849315068493,"Other IDV","Navy","Task &
Delivery Comp.",0.00885819136366406,0.004608733639281
"5552",2013-07-01,2013-09-30,"Q4",2013-09-30,3.75068493150685,"Other IDV","Navy","Task &
Delivery Comp.",0.00405961192241292,0.00555518543603805
"5553",2013-08-01,2013-09-30,"Q4",2013-09-30,3.83561643835616,"Other IDV","Navy","Task &
Delivery Comp.",0.00476156409058597,0.00589312245888765
"5554",2013-09-01,2013-09-30,"Q4",2013-09-30,3.92054794520548,"Other IDV","Navy","Task &
Delivery Comp.",0.00331707528567076,0.00404608376622321
"5555",2013-10-01,2013-12-31,"Q1",2014-09-30,4.0027397260274,"Other IDV","Navy","Task &
Delivery Comp.",-0.00082159875,0.00241901354208558
"5556",2013-11-01,2013-12-31,"Q1",2014-09-30,4.08767123287671,"Other IDV","Navy","Task &
Delivery Comp.",0.0154969540369,0.00599747685752359
"5557",2013-12-01,2013-12-31,"Q1",2014-09-30,4.16986301369863,"Other IDV","Navy","Task &
Delivery Comp.",0.0059061240809,0.0068604931226
"5558",2014-01-01,2014-03-31,"Q2",2014-09-30,4.25479452054795,"Other IDV","Navy","Task &
Delivery Comp.",0.0206079554849,0.0140036778675667
"5559",2014-02-01,2014-03-31,"Q2",2014-09-30,4.33972602739726,"Other IDV","Navy","Task &
Delivery Comp.",0.00199658206,0.00950355387526667
"5560",2014-03-01,2014-03-31,"Q2",2014-09-30,4.41643835616438,"Other IDV","Navy","Task &
Delivery Comp.",0.01032216213,0.0109755665583
"5561",2014-04-01,2014-06-30,"Q3",2014-09-30,4.5013698630137,"Other IDV","Navy","Task &
Delivery Comp.",0.0003168986406,0.00421188094353333
"5562",2014-05-01,2014-06-30,"Q3",2014-09-30,4.58356164383562,"Other IDV","Navy","Task &
Delivery Comp.",0.00156912862,0.00406939646353333
"5563",2014-07-01,2014-09-30,"Q4",2014-09-30,4.75068493150685,"Other IDV","Navy","Task &
Delivery Comp.",0.0011010188538,0.000995682038133333
"5564",2014-09-01,2014-09-30,"Q4",2014-09-30,4.92054794520548,"Other IDV","Navy","Task &
Delivery Comp.",0.00071407026,0.00112807257793333
"5565",2014-06-01,2014-06-30,"Q3",2014-09-30,4.66849315068493,"Other IDV","Navy","Task &
Delivery Comp.",-0.00107248637,0.000247534247933333
"5566",2014-08-01,2014-09-30,"Q4",2014-09-30,4.83561643835616,"Other IDV","Navy","Task &
Delivery Comp.",-0.0032325309525,-0.00119698235416667
"5567",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Other IDV","Navy","Impl. of
863-09",0.0951651977654207,NA
"5568",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Other IDV","Navy","Impl. of
863-09",0.116143744526825,NA
"5569",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Other IDV","Navy","Impl. of
863-09",0.0726079092472454,0.0946389505131638
"5570",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Other IDV","Navy","Impl. of
863-09",0.0809120120584904,0.0898878886108537
"5571",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Other IDV","Navy","Impl. of
863-09",0.103040776356709,0.0855202325541482
"5572",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Other IDV","Navy","Impl. of
863-09",0.241566546905571,0.141839778440257
"5573",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Other IDV","Navy","Impl. of
863-09",0.717147452600144,0.353918258620808
"5574",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Other IDV","Navy","Impl. of
863-09",0.0809669031147558,0.34656030087349
"5575",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Other IDV","Navy","Impl. of
863-09",0.101430430041739,0.29984826191888
"5576",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Other IDV","Navy","Impl. of
863-09",0.329194619631258,0.170530650929251
"5577",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Other IDV","Navy","Impl. of
863-09",0.0789094268585356,0.169844825510511
"5578",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Other IDV","Navy","Impl. of
863-09",0.186046376635727,0.19805014104184
"5579",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Other IDV","Navy","Impl. of
863-09",0.128401049091297,0.131118950861853
"5580",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Other IDV","Navy","Impl. of
863-09",0.190918818553671,0.168455414760232
"5581",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Other IDV","Navy","Impl. of
863-09",0.1645887671438,0.161302878262923
"5582",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Other IDV","Navy","Impl. of
863-09",0.204304573481873,0.186604053059781
"5583",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Other IDV","Navy","Impl. of
863-09",0.176059530035747,0.18165095688714
"5584",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Other IDV","Navy","Impl. of
863-09",0.160816422741546,0.180393508753055
"5585",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Other IDV","Navy","Impl. of
863-09",0.695576985143902,0.344150979307065
"5586",2013-10-01,2013-12-31,"Q1",2014-09-18,2.0027397260274,"Other IDV","Navy","Impl. of
863-09",0.0622347800287,0.306209395971382
"5587",2013-11-01,2013-12-31,"Q1",2014-09-18,2.08767123287671,"Other IDV","Navy","Impl. of
863-09",0.1593187388629,0.305710168011834
"5588",2013-12-01,2013-12-31,"Q1",2014-09-18,2.16986301369863,"Other IDV","Navy","Impl. of
863-09",0.2513460193994,0.157633179430333
"5589",2014-01-01,2014-03-31,"Q2",2014-09-18,2.25479452054795,"Other IDV","Navy","Impl. of
863-09",0.3033167380498,0.237993832104033
"5590",2014-02-01,2014-03-31,"Q2",2014-09-18,2.33972602739726,"Other IDV","Navy","Impl. of
863-09",0.166751262139,0.240471339862733
"5591",2014-03-01,2014-03-31,"Q2",2014-09-18,2.41643835616438,"Other IDV","Navy","Impl. of
863-09",0.2584688786763,0.242845626288367
"5592",2014-04-01,2014-06-30,"Q3",2014-09-18,2.5013698630137,"Other IDV","Navy","Impl. of
863-09",0.2180861533218,0.214435431379033
"5593",2014-05-01,2014-06-30,"Q3",2014-09-18,2.58356164383562,"Other IDV","Navy","Impl. of
863-09",0.1784983482193,0.218351126739133
"5594",2014-06-01,2014-06-30,"Q3",2014-09-18,2.66849315068493,"Other IDV","Navy","Impl. of
863-09",0.3208565752015,0.239147025580867
"5595",2014-07-01,2014-09-30,"Q4",2014-09-18,2.75068493150685,"Other IDV","Navy","Impl. of
863-09",0.2183415479427,0.239232157121167
"5596",2014-08-01,2014-09-30,"Q4",2014-09-18,2.83561643835616,"Other IDV","Navy","Impl. of
863-09",0.2513662811039,0.2635214680827
"5597",2014-09-01,2014-09-30,"Q4",2014-09-18,2.92054794520548,"Other IDV","Navy","Impl. of
863-09",0.2608908390126,0.243532889353067
"5598",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Other IDV","Air Force","YOUNG",0.000477598776518128,NA
"5599",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Other IDV","Air Force","YOUNG",0.0150054933101358,NA
"5600",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Other IDV","Air Force","YOUNG",0.0412596231675833,0.0189142384180791
"5601",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Other IDV","Air Force","YOUNG",0.00331533002169197,0.019860148833137
"5602",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Other IDV","Air Force","YOUNG",0.00377964960954447,0.0161182009329399
"5603",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Other IDV","Air Force","YOUNG",0.0025346496637744,0.00320987643167028
"5604",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Other IDV","Air Force","YOUNG",0.004108123329718,0.00347414086767896
"5605",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Other IDV","Air Force","YOUNG",0.0144449148590022,0.00702922928416486
"5606",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Other IDV","Air Force","YOUNG",0.00822055278741866,0.00892453032537961
"5607",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Other IDV","Air Force","YOUNG",0.00700835484815618,0.009891274164859
"5608",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Other IDV","Air Force","YOUNG",0.00741118481561822,0.00754669748373102
"5609",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Other IDV","Air Force","YOUNG",0.00916450398047722,0.00786134788141721
"5610",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Other IDV","Air Force","YOUNG",0.0165739394902386,0.0110498760954447
"5611",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Other IDV","Air Force","YOUNG",0.0445242892190889,0.0234209108966016
"5612",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Other IDV","Air Force","YOUNG",0.00894463525654904,0.0233476213219589
"5613",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Other IDV","Air Force","YOUNG",0.0117540847939262,0.0217410030898547
"5614",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Other IDV","Air Force","YOUNG",0.0105551586165837,0.0104179595556863
"5615",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Other IDV","Air Force","YOUNG",0.00179349522623945,0.00803424621224979
"5616",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Other IDV","Air Force","YOUNG",0.00610533166269755,0.00615132850184022
"5617",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Other IDV","Air Force","YOUNG",0.00546551546871617,0.00445478078588439
"5618",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Other IDV","Air Force","YOUNG",0.00569089666594501,0.00575391459911958
"5619",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Other IDV","Air Force","YOUNG",0.00126154062567655,0.00413931758677924
"5620",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Other IDV","Air Force","YOUNG",0.0035803336219961,0.00351092363787256
"5621",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Other IDV","Air Force","YOUNG",7.83570902792812e-05,0.00164007711265065
"5622",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Other IDV","Air Force","YOUNG",0.00269099309374323,0.00211656126867287
"5623",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Other IDV","Air Force","YOUNG",0.00252507549208387,0.00176480855870213
"5624",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Other IDV","Air Force","YOUNG",0.00330924188061617,0.00284177015548109
"5625",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Other IDV","Air Force","YOUNG",0.00695584811647543,0.00426338849639182
"5626",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Other IDV","Air Force","YOUNG",0.00113952623020967,0.00380153874243376
"5627",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Other IDV","Air Force","YOUNG",0.00917622703252033,0.00575720045973514
"5628",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Other IDV","Air Force","YOUNG",0.0104693185321498,0.00692835726495994
"5629",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Other IDV","Air Force","YOUNG",0.00648001982242191,0.00870852179569735
"5630",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Other IDV","Air Force","YOUNG",0.00547107882969619,0.00747347239475597
"5631",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Other IDV","Air Force","YOUNG",0.00624097812366282,0.00606402559192697
"5632",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Other IDV","Air Force","YOUNG",0.00154123935601198,0.004417765436457
"5633",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Other IDV","Air Force","YOUNG",0.00150069250106975,0.00309430332691485
"5634",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Other IDV","Air Force","YOUNG",0.00487794429824561,0.00263995871844245
"5635",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Other IDV","Air Force","YOUNG",0.0103252692768507,0.00556796869205534
"5636",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Other IDV","Air Force","YOUNG",0.000678176668065464,0.00529379674772058
"5637",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Other IDV","Air Force","YOUNG",0.00277390675618968,0.0045924509003686
"5638",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Other IDV","Air Force","YOUNG",0.00788181382710869,0.00377796575045461
"5639",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Other IDV","Air Force","YOUNG",0.00358426883130508,0.00474666313820115
"5640",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Other IDV","Air Force","YOUNG",0.00376714945446916,0.00507774403762764
"5641",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Other IDV","Air Force","YOUNG",0.00282550211917751,0.00339230680165058
"5642",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Other IDV","Air Force","YOUNG",0.0087373906630298,0.00511001407889215
"5643",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Other IDV","Air Force","YOUNG",-0.000370520614771297,0.00373079072247867
"5644",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Other IDV","Air Force","YOUNG",0.00036611577843055,0.00291099527556302
"5645",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Other IDV","Air Force","YOUNG",0.000246818281985451,8.08044818815682e-05
"5646",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"Other IDV","Air Force","YOUNG",2.28731335598805e-06,0.00020507379125733
"5647",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Other IDV","Air Force","YOUNG",0.000655036718422157,0.000301380771254532
"5648",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"Other IDV","Air Force","YOUNG",0.000127455174544331,0.000261593068774159
"5649",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"Other IDV","Air Force","YOUNG",0.000935009123674184,0.000572500338880224
"5650",2011-11-01,2011-12-31,"Q1",2012-09-30,5.08767123287671,"Other IDV","Air Force","YOUNG",0.00796879597363814,0.00301042009061889
"5651",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Other IDV","Air Force","YOUNG",0.000618825902224087,0.0031742103331788
"5652",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Other IDV","Air Force","YOUNG",0.0014687368862778,0.00335211958738001
"5653",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"Other IDV","Air Force","YOUNG",-5.34371125527752e-05,0.000678041891983038
"5654",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"Other IDV","Air Force","YOUNG",0.000307847110795166,0.000574382294840064
"5655",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"Other IDV","Air Force","YOUNG",0.000246455205138621,0.000166955067793671
"5656",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"Other IDV","Air Force","YOUNG",0.000427917548491926,0.000327406621475238
"5657",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"Other IDV","Air Force","YOUNG",0,0.000224790917876849
"5658",2012-01-01,2012-03-31,"Q2",2012-09-30,5.25479452054795,"Other IDV","Air Force","YOUNG",0.00200093834826485,0.00080961863225226
"5659",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"Other IDV","Air Force","YOUNG",-9.45501269422159e-05,0.000635462740440879
"5660",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"Other IDV","Air Force","YOUNG",-0.00205254685752006,-4.87195453991395e-05
"5661",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Other IDV","Air Force","YOUNG",0.00391102873030584,0.000587977248614522
"5662",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"Other IDV","Air Force","YOUNG",0,0.000619493957595261
"5663",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Other IDV","Air Force","YOUNG",3.77921944187004e-05,0.00131627364157485
"5664",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"Other IDV","Air Force","YOUNG",-0.000145221894993399,-3.58099001915662e-05
"5665",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"Other IDV","Air Force","YOUNG",0.000806255617341159,0.000232941972255487
"5666",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"Other IDV","Air Force","YOUNG",-7.65e-07,0.00022008957411592
"5667",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"Other IDV","Air Force","YOUNG",0.000341363785924647,0.000382284801088602
"5668",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"Other IDV","Air Force","YOUNG",0.00417979610750695,0.00150679829781053
"5669",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"Other IDV","Air Force","YOUNG",0,0.00150705329781053
"5670",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"Other IDV","Air Force","YOUNG",-7.7180867269219e-08,0.00139323964221323
"5671",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"Other IDV","Air Force","YOUNG",-1.09805581299557e-05,-3.68591299907498e-06
"5672",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"Other IDV","Air Force","YOUNG",0,-3.68591299907498e-06
"5673",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"Other IDV","Air Force","YOUNG",0,-3.66018604331857e-06
"5674",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"Other IDV","Air Force","YOUNG",-9.028223e-05,-3.00940766666667e-05
"5675",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.0028950331998268,NA
"5676",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.00632581290322581,NA
"5677",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.00624169148084001,0.00515417919463087
"5678",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.0198054603160857,0.0107909882333839
"5679",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.0196316029443603,0.0152262515804287
"5680",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.0391715057912968,0.0262028563505809
"5681",2009-11-01,2009-12-31,"Q1",2010-04-18,1.08493150684932,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.00247076508344031,0.0204246246063658
"5682",2010-03-01,2010-03-31,"Q2",2010-04-18,1.41369863013699,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.0070453872165169,0.0162292193637513
"5683",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.000902177770646128,0.00347277669020111
"5684",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.00379207296747967,0.00391321265154757
"5685",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.0102053685922122,0.00496653977677935
"5686",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Other IDV","Air Force","CARTER pre-Task
& Delivery Comp.",0.00578106764582459,0.00659283640183883
