"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"4302",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Electronics & Communications","Navy","KENDALL",0.199295465919,0.2652359641987
"4303",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Electronics & Communications","Air Force","KENDALL",0.1080636385958,0.163078945981567
"4304",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Electronics & Communications","DLA","KENDALL",0.0986299792803,0.113132371685433
"4305",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Electronics & Communications","Military
Health","KENDALL",0.0190399879205,0.0104326534668333
"4306",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Electronics & Communications","Additional
DoD
Components","KENDALL",0.0569116040848,0.1207511498814
"4307",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Engines & Power Plants","Army","KENDALL",0.0152537698695,0.1045793963008
"4308",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Engines & Power Plants","Navy","KENDALL",0.689054608032,0.343201345415
"4309",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Engines & Power Plants","Air Force","KENDALL",0.1792414963995,0.313918716470733
"4310",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Engines & Power Plants","DLA","KENDALL",0.0945276609208,0.0820361965639667
"4311",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Engines & Power Plants","Additional
DoD
Components","KENDALL",-8.973377e-05,-0.0002965235
"4312",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Fuels","Army","KENDALL",0.078826963385,0.0552513888148667
"4313",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Fuels","Navy","KENDALL",0.0014990482203,0.00124891788346667
"4314",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Fuels","Air Force","KENDALL",0.0012242504112,0.00115485048023333
"4315",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Fuels","DLA","KENDALL",0.9846128362304,0.734249102329433
"4316",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Fuels","Additional
DoD
Components","KENDALL",1.22432402e-05,1.17953066333333e-05
"4317",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Ground Vehicles","Army","KENDALL",0.081702732174,0.232533861643
"4318",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Ground Vehicles","Navy","KENDALL",0.0741835206358,0.0305903544037
"4319",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Ground Vehicles","Air Force","KENDALL",0.0020148454674,0.00269157311196667
"4320",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Ground Vehicles","DLA","KENDALL",0.0645383870698,0.0546377162446333
"4321",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Ground Vehicles","Additional
DoD
Components","KENDALL",3.20260508e-05,8.69110303e-05
"4322",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Launchers & Munitions","Army","KENDALL",0.0368784787095,0.0702425278049
"4323",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Launchers & Munitions","Navy","KENDALL",0.0411332897227,0.168923716958967
"4324",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Launchers & Munitions","Air Force","KENDALL",0.0035719897354,0.0102666078588333
"4325",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Launchers & Munitions","DLA","KENDALL",0.0078033920007,0.00999215732976667
"4326",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Launchers & Munitions","MDA","KENDALL",0,0.010412946
"4327",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Launchers & Munitions","Additional
DoD
Components","KENDALL",0.004653004,0.00109244199333333
"4328",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Missiles & Space","Army","KENDALL",0.0083761677809,0.0694290526015
"4329",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Missiles & Space","Navy","KENDALL",0.01019410561,0.176148001930533
"4330",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Missiles & Space","Air Force","KENDALL",0.0208646453154,0.197420593455367
"4331",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Missiles & Space","DLA","KENDALL",0.004472830002,0.00233588237376667
"4332",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Missiles & Space","MDA","KENDALL",0.132765814,0.0472018857916667
"4333",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Missiles & Space","Additional
DoD
Components","KENDALL",0.001582821,0.00238427266666667
"4334",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Other","Army","KENDALL",0.0836342004393,0.1325596199798
"4335",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Other","Navy","KENDALL",0.1169334444606,0.146156810524533
"4336",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Other","Air Force","KENDALL",0.0218974692379,0.0396113811545667
"4337",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Other","DLA","KENDALL",0.1889343849302,0.212456541814133
"4338",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Other","Military
Health","KENDALL",3.84998e-06,3.28332666666667e-06
"4339",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Other","Additional
DoD
Components","KENDALL",0.0019526318715,0.0046404686858
"4340",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Ships","Army","KENDALL",0.0006480489032,0.0124267218747
"4341",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Ships","Navy","KENDALL",0.0830846255779,0.209510741049167
"4342",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Ships","Air Force","KENDALL",-9.0441104e-06,6.02183067333333e-05
"4343",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Ships","DLA","KENDALL",0.0215161773972,0.0335273573726
"4344",2014-03-31,"Q2",2014-09-30,2.25479452054795,"Ships","Additional
DoD
Components","KENDALL",0.0010538920623,0.00767004352923333
"4345",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Aircraft","Army","KENDALL",0.1473601632734,0.773402276581266
"4346",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Aircraft","Navy","KENDALL",2.3882933667276,1.4875333171561
"4347",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Aircraft","Air Force","KENDALL",0.2744252345182,0.5045246286877
"4348",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Aircraft","DLA","KENDALL",0.1447264390102,0.166924392142767
"4349",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Aircraft","Additional
DoD
Components","KENDALL",0.0102436186805,0.0159017147163333
"4350",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Clothing & Subsistence","Army","KENDALL",0.0344559493141,0.0341076039808667
"4351",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Clothing & Subsistence","Navy","KENDALL",0.0143822202976,0.0129786601137333
"4352",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Clothing & Subsistence","Air Force","KENDALL",0.0051846517088,0.00369092173766667
"4353",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Clothing & Subsistence","DLA","KENDALL",0.5045033490522,0.590837504177833
"4354",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Clothing & Subsistence","Additional
DoD
Components","KENDALL",0.0106958775716,0.0041428265276
"4355",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Electronics & Communications","Army","KENDALL",0.2746669460155,0.258518354473
"4356",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Electronics & Communications","Navy","KENDALL",0.2602686692815,0.2664620286228
"4357",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Electronics & Communications","Air Force","KENDALL",0.1998434252774,0.1881500569181
"4358",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Electronics & Communications","DLA","KENDALL",0.1086599385745,0.1112368591866
"4359",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Electronics & Communications","Military
Health","KENDALL",9.245722e-05,0.00870384094016667
"4360",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Electronics & Communications","Additional
DoD
Components","KENDALL",0.0580539490519,0.0767360437877
"4361",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Engines & Power Plants","Army","KENDALL",-0.008931322913,0.0768812285151
"4362",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Engines & Power Plants","Navy","KENDALL",0.0132239481067,0.333772749053267
"4363",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Engines & Power Plants","Air Force","KENDALL",0.0033923812034,0.0707079557009667
"4364",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Engines & Power Plants","DLA","KENDALL",0.0932850753059,0.0878536191275667
"4365",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Engines & Power Plants","Additional
DoD
Components","KENDALL",-0.0001634956694,-7.96972831333333e-05
"4366",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Fuels","Army","KENDALL",0.023086740302,0.0422631634136
"4367",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Fuels","Navy","KENDALL",0.0011808729928,0.00131648625466667
"4368",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Fuels","Air Force","KENDALL",0.00016523284,0.000829179147033333
"4369",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Fuels","DLA","KENDALL",0.6675307253164,0.723178512088667
"4370",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Fuels","Additional
DoD
Components","KENDALL",0,1.17953066333333e-05
"4371",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Ground Vehicles","Army","KENDALL",0.0505227045506,0.195910394597533
"4372",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Ground Vehicles","Navy","KENDALL",0.0023693320662,0.0300085165146
"4373",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Ground Vehicles","Air Force","KENDALL",0.0014101330811,0.0027375557091
"4374",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Ground Vehicles","DLA","KENDALL",0.0466742700702,0.0554355665069333
"4375",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Ground Vehicles","Additional
DoD
Components","KENDALL",4.44955595e-05,-7.11546323333334e-06
"4376",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Launchers & Munitions","Army","KENDALL",0.0937332251133,0.0836568892920333
"4377",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Launchers & Munitions","Navy","KENDALL",0.0358991658477,0.172613063206067
"4378",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Launchers & Munitions","Air Force","KENDALL",0.0072627600579,0.0091902349836
"4379",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Launchers & Munitions","DLA","KENDALL",0.019658590735,0.013265746318
"4380",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Launchers & Munitions","Additional
DoD
Components","KENDALL",-0.0002669136367,0.00149097444776667
"4381",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Missiles & Space","Army","KENDALL",0.1537133255535,0.0984646731188667
"4382",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Missiles & Space","Navy","KENDALL",0.2205692625137,0.156383477465
"4383",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Missiles & Space","Air Force","KENDALL",0.0344368938554,0.197919620073833
"4384",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Missiles & Space","DLA","KENDALL",0.0015594078434,0.00254492534233333
"4385",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Missiles & Space","MDA","KENDALL",0.00120876,0.0455527386666667
"4386",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Missiles & Space","Additional
DoD
Components","KENDALL",0.004222079,0.003434829
"4387",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Other","Army","KENDALL",0.1621387227996,0.153286086815367
"4388",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Other","Navy","KENDALL",0.0690794632042,0.108857905074733
"4389",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Other","Air Force","KENDALL",0.0336270144264,0.0300228057048
"4390",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Other","DLA","KENDALL",0.1924601622962,0.1960257554393
"4391",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Other","MDA","KENDALL",9e-06,1.14181076e-05
"4392",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Other","Military
Health","KENDALL",5.1523e-05,1.845766e-05
"4393",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Other","Additional
DoD
Components","KENDALL",0.0031052588419,0.00324110056406667
"4394",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Ships","Army","KENDALL",0.0038012201527,0.00484510340406667
"4395",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Ships","Navy","KENDALL",0.6165373254317,0.317597946910167
"4396",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Ships","DLA","KENDALL",0.0309393173112,0.0261168717327333
"4397",2014-03-31,"Q2",2014-09-30,2.33972602739726,"Ships","Additional
DoD
Components","KENDALL",0.0177143330909,0.0107152074283667
"4398",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Aircraft","Army","KENDALL",0.8222346779522,0.538362851246333
"4399",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Aircraft","Navy","KENDALL",1.1628815772888,1.30272476616987
"4400",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Aircraft","Air Force","KENDALL",0.3834055785212,0.2449475558646
"4401",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Aircraft","DLA","KENDALL",0.1453229189406,0.150372597436433
"4402",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Aircraft","Additional
DoD
Components","KENDALL",0.0563848825228,0.0283829248264333
"4403",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Clothing & Subsistence","Army","KENDALL",0.0586525516004,0.0428493783245667
"4404",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Clothing & Subsistence","Navy","KENDALL",0.0152951729579,0.0141327130871333
"4405",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Clothing & Subsistence","Air Force","KENDALL",0.0030678564983,0.00356954906356667
"4406",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Clothing & Subsistence","DLA","KENDALL",0.6079541769372,0.554854894206633
"4407",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Clothing & Subsistence","Additional
DoD
Components","KENDALL",0.0003998230107,0.00372494195433333
"4408",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Electronics & Communications","Army","KENDALL",0.6371653386221,0.3679629224267
"4409",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Electronics & Communications","Navy","KENDALL",0.3034184230696,0.254327519423367
"4410",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Electronics & Communications","Air Force","KENDALL",0.2169372582463,0.174948107373167
"4411",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Electronics & Communications","DLA","KENDALL",0.133237411009,0.113509109621267
"4412",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Electronics & Communications","MDA","KENDALL",0,5.03706712704377e-07
"4413",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Electronics & Communications","Military
Health","KENDALL",0.00219897595,0.00711047369683333
"4414",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Electronics & Communications","Additional
DoD
Components","KENDALL",0.1132376593405,0.0760677374924
"4415",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Engines & Power Plants","Army","KENDALL",0.0493723273147,0.0185649247570667
"4416",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Engines & Power Plants","Navy","KENDALL",0.1581704262194,0.2868163274527
"4417",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Engines & Power Plants","Air Force","KENDALL",0.0090452859955,0.0638930545328
"4418",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Engines & Power Plants","DLA","KENDALL",0.0770627288204,0.0882918216823667
"4419",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Engines & Power Plants","Additional
DoD
Components","KENDALL",-0.000451209574,-0.000234813004466667
"4420",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Fuels","Army","KENDALL",0.0553774233467,0.0524303756779
"4421",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Fuels","Navy","KENDALL",0.0015162644491,0.00139872855406667
"4422",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Fuels","Air Force","KENDALL",0.001183213551,0.000857565600733333
"4423",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Fuels","DLA","KENDALL",1.0809117249677,0.911018428838167
"4424",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Fuels","Additional
DoD
Components","KENDALL",8.1625498e-06,6.80193e-06
"4425",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ground Vehicles","Army","KENDALL",0.1322765293948,0.0881673220398
"4426",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ground Vehicles","Navy","KENDALL",0.0874127097303,0.0546551874774333
"4427",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ground Vehicles","Air Force","KENDALL",0.0041881169614,0.0025376985033
"4428",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ground Vehicles","DLA","KENDALL",0.0562499712802,0.0558208761400667
"4429",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ground Vehicles","MDA","KENDALL",2.256e-05,1.14826133333333e-05
"4430",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ground Vehicles","Additional
DoD
Components","KENDALL",-0.0002301246719,-5.12010205333333e-05
"4431",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Launchers & Munitions","Army","KENDALL",0.4339943716467,0.1882020251565
"4432",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Launchers & Munitions","Navy","KENDALL",0.2354377988211,0.104156751463833
"4433",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Launchers & Munitions","Air Force","KENDALL",0.0557697702612,0.0222015066848333
"4434",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Launchers & Munitions","DLA","KENDALL",0.0143995798498,0.0139538541951667
"4435",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Launchers & Munitions","MDA","KENDALL",0.001216323,0.010818387
"4436",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Launchers & Munitions","Additional
DoD
Components","KENDALL",-0.0001600332862,0.00140868569236667
"4437",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Missiles & Space","Army","KENDALL",0.4646036738742,0.208897722402867
"4438",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Missiles & Space","Navy","KENDALL",0.2930410891516,0.174601485758433
"4439",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Missiles & Space","Air Force","KENDALL",0.0337639152271,0.0296884847993
"4440",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Missiles & Space","DLA","KENDALL",0.00139981937,0.00247735240513333
"4441",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Missiles & Space","MDA","KENDALL",0.2888046285,0.140926400833333
"4442",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Missiles & Space","Additional
DoD
Components","KENDALL",0,0.00193496666666667
"4443",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Other","Army","KENDALL",0.162106243038,0.1359597220923
"4444",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Other","Navy","KENDALL",0.1288015496724,0.104938152445733
"4445",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Other","Air Force","KENDALL",0.0344993599979,0.0300079478874
"4446",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Other","DLA","KENDALL",0.2480964438865,0.209830330370967
"4447",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Other","MDA","KENDALL",-8.210779e-05,-1.35527833333333e-05
"4448",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Other","Military
Health","KENDALL",1.03414404e-05,2.19048068e-05
"4449",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Other","Additional
DoD
Components","KENDALL",0.0029702326482,0.00267604112053333
"4450",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ships","Army","KENDALL",0.0083554349279,0.00426823466126667
"4451",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ships","Navy","KENDALL",1.7931881174597,0.830936689489767
"4452",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ships","Air Force","KENDALL",1.063e-05,6.62729653333333e-06
"4453",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ships","DLA","KENDALL",0.0505313252513,0.0343289399865667
"4454",2014-03-31,"Q2",2014-09-30,2.41643835616438,"Ships","Additional
DoD
Components","KENDALL",0.0016419243511,0.0068033831681
"4455",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Aircraft","Army","KENDALL",0.3219091163866,0.430501319204067
"4456",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Aircraft","Navy","KENDALL",0.1464778884915,1.2325509441693
"4457",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Aircraft","Air Force","KENDALL",0.9484406997694,0.535423837602933
"4458",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Aircraft","DLA","KENDALL",0.1867512144979,0.158933524149567
"4459",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Aircraft","Additional
DoD
Components","KENDALL",0.0546413699751,0.0404232903928
"4460",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Clothing & Subsistence","Army","KENDALL",0.0676467632247,0.0535850880464
"4461",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Clothing & Subsistence","Navy","KENDALL",0.0186079612498,0.0160951181684333
"4462",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Clothing & Subsistence","Air Force","KENDALL",0.0043061120758,0.00418620676096667
"4463",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Clothing & Subsistence","DLA","KENDALL",0.5852683138437,0.5659086132777
"4464",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Clothing & Subsistence","Additional
DoD
Components","KENDALL",0.0006491560797,0.00391495222066667
"4465",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Electronics & Communications","Army","KENDALL",0.2673265386801,0.3930529411059
"4466",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Electronics & Communications","Navy","KENDALL",0.3959655962719,0.319884229541
"4467",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Electronics & Communications","Air Force","KENDALL",0.2541813779433,0.223654020489
"4468",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Electronics & Communications","DLA","KENDALL",0.1677971894169,0.136564846333467
"4469",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Electronics & Communications","Military
Health","KENDALL",0.00058543767,0.000958956946666667
"4470",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Electronics & Communications","Additional
DoD
Components","KENDALL",0.0984722943984,0.0899213009302667
"4471",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Engines & Power Plants","Army","KENDALL",0.0176912536871,0.0193774193629333
"4472",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Engines & Power Plants","Navy","KENDALL",0.0374945399843,0.0696296381034667
"4473",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Engines & Power Plants","Air Force","KENDALL",0.0457898188372,0.0194091620120333
"4474",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Engines & Power Plants","DLA","KENDALL",0.1297649693253,0.100037591150533
"4475",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Engines & Power Plants","Additional
DoD
Components","KENDALL",-7.39351251e-05,-0.0002295467895
"4476",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Fuels","Army","KENDALL",0.0443975124036,0.0409538920174333
"4477",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Fuels","Navy","KENDALL",0.0010866704316,0.00126126929116667
"4478",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Fuels","Air Force","KENDALL",4.39950311e-05,0.0004641471407
"4479",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Fuels","DLA","KENDALL",1.0090010089573,0.919147819747133
"4480",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Fuels","Additional
DoD
Components","KENDALL",0,2.72084993333333e-06
"4481",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Ground Vehicles","Army","KENDALL",0.1630738839436,0.115291039296333
"4482",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Ground Vehicles","Navy","KENDALL",0.0171792123692,0.0356537513885667
"4483",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Ground Vehicles","Air Force","KENDALL",0.001113551919,0.0022372673205
"4484",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Ground Vehicles","DLA","KENDALL",0.0795752355478,0.0608331589660667
"4485",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Ground Vehicles","Additional
DoD
Components","KENDALL",5.76498494e-05,-4.26597543333333e-05
"4486",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Launchers & Munitions","Army","KENDALL",0.1216085619575,0.216445386239167
"4487",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Launchers & Munitions","Navy","KENDALL",0.1680908710968,0.1464759452552
"4488",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Launchers & Munitions","Air Force","KENDALL",0.0095384294986,0.0241903199392333
"4489",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Launchers & Munitions","DLA","KENDALL",0.013208359376,0.0157555099869333
"4490",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Launchers & Munitions","MDA","KENDALL",0,0.000405441
"4491",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Launchers & Munitions","Additional
DoD
Components","KENDALL",0.0022990914214,0.000624048166166667
"4492",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Missiles & Space","Army","KENDALL",0.0088651865642,0.209060728663967
"4493",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Missiles & Space","Navy","KENDALL",0.8188824522462,0.4441642679705
"4494",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Missiles & Space","Air Force","KENDALL",0.0294397282628,0.0325468457817667
"4495",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Missiles & Space","DLA","KENDALL",0.0024871854072,0.00181547087353333
"4496",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Missiles & Space","MDA","KENDALL",0.040385772375,0.110133053625
"4497",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Missiles & Space","Additional
DoD
Components","KENDALL",0,0.00140735966666667
"4498",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Other","Army","KENDALL",0.1571727771602,0.160472580999267
"4499",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Other","Navy","KENDALL",0.0947135862465,0.0975315330410333
"4500",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Other","Air Force","KENDALL",0.0550905084802,0.0410722943015
"4501",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Other","DLA","KENDALL",0.3103466408614,0.250301082348033
"4502",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Other","MDA","KENDALL",5.5228e-05,-5.95993e-06
"4503",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Other","Military
Health","KENDALL",0,2.06214801333333e-05
"4504",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Other","Additional
DoD
Components","KENDALL",0.0039169037506,0.00333079841356667
"4505",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Ships","Army","KENDALL",0.0091121411821,0.00708959875423333
"4506",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Ships","Navy","KENDALL",4.8252957646323,2.41167373584123
"4507",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Ships","Air Force","KENDALL",0.000217,7.28619632e-05
"4508",2014-06-30,"Q3",2014-09-30,2.5013698630137,"Ships","DLA","KENDALL",0.0630752827961,0.0481819751195333
