"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"4098",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Ground Vehicles","Navy","YOUNG",0.739959197375271,0.614840443980477
"4099",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Ground Vehicles","Navy","YOUNG",-0.00224737565647204,0.364457442141986
"4100",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Ground Vehicles","Navy","YOUNG",0.199164367785235,0.312292063168011
"4101",2012-12-01,2012-12-31,"Q1",2013-09-30,6.17260273972603,"Ground Vehicles","Navy","YOUNG",-0.000294167299685183,0.0655409416096926
"4102",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Ground Vehicles","Navy","YOUNG",0.747968774474995,0.315612991653515
"4103",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Ground Vehicles","Navy","YOUNG",0.207030652922711,0.31823508669934
"4104",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Ground Vehicles","Navy","YOUNG",0.122961083600346,0.359320170332684
"4105",2013-10-01,2013-12-31,"Q1",2014-09-30,7.00547945205479,"Ground Vehicles","Navy","YOUNG",-5.090551e-05,0.109980277004352
"4106",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Ground Vehicles","Navy","YOUNG",0.132571089240095,0.0851604224434806
"4107",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Ground Vehicles","Navy","YOUNG",0.0532898204963629,0.061936668075486
"4108",2014-03-01,2014-03-31,"Q2",2014-09-30,7.41917808219178,"Ground Vehicles","Navy","YOUNG",-0.000268638625,0.061864090370486
"4109",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Ground Vehicles","Navy","YOUNG",0.076909869408963,0.0433103504267753
"4110",2014-05-01,2014-06-30,"Q3",2014-09-30,7.58630136986301,"Ground Vehicles","Navy","YOUNG",-0.000365400625,0.0254252767196543
"4111",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Ground Vehicles","Navy","YOUNG",0.0973615038083012,0.0579686575307547
"4112",2014-08-01,2014-09-30,"Q4",2014-09-30,7.83835616438356,"Ground Vehicles","Navy","YOUNG",-0.0080009004004,0.0296650675943004
"4113",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Ground Vehicles","Navy","YOUNG",0.00273641788617886,0.0306990070980267
"4114",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Ground Vehicles","Navy","YOUNG",0.0650438294608472,0.0199264489822087
"4115",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Ground Vehicles","Navy","YOUNG",0.0402407061510484,0.0360069844993581
"4116",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Ground Vehicles","Navy","YOUNG",-0.00177992228284125,0.0345015377763514
"4117",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Ground Vehicles","Navy","YOUNG",0.0296556054557125,0.0227054631079732
"4118",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Ground Vehicles","Navy","YOUNG",0.0139933425723877,0.0139563419150863
"4119",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Ground Vehicles","Navy","YOUNG",0.000538114110365086,0.0147290207128218
"4120",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Ground Vehicles","Navy","YOUNG",0.0184726368233319,0.0110013645020283
"4121",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Ground Vehicles","Navy","YOUNG",0.00737416378514477,0.00879497157294726
"4122",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Ground Vehicles","Navy","YOUNG",3.35227654217373e-05,0.00862677445796615
"4123",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Ground Vehicles","Navy","YOUNG",0.0234474785879144,0.0102850550461603
"4124",2011-12-01,2011-12-31,"Q1",2012-09-30,5.16986301369863,"Ground Vehicles","Navy","YOUNG",0.0148287948717949,0.0127699320750437
"4125",2011-10-01,2011-12-31,"Q1",2012-09-30,5.0027397260274,"Ground Vehicles","Navy","YOUNG",0.000804166697559469,0.0130268133857562
"4126",2012-03-01,2012-03-31,"Q2",2012-09-30,5.41917808219178,"Ground Vehicles","Navy","YOUNG",-0.000794172608382247,0.0049462629869907
"4127",2012-04-01,2012-06-30,"Q3",2012-09-30,5.5041095890411,"Ground Vehicles","Navy","YOUNG",-0.0161660313870868,-0.00538534576596986
"4128",2012-06-01,2012-06-30,"Q3",2012-09-30,5.67123287671233,"Ground Vehicles","Navy","YOUNG",0.00121156175471115,-0.00524954741358597
"4129",2012-10-01,2012-12-31,"Q1",2013-09-30,6.00547945205479,"Ground Vehicles","Navy","YOUNG",-0.0058389289408957,-0.00693113285775712
"4130",2012-05-01,2012-06-30,"Q3",2012-09-30,5.58630136986301,"Ground Vehicles","Navy","YOUNG",0.000609700762022449,-0.00133922214138737
"4131",2012-07-01,2012-09-30,"Q4",2012-09-30,5.75342465753425,"Ground Vehicles","Navy","YOUNG",0.000734358057872516,-0.00149829004033358
"4132",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"Ground Vehicles","Navy","YOUNG",0.0148676025229122,0.00540388711426904
"4133",2013-03-01,2013-03-31,"Q2",2013-09-30,6.41917808219178,"Ground Vehicles","Navy","YOUNG",0.00637588113130903,0.00732594723736457
"4134",2012-08-01,2012-09-30,"Q4",2012-09-30,5.83835616438356,"Ground Vehicles","Navy","YOUNG",8.35560601379878e-05,0.00710901323811973
"4135",2013-05-01,2013-06-30,"Q3",2013-09-30,6.58630136986301,"Ground Vehicles","Navy","YOUNG",-0.000100288880775871,0.00211971610355705
"4136",2012-11-01,2012-12-31,"Q1",2013-09-30,6.09041095890411,"Ground Vehicles","Navy","YOUNG",0.000548857500253884,0.000177374893205334
"4137",2013-07-01,2013-09-30,"Q4",2013-09-30,6.75342465753425,"Ground Vehicles","Navy","YOUNG",0.000897656770285366,0.000448741796587793
"4138",2013-02-01,2013-03-31,"Q2",2013-09-30,6.34246575342466,"Ground Vehicles","Navy","YOUNG",8.35445224941607e-05,0.000510019597677804
"4139",2013-01-01,2013-03-31,"Q2",2013-09-30,6.25753424657534,"Ground Vehicles","Navy","YOUNG",-2.02487761754849e-05,0.000320317505534681
"4140",2013-09-01,2013-09-30,"Q4",2013-09-30,6.92328767123288,"Ground Vehicles","Navy","YOUNG",-1.20122170204123e-05,1.70945097660878e-05
"4141",2013-11-01,2013-12-31,"Q1",2014-09-30,7.09041095890411,"Ground Vehicles","Navy","YOUNG",0,-1.07536643986324e-05
"4142",2014-02-01,2014-03-31,"Q2",2014-09-30,7.34246575342466,"Ground Vehicles","Navy","YOUNG",-3.77889609e-05,-1.66003926401374e-05
"4143",2014-04-01,2014-06-30,"Q3",2014-09-30,7.5041095890411,"Ground Vehicles","Navy","YOUNG",-6.3596e-05,-3.37949869666667e-05
"4144",2014-01-01,2014-03-31,"Q2",2014-09-30,7.25753424657534,"Ground Vehicles","Navy","YOUNG",-8.29376191e-05,-6.144086e-05
"4145",2013-12-01,2013-12-31,"Q1",2014-09-30,7.17260273972603,"Ground Vehicles","Navy","YOUNG",0,-4.88445397e-05
"4146",2013-06-01,2013-06-30,"Q3",2013-09-30,6.67123287671233,"Ground Vehicles","Navy","YOUNG",0.00225175789580583,0.000722940092235276
"4147",2014-09-01,2014-09-30,"Q4",2014-09-30,7.92328767123288,"Ground Vehicles","Navy","YOUNG",-0.002701863505,-0.000150035203064724
"4148",2014-06-01,2014-06-30,"Q3",2014-09-30,7.67123287671233,"Ground Vehicles","Navy","YOUNG",0,-0.000150035203064724
"4149",2013-04-01,2013-06-30,"Q3",2013-09-30,6.5041095890411,"Ground Vehicles","Navy","YOUNG",-0.00453793272225043,-0.00241326540908348
"4150",2013-08-01,2013-09-30,"Q4",2013-09-30,6.83835616438356,"Ground Vehicles","Navy","YOUNG",0,-0.00151264424075014
"4151",2010-11-01,2010-12-31,"Q1",2011-09-30,0.0849315068493151,"Ground Vehicles","Navy","BBP1",0.223943426384809,NA
"4152",2010-12-01,2010-12-31,"Q1",2011-09-30,0.167123287671233,"Ground Vehicles","Navy","BBP1",0.248420982322702,NA
"4153",2011-03-01,2011-03-31,"Q2",2011-09-30,0.413698630136986,"Ground Vehicles","Navy","BBP1",0.0638833692194713,0.178749259308994
"4154",2011-05-01,2011-06-30,"Q3",2011-09-30,0.580821917808219,"Ground Vehicles","Navy","BBP1",0.389130269880403,0.233811540474192
"4155",2011-07-01,2011-09-30,"Q4",2011-09-30,0.747945205479452,"Ground Vehicles","Navy","BBP1",0.142852495950483,0.198622045016786
"4156",2011-08-01,2011-09-30,"Q4",2011-09-30,0.832876712328767,"Ground Vehicles","Navy","BBP1",0.0471013522660512,0.193028039365646
"4157",2011-09-01,2011-09-30,"Q4",2011-09-30,0.917808219178082,"Ground Vehicles","Navy","BBP1",0.070997006598825,0.0869836182717862
"4158",2011-10-01,2011-12-31,"Q1",2012-07-30,1,"Ground Vehicles","Navy","BBP1",0.0269768402636186,0.0483583997094983
"4159",2011-11-01,2011-12-31,"Q1",2012-07-30,1.08493150684932,"Ground Vehicles","Navy","BBP1",0.196116883534137,0.0980302434655267
"4160",2011-12-01,2011-12-31,"Q1",2012-07-30,1.16712328767123,"Ground Vehicles","Navy","BBP1",0.223066600164762,0.148720107987506
"4161",2012-01-01,2012-03-31,"Q2",2012-07-30,1.25205479452055,"Ground Vehicles","Navy","BBP1",0.619431493739059,0.346204992479319
"4162",2012-02-01,2012-03-31,"Q2",2012-07-30,1.33698630136986,"Ground Vehicles","Navy","BBP1",0.119755008392545,0.320751034098788
"4163",2012-03-01,2012-03-31,"Q2",2012-07-30,1.41643835616438,"Ground Vehicles","Navy","BBP1",0.0463574520028833,0.261847984711496
"4164",2012-04-01,2012-06-30,"Q3",2012-07-30,1.5013698630137,"Ground Vehicles","Navy","BBP1",0.00338066689321388,0.0564977090962139
"4165",2012-05-01,2012-06-30,"Q3",2012-07-30,1.58356164383562,"Ground Vehicles","Navy","BBP1",0.00871786056018948,0.0194853264854289
"4166",2012-06-01,2012-06-30,"Q3",2012-07-30,1.66849315068493,"Ground Vehicles","Navy","BBP1",0.0159238150962826,0.00934078084989531
"4167",2012-07-01,2012-09-30,"Q4",2012-07-30,1.75068493150685,"Ground Vehicles","Navy","BBP1",0.00964017542992483,0.0114272836954656
"4168",2012-08-01,2012-09-30,"Q4",2012-09-30,1.83561643835616,"Ground Vehicles","Navy","BBP1",0.000176640057666564,0.00858021019462465
"4169",2013-02-01,2013-03-31,"Q2",2013-09-30,2.33972602739726,"Ground Vehicles","Navy","BBP1",0.015024726406926,0.00828051396483912
"4170",2013-09-01,2013-09-30,"Q4",2013-09-30,2.92054794520548,"Ground Vehicles","Navy","BBP1",0.000120545248502082,0.00510730390436487
"4171",2013-10-01,2013-12-31,"Q1",2014-09-30,3.0027397260274,"Ground Vehicles","Navy","BBP1",-0.0003687030625,0.00492552286430935
"4172",2013-12-01,2013-12-31,"Q1",2014-09-30,3.16986301369863,"Ground Vehicles","Navy","BBP1",0.0013513176845,0.000367719956834027
"4173",2014-01-01,2014-03-31,"Q2",2014-09-30,3.25479452054795,"Ground Vehicles","Navy","BBP1",2.28805195e-05,0.000335165047166667
"4174",2014-02-01,2014-03-31,"Q2",2014-09-30,3.33972602739726,"Ground Vehicles","Navy","BBP1",1.05136801e-05,0.000461570628033333
"4175",2014-06-01,2014-06-30,"Q3",2014-09-30,3.66849315068493,"Ground Vehicles","Navy","BBP1",0.0003980494375,0.0001438145457
"4176",2014-07-01,2014-09-30,"Q4",2014-09-30,3.75068493150685,"Ground Vehicles","Navy","BBP1",-0.0006724848633,-8.79739152333333e-05
"4177",2014-09-01,2014-09-30,"Q4",2014-09-30,3.92054794520548,"Ground Vehicles","Navy","BBP1",9.0625098e-06,-8.84576386666667e-05
"4178",2011-01-01,2011-03-31,"Q2",2011-09-30,0.252054794520548,"Ground Vehicles","Navy","BBP1",0.0344252757658414,0.0112539511374471
"4179",2011-02-01,2011-03-31,"Q2",2011-09-30,0.336986301369863,"Ground Vehicles","Navy","BBP1",0.0270939623583718,0.0205094335446711
"4180",2011-04-01,2011-06-30,"Q3",2011-09-30,0.498630136986301,"Ground Vehicles","Navy","BBP1",0.0942625378619387,0.0519272586620506
"4181",2011-06-01,2011-06-30,"Q3",2011-09-30,0.665753424657534,"Ground Vehicles","Navy","BBP1",0.481685994691565,0.201014164970625
"4182",2012-10-01,2012-12-31,"Q1",2013-09-30,2.0027397260274,"Ground Vehicles","Navy","BBP1",0.000502509518330456,0.192150347357278
"4183",2012-11-01,2012-12-31,"Q1",2013-09-30,2.08767123287671,"Ground Vehicles","Navy","BBP1",-0.0052212689648624,0.158989078415011
"4184",2012-12-01,2012-12-31,"Q1",2013-09-30,2.16986301369863,"Ground Vehicles","Navy","BBP1",-0.000411576192647507,-0.00171011187972648
"4185",2013-01-01,2013-03-31,"Q2",2013-09-30,2.25479452054795,"Ground Vehicles","Navy","BBP1",-0.00761677095531634,-0.00441653870427541
"4186",2013-03-01,2013-03-31,"Q2",2013-09-30,2.41643835616438,"Ground Vehicles","Navy","BBP1",0.141129113629735,0.0443669221605904
"4187",2013-04-01,2013-06-30,"Q3",2013-09-30,2.5013698630137,"Ground Vehicles","Navy","BBP1",-0.00276544870204123,0.0435822979907924
"4188",2012-09-01,2012-09-30,"Q4",2012-09-30,1.92054794520548,"Ground Vehicles","Navy","BBP1",0.20295273532077,0.113772133416155
"4189",2013-05-01,2013-06-30,"Q3",2013-09-30,2.58356164383562,"Ground Vehicles","Navy","BBP1",-0.000528189747638875,0.0665530322903634
"4190",2013-06-01,2013-06-30,"Q3",2013-09-30,2.66849315068493,"Ground Vehicles","Navy","BBP1",0.000384578686706611,0.067603041419946
"4191",2013-07-01,2013-09-30,"Q4",2013-09-30,2.75068493150685,"Ground Vehicles","Navy","BBP1",-5.22633226363359e-05,-6.52914611895332e-05
"4192",2013-08-01,2013-09-30,"Q4",2013-09-30,2.83561643835616,"Ground Vehicles","Navy","BBP1",4.74311878744796e-05,0.000126582183981585
"4193",2014-03-01,2014-03-31,"Q2",2014-09-30,3.41643835616438,"Ground Vehicles","Navy","BBP1",-6.0754e-07,-1.81322492061879e-06
"4194",2014-04-01,2014-06-30,"Q3",2014-09-30,3.5013698630137,"Ground Vehicles","Navy","BBP1",-4.39500794e-05,9.57856158159848e-07
"4195",2014-05-01,2014-06-30,"Q3",2014-09-30,3.58356164383562,"Ground Vehicles","Navy","BBP1",-0.0013008075012,-0.0004484550402
"4196",2014-08-01,2014-09-30,"Q4",2014-09-30,3.83561643835616,"Ground Vehicles","Navy","BBP1",7.08405605e-05,-0.0004246390067
"4197",2013-11-01,2013-12-31,"Q1",2014-09-30,3.08767123287671,"Ground Vehicles","Navy","BBP1",-0.0068430521797,-0.00269100637346667
"4198",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.132466578066111,NA
"4199",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.00393376722778511,NA
"4200",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0274843424791307,0.0546282292576755
"4201",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0082492629314512,0.0132224575461223
"4202",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0051825191063268,0.0136387081723029
"4203",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0224172959908602,0.0119496926762127
"4204",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0127955845301107,0.0134651332090992
"4205",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0119532531282624,0.0157220445497444
"4206",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.00522594187590129,0.00999159317809147
"4207",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.00690216600426526,0.00802712033614299
"4208",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.088853259317254,0.0336604557324735
"4209",2013-11-01,2013-12-31,"Q1",2014-09-18,2.08767123287671,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0109660684132,0.0355738312449064
"4210",2014-01-01,2014-03-31,"Q2",2014-09-18,2.25479452054795,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0741606401163,0.0579933226155847
"4211",2014-02-01,2014-03-31,"Q2",2014-09-18,2.33972602739726,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0023823509461,0.0291696864918667
"4212",2014-04-01,2014-06-30,"Q3",2014-09-18,2.5013698630137,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0171800298392,0.0312410069672
"4213",2014-05-01,2014-06-30,"Q3",2014-09-18,2.58356164383562,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0320508186535,0.0172043998129333
"4214",2014-06-01,2014-06-30,"Q3",2014-09-18,2.66849315068493,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0214025637594,0.0235444707507
"4215",2014-07-01,2014-09-30,"Q4",2014-09-18,2.75068493150685,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0084959583775,0.0206497802634667
"4216",2014-08-01,2014-09-30,"Q4",2014-09-18,2.83561643835616,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0138811103188,0.0145932108185667
"4217",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0414375037483266,0.0212715241482089
"4218",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0291231985339697,0.0281472708670321
"4219",2013-10-01,2013-12-31,"Q1",2014-09-18,2.0027397260274,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0018486314109,0.0241364445643988
"4220",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0279986806100335,0.0196568368516344
"4221",2013-12-01,2013-12-31,"Q1",2014-09-18,2.16986301369863,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0134781660518,0.0144418260242445
"4222",2014-09-01,2014-09-30,"Q4",2014-09-18,2.92054794520548,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.081088225929,0.0408550241969445
"4223",2014-03-01,2014-03-31,"Q2",2014-09-18,2.41643835616438,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0874127097303,0.0606597005703667
"4224",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Ground Vehicles","Navy","Section 808
FY12 NDAA
Implem.",0.0107826607455463,0.0597611988016154
"4225",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Ground Vehicles","Air Force","YOUNG",0.0107067149174992,NA
"4226",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Ground Vehicles","Air Force","YOUNG",0.00842394821041215,NA
"4227",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Ground Vehicles","Air Force","YOUNG",0.00325192138828633,0.00746086150539921
"4228",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Ground Vehicles","Air Force","YOUNG",0.00223781135574837,0.00463789365148228
"4229",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Ground Vehicles","Air Force","YOUNG",0.00432413953362256,0.00327129075921909
"4230",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Ground Vehicles","Air Force","YOUNG",0.00584861116052061,0.00413685401663051
"4231",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Ground Vehicles","Air Force","YOUNG",0.00231949521541459,0.00416408196985259
"4232",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Ground Vehicles","Air Force","YOUNG",0.00759166025113661,0.00525325554235727
"4233",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Ground Vehicles","Air Force","YOUNG",0.00417249178393592,0.00469454908349571
"4234",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Ground Vehicles","Air Force","YOUNG",0.000155158205239229,0.00397310341343725
"4235",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Ground Vehicles","Air Force","YOUNG",-5.7771972614463e-05,0.00142329267218689
"4236",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Ground Vehicles","Air Force","YOUNG",0,3.24620775415888e-05
"4237",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Ground Vehicles","Air Force","YOUNG",0.0357933842631047,0.0119118707634968
"4238",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Ground Vehicles","Air Force","YOUNG",0.000669090911062907,0.0121541583913892
"4239",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Ground Vehicles","Air Force","YOUNG",0.00186211097613883,0.0127748620501022
"4240",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Ground Vehicles","Air Force","YOUNG",0.0100898052169197,0.00420700236804049
"4241",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Ground Vehicles","Air Force","YOUNG",0.00431530276125267,0.00542240631810374
"4242",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Ground Vehicles","Air Force","YOUNG",0.00120417138828633,0.00520309312215291
"4243",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Ground Vehicles","Air Force","YOUNG",0.0108710608893709,0.00546351167963664
"4244",2012-09-01,2012-09-30,"Q4",2012-09-30,5.92328767123288,"Ground Vehicles","Air Force","YOUNG",-1.21642570281124e-05,0.00402102267354305
"4245",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Ground Vehicles","Air Force","YOUNG",0.013764199143167,0.00820769859183661
"4246",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Ground Vehicles","Air Force","YOUNG",0.00610673488850401,0.00661958992488097
"4247",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Ground Vehicles","Air Force","YOUNG",0.00104116119305857,0.0069706984082432
"4248",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Ground Vehicles","Air Force","YOUNG",0.00115602210435159,0.00276797272863805
"4249",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Ground Vehicles","Air Force","YOUNG",0.0104472284801905,0.00421480392586689
"4250",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Ground Vehicles","Air Force","YOUNG",0.000178508562459407,0.00392725304900051
"4251",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Ground Vehicles","Air Force","YOUNG",0.0017664026520892,0.00413071323157971
"4252",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Ground Vehicles","Air Force","YOUNG",0.000297850129898246,0.000747587114815617
"4253",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Ground Vehicles","Air Force","YOUNG",5.19657718120805e-05,0.000705406184599841
"4254",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Ground Vehicles","Air Force","YOUNG",-0.000648666691924659,-9.96169300714441e-05
"4255",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Ground Vehicles","Air Force","YOUNG",4.0655755241763e-05,-0.000185348388290272
"4256",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Ground Vehicles","Air Force","YOUNG",-1.87108472400513e-06,-0.000203294007135634
"4257",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Ground Vehicles","Air Force","YOUNG",-5.22464698331194e-06,1.1186674511482e-05
"4258",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Ground Vehicles","Air Force","YOUNG",0.00497406943731279,0.00165565790186849
"4259",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Ground Vehicles","Air Force","YOUNG",-2.36949080017116e-06,0.00165549176650977
"4260",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Ground Vehicles","Air Force","YOUNG",-3.59663992297818e-05,0.00164524451576095
"4261",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Ground Vehicles","Air Force","YOUNG",0.000541741281557552,0.000167801797175866
"4262",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Ground Vehicles","Air Force","YOUNG",0,0.00016859162744259
"4263",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Ground Vehicles","Air Force","YOUNG",0.00467578926772975,0.00173917684976243
"4264",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Ground Vehicles","Air Force","YOUNG",-2.2572387746538e-07,0.0015585211812841
"4265",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Ground Vehicles","Air Force","YOUNG",0,0.0015585211812841
"4266",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Ground Vehicles","Air Force","YOUNG",-0.000182487410826689,-6.09043782347181e-05
"4267",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Ground Vehicles","Air Force","YOUNG",-1.54217373059169e-06,-6.13431948524269e-05
"4268",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Ground Vehicles","Air Force","YOUNG",-1.5344298245614e-05,-6.64579609342983e-05
"4269",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Ground Vehicles","Air Force","YOUNG",0.000144197083508183,4.24368705106591e-05
"4270",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Ground Vehicles","Air Force","YOUNG",-0.000148304311791859,-6.48384217643003e-06
"4271",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Ground Vehicles","Air Force","YOUNG",0.000271758980276962,8.92172506644286e-05
"4272",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Ground Vehicles","Air Force","YOUNG",-2.77080445014976e-05,3.19155413278684e-05
"4273",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Ground Vehicles","Air Force","YOUNG",0.000316741187578682,0.000186930707784715
"4274",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Ground Vehicles","Air Force","YOUNG",0.00495046391103651,0.0017464990180379
"4275",2012-02-01,2012-03-31,"Q2",2012-09-30,5.33972602739726,"Ground Vehicles","Air Force","YOUNG",-0.000354387107403975,0.0016376059970704
