"","SignedMonth","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1202",2012-01-01,"Products","Air Force","KENDALL",0.312003184955205,0.645829178951773
"1203",2012-02-01,"Products","Air Force","KENDALL",1.42982458543919,0.976170210534514
"1204",2012-03-01,"Products","Air Force","KENDALL",4.42915706773762,2.056994946044
"1205",2012-04-01,"Products","Air Force","KENDALL",0.63770213120173,2.16556126145951
"1206",2012-05-01,"Products","Air Force","KENDALL",1.42788359197817,2.16491426363917
"1207",2012-06-01,"Products","Air Force","KENDALL",2.8871846575224,1.6509234602341
"1208",2012-07-01,"Products","Air Force","KENDALL",0.827745208073319,1.71427115252463
"1209",2012-08-01,"Products","Air Force","KENDALL",1.68246313571208,1.79913100043593
"1210",2012-09-01,"Products","Air Force","KENDALL",2.74157428330759,1.750594209031
"1211",2012-10-01,"Products","Air Force","KENDALL",1.61486893101858,2.01296878334608
"1212",2012-11-01,"Products","Air Force","KENDALL",0.843442098055144,1.73329510412711
"1213",2012-12-01,"Products","Air Force","KENDALL",2.17818819474246,1.54549974127206
"1214",2013-01-01,"Products","Air Force","KENDALL",0.516241352702955,1.17929054850019
"1215",2013-02-01,"Products","Air Force","KENDALL",1.79369231098619,1.4960406194772
"1216",2013-03-01,"Products","Air Force","KENDALL",0.699913150836905,1.00328227150868
"1217",2013-04-01,"Products","Air Force","KENDALL",1.29441863461633,1.26267469881314
"1218",2013-05-01,"Products","Air Force","KENDALL",1.26016702278135,1.0848329360782
"1219",2013-06-01,"Products","Air Force","KENDALL",1.60242507363644,1.38567024367804
"1220",2013-07-01,"Products","Air Force","KENDALL",0.855409798244237,1.23933396488734
"1221",2013-08-01,"Products","Air Force","KENDALL",1.43865814583528,1.29883100590532
"1222",2013-09-01,"Products","Air Force","KENDALL",2.40144351643892,1.56517048683948
"1223",2013-10-01,"Products","Air Force","KENDALL",0.741148261971,1.52708330808173
"1224",2013-11-01,"Products","Air Force","KENDALL",1.1790787424559,1.44055684028861
"1225",2013-12-01,"Products","Air Force","KENDALL",2.0461450621293,1.3221240221854
"1226",2014-01-01,"Products","Air Force","KENDALL",0.415113034179,1.2134456129214
"1227",2014-02-01,"Products","Air Force","KENDALL",0.5595824941286,1.00694686347897
"1228",2014-03-01,"Products","Air Force","KENDALL",0.7406877717089,0.571794433338833
"1229",2014-04-01,"Products","Air Force","KENDALL",1.3481172267863,0.8827958308746
"1230",2014-05-01,"Products","Air Force","KENDALL",0.7306229179893,0.939809305494833
"1231",2014-06-01,"Products","Air Force","KENDALL",2.2382657778616,1.4390019742124
"1232",2014-07-01,"Products","Air Force","KENDALL",0.6793497501959,1.2160794820156
"1233",2014-08-01,"Products","Air Force","KENDALL",1.1170641745694,1.34489323420897
"1234",2014-09-01,"Products","Air Force","KENDALL",2.1924314120938,1.32961511228637
"1235",2007-07-01,"Products","DLA","YOUNG",0.531968084453923,NA
"1236",2007-08-01,"Products","DLA","YOUNG",1.53148851440117,NA
"1237",2007-09-01,"Products","DLA","YOUNG",1.8187704341677,1.29407567767426
"1238",2007-10-01,"Products","DLA","YOUNG",1.86952510754881,1.73992801870589
"1239",2007-11-01,"Products","DLA","YOUNG",1.68650658573753,1.79160070915134
"1240",2007-12-01,"Products","DLA","YOUNG",1.4411673491757,1.66573301415401
"1241",2008-01-01,"Products","DLA","YOUNG",1.64518505579176,1.59095299690166
"1242",2008-02-01,"Products","DLA","YOUNG",1.59674289878525,1.56103176791757
"1243",2008-03-01,"Products","DLA","YOUNG",1.75428912007592,1.66540569155098
"1244",2008-04-01,"Products","DLA","YOUNG",1.63250484691974,1.6611789552603
"1245",2008-05-01,"Products","DLA","YOUNG",1.67175212464208,1.68618203054591
"1246",2008-06-01,"Products","DLA","YOUNG",1.96255779110629,1.75560492088937
"1247",2008-07-01,"Products","DLA","YOUNG",1.81600374991323,1.8167712218872
"1248",2008-08-01,"Products","DLA","YOUNG",1.96585488123644,1.91480547408532
"1249",2008-09-01,"Products","DLA","YOUNG",2.35326249253796,2.04504037456254
"1250",2008-10-01,"Products","DLA","YOUNG",1.63622527717038,1.9851142169816
"1251",2008-11-01,"Products","DLA","YOUNG",1.10719081164754,1.69889286045196
"1252",2008-12-01,"Products","DLA","YOUNG",1.27463388699935,1.33934999193909
"1253",2009-01-01,"Products","DLA","YOUNG",1.26218266408314,1.21466912091001
"1254",2009-02-01,"Products","DLA","YOUNG",1.3173265924659,1.2847143811828
"1255",2009-03-01,"Products","DLA","YOUNG",1.54921981551202,1.37624302402035
"1256",2009-04-01,"Products","DLA","YOUNG",1.29192644562676,1.38615761786823
"1257",2009-05-01,"Products","DLA","YOUNG",6.72346395323663e-05,0.947071165259436
"1258",2009-06-01,"Products","DLA","YOUNG",0.0133858033773544,0.435126494547882
"1259",2009-07-01,"Products","DLA","YOUNG",0.0111203511799091,0.00819112973226528
"1260",2009-08-01,"Products","DLA","YOUNG",0.00478850563974886,0.00976488673233745
"1261",2009-09-01,"Products","DLA","YOUNG",0.0118711992639099,0.00926001869452262
"1262",2009-10-01,"Products","DLA","YOUNG",0.0436923771929825,0.0201173606988804
"1263",2009-11-01,"Products","DLA","YOUNG",0.000709262398373984,0.0187576129517555
"1264",2009-12-01,"Products","DLA","YOUNG",-0.00989344155969191,0.0115027326772215
"1265",2010-01-01,"Products","DLA","YOUNG",0.0311538107295678,0.00732321052274996
"1266",2010-02-01,"Products","DLA","YOUNG",-0.00128019011553273,0.00666005968478106
"1267",2010-03-01,"Products","DLA","YOUNG",-0.00101449667308515,0.00961970798031664
"1268",2010-04-01,"Products","DLA","YOUNG",1.71146983311939e-05,-0.000759190696762231
"1269",2010-05-01,"Products","DLA","YOUNG",0.00135305933889602,0.000118559121380687
"1270",2010-06-01,"Products","DLA","YOUNG",0.0060528649550706,0.00247434633076594
"1271",2010-07-01,"Products","DLA","YOUNG",-0.00519876607830552,0.000735719405220368
"1272",2010-08-01,"Products","DLA","YOUNG",0.0553079513906718,0.018720683422479
"1273",2010-09-01,"Products","DLA","YOUNG",0.000344962023962345,0.0168180491121095
"1274",2010-10-01,"Products","DLA","YOUNG",-0.000448840736466639,0.0184013575593892
"1275",2010-11-01,"Products","DLA","YOUNG",-0.000161057102391943,-8.83119382987455e-05
"1276",2010-12-01,"Products","DLA","YOUNG",0.0070322624527906,0.00214078820464401
"1277",2011-01-01,"Products","DLA","YOUNG",0.00194120752203105,0.00293747095747657
"1278",2011-02-01,"Products","DLA","YOUNG",-0.000185830318925724,0.00292921321863198
"1279",2011-03-01,"Products","DLA","YOUNG",1.37775912715065e-05,0.000589718264792279
"1280",2011-04-01,"Products","DLA","YOUNG",-0.000337902045740663,-0.00016998492446496
"1281",2011-05-01,"Products","DLA","YOUNG",0.000349637012169534,8.50418590012589e-06
"1282",2011-06-01,"Products","DLA","YOUNG",0.0136365311686949,0.00454942204504127
"1283",2011-07-01,"Products","DLA","YOUNG",0.00324796909357952,0.00574471242481466
"1284",2011-08-01,"Products","DLA","YOUNG",0.00108335651489719,0.00598928559239054
"1285",2011-09-01,"Products","DLA","YOUNG",-0.00222748737935376,0.000701279409707651
"1286",2011-10-01,"Products","DLA","YOUNG",-0.000719765132324168,-0.000621298665593579
"1287",2011-11-01,"Products","DLA","YOUNG",-5.84798064051076e-05,-0.00100191077269434
"1288",2011-12-01,"Products","DLA","YOUNG",0.000848922860673463,2.3559307314729e-05
"1289",2012-01-01,"Products","DLA","YOUNG",0.000310402471424158,0.000366948508564171
"1290",2012-02-01,"Products","DLA","YOUNG",0.0035702218515086,0.00157651572786874
"1291",2012-03-01,"Products","DLA","YOUNG",0.0139797018432705,0.00595344205540109
"1292",2012-04-01,"Products","DLA","YOUNG",0.000198766347441046,0.00591623001407339
"1293",2012-05-01,"Products","DLA","YOUNG",0.0105788489239007,0.0082524390382041
"1294",2012-06-01,"Products","DLA","YOUNG",-0.000141227412212954,0.00354546261970961
"1295",2012-07-01,"Products","DLA","YOUNG",0.0002342046854083,0.00355727539903202
"1296",2012-08-01,"Products","DLA","YOUNG",-0.000607944125218824,-0.00017165561734116
"1297",2012-09-01,"Products","DLA","YOUNG",0.000343046617238184,-1.02309408574469e-05
"1298",2012-10-01,"Products","DLA","YOUNG",-7.99774438915406e-05,-0.000114958317290727
"1299",2012-11-01,"Products","DLA","YOUNG",-0.000188111506448665,2.49858889659928e-05
"1300",2012-12-01,"Products","DLA","YOUNG",5.41763366507566e-05,-7.13042045631495e-05
"1301",2013-01-01,"Products","DLA","YOUNG",-7.79033593988017e-05,-7.06128430655699e-05
"1302",2013-02-01,"Products","DLA","YOUNG",-0.000212714380014218,-7.88138009207542e-05
"1303",2013-03-01,"Products","DLA","YOUNG",-6.88661936630446e-05,-0.000119827977692021
"1304",2013-04-01,"Products","DLA","YOUNG",-0.000273478000304661,-0.000185019524660641
"1305",2013-05-01,"Products","DLA","YOUNG",0.000181858375342744,-5.34952728749873e-05
"1306",2013-06-01,"Products","DLA","YOUNG",-7.62246373514776e-05,-5.59480874377983e-05
"1307",2013-07-01,"Products","DLA","YOUNG",-0.000298327195491012,-6.42311524999154e-05
"1308",2013-08-01,"Products","DLA","YOUNG",-0.000146286083578755,-0.000173612638807082
"1309",2013-09-01,"Products","DLA","YOUNG",-3.86669331776175e-05,-0.000161093404082462
"1310",2013-10-01,"Products","DLA","YOUNG",-2.48236001e-05,-6.99255389521242e-05
"1311",2013-11-01,"Products","DLA","YOUNG",-0.0002242624507,-9.59176613258725e-05
"1312",2013-12-01,"Products","DLA","YOUNG",1.868717e-05,-7.67996269333333e-05
"1313",2014-01-01,"Products","DLA","YOUNG",-7.589975e-05,-9.38250102333333e-05
"1314",2014-02-01,"Products","DLA","YOUNG",-2e-06,-1.97375266666667e-05
"1315",2014-03-01,"Products","DLA","YOUNG",-0.000135406,-7.11019166666667e-05
"1316",2014-04-01,"Products","DLA","YOUNG",-2.295e-06,-4.6567e-05
"1317",2014-05-01,"Products","DLA","YOUNG",-0.0004059066916,-0.000181202563866667
"1318",2014-06-01,"Products","DLA","YOUNG",-0.00012962808,-0.000179276590533333
"1319",2014-07-01,"Products","DLA","YOUNG",-0.000177265147,-0.000237599972866667
"1320",2014-08-01,"Products","DLA","YOUNG",-8.2318e-05,-0.000129737075666667
"1321",2014-09-01,"Products","DLA","YOUNG",0.0001305780962,-4.30016836e-05
"1322",2009-04-01,"Products","DLA","CARTER",0.304912778263693,NA
"1323",2009-05-01,"Products","DLA","CARTER",1.81940904163239,NA
"1324",2009-06-01,"Products","DLA","CARTER",1.66211036819658,1.26214406269755
"1325",2009-07-01,"Products","DLA","CARTER",1.79277622473479,1.75809854485459
"1326",2009-08-01,"Products","DLA","CARTER",1.85196196120372,1.76894951804503
"1327",2009-09-01,"Products","DLA","CARTER",2.53155285692791,2.05876368095547
"1328",2009-10-01,"Products","DLA","CARTER",1.75152235195764,2.04501239002976
"1329",2009-11-01,"Products","DLA","CARTER",1.5358053292576,1.93962684604771
"1330",2009-12-01,"Products","DLA","CARTER",1.57383278035944,1.62038682052489
"1331",2010-01-01,"Products","DLA","CARTER",1.54961944458708,1.55308585140137
"1332",2010-02-01,"Products","DLA","CARTER",1.8719294749893,1.66512723331194
"1333",2010-03-01,"Products","DLA","CARTER",1.67884866883825,1.70013252947154
"1334",2010-04-01,"Products","DLA","CARTER",1.52056167167309,1.69044660516688
"1335",2010-05-01,"Products","DLA","CARTER",1.82190444082157,1.67377159377764
"1336",2010-06-01,"Products","DLA","CARTER",1.80684943906718,1.71643851718728
"1337",2010-07-01,"Products","DLA","CARTER",1.85230678799743,1.82702022262873
"1338",2010-08-01,"Products","DLA","CARTER",2.01311288535516,1.89075637080659
"1339",2010-09-01,"Products","DLA","CARTER",3.18010326775781,2.3485076470368
"1340",2010-10-01,"Products","DLA","CARTER",2.11759246438313,2.43693620583203
"1341",2010-11-01,"Products","DLA","CARTER",1.49077481957616,2.26282351723903
"1342",2010-12-01,"Products","DLA","CARTER",1.4310933415128,1.6798202084907
"1343",2011-01-01,"Products","DLA","CARTER",1.59800629792279,1.50662481967058
"1344",2011-02-01,"Products","DLA","CARTER",1.43521209183802,1.48810391042453
"1345",2011-03-01,"Products","DLA","CARTER",1.82464669086236,1.61928836020772
"1346",2011-04-01,"Products","DLA","CARTER",1.57926420719681,1.6130409966324
"1347",2011-05-01,"Products","DLA","CARTER",1.44301154745069,1.61564081516995
"1348",2011-06-01,"Products","DLA","CARTER",1.85108091723668,1.62445222396139
"1349",2011-07-01,"Products","DLA","CARTER",1.63001113855434,1.64136786774724
"1350",2011-08-01,"Products","DLA","CARTER",1.96233742461183,1.81447649346762
"1351",2011-09-01,"Products","DLA","CARTER",3.09581702274444,2.22938852863687
"1352",2011-10-01,"Products","DLA","CARTER",1.56710500374833,2.20841981703487
"1353",2011-11-01,"Products","DLA","CARTER",0.0985599274739986,1.58716065132225
"1354",2011-12-01,"Products","DLA","CARTER",0.052189859798167,0.572618263673497
"1355",2012-01-01,"Products","DLA","CARTER",0.0109462279476882,0.0538986717399513
"1356",2012-02-01,"Products","DLA","CARTER",-0.00470074037689218,0.0194784491229877
"1357",2012-03-01,"Products","DLA","CARTER",0.024714685119967,0.0103200575635877
"1358",2012-04-01,"Products","DLA","CARTER",-0.00252850128720008,0.00582848115195826
"1359",2012-05-01,"Products","DLA","CARTER",0.00139136150756874,0.0078591817801119
"1360",2012-06-01,"Products","DLA","CARTER",-0.00786519349191638,-0.00300077775718258
"1361",2012-07-01,"Products","DLA","CARTER",-0.00674617794253939,-0.00440666997562901
"1362",2012-08-01,"Products","DLA","CARTER",-0.000306708063021316,-0.0049726931658257
"1363",2012-09-01,"Products","DLA","CARTER",0.0250896150550922,0.00601224301651049
"1364",2012-10-01,"Products","DLA","CARTER",0.0044315359312481,0.00973814764110632
"1365",2012-11-01,"Products","DLA","CARTER",0.00746658465735757,0.0123292452145659
"1366",2012-12-01,"Products","DLA","CARTER",-0.0023372870606276,0.00318694450932602
"1367",2013-01-01,"Products","DLA","CARTER",-0.00114732367147355,0.00132732464175214
"1368",2013-02-01,"Products","DLA","CARTER",0.000142155086422261,-0.00111415188189296
"1369",2013-03-01,"Products","DLA","CARTER",-0.000400324987204225,-0.000468497857418503
"1370",2013-04-01,"Products","DLA","CARTER",0.000435871128567076,5.92337425950373e-05
"1371",2013-05-01,"Products","DLA","CARTER",-0.00459426704458211,-0.00151957363440642
"1372",2013-06-01,"Products","DLA","CARTER",-0.00526895818157815,-0.00314245136586439
"1373",2013-07-01,"Products","DLA","CARTER",-0.00373125064923327,-0.00453149195846451
"1374",2013-08-01,"Products","DLA","CARTER",-0.00304507346135879,-0.00401509409739007
"1375",2013-09-01,"Products","DLA","CARTER",0.00206029474317051,-0.00157200978914052
"1376",2013-10-01,"Products","DLA","CARTER",0.0068630922465,0.00195943784277057
"1377",2013-11-01,"Products","DLA","CARTER",0.0025256909379,0.00381635930919017
"1378",2013-12-01,"Products","DLA","CARTER",-0.0034259520863,0.00198761036603333
"1379",2014-01-01,"Products","DLA","CARTER",-0.0009701323669,-0.0006234645051
"1380",2014-02-01,"Products","DLA","CARTER",-0.0040058005437,-0.0028006283323
"1381",2014-03-01,"Products","DLA","CARTER",-0.0010938760863,-0.00202326966563333
"1382",2014-04-01,"Products","DLA","CARTER",-0.001679980094,-0.00225988557466667
"1383",2014-05-01,"Products","DLA","CARTER",-0.0006950896093,-0.0011563152632
"1384",2014-06-01,"Products","DLA","CARTER",-0.0019200714968,-0.00143171373336667
"1385",2014-07-01,"Products","DLA","CARTER",-0.0008153603715,-0.0011435071592
"1386",2014-08-01,"Products","DLA","CARTER",-0.0010547642385,-0.00126339870226667
"1387",2014-09-01,"Products","DLA","CARTER",-0.0013920873155,-0.00108740397516667
"1388",2011-11-01,"Products","DLA","KENDALL",1.48795095459788,NA
"1389",2011-12-01,"Products","DLA","KENDALL",1.44500342770055,NA
"1390",2012-01-01,"Products","DLA","KENDALL",1.35808168811657,1.430345356805
"1391",2012-02-01,"Products","DLA","KENDALL",1.48588467237154,1.42965659606288
"1392",2012-03-01,"Products","DLA","KENDALL",1.53748105131294,1.46048247060035
"1393",2012-04-01,"Products","DLA","KENDALL",1.60190531982288,1.54175701450245
"1394",2012-05-01,"Products","DLA","KENDALL",1.83601304253939,1.65846647122507
"1395",2012-06-01,"Products","DLA","KENDALL",1.7658202381835,1.73457953351526
"1396",2012-07-01,"Products","DLA","KENDALL",1.64326217645968,1.74836515239419
"1397",2012-08-01,"Products","DLA","KENDALL",2.14239921921532,1.85049387795284
"1398",2012-09-01,"Products","DLA","KENDALL",2.77311374782206,2.18625838116569
"1399",2012-10-01,"Products","DLA","KENDALL",1.48970899141109,2.13507398614949
"1400",2012-11-01,"Products","DLA","KENDALL",1.69111637013547,1.98464636978954
"1401",2012-12-01,"Products","DLA","KENDALL",1.44072206378511,1.54051580844389
"1402",2013-01-01,"Products","DLA","KENDALL",1.38495935442785,1.50559926278281
"1403",2013-02-01,"Products","DLA","KENDALL",1.35134805547334,1.39234315789543
"1404",2013-03-01,"Products","DLA","KENDALL",1.4056094815487,1.38063896381663
"1405",2013-04-01,"Products","DLA","KENDALL",1.34081636612796,1.36592463438333
"1406",2013-05-01,"Products","DLA","KENDALL",1.44550065617721,1.39730883461795
"1407",2013-06-01,"Products","DLA","KENDALL",1.26004971991886,1.34878891407468
"1408",2013-07-01,"Products","DLA","KENDALL",1.33668360402508,1.34741132670705
"1409",2013-08-01,"Products","DLA","KENDALL",1.57102287264558,1.38925206552984
"1410",2013-09-01,"Products","DLA","KENDALL",2.64690601273017,1.85153749646694
"1411",2013-10-01,"Products","DLA","KENDALL",1.3840595673579,1.86732948424455
"1412",2013-11-01,"Products","DLA","KENDALL",1.4012482973787,1.81073795915559
"1413",2013-12-01,"Products","DLA","KENDALL",1.4146587671334,1.39998887729
"1414",2014-01-01,"Products","DLA","KENDALL",1.19359840259,1.33650182236737
"1415",2014-02-01,"Products","DLA","KENDALL",1.1424665501988,1.25024123997407
"1416",2014-03-01,"Products","DLA","KENDALL",1.334254375345,1.2234397760446
"1417",2014-04-01,"Products","DLA","KENDALL",1.5382743910723,1.33833177220537
"1418",2014-05-01,"Products","DLA","KENDALL",1.4592533976736,1.4439273880303
"1419",2014-06-01,"Products","DLA","KENDALL",1.5316212650398,1.5097163512619
"1420",2014-07-01,"Products","DLA","KENDALL",1.6588022480623,1.5498923035919
"1421",2014-08-01,"Products","DLA","KENDALL",1.7631969305039,1.65120681453533
"1422",2014-09-01,"Products","DLA","KENDALL",2.4971537682215,1.97305098226257
"1423",2007-07-01,"Products","MDA","YOUNG",0.000226945785161073,NA
"1424",2007-08-01,"Products","MDA","YOUNG",0.00036105062296554,NA
"1425",2007-09-01,"Products","MDA","YOUNG",0.00105670445616792,0.000548233621431511
"1426",2007-10-01,"Products","MDA","YOUNG",2.07472885032538e-05,0.000479500789212238
"1427",2007-11-01,"Products","MDA","YOUNG",0.000784265726681128,0.000620572490450767
"1428",2008-01-01,"Products","MDA","YOUNG",6.35140997830803e-06,0.000270454808387563
"1429",2008-02-01,"Products","MDA","YOUNG",0.000232318872017354,0.00034097866955893
"1430",2008-03-01,"Products","MDA","YOUNG",0.000251690889370933,0.000163453723788865
"1431",2008-04-01,"Products","MDA","YOUNG",0.000719373101952278,0.000401127621113521
"1432",2008-05-01,"Products","MDA","YOUNG",0.000354498470715835,0.000441854154013015
"1433",2008-06-01,"Products","MDA","YOUNG",0.000246624555314534,0.000440165375994215
"1434",2008-07-01,"Products","MDA","YOUNG",0.00848203305856833,0.00302771869486623
"1435",2008-08-01,"Products","MDA","YOUNG",-1.44696963123644e-05,0.00290472930585683
"1436",2008-09-01,"Products","MDA","YOUNG",0.000362729229934924,0.00294343086406363
"1437",2008-10-01,"Products","MDA","YOUNG",0.02894577370643,0.00976467774668417
"1438",2008-11-01,"Products","MDA","YOUNG",0.000504886523056939,0.00993779648647394
"1439",2008-12-01,"Products","MDA","YOUNG",-0.00984654098289673,0.00653470641553006
"1440",2009-01-01,"Products","MDA","YOUNG",0.00482857761420221,-0.00150435894854586
"1441",2009-02-01,"Products","MDA","YOUNG",0.0048327969257415,-6.17221476510066e-05
"1442",2009-03-01,"Products","MDA","YOUNG",0.0140536290539078,0.00790500119795049
"1443",2009-04-01,"Products","MDA","YOUNG",0.00069424442520026,0.00652689013494985
"1444",2009-05-01,"Products","MDA","YOUNG",0.00987652413942412,0.00820813253951072
"1445",2009-06-01,"Products","MDA","YOUNG",8.02387313271271e-05,0.00355033576531717
"1446",2009-07-01,"Products","MDA","YOUNG",0.00388643862307859,0.00461440049794328
"1447",2009-08-01,"Products","MDA","YOUNG",0.00850835650573717,0.00415834462004763
"1448",2009-09-01,"Products","MDA","YOUNG",0.000493090474128599,0.00429596186764812
"1449",2009-10-01,"Products","MDA","YOUNG",9.93795464270432e-05,0.00303360884209761
"1450",2009-11-01,"Products","MDA","YOUNG",0.0276593228498074,0.00941726429012103
"1451",2009-12-01,"Products","MDA","YOUNG",0.00411629118528027,0.0106249978605049
"1452",2010-01-01,"Products","MDA","YOUNG",0.0215603038083012,0.0177786392811297
"1453",2010-02-01,"Products","MDA","YOUNG",0,0.0085588649978605
"1454",2010-03-01,"Products","MDA","YOUNG",0.003817939131365,0.00845941431322208
"1455",2010-04-01,"Products","MDA","YOUNG",0.0237655381364998,0.0091944924226216
"1456",2010-05-01,"Products","MDA","YOUNG",0.000961132862644416,0.00951487004350307
"1457",2010-06-01,"Products","MDA","YOUNG",0.0120459510055627,0.0122575406682356
"1458",2010-07-01,"Products","MDA","YOUNG",0.00578604086435601,0.00626437491085437
"1459",2010-08-01,"Products","MDA","YOUNG",0.00086915703893881,0.0062337163029525
"1460",2010-09-01,"Products","MDA","YOUNG",0.00675755693196406,0.00447091827841963
"1461",2010-10-01,"Products","MDA","YOUNG",0,0.00254223799030096
"1462",2010-11-01,"Products","MDA","YOUNG",0.0228357186319765,0.00986442518798018
"1463",2010-12-01,"Products","MDA","YOUNG",0.0094739026437264,0.0107698737585676
"1464",2011-01-01,"Products","MDA","YOUNG",0.0852157333193454,0.0391751181983494
"1465",2011-02-01,"Products","MDA","YOUNG",0.000631766680654637,0.0317738008812421
"1466",2011-03-01,"Products","MDA","YOUNG",0.0234198478808225,0.0364224492936075
"1467",2011-04-01,"Products","MDA","YOUNG",0.000652710868652958,0.0082347751433767
"1468",2011-05-01,"Products","MDA","YOUNG",3.26898866974402e-06,0.00802527591271506
"1469",2011-06-01,"Products","MDA","YOUNG",0.00873932018464121,0.00313176668065464
"1470",2011-07-01,"Products","MDA","YOUNG",0.0107425167855644,0.00649503531962512
"1471",2011-08-01,"Products","MDA","YOUNG",0.00659927112882921,0.00869370269967827
"1472",2011-09-01,"Products","MDA","YOUNG",0.00579463491397398,0.0077121409427892
"1473",2011-10-01,"Products","MDA","YOUNG",0.0339282463186078,0.0154407174538037
"1474",2011-11-01,"Products","MDA","YOUNG",0.000862938935228092,0.0135286067226033
"1475",2011-12-01,"Products","MDA","YOUNG",0.0363022737102255,0.0236978196546871
"1476",2012-01-01,"Products","MDA","YOUNG",0.00623284110802183,0.0144660179178251
"1477",2012-02-01,"Products","MDA","YOUNG",0.0190832015240449,0.0205394387807641
"1478",2012-03-01,"Products","MDA","YOUNG",0.0248051488003295,0.0167070638107987
"1479",2012-04-01,"Products","MDA","YOUNG",0.0002883328184533,0.0147255610476092
"1480",2012-05-01,"Products","MDA","YOUNG",0.0239816074554629,0.0163583630247486
"1481",2012-06-01,"Products","MDA","YOUNG",-0.00741316548244259,0.0056189249304912
"1482",2012-07-01,"Products","MDA","YOUNG",0.00461616131191432,0.00706153442831154
"1483",2012-08-01,"Products","MDA","YOUNG",0.00791920708474925,0.001707400971407
"1484",2012-09-01,"Products","MDA","YOUNG",0.00542873236535887,0.00598803358734082
"1485",2012-10-01,"Products","MDA","YOUNG",0.0451545648420839,0.019500834764064
"1486",2012-11-01,"Products","MDA","YOUNG",0.00366541534477506,0.0180829041840726
"1487",2012-12-01,"Products","MDA","YOUNG",0.00077485528587387,0.0165316118242443
"1488",2013-01-01,"Products","MDA","YOUNG",0.00413369554178938,0.0028579887241461
"1489",2013-02-01,"Products","MDA","YOUNG",0,0.00163618360922108
"1490",2013-03-01,"Products","MDA","YOUNG",0.00925287974002234,0.00446219176060391
"1491",2013-04-01,"Products","MDA","YOUNG",0.0100155834264243,0.00642282105548221
"1492",2013-05-01,"Products","MDA","YOUNG",0.0147791215598659,0.0113491949087709
"1493",2013-06-01,"Products","MDA","YOUNG",0.00278978673707728,0.00919483057445584
"1494",2013-07-01,"Products","MDA","YOUNG",0,0.00585630276564774
"1495",2013-08-01,"Products","MDA","YOUNG",-0.000857787143292373,0.00064399986459497
"1496",2013-09-01,"Products","MDA","YOUNG",-0.000111340509799939,-0.000323042551030771
"1497",2013-10-01,"Products","MDA","YOUNG",0.001813558,0.000281476782302563
"1498",2013-11-01,"Products","MDA","YOUNG",0.0002097,0.000637305830066687
"1499",2013-12-01,"Products","MDA","YOUNG",0.001647199,0.00122348566666667
"1500",2014-01-01,"Products","MDA","YOUNG",0,0.000618966333333333
"1501",2014-02-01,"Products","MDA","YOUNG",0.001527652,0.00105828366666667
"1502",2014-03-01,"Products","MDA","YOUNG",-0.0011589435,0.000122902833333333
"1503",2014-04-01,"Products","MDA","YOUNG",0.001233501,0.000534069833333333
"1504",2014-05-01,"Products","MDA","YOUNG",0.000553642,0.000209399833333333
"1505",2014-07-01,"Products","MDA","YOUNG",-4e-04,0.000462381
"1506",2014-08-01,"Products","MDA","YOUNG",0.000891779,0.000348473666666667
"1507",2014-09-01,"Products","MDA","YOUNG",0.00021206402,0.00023461434
"1508",2009-04-01,"Products","MDA","CARTER",0.000100454643862308,NA
"1509",2009-05-01,"Products","MDA","CARTER",0.000732305704697987,NA
"1510",2009-06-01,"Products","MDA","CARTER",0.000267745096341199,0.000366835148300498
"1511",2009-07-01,"Products","MDA","CARTER",0.000371406830482789,0.000457152543840658
"1512",2009-08-01,"Products","MDA","CARTER",0.000286903269105867,0.000308685065309952
"1513",2009-09-01,"Products","MDA","CARTER",0.000569827754925309,0.000409379284837988
"1514",2009-10-01,"Products","MDA","CARTER",0.000513380776636714,0.000456703933555963
"1515",2009-11-01,"Products","MDA","CARTER",0.00820481514762516,0.00309600789306239
"1516",2009-12-01,"Products","MDA","CARTER",0.00262782182284981,0.00378200591570389
"1517",2010-01-01,"Products","MDA","CARTER",0.0149171821673085,0.00858327304592783
"1518",2010-02-01,"Products","MDA","CARTER",0.00263058794394523,0.00672519731136785
"1519",2010-03-01,"Products","MDA","CARTER",0.000432490372272144,0.0059934201611753
"1520",2010-04-01,"Products","MDA","CARTER",0.00290278905648267,0.00198862245756668
"1521",2010-05-01,"Products","MDA","CARTER",0.0153223021715875,0.00621919386678077
"1522",2010-06-01,"Products","MDA","CARTER",0.00037638594351733,0.00620049239052917
"1523",2010-07-01,"Products","MDA","CARTER",0.00154323116174583,0.00574730642561689
"1524",2010-08-01,"Products","MDA","CARTER",0.000221649197689345,0.000713755434317501
"1525",2010-09-01,"Products","MDA","CARTER",-0.00163501253744116,4.32892739980032e-05
"1526",2010-10-01,"Products","MDA","CARTER",0.000670056682752832,-0.000247768885666329
"1527",2010-11-01,"Products","MDA","CARTER",0.00169281074276123,0.000242618296024298
"1528",2010-12-01,"Products","MDA","CARTER",0.00697023103231221,0.00311103281927542
"1529",2011-01-01,"Products","MDA","CARTER",0.00470988942509442,0.00445764373338928
"1530",2011-02-01,"Products","MDA","CARTER",0.00898906209609735,0.00688972751783466
"1531",2011-03-01,"Products","MDA","CARTER",0.0487783817352077,0.0208257777521332
"1532",2011-04-01,"Products","MDA","CARTER",0.00919437085606378,0.0223206048957896
