"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ServicesCategory.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1639",2011-12-31,"Q1",2011-11-02,3,"Products (All)","MilitaryHealth","CARTER",1.84809391411801e-05,0.000728637593086226
"1640",2011-12-31,"Q1",2011-11-02,3,"Products (All)","Additional DoD Components","CARTER",0.123379797343219,0.272301554999845
"1641",2011-12-31,"Q1",2011-11-02,3,"R&D","Army","CARTER",0.0791581903202554,0.690051751288036
"1642",2011-12-31,"Q1",2011-11-02,3,"R&D","Navy","CARTER",0.256842645144681,0.486283196314838
"1643",2011-12-31,"Q1",2011-11-02,3,"R&D","Air Force","CARTER",0.242164626289775,1.0281050008076
"1644",2011-12-31,"Q1",2011-11-02,3,"R&D","DLA","CARTER",0.00255046189887756,0.00722635828158137
"1645",2011-12-31,"Q1",2011-11-02,3,"R&D","MDA","CARTER",0.0635994101122438,0.132570575978805
"1646",2011-12-31,"Q1",2011-11-02,3,"R&D","Additional DoD Components","CARTER",0.0559309570693029,0.209983001443719
"1647",2011-12-31,"Q1",2011-11-02,3,"Services (Non-R&D)","Army","CARTER",1.13825506447328,7.25649381742759
"1648",2011-12-31,"Q1",2011-11-02,3,"Services (Non-R&D)","Navy","CARTER",1.13881872426115,3.8105980096572
"1649",2011-12-31,"Q1",2011-11-02,3,"Services (Non-R&D)","Air Force","CARTER",2.0799712502317,2.49103619485972
"1650",2011-12-31,"Q1",2011-11-02,3,"Services (Non-R&D)","DLA","CARTER",0.0648005569766245,0.164690762208042
"1651",2011-12-31,"Q1",2011-11-02,3,"Services (Non-R&D)","MDA","CARTER",0.0129968493564,0.0187754526425096
"1652",2011-12-31,"Q1",2011-11-02,3,"Services (Non-R&D)","MilitaryHealth","CARTER",0.488449781732056,0.308679416043152
"1653",2011-12-31,"Q1",2011-11-02,3,"Services (Non-R&D)","Additional DoD Components","CARTER",1.50675682561013,2.30951518963022
"1654",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Products (All)","Army","CARTER",0.849493860663165,3.03534394041934
"1655",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Products (All)","Navy","CARTER",0.555556187601689,2.84941535717573
"1656",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Products (All)","Air Force","CARTER",0.740387214632891,1.47423554966249
"1657",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Products (All)","DLA","CARTER",0.0793295360210071,3.21053234960331
"1658",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Products (All)","MDA","CARTER",0.016413037184636,0.022604984690931
"1659",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Products (All)","MilitaryHealth","CARTER",0.000355401050355267,0.000610412621481331
"1660",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Products (All)","Additional DoD Components","CARTER",0.0602514370404696,0.282229816993472
"1661",2011-12-31,"Q1",2011-11-02,3.08493150684932,"R&D","Army","CARTER",0.165563060210071,0.520542161185308
"1662",2011-12-31,"Q1",2011-11-02,3.08493150684932,"R&D","Navy","CARTER",0.187567232025538,0.384872145820623
"1663",2011-12-31,"Q1",2011-11-02,3.08493150684932,"R&D","Air Force","CARTER",0.546435658881681,0.703359945990849
"1664",2011-12-31,"Q1",2011-11-02,3.08493150684932,"R&D","MDA","CARTER",0.10717413274637,0.113270552693674
"1665",2011-12-31,"Q1",2011-11-02,3.08493150684932,"R&D","MilitaryHealth","CARTER",0,NA
"1666",2011-12-31,"Q1",2011-11-02,3.08493150684932,"R&D","Additional DoD Components","CARTER",0.0483908730511791,0.186036887288727
"1667",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Services (Non-R&D)","Army","CARTER",1.12446627017815,6.0017373410546
"1668",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Services (Non-R&D)","Navy","CARTER",0.64498633141798,3.13549035707558
"1669",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Services (Non-R&D)","Air Force","CARTER",0.654498638564515,2.12997794852096
"1670",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Services (Non-R&D)","DLA","CARTER",0.0250548014416641,0.14142212244171
"1671",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Services (Non-R&D)","MDA","CARTER",0.0310818447327773,0.0213433047124786
"1672",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Services (Non-R&D)","MilitaryHealth","CARTER",0.441984350993719,0.341310619423769
"1673",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Services (Non-R&D)","Additional DoD Components","CARTER",0.402580250993718,1.6029268697366
"1674",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products (All)","Army","KENDALL",0.735162795541139,NA
"1675",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products (All)","Navy","KENDALL",0.676985729090722,NA
"1676",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products (All)","Air Force","KENDALL",0.439386763978993,NA
"1677",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products (All)","DLA","KENDALL",1.9044756892802,NA
"1678",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products (All)","MDA","KENDALL",4.13183503243744e-05,NA
"1679",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products (All)","MilitaryHealth","KENDALL",3.78190917516219e-05,NA
"1680",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Products (All)","Additional DoD Components","KENDALL",0.083610916012769,NA
"1681",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"R&D","Army","KENDALL",0.0579230115333127,NA
"1682",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"R&D","Navy","KENDALL",0.0547719767377201,NA
"1683",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"R&D","Air Force","KENDALL",0.05555733145917,NA
"1684",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"R&D","DLA","KENDALL",3.26227988878591e-05,NA
"1685",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"R&D","MDA","KENDALL",0.0294179548965091,NA
"1686",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"R&D","Additional DoD Components","KENDALL",0.0200053909690042,NA
"1687",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Services (Non-R&D)","Army","KENDALL",0.825992292668108,NA
"1688",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Services (Non-R&D)","Navy","KENDALL",0.451668170039131,NA
"1689",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Services (Non-R&D)","Air Force","KENDALL",0.324053459973226,NA
"1690",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Services (Non-R&D)","DLA","KENDALL",0.0352805575225003,NA
"1691",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Services (Non-R&D)","MDA","KENDALL",0.00190282603233447,NA
"1692",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Services (Non-R&D)","MilitaryHealth","KENDALL",0.000880541386057049,NA
"1693",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Services (Non-R&D)","Additional DoD Components","KENDALL",0.508757726681083,NA
"1694",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Unlabeled","Army","KENDALL",-2.91329420245083e-06,NA
"1695",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products (All)","Army","KENDALL",2.55293904054165,NA
"1696",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products (All)","Navy","KENDALL",1.46667591367521,NA
"1697",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products (All)","Air Force","KENDALL",1.18820046633735,NA
"1698",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products (All)","DLA","KENDALL",5.21509182416847,NA
"1699",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products (All)","MDA","KENDALL",0.000100501668211307,NA
"1700",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products (All)","MilitaryHealth","KENDALL",0.0130766994130368,NA
"1701",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Products (All)","Additional DoD Components","KENDALL",0.12184617111523,NA
"1702",2011-12-31,"Q1",2012-09-30,0.167123287671233,"R&D","Army","KENDALL",0.0972419994439296,NA
"1703",2011-12-31,"Q1",2012-09-30,0.167123287671233,"R&D","Navy","KENDALL",0.105922600175059,NA
"1704",2011-12-31,"Q1",2012-09-30,0.167123287671233,"R&D","Air Force","KENDALL",0.220590925517454,NA
"1705",2011-12-31,"Q1",2012-09-30,0.167123287671233,"R&D","DLA","KENDALL",1.7613016167233e-05,NA
"1706",2011-12-31,"Q1",2012-09-30,0.167123287671233,"R&D","MDA","KENDALL",0.0622188188652044,NA
"1707",2011-12-31,"Q1",2012-09-30,0.167123287671233,"R&D","Additional DoD Components","KENDALL",0.0904746040263619,NA
"1708",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Services (Non-R&D)","Army","KENDALL",1.41288589216353,NA
"1709",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Services (Non-R&D)","Navy","KENDALL",0.948363558016682,NA
"1710",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Services (Non-R&D)","Air Force","KENDALL",1.17348826671692,NA
"1711",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Services (Non-R&D)","DLA","KENDALL",0.0527332434142725,NA
"1712",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Services (Non-R&D)","MDA","KENDALL",0.00115693543404387,NA
"1713",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Services (Non-R&D)","MilitaryHealth","KENDALL",-0.068997353763773,NA
"1714",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Services (Non-R&D)","Additional DoD Components","KENDALL",1.90343232084234,NA
"1715",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Products (All)","Army","CARTER",1.27806995737823,1.14158116208423
"1716",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Products (All)","Navy","CARTER",3.00568586287715,1.59030592431607
"1717",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Products (All)","Air Force","CARTER",0.583204118834312,0.659576159073902
"1718",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Products (All)","DLA","CARTER",0.262734443116054,1.37926005169739
"1719",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Products (All)","MDA","CARTER",0.0312874723715374,0.0292460721278275
"1720",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Products (All)","MilitaryHealth","CARTER",7.54155905673978e-05,0.000149765860021282
"1721",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Products (All)","Additional DoD Components","CARTER",0.0634564943672124,0.0823625762503003
"1722",2011-12-31,"Q1",2012-09-30,3.16712328767123,"R&D","Army","CARTER",0.209233469900113,0.15131824014348
"1723",2011-12-31,"Q1",2012-09-30,3.16712328767123,"R&D","Navy","CARTER",0.157594681052415,0.200668186074211
"1724",2011-12-31,"Q1",2012-09-30,3.16712328767123,"R&D","Air Force","CARTER",0.614530919277108,0.467710401482854
"1725",2011-12-31,"Q1",2012-09-30,3.16712328767123,"R&D","DLA","CARTER",0.00123228941406652,0.00579345862760466
"1726",2011-12-31,"Q1",2012-09-30,3.16712328767123,"R&D","MDA","CARTER",0.123167397497683,0.097980313452099
"1727",2011-12-31,"Q1",2012-09-30,3.16712328767123,"R&D","MilitaryHealth","CARTER",0.000483187107403975,NA
"1728",2011-12-31,"Q1",2012-09-30,3.16712328767123,"R&D","Additional DoD Components","CARTER",0.0651493482339615,0.0564903927848145
"1729",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Services (Non-R&D)","Army","CARTER",1.64926375390794,1.30399502951979
"1730",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Services (Non-R&D)","Navy","CARTER",0.735871950962826,0.839892335547317
"1731",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Services (Non-R&D)","Air Force","CARTER",1.13167311709402,1.28871433529674
"1732",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Services (Non-R&D)","DLA","CARTER",0.0509583270106065,0.046937895142965
"1733",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Services (Non-R&D)","MDA","CARTER",0.0373423886417465,0.0271403609103079
"1734",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Services (Non-R&D)","MilitaryHealth","CARTER",0.322793523334363,0.417742552020046
"1735",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Services (Non-R&D)","Additional DoD Components","CARTER",0.363203740098857,0.757513605567569
"1736",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products (All)","Army","KENDALL",0.863752173885285,1.38395133665603
"1737",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products (All)","Navy","KENDALL",1.25251657528576,1.13205940601723
"1738",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products (All)","Air Force","KENDALL",0.312587775625579,0.646725001980641
"1739",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products (All)","DLA","KENDALL",1.43972085903614,2.8530961241616
"1740",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products (All)","MDA","KENDALL",0.118364601699104,0.0395021405725466
"1741",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products (All)","MilitaryHealth","KENDALL",0.000678529090721862,0.00459768253183675
"1742",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Products (All)","Additional DoD Components","KENDALL",0.0726133132942025,0.0926901334740672
"1743",2012-03-31,"Q2",2012-09-30,0.252054794520548,"R&D","Army","KENDALL",0.0705082792503347,0.075224430075859
"1744",2012-03-31,"Q2",2012-09-30,0.252054794520548,"R&D","Navy","KENDALL",0.0884097648851817,0.0830347805993203
"1745",2012-03-31,"Q2",2012-09-30,0.252054794520548,"R&D","Air Force","KENDALL",0.186545115168366,0.15423112404833
"1746",2012-03-31,"Q2",2012-09-30,0.252054794520548,"R&D","MDA","KENDALL",0.25460124497992,0.115412672913878
"1747",2012-03-31,"Q2",2012-09-30,0.252054794520548,"R&D","Additional DoD Components","KENDALL",0.0490647277108434,0.0531815742354032
"1748",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Services (Non-R&D)","Army","KENDALL",1.69251528466687,1.31046448983284
"1749",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Services (Non-R&D)","Navy","KENDALL",0.885528180290392,0.761853302782068
"1750",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Services (Non-R&D)","Air Force","KENDALL",0.515396986571929,0.670979571087358
"1751",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Services (Non-R&D)","DLA","KENDALL",0.0266108677999176,0.0382082229122301
"1752",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Services (Non-R&D)","MDA","KENDALL",0.0149571858922871,0.00600564911955514
"1753",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Services (Non-R&D)","MilitaryHealth","KENDALL",0.000599759551024611,-0.0225056842755638
"1754",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Services (Non-R&D)","Additional DoD Components","KENDALL",0.79232014395016,1.06817006382453
"1755",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products (All)","Army","KENDALL",1.58021241996705,1.665634544798
"1756",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products (All)","Navy","KENDALL",1.67277301513747,1.46398850136615
"1757",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products (All)","Air Force","KENDALL",1.42998433996499,0.976924193975972
"1758",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products (All)","DLA","KENDALL",1.49296518401812,2.71592595574091
"1759",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products (All)","MDA","KENDALL",5.93605189990732e-05,0.0395081546287715
"1760",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products (All)","MilitaryHealth","KENDALL",0.00351510197713933,0.00575677682696598
"1761",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Products (All)","Additional DoD Components","KENDALL",0.105243862073937,0.0999011154944565
"1762",2012-03-31,"Q2",2012-09-30,0.336986301369863,"R&D","Army","KENDALL",0.0542121358871383,0.0739874715271342
"1763",2012-03-31,"Q2",2012-09-30,0.336986301369863,"R&D","Navy","KENDALL",0.151131820883534,0.115154728647925
"1764",2012-03-31,"Q2",2012-09-30,0.336986301369863,"R&D","Air Force","KENDALL",0.200671546936464,0.202602529207428
"1765",2012-03-31,"Q2",2012-09-30,0.336986301369863,"R&D","DLA","KENDALL",0.00108604742045104,0.000378761078502042
"1766",2012-03-31,"Q2",2012-09-30,0.336986301369863,"R&D","MDA","KENDALL",0.19473147085779,0.170517178234305
"1767",2012-03-31,"Q2",2012-09-30,0.336986301369863,"R&D","MilitaryHealth","KENDALL",4.11904026361858e-07,NA
"1768",2012-03-31,"Q2",2012-09-30,0.336986301369863,"R&D","Additional DoD Components","KENDALL",0.0634528665430955,0.0676640660934336
"1769",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Services (Non-R&D)","Army","KENDALL",2.16730522007002,1.75756879896681
"1770",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Services (Non-R&D)","Navy","KENDALL",0.964013419235918,0.932635052514331
"1771",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Services (Non-R&D)","Air Force","KENDALL",0.742261927916795,0.810382393735214
"1772",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Services (Non-R&D)","DLA","KENDALL",0.0298771397172279,0.036407083643806
"1773",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Services (Non-R&D)","MDA","KENDALL",0.0049331109051591,0.00701574407716335
"1774",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Services (Non-R&D)","MilitaryHealth","KENDALL",0.075368578673669,0.00232366148697354
"1775",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Services (Non-R&D)","Additional DoD Components","KENDALL",0.752084418216456,1.14927896100299
"1776",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Unlabeled","Army","KENDALL",-1.23890433528988e-07,NA
"1777",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products (All)","Army","KENDALL",2.44273661137885,1.62890040174373
"1778",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products (All)","Navy","KENDALL",1.07431359841417,1.3332010629458
"1779",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products (All)","Air Force","KENDALL",4.4362192897024,2.05959713509766
"1780",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products (All)","DLA","KENDALL",3.0071838622181,1.97995663509079
"1781",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products (All)","MDA","KENDALL",0.000684288724127278,0.0397027503140768
"1782",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products (All)","MilitaryHealth","KENDALL",0.000935565163216971,0.00170973207702605
"1783",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Products (All)","Additional DoD Components","KENDALL",0.199769063556791,0.125875412974977
"1784",2012-03-31,"Q2",2012-09-30,0.416438356164384,"R&D","Army","KENDALL",0.20882019330656,0.111180202814677
"1785",2012-03-31,"Q2",2012-09-30,0.416438356164384,"R&D","Navy","KENDALL",0.198491954587581,0.146011180118766
"1786",2012-03-31,"Q2",2012-09-30,0.416438356164384,"R&D","Air Force","KENDALL",0.301580123725672,0.229598928610167
"1787",2012-03-31,"Q2",2012-09-30,0.416438356164384,"R&D","DLA","KENDALL",0.00154322178972299,0.000882294075447088
"1788",2012-03-31,"Q2",2012-09-30,0.416438356164384,"R&D","MDA","KENDALL",0.203248026979714,0.217526914272475
"1789",2012-03-31,"Q2",2012-09-30,0.416438356164384,"R&D","Additional DoD Components","KENDALL",0.0801260610235815,0.0642145517591734
"1790",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Services (Non-R&D)","Army","KENDALL",3.01684029341983,2.29222026605224
"1791",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Services (Non-R&D)","Navy","KENDALL",1.55916201322212,1.13623453758281
"1792",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Services (Non-R&D)","Air Force","KENDALL",1.12245478644836,0.793371233645694
"1793",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Services (Non-R&D)","DLA","KENDALL",0.105141911739059,0.0538766397520681
"1794",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Services (Non-R&D)","MDA","KENDALL",0.00961009317269076,0.00983346332337899
"1795",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Services (Non-R&D)","MilitaryHealth","KENDALL",0.0207746749459376,0.0322476710568771
"1796",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Services (Non-R&D)","Additional DoD Components","KENDALL",0.88853070004119,0.810978420735935
"1797",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Products (All)","Army","CARTER",0.292620989949542,0.806728269330313
"1798",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Products (All)","Navy","CARTER",0.733631612109978,1.43162455419627
"1799",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Products (All)","Air Force","CARTER",2.00257655735764,1.10872263027495
"1800",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Products (All)","DLA","CARTER",0.0695713399340954,0.137211773023719
"1801",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Products (All)","MDA","CARTER",0.0630517798887859,0.0369174298149864
"1802",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Products (All)","MilitaryHealth","CARTER",7.80006281536402e-05,0.000169605756358768
"1803",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Products (All)","Additional DoD Components","CARTER",0.103235449387293,0.0756477935983249
"1804",2012-03-31,"Q2",2012-09-30,3.25205479452055,"R&D","Army","CARTER",0.156425300741427,0.177073943617204
"1805",2012-03-31,"Q2",2012-09-30,3.25205479452055,"R&D","Navy","CARTER",0.92170536755226,0.422289093543404
"1806",2012-03-31,"Q2",2012-09-30,3.25205479452055,"R&D","Air Force","CARTER",0.849709520924725,0.670225366361171
"1807",2012-03-31,"Q2",2012-09-30,3.25205479452055,"R&D","DLA","CARTER",0.00113559777571826,0.00163944969622078
"1808",2012-03-31,"Q2",2012-09-30,3.25205479452055,"R&D","MDA","CARTER",0.178972842137782,0.136438124127278
"1809",2012-03-31,"Q2",2012-09-30,3.25205479452055,"R&D","Additional DoD Components","CARTER",0.0862133715168366,0.0665845309339924
"1810",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Services (Non-R&D)","Army","CARTER",1.26666514830604,1.34679839079738
"1811",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Services (Non-R&D)","Navy","CARTER",0.996473124497992,0.792443802292932
"1812",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Services (Non-R&D)","Air Force","CARTER",0.928896270260529,0.905022675306354
"1813",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Services (Non-R&D)","DLA","CARTER",0.0207554637318505,0.032256197394707
"1814",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Services (Non-R&D)","MDA","CARTER",0.169990028349295,0.0794714205746061
"1815",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Services (Non-R&D)","MilitaryHealth","CARTER",0.302704004160231,0.355827292829437
"1816",2012-03-31,"Q2",2012-09-30,3.25205479452055,"Services (Non-R&D)","Additional DoD Components","CARTER",0.351640926186798,0.372474972426458
"1817",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Products (All)","Army","CARTER",0.85775752969828,0.809482825675351
"1818",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Products (All)","Navy","CARTER",2.69980913361137,2.1463755361995
"1819",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Products (All)","Air Force","CARTER",0.52179267386469,1.03585778335221
"1820",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Products (All)","DLA","CARTER",0.664661215333127,0.332322332794426
"1821",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Products (All)","MDA","CARTER",0.0501307934301308,0.048156681896818
"1822",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Products (All)","MilitaryHealth","CARTER",0.000382284811039028,0.000178567009920022
"1823",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Products (All)","Additional DoD Components","CARTER",0.0891590549685923,0.0852836662410325
"1824",2012-03-31,"Q2",2012-09-30,3.33698630136986,"R&D","Army","CARTER",0.297436372690763,0.221031714444101
"1825",2012-03-31,"Q2",2012-09-30,3.33698630136986,"R&D","Navy","CARTER",0.240885270919576,0.44006177317475
"1826",2012-03-31,"Q2",2012-09-30,3.33698630136986,"R&D","Air Force","CARTER",0.853805661991556,0.772682034064463
"1827",2012-03-31,"Q2",2012-09-30,3.33698630136986,"R&D","DLA","CARTER",4.11904026361858e-05,0.000803025864140322
"1828",2012-03-31,"Q2",2012-09-30,3.33698630136986,"R&D","MDA","CARTER",0.393020141612604,0.23172012708269
"1829",2012-03-31,"Q2",2012-09-30,3.33698630136986,"R&D","MilitaryHealth","CARTER",-8.42343733909999e-06,0.000158254556688292
"1830",2012-03-31,"Q2",2012-09-30,3.33698630136986,"R&D","Additional DoD Components","CARTER",0.110642169539697,0.0873349630968318
"1831",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Services (Non-R&D)","Army","CARTER",1.94331604168469,1.61974831463289
"1832",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Services (Non-R&D)","Navy","CARTER",0.93208909201936,0.888144722493392
"1833",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Services (Non-R&D)","Air Force","CARTER",0.583009670703326,0.881193019352624
"1834",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Services (Non-R&D)","DLA","CARTER",0.0674908725260014,0.0464015544228195
"1835",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Services (Non-R&D)","MDA","CARTER",0.0743627604366183,0.0938983924758864
"1836",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Services (Non-R&D)","MilitaryHealth","CARTER",0.0894803990526207,0.238325975515738
"1837",2012-03-31,"Q2",2012-09-30,3.33698630136986,"Services (Non-R&D)","Additional DoD Components","CARTER",0.528512259324477,0.414452308536711
"1838",2012-03-31,"Q2",2012-09-30,3.41643835616438,"Products (All)","Army","CARTER",1.62280784437236,0.924395454673394
"1839",2012-03-31,"Q2",2012-09-30,3.41643835616438,"Products (All)","Navy","CARTER",2.9144923068685,2.11597768419662
"1840",2012-03-31,"Q2",2012-09-30,3.41643835616438,"Products (All)","Air Force","CARTER",0.972113627813819,1.16549428634538
"1841",2012-03-31,"Q2",2012-09-30,3.41643835616438,"Products (All)","DLA","CARTER",0.609658768376068,0.447963774547764
"1842",2012-03-31,"Q2",2012-09-30,3.41643835616438,"Products (All)","MDA","CARTER",0.0583526424158171,0.0571784052449113
"1843",2012-03-31,"Q2",2012-09-30,3.41643835616438,"Products (All)","MilitaryHealth","CARTER",0.000272153001750592,0.000244146146981087
"1844",2012-03-31,"Q2",2012-09-30,3.41643835616438,"Products (All)","Additional DoD Components","CARTER",0.0489220375759448,0.08043884731061
"1845",2012-03-31,"Q2",2012-09-30,3.41643835616438,"R&D","Army","CARTER",0.287053737967254,0.246971803799815
"1846",2012-03-31,"Q2",2012-09-30,3.41643835616438,"R&D","Navy","CARTER",0.423532580568428,0.528707739680088
"1847",2012-03-31,"Q2",2012-09-30,3.41643835616438,"R&D","Air Force","CARTER",0.530896970373803,0.744804051096694
"1848",2012-03-31,"Q2",2012-09-30,3.41643835616438,"R&D","DLA","CARTER",0.00409793351869015,0.00175824056568153
"1849",2012-03-31,"Q2",2012-09-30,3.41643835616438,"R&D","MDA","CARTER",0.266166727473999,0.279386570408128
"1850",2012-03-31,"Q2",2012-09-30,3.41643835616438,"R&D","MilitaryHealth","CARTER",6.05704870765112e-06,0.000160273572924175
"1851",2012-03-31,"Q2",2012-09-30,3.41643835616438,"R&D","Additional DoD Components","CARTER",0.0496048210688909,0.0821534540418083
