"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"2160",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Medium","Air Force","YOUNG",0.123221495310533,0.130068248727095
"2161",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Medium","Air Force","YOUNG",0.135322979374738,0.135280166859001
"2162",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Medium","Air Force","YOUNG",0.0408470992761225,0.0997971913204644
"2163",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Medium","Air Force","YOUNG",0.0626036274024339,0.079591235351098
"2164",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Medium","Air Force","YOUNG",0.118799490432228,0.0740834057035949
"2165",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Medium","Air Force","CARTER",0.0676003554990258,NA
"2166",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Medium","Air Force","CARTER",0.307456981500325,NA
"2167",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Medium","Air Force","CARTER",0.399545527365231,0.258200954788194
"2168",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Medium","Air Force","CARTER",0.28708496003464,0.331362489633398
"2169",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Medium","Air Force","CARTER",0.394899111138775,0.360509866179548
"2170",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Medium","Air Force","CARTER",1.7244942906798,0.802159453951072
"2171",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Medium","Air Force","CARTER",0.307693578508772,0.809028993442449
"2172",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Medium","Air Force","CARTER",0.22440110304878,0.752196324079118
"2173",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Medium","Air Force","CARTER",0.431209640350877,0.321101440636143
"2174",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Medium","Air Force","CARTER",0.274784320785195,0.310131688061618
"2175",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Medium","Air Force","CARTER",0.429850993902439,0.378614985012837
"2176",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Medium","Air Force","CARTER",0.673064174154899,0.459233162947511
"2177",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Medium","Air Force","CARTER",0.463219306685922,0.52204482491442
"2178",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Medium","Air Force","CARTER",0.550536423609328,0.562273301483383
"2179",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Medium","Air Force","CARTER",0.749165139516474,0.587640289937241
"2180",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Medium","Air Force","CARTER",0.487134932744972,0.595612165290258
"2181",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Medium","Air Force","CARTER",0.764345966131793,0.666882012797746
"2182",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Medium","Air Force","CARTER",2.00963637620881,1.08703909169519
"2183",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Medium","Air Force","CARTER",0.437371335711288,1.0704512260173
"2184",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Medium","Air Force","CARTER",0.426195282312211,0.957734331410771
"2185",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Medium","Air Force","CARTER",0.607726939634914,0.490431185886138
"2186",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Medium","Air Force","CARTER",0.896914440673521,0.643612220873549
"2187",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Medium","Air Force","CARTER",0.564282117950063,0.689641166086166
"2188",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Medium","Air Force","CARTER",0.799650073971884,0.753615544198489
"2189",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Medium","Air Force","CARTER",0.483951448447335,0.615961213456427
"2190",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Medium","Air Force","CARTER",0.616678353462023,0.633426625293747
"2191",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Medium","Air Force","CARTER",0.65437254710449,0.585000783004616
"2192",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Medium","Air Force","CARTER",0.667311374905581,0.646120758490698
"2193",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Medium","Air Force","CARTER",1.00280286724717,0.774828929752413
"2194",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Medium","Air Force","CARTER",1.98750177595468,1.21920533936914
"2195",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"Medium","Air Force","CARTER",0.604060909072186,1.19812185075801
"2196",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"Medium","Air Force","CARTER",0.43926788901246,1.01027685801311
"2197",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Medium","Air Force","CARTER",0.263767088919782,0.435698629001476
"2198",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Medium","Air Force","CARTER",0.295591466790238,0.33287548157416
"2199",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Medium","Air Force","CARTER",0.361200324415611,0.306852960041877
"2200",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Medium","Air Force","CARTER",0.410672034054165,0.355821275086671
"2201",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Medium","Air Force","CARTER",0.200063106291834,0.32397848825387
"2202",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Medium","Air Force","CARTER",0.208971407537844,0.273235515961281
"2203",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Medium","Air Force","CARTER",0.216136816960148,0.208390443596609
"2204",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Medium","Air Force","CARTER",0.121853522623829,0.18232058237394
"2205",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Medium","Air Force","CARTER",0.166734607476058,0.168241649020012
"2206",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Medium","Air Force","CARTER",0.350632815477294,0.213073648525727
"2207",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Medium","Air Force","CARTER",0.201233813024881,0.239533745326077
"2208",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Medium","Air Force","CARTER",0.0742855886925967,0.20871740573159
"2209",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Medium","Air Force","CARTER",0.146152780748553,0.140557394155343
"2210",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Medium","Air Force","CARTER",0.0941189743249721,0.104852447922041
"2211",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Medium","Air Force","CARTER",0.0919181186927998,0.110729957922108
"2212",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Medium","Air Force","CARTER",0.100313774823296,0.0954502892803561
"2213",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Medium","Air Force","CARTER",0.0454832397597238,0.0792383777586067
"2214",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Medium","Air Force","CARTER",0.0820768679661826,0.0759579608497343
"2215",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Medium","Air Force","CARTER",0.0975243701638062,0.0750281592965709
"2216",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Medium","Air Force","CARTER",0.141001393360516,0.106867543830168
"2217",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Medium","Air Force","CARTER",0.0943151991344572,0.110946987552926
"2218",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Medium","Air Force","CARTER",0.171152409645882,0.135489667380285
"2219",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Medium","Air Force","KENDALL",0.093386349304912,NA
"2220",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Medium","Air Force","KENDALL",0.961126988549068,NA
"2221",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Medium","Air Force","KENDALL",0.243594103295232,0.432702480383071
"2222",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Medium","Air Force","KENDALL",0.381920358418289,0.528880483420863
"2223",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Medium","Air Force","KENDALL",0.543971622160437,0.389828694624652
"2224",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Medium","Air Force","KENDALL",0.135800338193801,0.353897439590842
"2225",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Medium","Air Force","KENDALL",0.378270592853465,0.352680851069234
"2226",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Medium","Air Force","KENDALL",0.425768722881269,0.313279884642845
"2227",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Medium","Air Force","KENDALL",0.430994354618474,0.411677890117736
"2228",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Medium","Air Force","KENDALL",0.823838397837504,0.560200491779082
"2229",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Medium","Air Force","KENDALL",1.76507998218515,1.00663757821371
"2230",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Medium","Air Force","KENDALL",0.509587022010054,1.0328351340109
"2231",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Medium","Air Force","KENDALL",0.542369056983345,0.93901202039285
"2232",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Medium","Air Force","KENDALL",0.969209120956941,0.67372173331678
"2233",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Medium","Air Force","KENDALL",0.365436863948106,0.625671680629464
"2234",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Medium","Air Force","KENDALL",0.770089220807556,0.701578401904201
"2235",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Medium","Air Force","KENDALL",0.41208016986666,0.515868751540774
"2236",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Medium","Air Force","KENDALL",0.435225255916015,0.53913154886341
"2237",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Medium","Air Force","KENDALL",0.594018527540368,0.480441317774347
"2238",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Medium","Air Force","KENDALL",0.522036181408754,0.517093321621712
"2239",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Medium","Air Force","KENDALL",0.465893657193663,0.527316122047595
"2240",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Medium","Air Force","KENDALL",0.581579348824617,0.523169729142344
"2241",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Medium","Air Force","KENDALL",1.85179105109505,0.966421352371111
"2242",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Medium","Air Force","KENDALL",0.5288929593537,0.98742111975779
"2243",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Medium","Air Force","KENDALL",0.5156859153324,0.965456641927051
"2244",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Medium","Air Force","KENDALL",0.6117443680825,0.552107747589533
"2245",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Medium","Air Force","KENDALL",0.5232281883452,0.5502194905867
"2246",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Medium","Air Force","KENDALL",0.4724936287012,0.535822061709633
"2247",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Medium","Air Force","KENDALL",1.0436852816851,0.679802366243833
"2248",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Medium","Air Force","KENDALL",0.7883289106424,0.768169273676233
"2249",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Medium","Air Force","KENDALL",0.7380032498866,0.856672480738033
"2250",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Medium","Air Force","KENDALL",0.7311455469731,0.752492569167367
"2251",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Medium","Air Force","KENDALL",0.8434685026892,0.770872433182967
"2252",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Medium","Air Force","KENDALL",0.6100290362385,0.728214361966933
"2253",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Medium","Air Force","KENDALL",1.8061612516578,1.08655293019517
"2254",2007-07-01,2007-09-30,"Q4",2007-09-30,0.747945205479452,"Medium","DLA","YOUNG",0.117620485419239,NA
"2255",2007-08-01,2007-09-30,"Q4",2007-09-30,0.832876712328767,"Medium","DLA","YOUNG",0.41973920567965,NA
"2256",2007-09-01,2007-09-30,"Q4",2007-09-30,0.917808219178082,"Medium","DLA","YOUNG",1.0225339716691,0.519964554255996
"2257",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Medium","DLA","YOUNG",0.639943322754881,0.69407216670121
"2258",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Medium","DLA","YOUNG",0.381133900065076,0.681203731496352
"2259",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Medium","DLA","YOUNG",0.692814935292842,0.571297386037599
"2260",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Medium","DLA","YOUNG",0.451508872255965,0.508485902537961
"2261",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Medium","DLA","YOUNG",0.424087467255965,0.522803758268257
"2262",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Medium","DLA","YOUNG",0.669549949370933,0.515048762960954
"2263",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Medium","DLA","YOUNG",0.720136329229935,0.604591248618944
"2264",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Medium","DLA","YOUNG",0.703706717093275,0.697797665231381
"2265",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Medium","DLA","YOUNG",0.592800500878525,0.672214515733912
"2266",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Medium","DLA","YOUNG",0.557275804381779,0.61792767411786
"2267",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Medium","DLA","YOUNG",2.0873895489154,1.07915528472523
"2268",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Medium","DLA","YOUNG",1.29261425963124,1.31242653764281
"2269",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Medium","DLA","YOUNG",0.55877930780472,1.31292770545045
"2270",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Medium","DLA","YOUNG",0.404003494100455,0.751799020512137
"2271",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Medium","DLA","YOUNG",0.340672123782204,0.434484975229126
"2272",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Medium","DLA","YOUNG",0.558361362838277,0.434345660240312
"2273",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Medium","DLA","YOUNG",0.363336578404417,0.420790021674966
"2274",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Medium","DLA","YOUNG",1.3409242070578,0.754207382766833
"2275",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Medium","DLA","YOUNG",0.596262641545789,0.766841142336004
"2276",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Medium","DLA","YOUNG",0.0157991140506603,0.650995320884751
"2277",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Medium","DLA","YOUNG",0.0270875613769214,0.213049772324457
"2278",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Medium","DLA","YOUNG",0.0470639744749946,0.0299835499675254
"2279",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Medium","DLA","YOUNG",0.0260989939489067,0.0334168432669409
"2280",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Medium","DLA","YOUNG",0.102147710402685,0.0584368929421953
"2281",2009-10-01,2009-12-31,"Q1",2010-09-30,3.0027397260274,"Medium","DLA","YOUNG",0.113446997742833,0.080564567364808
"2282",2009-11-01,2009-12-31,"Q1",2010-09-30,3.08767123287671,"Medium","DLA","YOUNG",0.022535041089003,0.0793765830781734
"2283",2009-12-01,2009-12-31,"Q1",2010-09-30,3.16986301369863,"Medium","DLA","YOUNG",0.00676588348309799,0.0475826407716445
"2284",2010-01-01,2010-03-31,"Q2",2010-09-30,3.25479452054795,"Medium","DLA","YOUNG",0.00821031627086008,0.0125037469476537
"2285",2010-02-01,2010-03-31,"Q2",2010-09-30,3.33972602739726,"Medium","DLA","YOUNG",0.060291843495935,0.0250893477499643
"2286",2010-03-01,2010-03-31,"Q2",2010-09-30,3.41643835616438,"Medium","DLA","YOUNG",0.120383931707317,0.0629620304913707
"2287",2010-04-01,2010-06-30,"Q3",2010-09-30,3.5013698630137,"Medium","DLA","YOUNG",0.0659714228925973,0.0822157326986165
"2288",2010-05-01,2010-06-30,"Q3",2010-09-30,3.58356164383562,"Medium","DLA","YOUNG",0.0829857181322208,0.0897803575773784
"2289",2010-06-01,2010-06-30,"Q3",2010-09-30,3.66849315068493,"Medium","DLA","YOUNG",0.031686375224647,0.0602145054164884
"2290",2010-07-01,2010-09-30,"Q4",2010-09-30,3.75068493150685,"Medium","DLA","YOUNG",0.160550984734703,0.0917410260305235
"2291",2010-08-01,2010-09-30,"Q4",2010-09-30,3.83561643835616,"Medium","DLA","YOUNG",-0.000618551893453145,0.0638729360219655
"2292",2010-09-01,2010-09-30,"Q4",2010-09-30,3.92054794520548,"Medium","DLA","YOUNG",0.103065888200685,0.087666107013978
"2293",2010-10-01,2010-12-31,"Q1",2011-09-30,4.0027397260274,"Medium","DLA","YOUNG",0.0256315439886697,0.0426929600986337
"2294",2010-11-01,2010-12-31,"Q1",2011-09-30,4.08767123287671,"Medium","DLA","YOUNG",0.016514437725556,0.0484039566383035
"2295",2010-12-01,2010-12-31,"Q1",2011-09-30,4.16986301369863,"Medium","DLA","YOUNG",0.005708337736047,0.0159514398167576
"2296",2011-01-01,2011-03-31,"Q2",2011-09-30,4.25479452054795,"Medium","DLA","YOUNG",0.0116408781787663,0.0112878845467898
"2297",2011-02-01,2011-03-31,"Q2",2011-09-30,4.33972602739726,"Medium","DLA","YOUNG",0.0136278605644146,0.0103256921597426
"2298",2011-03-01,2011-03-31,"Q2",2011-09-30,4.41643835616438,"Medium","DLA","YOUNG",0.0155180792803189,0.0135956060078333
"2299",2011-04-01,2011-06-30,"Q3",2011-09-30,4.5013698630137,"Medium","DLA","YOUNG",0.0191205865400755,0.0160888421282697
"2300",2011-05-01,2011-06-30,"Q3",2011-09-30,4.58356164383562,"Medium","DLA","YOUNG",0.0149302616135124,0.0165229758113023
"2301",2011-06-01,2011-06-30,"Q3",2011-09-30,4.66849315068493,"Medium","DLA","YOUNG",0.0264765789865715,0.0201758090467198
"2302",2011-07-01,2011-09-30,"Q4",2011-09-30,4.75068493150685,"Medium","DLA","YOUNG",0.0127143288606798,0.0180403898202546
"2303",2011-08-01,2011-09-30,"Q4",2011-09-30,4.83561643835616,"Medium","DLA","YOUNG",0.234948098289971,0.0913796687124073
"2304",2011-09-01,2011-09-30,"Q4",2011-09-30,4.92054794520548,"Medium","DLA","YOUNG",0.0415541728598405,0.0964055333368303
"2305",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Medium","DLA","CARTER",0.109005977679151,NA
"2306",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Medium","DLA","CARTER",0.487232960413509,NA
"2307",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Medium","DLA","CARTER",0.556422947607707,0.384220628566789
"2308",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Medium","DLA","CARTER",1.92087131790431,0.988175741975175
"2309",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Medium","DLA","CARTER",1.31193717117341,1.26307714556181
"2310",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Medium","DLA","CARTER",0.711966242584975,1.31492491055423
"2311",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Medium","DLA","CARTER",0.600638969651262,0.87484746113655
"2312",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Medium","DLA","CARTER",0.545197743624305,0.619267651953514
"2313",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Medium","DLA","CARTER",0.511258779610612,0.552365164295393
"2314",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Medium","DLA","CARTER",0.479089623074454,0.511848715436457
"2315",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Medium","DLA","CARTER",0.754429961146769,0.581592787943945
"2316",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Medium","DLA","CARTER",0.587485243314078,0.607001609178434
"2317",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Medium","DLA","CARTER",0.676163452813436,0.672692885758094
"2318",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Medium","DLA","CARTER",0.644042496576808,0.635897064234774
"2319",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Medium","DLA","CARTER",0.754631919373128,0.691612622921124
"2320",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Medium","DLA","CARTER",0.723911015019255,0.70752847698973
"2321",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Medium","DLA","CARTER",0.692094145271716,0.723545693221366
"2322",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Medium","DLA","CARTER",1.27302501308301,0.896343391124661
"2323",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Medium","DLA","CARTER",0.887338332322702,0.950819163559144
"2324",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Medium","DLA","CARTER",0.840734005570709,1.00036578365881
"2325",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Medium","DLA","CARTER",0.942121951489719,0.89006476312771
"2326",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Medium","DLA","CARTER",0.555516846338649,0.779457601133026
"2327",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Medium","DLA","CARTER",0.624745800157365,0.707461532661911
"2328",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Medium","DLA","CARTER",0.827079465264373,0.669114037253462
"2329",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Medium","DLA","CARTER",1.12951574693663,0.860447004119457
"2330",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Medium","DLA","CARTER",0.537515192247167,0.831370134816058
"2331",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Medium","DLA","CARTER",1.0538202576794,0.906950398954399
"2332",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Medium","DLA","CARTER",1.01749569031683,0.86961038008113
"2333",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Medium","DLA","CARTER",1.00757360624213,1.02629651807945
"2334",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Medium","DLA","CARTER",1.72557635012589,1.25021521556162
"2335",2011-10-01,2011-12-31,"Q1",2011-11-02,3,"Medium","DLA","CARTER",0.897653482885388,1.21026781308447
"2336",2011-11-01,2011-12-31,"Q1",2011-11-02,3.08493150684932,"Medium","DLA","CARTER",-0.105137985315622,0.839363949231886
"2337",2011-12-01,2011-12-31,"Q1",2012-09-30,3.16712328767123,"Medium","DLA","CARTER",0.0732191412418906,0.288578212937219
"2338",2012-01-01,2012-03-31,"Q2",2012-09-30,3.25205479452055,"Medium","DLA","CARTER",0.0423595648954794,0.00348024027391617
"2339",2012-02-01,2012-03-31,"Q2",2012-09-30,3.33698630136986,"Medium","DLA","CARTER",0.524140518834312,0.213239741657227
"2340",2012-03-01,2012-03-31,"Q2",2012-09-30,3.41643835616438,"Medium","DLA","CARTER",-0.0727294381011224,0.164590215209556
"2341",2012-04-01,2012-06-30,"Q3",2012-09-30,3.5013698630137,"Medium","DLA","CARTER",0.0330972711049326,0.161502783946041
"2342",2012-05-01,2012-06-30,"Q3",2012-09-30,3.58356164383562,"Medium","DLA","CARTER",0.0963881697044589,0.018918667569423
"2343",2012-06-01,2012-06-30,"Q3",2012-09-30,3.66849315068493,"Medium","DLA","CARTER",0.00635004462980126,0.0452784951463976
"2344",2012-07-01,2012-09-30,"Q4",2012-09-30,3.75068493150685,"Medium","DLA","CARTER",0.0124951807537844,0.0384111316960148
"2345",2012-08-01,2012-09-30,"Q4",2012-09-30,3.83561643835616,"Medium","DLA","CARTER",0.095535671661003,0.0381269656815295
"2346",2012-09-01,2012-09-30,"Q4",2012-09-30,3.92054794520548,"Medium","DLA","CARTER",0.0239518554834724,0.0439942359660866
"2347",2012-10-01,2012-12-31,"Q1",2013-09-30,4.0027397260274,"Medium","DLA","CARTER",0.051680984309739,0.0570561704847381
"2348",2012-11-01,2012-12-31,"Q1",2013-09-30,4.08767123287671,"Medium","DLA","CARTER",0.0114996786774652,0.0290441728235589
"2349",2012-12-01,2012-12-31,"Q1",2013-09-30,4.16986301369863,"Medium","DLA","CARTER",0.00259685898568092,0.0219258406576284
"2350",2013-01-01,2013-03-31,"Q2",2013-09-30,4.25479452054795,"Medium","DLA","CARTER",0.000900146267086422,0.00499889464341085
"2351",2013-02-01,2013-03-31,"Q2",2013-09-30,4.33972602739726,"Medium","DLA","CARTER",0.0785548444001219,0.0273506165509631
"2352",2013-03-01,2013-03-31,"Q2",2013-09-30,4.41643835616438,"Medium","DLA","CARTER",0.0142855084582106,0.0312468330418063
"2353",2013-04-01,2013-06-30,"Q3",2013-09-30,4.5013698630137,"Medium","DLA","CARTER",0.0116719405782472,0.0348374311455266
"2354",2013-05-01,2013-06-30,"Q3",2013-09-30,4.58356164383562,"Medium","DLA","CARTER",-0.0573898267841982,-0.0104774592492468
"2355",2013-06-01,2013-06-30,"Q3",2013-09-30,4.66849315068493,"Medium","DLA","CARTER",0.00574733985406723,-0.0133235154506279
"2356",2013-07-01,2013-09-30,"Q4",2013-09-30,4.75068493150685,"Medium","DLA","CARTER",0.038638231042551,-0.00433475196252666
"2357",2013-08-01,2013-09-30,"Q4",2013-09-30,4.83561643835616,"Medium","DLA","CARTER",0.00404117986706611,0.0161422502545615
"2358",2013-09-01,2013-09-30,"Q4",2013-09-30,4.92054794520548,"Medium","DLA","CARTER",0.0562128745590535,0.0329640951562236
"2359",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Medium","DLA","KENDALL",0.782681867974565,NA
"2360",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Medium","DLA","KENDALL",0.806176908392133,NA
