"","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014"
"2131",2011-09-30,4.0027397260274,"Large (Big 6)","MDA","YOUNG",0.0647840609630718
"2132",2011-09-30,4.0027397260274,"Large (Big 6)","Additional DoD Components","YOUNG",0.0226351191775073
"2133",2011-09-30,4.0027397260274,"Medium","Army","YOUNG",0.130121471737306
"2134",2011-09-30,4.0027397260274,"Medium","Navy","YOUNG",0.359605321443559
"2135",2011-09-30,4.0027397260274,"Medium","Air Force","YOUNG",0.342111205969366
"2136",2011-09-30,4.0027397260274,"Medium","DLA","YOUNG",0.0256315439886697
"2137",2011-09-30,4.0027397260274,"Medium","MDA","YOUNG",0.00251069639110365
"2138",2011-09-30,4.0027397260274,"Medium","MilitaryHealth","YOUNG",0.13841737768569
"2139",2011-09-30,4.0027397260274,"Medium","Additional DoD Components","YOUNG",0.034068473594209
"2140",2011-09-30,4.0027397260274,"Small","Army","YOUNG",0.136971144974822
"2141",2011-09-30,4.0027397260274,"Small","Navy","YOUNG",0.237259506735208
"2142",2011-09-30,4.0027397260274,"Small","Air Force","YOUNG",0.160903414477549
"2143",2011-09-30,4.0027397260274,"Small","DLA","YOUNG",0.00367755059798573
"2144",2011-09-30,4.0027397260274,"Small","MDA","YOUNG",0.00212236833822912
"2145",2011-09-30,4.0027397260274,"Small","MilitaryHealth","YOUNG",0
"2146",2011-09-30,4.0027397260274,"Small","Additional DoD Components","YOUNG",0.0309532592845153
"2147",2011-09-30,4.0027397260274,"Unlabeled","Army","YOUNG",-0.0113663348090642
"2148",2011-09-30,4.0027397260274,"Unlabeled","Navy","YOUNG",-2.1811193873269e-05
"2149",2011-09-30,4.0027397260274,"Unlabeled","Air Force","YOUNG",0.000134608466219052
"2150",2011-09-30,4.08767123287671,"Large","Army","YOUNG",0.30241905944188
"2151",2011-09-30,4.08767123287671,"Large","Navy","YOUNG",0.206374888239614
"2152",2011-09-30,4.08767123287671,"Large","Air Force","YOUNG",0.306503575115401
"2153",2011-09-30,4.08767123287671,"Large","DLA","YOUNG",0.0491832681389005
"2154",2011-09-30,4.08767123287671,"Large","MDA","YOUNG",0.00562488021401595
"2155",2011-09-30,4.08767123287671,"Large","MilitaryHealth","YOUNG",0.0825519399181704
"2156",2011-09-30,4.08767123287671,"Large","Additional DoD Components","YOUNG",0.0249392352496853
"2157",2011-09-30,4.08767123287671,"Large (Big 6)","Army","YOUNG",1.53848737933277
"2158",2011-09-30,4.08767123287671,"Large (Big 6)","Navy","YOUNG",4.01046625153168
"2159",2011-09-30,4.08767123287671,"Large (Big 6)","Air Force","YOUNG",0.212583605717583
"2160",2011-09-30,4.08767123287671,"Large (Big 6)","DLA","YOUNG",0.000228249223667646
"2161",2011-09-30,4.08767123287671,"Large (Big 6)","MDA","YOUNG",0.033406427822073
"2162",2011-09-30,4.08767123287671,"Large (Big 6)","Additional DoD Components","YOUNG",0.0231322020877046
"2163",2011-09-30,4.08767123287671,"Medium","Army","YOUNG",0.142086507259757
"2164",2011-09-30,4.08767123287671,"Medium","Navy","YOUNG",0.0855322930025178
"2165",2011-09-30,4.08767123287671,"Medium","Air Force","YOUNG",0.0579914875052455
"2166",2011-09-30,4.08767123287671,"Medium","DLA","YOUNG",0.016514437725556
"2167",2011-09-30,4.08767123287671,"Medium","MDA","YOUNG",0.00107043722198909
"2168",2011-09-30,4.08767123287671,"Medium","MilitaryHealth","YOUNG",0.0725449989823752
"2169",2011-09-30,4.08767123287671,"Medium","Additional DoD Components","YOUNG",0.0228885131032312
"2170",2011-09-30,4.08767123287671,"Small","Army","YOUNG",0.149686302129668
"2171",2011-09-30,4.08767123287671,"Small","Navy","YOUNG",0.114335625881242
"2172",2011-09-30,4.08767123287671,"Small","Air Force","YOUNG",0.0400383473562736
"2173",2011-09-30,4.08767123287671,"Small","DLA","YOUNG",0.00055516933487201
"2174",2011-09-30,4.08767123287671,"Small","MDA","YOUNG",0.00618205449013848
"2175",2011-09-30,4.08767123287671,"Small","Additional DoD Components","YOUNG",0.0332897977234578
"2176",2011-09-30,4.08767123287671,"Unlabeled","Army","YOUNG",0.0245419475451112
"2177",2011-09-30,4.08767123287671,"Unlabeled","Navy","YOUNG",0.0001262439152329
"2178",2011-09-30,4.08767123287671,"Unlabeled","Air Force","YOUNG",-7.84200587494754e-06
"2179",2011-09-30,4.16986301369863,"Large","Army","YOUNG",0.74474554420898
"2180",2011-09-30,4.16986301369863,"Large","Navy","YOUNG",0.480927436634494
"2181",2011-09-30,4.16986301369863,"Large","Air Force","YOUNG",0.246848841984893
"2182",2011-09-30,4.16986301369863,"Large","DLA","YOUNG",0.00520840521401595
"2183",2011-09-30,4.16986301369863,"Large","MDA","YOUNG",0.00596405449013848
"2184",2011-09-30,4.16986301369863,"Large","MilitaryHealth","YOUNG",0.109597889120856
"2185",2011-09-30,4.16986301369863,"Large","Additional DoD Components","YOUNG",0.0361517240138481
"2186",2011-09-30,4.16986301369863,"Large (Big 6)","Army","YOUNG",0.595305063785145
"2187",2011-09-30,4.16986301369863,"Large (Big 6)","Navy","YOUNG",1.69999343898447
"2188",2011-09-30,4.16986301369863,"Large (Big 6)","Air Force","YOUNG",0.38499766330256
"2189",2011-09-30,4.16986301369863,"Large (Big 6)","DLA","YOUNG",0.00717880314729333
"2190",2011-09-30,4.16986301369863,"Large (Big 6)","MDA","YOUNG",0.062344714645405
"2191",2011-09-30,4.16986301369863,"Large (Big 6)","Additional DoD Components","YOUNG",0.0224418581409987
"2192",2011-09-30,4.16986301369863,"Medium","Army","YOUNG",0.0960631571758288
"2193",2011-09-30,4.16986301369863,"Medium","Navy","YOUNG",0.146775259389425
"2194",2011-09-30,4.16986301369863,"Medium","Air Force","YOUNG",0.140358124916072
"2195",2011-09-30,4.16986301369863,"Medium","DLA","YOUNG",0.005708337736047
"2196",2011-09-30,4.16986301369863,"Medium","MDA","YOUNG",0.0106208286088964
"2197",2011-09-30,4.16986301369863,"Medium","MilitaryHealth","YOUNG",0.0734892992026857
"2198",2011-09-30,4.16986301369863,"Medium","Additional DoD Components","YOUNG",0.0434601794271926
"2199",2011-09-30,4.16986301369863,"Small","Army","YOUNG",0.107697376489719
"2200",2011-09-30,4.16986301369863,"Small","Navy","YOUNG",0.132276610522451
"2201",2011-09-30,4.16986301369863,"Small","Air Force","YOUNG",0.0506268699013848
"2202",2011-09-30,4.16986301369863,"Small","DLA","YOUNG",0.0025766452370961
"2203",2011-09-30,4.16986301369863,"Small","MDA","YOUNG",0.00994625556021821
"2204",2011-09-30,4.16986301369863,"Small","Additional DoD Components","YOUNG",0.0180041930549727
"2205",2011-09-30,4.16986301369863,"Unlabeled","Army","YOUNG",0.0155570031997482
"2206",2011-09-30,4.16986301369863,"Unlabeled","Navy","YOUNG",3.91570604280319e-05
"2207",2011-09-30,4.16986301369863,"Unlabeled","Air Force","YOUNG",9.52172261854805e-05
"2208",2011-09-30,4.25479452054795,"Large","Army","YOUNG",0.659398392373059
"2209",2011-09-30,4.25479452054795,"Large","Navy","YOUNG",0.224123793789341
"2210",2011-09-30,4.25479452054795,"Large","Air Force","YOUNG",0.252662291932438
"2211",2011-09-30,4.25479452054795,"Large","DLA","YOUNG",0.00678105417540915
"2212",2011-09-30,4.25479452054795,"Large","MDA","YOUNG",0.00975356592530424
"2213",2011-09-30,4.25479452054795,"Large","MilitaryHealth","YOUNG",0.0854468757343684
"2214",2011-09-30,4.25479452054795,"Large","Additional DoD Components","YOUNG",0.0548346706672262
"2215",2011-09-30,4.25479452054795,"Large (Big 6)","Army","YOUNG",1.70512613775703
"2216",2011-09-30,4.25479452054795,"Large (Big 6)","Navy","YOUNG",4.37786616254721
"2217",2011-09-30,4.25479452054795,"Large (Big 6)","Air Force","YOUNG",0.316079988774654
"2218",2011-09-30,4.25479452054795,"Large (Big 6)","DLA","YOUNG",-3.28913134704154e-05
"2219",2011-09-30,4.25479452054795,"Large (Big 6)","MDA","YOUNG",0.260257233529165
"2220",2011-09-30,4.25479452054795,"Large (Big 6)","Additional DoD Components","YOUNG",0.0247863399811162
"2221",2011-09-30,4.25479452054795,"Medium","Army","YOUNG",0.188873952916492
"2222",2011-09-30,4.25479452054795,"Medium","Navy","YOUNG",0.129299558099035
"2223",2011-09-30,4.25479452054795,"Medium","Air Force","YOUNG",0.174455267331095
"2224",2011-09-30,4.25479452054795,"Medium","DLA","YOUNG",0.0116408781787663
"2225",2011-09-30,4.25479452054795,"Medium","MDA","YOUNG",0.0142415222408728
"2226",2011-09-30,4.25479452054795,"Medium","MilitaryHealth","YOUNG",0.0831784809064205
"2227",2011-09-30,4.25479452054795,"Medium","Additional DoD Components","YOUNG",0.0256602143096937
"2228",2011-09-30,4.25479452054795,"Small","Army","YOUNG",0.125474869282417
"2229",2011-09-30,4.25479452054795,"Small","Navy","YOUNG",0.0822544928136802
"2230",2011-09-30,4.25479452054795,"Small","Air Force","YOUNG",0.117704537347881
"2231",2011-09-30,4.25479452054795,"Small","DLA","YOUNG",0.00517090948384389
"2232",2011-09-30,4.25479452054795,"Small","MDA","YOUNG",0.0146155403168275
"2233",2011-09-30,4.25479452054795,"Small","MilitaryHealth","YOUNG",1.46437263953e-05
"2234",2011-09-30,4.25479452054795,"Small","Additional DoD Components","YOUNG",0.0355449699748216
"2235",2011-09-30,4.25479452054795,"Unlabeled","Army","YOUNG",-0.008208421695342
"2236",2011-09-30,4.25479452054795,"Unlabeled","Navy","YOUNG",9.8006095258078e-05
"2237",2011-09-30,4.25479452054795,"Unlabeled","Air Force","YOUNG",-7.791376416282e-06
"2238",2011-09-30,4.33972602739726,"Large","Army","YOUNG",0.290813265358791
"2239",2011-09-30,4.33972602739726,"Large","Navy","YOUNG",0.16731791641838
"2240",2011-09-30,4.33972602739726,"Large","Air Force","YOUNG",0.11655792875577
"2241",2011-09-30,4.33972602739726,"Large","DLA","YOUNG",0.00157038592110785
"2242",2011-09-30,4.33972602739726,"Large","MDA","YOUNG",0.00575962737096097
"2243",2011-09-30,4.33972602739726,"Large","MilitaryHealth","YOUNG",0.147957750608477
"2244",2011-09-30,4.33972602739726,"Large","Additional DoD Components","YOUNG",0.0196568291229543
"2245",2011-09-30,4.33972602739726,"Large (Big 6)","Army","YOUNG",0.278212370404952
"2246",2011-09-30,4.33972602739726,"Large (Big 6)","Navy","YOUNG",0.703809741323961
"2247",2011-09-30,4.33972602739726,"Large (Big 6)","Air Force","YOUNG",0.797048409326479
"2248",2011-09-30,4.33972602739726,"Large (Big 6)","DLA","YOUNG",-8.63660302140159e-05
"2249",2011-09-30,4.33972602739726,"Large (Big 6)","MDA","YOUNG",0.033100602811582
"2250",2011-09-30,4.33972602739726,"Large (Big 6)","Additional DoD Components","YOUNG",0.0251102073017205
"2251",2011-09-30,4.33972602739726,"Medium","Army","YOUNG",0.150343020530843
"2252",2011-09-30,4.33972602739726,"Medium","Navy","YOUNG",0.0918940331514897
"2253",2011-09-30,4.33972602739726,"Medium","Air Force","YOUNG",0.0374413695342006
"2254",2011-09-30,4.33972602739726,"Medium","DLA","YOUNG",0.0136278605644146
"2255",2011-09-30,4.33972602739726,"Medium","MDA","YOUNG",0.00612980717582879
"2256",2011-09-30,4.33972602739726,"Medium","MilitaryHealth","YOUNG",0.0775283256399496
"2257",2011-09-30,4.33972602739726,"Medium","Additional DoD Components","YOUNG",0.0375350619911876
"2258",2011-09-30,4.33972602739726,"Small","Army","YOUNG",0.154763408938313
"2259",2011-09-30,4.33972602739726,"Small","Navy","YOUNG",0.100555598143097
"2260",2011-09-30,4.33972602739726,"Small","Air Force","YOUNG",0.0421618384913974
"2261",2011-09-30,4.33972602739726,"Small","DLA","YOUNG",-0.000289227738145195
"2262",2011-09-30,4.33972602739726,"Small","MDA","YOUNG",0.0067696691040705
"2263",2011-09-30,4.33972602739726,"Small","MilitaryHealth","YOUNG",9.07893411665967e-05
"2264",2011-09-30,4.33972602739726,"Small","Additional DoD Components","YOUNG",0.0314147195342006
"2265",2011-09-30,4.33972602739726,"Unlabeled","Army","YOUNG",-0.00733013914183802
"2266",2011-09-30,4.33972602739726,"Unlabeled","Navy","YOUNG",-1.64651070079731e-05
"2267",2011-09-30,4.33972602739726,"Unlabeled","Air Force","YOUNG",4.38063785144776e-05
"2268",2011-09-30,4.41643835616438,"Large","Army","YOUNG",0.511085382889215
"2269",2011-09-30,4.41643835616438,"Large","Navy","YOUNG",0.383502663711708
"2270",2011-09-30,4.41643835616438,"Large","Air Force","YOUNG",0.136230620457407
"2271",2011-09-30,4.41643835616438,"Large","DLA","YOUNG",0.00557274785984054
"2272",2011-09-30,4.41643835616438,"Large","MDA","YOUNG",0.00425803433697021
"2273",2011-09-30,4.41643835616438,"Large","MilitaryHealth","YOUNG",0.0644565698908938
"2274",2011-09-30,4.41643835616438,"Large","Additional DoD Components","YOUNG",0.0567864209085187
"2275",2011-09-30,4.41643835616438,"Large (Big 6)","Army","YOUNG",0.959363749653798
"2276",2011-09-30,4.41643835616438,"Large (Big 6)","Navy","YOUNG",0.475497422691985
"2277",2011-09-30,4.41643835616438,"Large (Big 6)","Air Force","YOUNG",0.227133506042803
"2278",2011-09-30,4.41643835616438,"Large (Big 6)","DLA","YOUNG",-1.78304657994125e-05
"2279",2011-09-30,4.41643835616438,"Large (Big 6)","MDA","YOUNG",0.0947902045740663
"2280",2011-09-30,4.41643835616438,"Large (Big 6)","Additional DoD Components","YOUNG",0.0265495402119178
"2281",2011-09-30,4.41643835616438,"Medium","Army","YOUNG",0.149656710438523
"2282",2011-09-30,4.41643835616438,"Medium","Navy","YOUNG",0.129600261120436
"2283",2011-09-30,4.41643835616438,"Medium","Air Force","YOUNG",0.119687224979018
"2284",2011-09-30,4.41643835616438,"Medium","DLA","YOUNG",0.0155180792803189
"2285",2011-09-30,4.41643835616438,"Medium","MDA","YOUNG",0.00799058749475451
"2286",2011-09-30,4.41643835616438,"Medium","MilitaryHealth","YOUNG",0.13928086619807
"2287",2011-09-30,4.41643835616438,"Medium","Additional DoD Components","YOUNG",0.0900820633969786
"2288",2011-09-30,4.41643835616438,"Small","Army","YOUNG",0.131775520394461
"2289",2011-09-30,4.41643835616438,"Small","Navy","YOUNG",0.115816212211498
"2290",2011-09-30,4.41643835616438,"Small","Air Force","YOUNG",0.108418919901385
"2291",2011-09-30,4.41643835616438,"Small","DLA","YOUNG",0.00335101469785984
"2292",2011-09-30,4.41643835616438,"Small","MDA","YOUNG",0.0187793987935376
"2293",2011-09-30,4.41643835616438,"Small","MilitaryHealth","YOUNG",0
"2294",2011-09-30,4.41643835616438,"Small","Additional DoD Components","YOUNG",0.0238120804448175
"2295",2011-09-30,4.41643835616438,"Unlabeled","Army","YOUNG",-0.00125751450902224
"2296",2011-09-30,4.41643835616438,"Unlabeled","Navy","YOUNG",-1.56519093579522e-06
"2297",2011-09-30,4.41643835616438,"Unlabeled","Air Force","YOUNG",-1.94681808644566e-05
"2298",2011-09-30,4.5013698630137,"Large","Army","YOUNG",0.559798106955518
"2299",2011-09-30,4.5013698630137,"Large","Navy","YOUNG",0.161285333497692
"2300",2011-09-30,4.5013698630137,"Large","Air Force","YOUNG",0.122444118107428
"2301",2011-09-30,4.5013698630137,"Large","DLA","YOUNG",0.00265288313050776
"2302",2011-09-30,4.5013698630137,"Large","MDA","YOUNG",0.00200549727234578
"2303",2011-09-30,4.5013698630137,"Large","MilitaryHealth","YOUNG",0.036782724506924
"2304",2011-09-30,4.5013698630137,"Large","Additional DoD Components","YOUNG",0.028543498111624
"2305",2011-09-30,4.5013698630137,"Large (Big 6)","Army","YOUNG",0.243220633644566
"2306",2011-09-30,4.5013698630137,"Large (Big 6)","Navy","YOUNG",1.42271866861099
"2307",2011-09-30,4.5013698630137,"Large (Big 6)","Air Force","YOUNG",0.221070540673521
"2308",2011-09-30,4.5013698630137,"Large (Big 6)","DLA","YOUNG",-0.000146780528745279
"2309",2011-09-30,4.5013698630137,"Large (Big 6)","MDA","YOUNG",0.0285047188417961
"2310",2011-09-30,4.5013698630137,"Large (Big 6)","Additional DoD Components","YOUNG",0.0348868589278221
"2311",2011-09-30,4.5013698630137,"Medium","Army","YOUNG",0.128124529951741
"2312",2011-09-30,4.5013698630137,"Medium","Navy","YOUNG",0.0578507561686949
"2313",2011-09-30,4.5013698630137,"Medium","Air Force","YOUNG",0.147296025891733
"2314",2011-09-30,4.5013698630137,"Medium","DLA","YOUNG",0.0191205865400755
"2315",2011-09-30,4.5013698630137,"Medium","MDA","YOUNG",0.00134731295635753
"2316",2011-09-30,4.5013698630137,"Medium","MilitaryHealth","YOUNG",0.00258846246328158
"2317",2011-09-30,4.5013698630137,"Medium","Additional DoD Components","YOUNG",0.0308064093054973
"2318",2011-09-30,4.5013698630137,"Small","Army","YOUNG",0.117379493422157
"2319",2011-09-30,4.5013698630137,"Small","Navy","YOUNG",0.0699933930339908
"2320",2011-09-30,4.5013698630137,"Small","Air Force","YOUNG",0.0602197342845153
"2321",2011-09-30,4.5013698630137,"Small","DLA","YOUNG",0.00469795992446496
"2322",2011-09-30,4.5013698630137,"Small","MDA","YOUNG",0.00322489950692405
"2323",2011-09-30,4.5013698630137,"Small","MilitaryHealth","YOUNG",-4.54122954259337e-06
"2324",2011-09-30,4.5013698630137,"Small","Additional DoD Components","YOUNG",0.0186063034410407
"2325",2011-09-30,4.5013698630137,"Unlabeled","Army","YOUNG",-0.00866981839068401
"2326",2011-09-30,4.5013698630137,"Unlabeled","Navy","YOUNG",0.000285537253462023
"2327",2011-09-30,4.5013698630137,"Unlabeled","Air Force","YOUNG",1.42677297524129e-05
"2328",2011-09-30,4.58356164383562,"Large","Army","YOUNG",0.44213114141838
"2329",2011-09-30,4.58356164383562,"Large","Navy","YOUNG",0.268978787819975
"2330",2011-09-30,4.58356164383562,"Large","Air Force","YOUNG",0.151938614991607
"2331",2011-09-30,4.58356164383562,"Large","DLA","YOUNG",0.00639021954469157
"2332",2011-09-30,4.58356164383562,"Large","MDA","YOUNG",0.00428629068401175
"2333",2011-09-30,4.58356164383562,"Large","MilitaryHealth","YOUNG",0.18780871598825
"2334",2011-09-30,4.58356164383562,"Large","Additional DoD Components","YOUNG",0.0143564184431389
"2335",2011-09-30,4.58356164383562,"Large (Big 6)","Army","YOUNG",0.305847916261015
"2336",2011-09-30,4.58356164383562,"Large (Big 6)","Navy","YOUNG",0.851436820258078
"2337",2011-09-30,4.58356164383562,"Large (Big 6)","Air Force","YOUNG",0.217381674758708
"2338",2011-09-30,4.58356164383562,"Large (Big 6)","DLA","YOUNG",0
"2339",2011-09-30,4.58356164383562,"Large (Big 6)","MDA","YOUNG",0.169116000398657
"2340",2011-09-30,4.58356164383562,"Large (Big 6)","Additional DoD Components","YOUNG",0.0528004825954679
"2341",2011-09-30,4.58356164383562,"Medium","Army","YOUNG",0.139321493359211
"2342",2011-09-30,4.58356164383562,"Medium","Navy","YOUNG",0.0509854142152749
"2343",2011-09-30,4.58356164383562,"Medium","Air Force","YOUNG",0.123221495310533
"2344",2011-09-30,4.58356164383562,"Medium","DLA","YOUNG",0.0149302616135124
"2345",2011-09-30,4.58356164383562,"Medium","MDA","YOUNG",0.00646309329626521
"2346",2011-09-30,4.58356164383562,"Medium","MilitaryHealth","YOUNG",0.258718488816618
"2347",2011-09-30,4.58356164383562,"Medium","Additional DoD Components","YOUNG",0.0176314515002098
"2348",2011-09-30,4.58356164383562,"Small","Army","YOUNG",0.113471346600923
"2349",2011-09-30,4.58356164383562,"Small","Navy","YOUNG",0.0737531336026018
"2350",2011-09-30,4.58356164383562,"Small","Air Force","YOUNG",0.0629032209399916
"2351",2011-09-30,4.58356164383562,"Small","DLA","YOUNG",0.000566958256399496
"2352",2011-09-30,4.58356164383562,"Small","MDA","YOUNG",0.00692243216533781
"2353",2011-09-30,4.58356164383562,"Small","MilitaryHealth","YOUNG",0
"2354",2011-09-30,4.58356164383562,"Small","Additional DoD Components","YOUNG",0.00846327455937893
"2355",2011-09-30,4.58356164383562,"Unlabeled","Army","YOUNG",-0.0130465483004616
"2356",2011-09-30,4.58356164383562,"Unlabeled","Navy","YOUNG",-0.000121240893831305
"2357",2011-09-30,4.58356164383562,"Unlabeled","Air Force","YOUNG",0.000107182123373898
"2358",2011-09-30,4.58356164383562,"Unlabeled","Additional DoD Components","YOUNG",-3.24384704154427e-05
"2359",2011-09-30,4.66849315068493,"Large","Army","YOUNG",0.159808654815359
"2360",2011-09-30,4.66849315068493,"Large","Navy","YOUNG",0.290385020992446
"2361",2011-09-30,4.66849315068493,"Large","Air Force","YOUNG",0.164704933203945
"2362",2011-09-30,4.66849315068493,"Large","DLA","YOUNG",0.0101427188208141
"2363",2011-09-30,4.66849315068493,"Large","MDA","YOUNG",0.00412697280738565
"2364",2011-09-30,4.66849315068493,"Large","MilitaryHealth","YOUNG",-9.79122954259337e-06
"2365",2011-09-30,4.66849315068493,"Large","Additional DoD Components","YOUNG",0.0268048087914394
"2366",2011-09-30,4.66849315068493,"Large (Big 6)","Army","YOUNG",0.856199663585816
"2367",2011-09-30,4.66849315068493,"Large (Big 6)","Navy","YOUNG",1.2942866966219
"2368",2011-09-30,4.66849315068493,"Large (Big 6)","Air Force","YOUNG",0.799697025115401
"2369",2011-09-30,4.66849315068493,"Large (Big 6)","DLA","YOUNG",0
"2370",2011-09-30,4.66849315068493,"Large (Big 6)","MDA","YOUNG",0.0309707465169954
"2371",2011-09-30,4.66849315068493,"Large (Big 6)","Additional DoD Components","YOUNG",0.00662256534830046
"2372",2011-09-30,4.66849315068493,"Medium","Army","YOUNG",0.216147763984473
"2373",2011-09-30,4.66849315068493,"Medium","Navy","YOUNG",0.399843550776332
"2374",2011-09-30,4.66849315068493,"Medium","Air Force","YOUNG",0.135322979374738
"2375",2011-09-30,4.66849315068493,"Medium","DLA","YOUNG",0.0264765789865715
"2376",2011-09-30,4.66849315068493,"Medium","MDA","YOUNG",0.0019318380193034
"2377",2011-09-30,4.66849315068493,"Medium","MilitaryHealth","YOUNG",0
"2378",2011-09-30,4.66849315068493,"Medium","Additional DoD Components","YOUNG",0.023670155654637
"2379",2011-09-30,4.66849315068493,"Small","Army","YOUNG",0.134599601426773
"2380",2011-09-30,4.66849315068493,"Small","Navy","YOUNG",0.0810070501258917
"2381",2011-09-30,4.66849315068493,"Small","Air Force","YOUNG",0.0631930489718842
"2382",2011-09-30,4.66849315068493,"Small","DLA","YOUNG",0.000728840736466639
"2383",2011-09-30,4.66849315068493,"Small","MDA","YOUNG",0.0129067874737726
"2384",2011-09-30,4.66849315068493,"Small","Additional DoD Components","YOUNG",0.0118048452161141
"2385",2011-09-30,4.66849315068493,"Unlabeled","Army","YOUNG",0.0530166085501469
"2386",2011-09-30,4.66849315068493,"Unlabeled","Navy","YOUNG",0
"2387",2011-09-30,4.75068493150685,"Large","Army","YOUNG",0.444023105004196
"2388",2011-09-30,4.75068493150685,"Large","Navy","YOUNG",0.175879553692824
"2389",2011-09-30,4.75068493150685,"Large","Air Force","YOUNG",0.0991129401804448
"2390",2011-09-30,4.75068493150685,"Large","DLA","YOUNG",-7.7644208980277e-05
"2391",2011-09-30,4.75068493150685,"Large","MDA","YOUNG",0.000960145824590852
"2392",2011-09-30,4.75068493150685,"Large","MilitaryHealth","YOUNG",0.0680147188417961
"2393",2011-09-30,4.75068493150685,"Large","Additional DoD Components","YOUNG",0.0316356419324381
"2394",2011-09-30,4.75068493150685,"Large (Big 6)","Army","YOUNG",0.167234878619387
"2395",2011-09-30,4.75068493150685,"Large (Big 6)","Navy","YOUNG",0.643952746328158
"2396",2011-09-30,4.75068493150685,"Large (Big 6)","Air Force","YOUNG",0.0424814880297944
"2397",2011-09-30,4.75068493150685,"Large (Big 6)","DLA","YOUNG",0.000148705329416702
"2398",2011-09-30,4.75068493150685,"Large (Big 6)","MDA","YOUNG",0.0688269557805287
"2399",2011-09-30,4.75068493150685,"Large (Big 6)","Additional DoD Components","YOUNG",0.0347248494125052
"2400",2011-09-30,4.75068493150685,"Medium","Army","YOUNG",0.148742388900546
"2401",2011-09-30,4.75068493150685,"Medium","Navy","YOUNG",0.125758211256819
"2402",2011-09-30,4.75068493150685,"Medium","Air Force","YOUNG",0.0408470992761225
"2403",2011-09-30,4.75068493150685,"Medium","DLA","YOUNG",0.0127143288606798
"2404",2011-09-30,4.75068493150685,"Medium","MDA","YOUNG",0.00291857322702476
"2405",2011-09-30,4.75068493150685,"Medium","MilitaryHealth","YOUNG",0.0413385338334033
"2406",2011-09-30,4.75068493150685,"Medium","Additional DoD Components","YOUNG",0.0119117534934956
"2407",2011-09-30,4.75068493150685,"Small","Army","YOUNG",0.122391329301301
"2408",2011-09-30,4.75068493150685,"Small","Navy","YOUNG",0.0822334385018884
"2409",2011-09-30,4.75068493150685,"Small","Air Force","YOUNG",0.0544797373898447
"2410",2011-09-30,4.75068493150685,"Small","DLA","YOUNG",0.000395231966009232
"2411",2011-09-30,4.75068493150685,"Small","MDA","YOUNG",0.0110057430025178
"2412",2011-09-30,4.75068493150685,"Small","MilitaryHealth","YOUNG",-1.185060847671e-06
"2413",2011-09-30,4.75068493150685,"Small","Additional DoD Components","YOUNG",0.0221759715379773
"2414",2011-09-30,4.75068493150685,"Unlabeled","Army","YOUNG",0.0081556683487201
"2415",2011-09-30,4.75068493150685,"Unlabeled","Navy","YOUNG",6.0401174989509e-06
"2416",2011-09-30,4.75068493150685,"Unlabeled","Air Force","YOUNG",-2.21398132605959e-05
"2417",2011-09-30,4.83561643835616,"Large","Army","YOUNG",0.48389776137222
"2418",2011-09-30,4.83561643835616,"Large","Navy","YOUNG",0.357322018873269
"2419",2011-09-30,4.83561643835616,"Large","Air Force","YOUNG",0.137312002612253
"2420",2011-09-30,4.83561643835616,"Large","DLA","YOUNG",0.000275948059169115
"2421",2011-09-30,4.83561643835616,"Large","MDA","YOUNG",-0.00014139110365086
"2422",2011-09-30,4.83561643835616,"Large","MilitaryHealth","YOUNG",0.0287806579416702
"2423",2011-09-30,4.83561643835616,"Large","Additional DoD Components","YOUNG",-0.00166324970625262
"2424",2011-09-30,4.83561643835616,"Large (Big 6)","Army","YOUNG",0.448839115715485
"2425",2011-09-30,4.83561643835616,"Large (Big 6)","Navy","YOUNG",0.237781493978179
"2426",2011-09-30,4.83561643835616,"Large (Big 6)","Air Force","YOUNG",0.0847470433487201
"2427",2011-09-30,4.83561643835616,"Large (Big 6)","DLA","YOUNG",-7.6808015107008e-06
"2428",2011-09-30,4.83561643835616,"Large (Big 6)","MDA","YOUNG",-0.00783196149811162
"2429",2011-09-30,4.83561643835616,"Large (Big 6)","Additional DoD Components","YOUNG",0.0167226260490978
"2430",2011-09-30,4.83561643835616,"Medium","Army","YOUNG",0.103836661047
"2431",2011-09-30,4.83561643835616,"Medium","Navy","YOUNG",0.0979145932962652
"2432",2011-09-30,4.83561643835616,"Medium","Air Force","YOUNG",0.0626036274024339
"2433",2011-09-30,4.83561643835616,"Medium","DLA","YOUNG",0.234948098289971
"2434",2011-09-30,4.83561643835616,"Medium","MDA","YOUNG",0.00123235718631977
"2435",2011-09-30,4.83561643835616,"Medium","MilitaryHealth","YOUNG",0.000177864047419219
"2436",2011-09-30,4.83561643835616,"Medium","Additional DoD Components","YOUNG",0.0229230180549727
"2437",2011-09-30,4.83561643835616,"Small","Army","YOUNG",0.116064238050776
"2438",2011-09-30,4.83561643835616,"Small","Navy","YOUNG",0.124489289036928
"2439",2011-09-30,4.83561643835616,"Small","Air Force","YOUNG",0.0470102992971045
"2440",2011-09-30,4.83561643835616,"Small","DLA","YOUNG",0.00540844208980277
"2441",2011-09-30,4.83561643835616,"Small","MDA","YOUNG",0.00304301279899287
"2442",2011-09-30,4.83561643835616,"Small","MilitaryHealth","YOUNG",1.1802349979018e-05
