"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","Vendor.Size.sum","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"2502",2011-12-31,"Q1",2011-11-02,3,"Small","MilitaryHealth","CARTER",0.000599262568221604,0.00174971995035279
"2503",2011-12-31,"Q1",2011-11-02,3,"Small","Additional DoD Components","CARTER",0.191840759365668,0.57298740821351
"2504",2011-12-31,"Q1",2011-11-02,3,"Unlabeled","Army","CARTER",0.0750419978478015,0.396041757444581
"2505",2011-12-31,"Q1",2011-11-02,3,"Unlabeled","Navy","CARTER",0.00323194760580785,0.00963844826823893
"2506",2011-12-31,"Q1",2011-11-02,3,"Unlabeled","Air Force","CARTER",0.0801457422922459,0.0758591849010242
"2507",2011-12-31,"Q1",2011-11-02,3,"Unlabeled","Additional DoD Components","CARTER",0.000129248089795078,7.30375469270765e-05
"2508",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large","Army","CARTER",0.41937285905674,2.45030141105386
"2509",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large","Navy","CARTER",0.435369624065493,1.51741320111536
"2510",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large","Air Force","CARTER",0.286212032663989,0.837113981737788
"2511",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large","DLA","CARTER",0.120064363186078,1.65439850194151
"2512",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large","MDA","CARTER",0.00921352486870559,0.00898515781475104
"2513",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large","MilitaryHealth","CARTER",0.366573793708166,0.303208864137954
"2514",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large","Additional DoD Components","CARTER",0.147494767922974,0.977631465126137
"2515",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large (Big 6)","Army","CARTER",0.680287414159201,1.31962750182506
"2516",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large (Big 6)","Navy","CARTER",0.427133091174956,2.03681497589569
"2517",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large (Big 6)","Air Force","CARTER",1.073662139481,1.44625609802451
"2518",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large (Big 6)","DLA","CARTER",0.0073666124189064,0.242449189173882
"2519",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large (Big 6)","MDA","CARTER",0.110891084656575,0.106093515582464
"2520",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Large (Big 6)","Additional DoD Components","CARTER",0.0622771374523736,0.266242902851572
"2521",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Medium","Army","CARTER",0.447302204242611,2.65983951406877
"2522",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Medium","Navy","CARTER",0.35162850995778,1.38075073538568
"2523",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Medium","Air Force","CARTER",0.43926788901246,1.01027685801311
"2524",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Medium","DLA","CARTER",-0.105137985315622,0.839363949231886
"2525",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Medium","MDA","CARTER",0.0239305476367007,0.0206346183306449
"2526",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Medium","MilitaryHealth","CARTER",0.0756310836577078,0.0370650758722949
"2527",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Medium","Additional DoD Components","CARTER",0.180731798836371,0.383122560559729
"2528",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Small","Army","CARTER",0.577752468674699,2.88026874859921
"2529",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Small","Navy","CARTER",0.173272846874678,1.4283588699041
"2530",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Small","Air Force","CARTER",0.140125151807229,0.943557451608426
"2531",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Small","DLA","CARTER",0.0820913471733086,0.62112552718733
"2532",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Small","MDA","CARTER",0.0106338575018021,0.0215055503692235
"2533",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Small","MilitaryHealth","CARTER",0.000134874678199979,0.00164709203500107
"2534",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Small","Additional DoD Components","CARTER",0.12056135291937,0.444081010165792
"2535",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Unlabeled","Army","CARTER",0.0148082449181341,0.247586128788813
"2536",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Unlabeled","Navy","CARTER",0.000705678972299454,0.00643674143385504
"2537",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Unlabeled","Air Force","CARTER",0.00205429911440634,0.0703690547904675
"2538",2011-12-31,"Q1",2011-11-02,3.08493150684932,"Unlabeled","Additional DoD Components","CARTER",0.000157503954278653,0.000115635315572486
"2539",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large","Army","KENDALL",0.210003862290186,NA
"2540",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large","Navy","KENDALL",0.534143022469365,NA
"2541",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large","Air Force","KENDALL",0.245048126990011,NA
"2542",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large","DLA","KENDALL",0.398509982277829,NA
"2543",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large","MDA","KENDALL",0.00100401606425703,NA
"2544",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large","MilitaryHealth","KENDALL",2.10196993100608e-05,NA
"2545",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large","Additional DoD Components","KENDALL",0.315239949860982,NA
"2546",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large (Big 6)","Army","KENDALL",0.317876314087118,NA
"2547",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large (Big 6)","Navy","KENDALL",0.207618432123365,NA
"2548",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large (Big 6)","Air Force","KENDALL",0.359766980249202,NA
"2549",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large (Big 6)","DLA","KENDALL",0.151831283420863,NA
"2550",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large (Big 6)","MDA","KENDALL",0.0227194027391618,NA
"2551",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Large (Big 6)","Additional DoD Components","KENDALL",0.0754075016064257,NA
"2552",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Medium","Army","KENDALL",0.418433476974565,NA
"2553",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Medium","Navy","KENDALL",0.243662024281742,NA
"2554",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Medium","Air Force","KENDALL",0.093386349304912,NA
"2555",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Medium","DLA","KENDALL",0.782681867974565,NA
"2556",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Medium","MDA","KENDALL",0.00400877149624138,NA
"2557",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Medium","MilitaryHealth","KENDALL",0.000352404736896303,NA
"2558",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Medium","Additional DoD Components","KENDALL",0.125891674698795,NA
"2559",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Small","Army","KENDALL",0.503733406250644,NA
"2560",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Small","Navy","KENDALL",0.196277810627124,NA
"2561",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Small","Air Force","KENDALL",0.118178357759242,NA
"2562",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Small","DLA","KENDALL",0.606765735928329,NA
"2563",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Small","MDA","KENDALL",0.00362990897950777,NA
"2564",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Small","MilitaryHealth","KENDALL",0.000544936041602307,NA
"2565",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Small","Additional DoD Components","KENDALL",0.0956287604057255,NA
"2566",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Unlabeled","Army","KENDALL",0.169028126845845,NA
"2567",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Unlabeled","Navy","KENDALL",0.00172458636597673,NA
"2568",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Unlabeled","Air Force","KENDALL",0.00261774110802183,NA
"2569",2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Unlabeled","Additional DoD Components","KENDALL",0.000206147090927814,NA
"2570",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large","Army","KENDALL",0.581744299330656,NA
"2571",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large","Navy","KENDALL",0.584923062043044,NA
"2572",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large","Air Force","KENDALL",0.404467534815158,NA
"2573",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large","DLA","KENDALL",2.57491183272577,NA
"2574",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large","MDA","KENDALL",0.00108845638966121,NA
"2575",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large","MilitaryHealth","KENDALL",-0.0696970060137988,NA
"2576",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large","Additional DoD Components","KENDALL",1.3050803004119,NA
"2577",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large (Big 6)","Army","KENDALL",1.88676175585419,NA
"2578",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large (Big 6)","Navy","KENDALL",0.933931885428895,NA
"2579",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large (Big 6)","Air Force","KENDALL",0.988940894882093,NA
"2580",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large (Big 6)","DLA","KENDALL",0.0842499648028009,NA
"2581",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large (Big 6)","MDA","KENDALL",0.0594416795386675,NA
"2582",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Large (Big 6)","Additional DoD Components","KENDALL",0.223026521614664,NA
"2583",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Medium","Army","KENDALL",0.733866416713006,NA
"2584",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Medium","Navy","KENDALL",0.582222987869426,NA
"2585",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Medium","Air Force","KENDALL",0.961126988549068,NA
"2586",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Medium","DLA","KENDALL",0.806176908392133,NA
"2587",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Medium","MDA","KENDALL",0.000799034085058182,NA
"2588",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Medium","MilitaryHealth","KENDALL",0.00190613405416538,NA
"2589",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Medium","Additional DoD Components","KENDALL",0.420156584790444,NA
"2590",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Small","Army","KENDALL",0.675197976583256,NA
"2591",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Small","Navy","KENDALL",0.417445554041808,NA
"2592",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Small","Air Force","KENDALL",0.195439680609618,NA
"2593",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Small","DLA","KENDALL",1.8025039746782,NA
"2594",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Small","MDA","KENDALL",0.0021470859540727,NA
"2595",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Small","MilitaryHealth","KENDALL",0.0118702176088971,NA
"2596",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Small","Additional DoD Components","KENDALL",0.167389129389352,NA
"2597",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Unlabeled","Army","KENDALL",0.185496483668005,NA
"2598",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Unlabeled","Navy","KENDALL",0.00243858248378128,NA
"2599",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Unlabeled","Air Force","KENDALL",0.0323045597157862,NA
"2600",2011-12-31,"Q1",2012-09-30,0.167123287671233,"Unlabeled","Additional DoD Components","KENDALL",0.000100559777571826,NA
"2601",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large","Army","CARTER",0.756510624116981,0.537633463539629
"2602",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large","Navy","CARTER",0.740498131685717,0.630141396605224
"2603",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large","Air Force","CARTER",0.449443348759139,0.409119953918237
"2604",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large","DLA","CARTER",0.17422906420554,0.881834216524217
"2605",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large","MDA","CARTER",0.0130716187828236,0.009623381175986
"2606",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large","MilitaryHealth","CARTER",0.315472682092472,0.38109269330656
"2607",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large","Additional DoD Components","CARTER",0.2507173158789,0.46413183965606
"2608",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large (Big 6)","Army","CARTER",1.05107060820719,0.918607164394329
"2609",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large (Big 6)","Navy","CARTER",2.74187426477191,1.33703167724574
"2610",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large (Big 6)","Air Force","CARTER",1.4633662244774,1.23856772806783
"2611",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large (Big 6)","DLA","CARTER",0.00131901345896406,0.0375713184224076
"2612",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large (Big 6)","MDA","CARTER",0.138165343126352,0.109752202464559
"2613",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Large (Big 6)","Additional DoD Components","CARTER",0.052423922150139,0.0645799581402533
"2614",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Medium","Army","CARTER",0.913925800442797,0.63448088802389
"2615",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Medium","Navy","CARTER",0.217824310833076,0.334506041434112
"2616",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Medium","Air Force","CARTER",0.263767088919782,0.435698629001476
"2617",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Medium","DLA","CARTER",0.0732191412418906,0.288578212937219
"2618",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Medium","MDA","CARTER",0.0281174643291113,0.024078800617856
"2619",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Medium","MilitaryHealth","CARTER",0.00785110114303367,0.0367065269282257
"2620",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Medium","Additional DoD Components","CARTER",0.113691460374833,0.238432860597947
"2621",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Small","Army","CARTER",0.421352155473175,0.478320170552295
"2622",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Small","Navy","CARTER",0.198979320131809,0.327882632636529
"2623",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Small","Air Force","CARTER",0.152275881680568,0.305029367274225
"2624",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Small","DLA","CARTER",0.0661578406343322,0.219475116060824
"2625",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Small","MDA","CARTER",0.0124428322726805,0.0109123622318333
"2626",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Small","MilitaryHealth","CARTER",2.8342796828339e-05,0.000254160014416641
"2627",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Small","Additional DoD Components","CARTER",0.0748243336731542,0.129075481986064
"2628",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Unlabeled","Army","CARTER",-0.00629200705385645,0.0278527452373597
"2629",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Unlabeled","Navy","CARTER",-2.35325301204819e-05,0.00130469801599561
"2630",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Unlabeled","Air Force","CARTER",0.000555611368551128,0.0275852175917345
"2631",2011-12-31,"Q1",2012-09-30,3.16712328767123,"Unlabeled","Additional DoD Components","CARTER",0.00015255062300484,0.000146434222359524
"2632",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large","Army","KENDALL",0.72901167540933,0.506919945676724
"2633",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large","Navy","KENDALL",0.991180571825765,0.703415552112724
"2634",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large","Air Force","KENDALL",0.31911840102976,0.322878020944976
"2635",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large","DLA","KENDALL",0.442201279724024,1.13854103157588
"2636",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large","MDA","KENDALL",0.0121192462156318,0.00473723955651667
"2637",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large","MilitaryHealth","KENDALL",0.000185732900834106,-0.0231634178045515
"2638",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large","Additional DoD Components","KENDALL",0.413992548532592,0.678104266268493
"2639",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large (Big 6)","Army","KENDALL",0.114304676418495,0.772980915453266
"2640",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large (Big 6)","Navy","KENDALL",0.392439291411801,0.511329869654687
"2641",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large (Big 6)","Air Force","KENDALL",0.261307591679539,0.536671822270278
"2642",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large (Big 6)","DLA","KENDALL",0.13329389334775,0.123125047190471
"2643",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large (Big 6)","MDA","KENDALL",0.362787680980332,0.148316254419387
"2644",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Large (Big 6)","Additional DoD Components","KENDALL",0.104705074153022,0.134379699124704
"2645",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Medium","Army","KENDALL",1.04814368313253,0.733481192273367
"2646",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Medium","Navy","KENDALL",0.442184069426424,0.422689693859197
"2647",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Medium","Air Force","KENDALL",0.243594103295232,0.432702480383071
"2648",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Medium","DLA","KENDALL",0.515731345361446,0.701530040576048
"2649",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Medium","MDA","KENDALL",0.0022559859231799,0.00235459716815982
"2650",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Medium","MilitaryHealth","KENDALL",0.000418949860982391,0.000892496217348024
"2651",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Medium","Additional DoD Components","KENDALL",0.192762979332715,0.246270412940651
"2652",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Small","Army","KENDALL",0.554899729492328,0.577943704108743
"2653",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Small","Navy","KENDALL",0.395760632035836,0.336494665568256
"2654",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Small","Air Force","KENDALL",0.188907320935022,0.167508453101294
"2655",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Small","DLA","KENDALL",0.375105208402842,0.928124973003124
"2656",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Small","MDA","KENDALL",0.0107601194521676,0.00551237146191604
"2657",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Small","MilitaryHealth","KENDALL",0.000673605879929976,0.00436291984347647
"2658",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Small","Additional DoD Components","KENDALL",0.202537582936876,0.155185157577318
"2659",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Unlabeled","Army","KENDALL",0.180415973349809,0.178313527954553
"2660",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Unlabeled","Navy","KENDALL",0.00488995576150757,0.00301770820375519
"2661",2012-03-31,"Q2",2012-09-30,0.252054794520548,"Unlabeled","Air Force","KENDALL",0.00160246042632067,0.0121749204167096
"2662",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large","Army","KENDALL",0.995616345268252,0.768790773336079
"2663",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large","Navy","KENDALL",1.35346247614046,0.976522036669756
"2664",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large","Air Force","KENDALL",0.348403017783956,0.357329651209625
"2665",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large","DLA","KENDALL",0.507445627237154,1.17485291322898
"2666",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large","MDA","KENDALL",0.000154904077849861,0.00445420222771428
"2667",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large","MilitaryHealth","KENDALL",0.0700984957779837,0.000195740888339683
"2668",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large","Additional DoD Components","KENDALL",0.36184417566677,0.693639008203755
"2669",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large (Big 6)","Army","KENDALL",0.513897370126661,0.838321267466447
"2670",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large (Big 6)","Navy","KENDALL",0.486486573463083,0.604285916767926
"2671",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large (Big 6)","Air Force","KENDALL",1.39251323970755,0.88092057542306
"2672",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large (Big 6)","DLA","KENDALL",0.13604131047266,0.117861722874404
"2673",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large (Big 6)","MDA","KENDALL",0.191297803521779,0.204509054680259
"2674",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large (Big 6)","MilitaryHealth","KENDALL",0.0016959500566368,NA
"2675",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Large (Big 6)","Additional DoD Components","KENDALL",0.110191164009886,0.145974253259191
"2676",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Medium","Army","KENDALL",1.15804303170631,0.980017710517283
"2677",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Medium","Navy","KENDALL",0.498859032077026,0.507755363124292
"2678",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Medium","Air Force","KENDALL",0.381920358418289,0.528880483420863
"2679",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Medium","DLA","KENDALL",0.483667345617753,0.601858533123777
"2680",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Medium","MDA","KENDALL",0.00568486355679127,0.00291329452167645
"2681",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Medium","MilitaryHealth","KENDALL",0.000518110163731851,0.00094773135962654
"2682",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Medium","Additional DoD Components","KENDALL",0.272860881598188,0.295260148573782
"2683",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Small","Army","KENDALL",0.998735395541139,0.742944367205574
"2684",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Small","Navy","KENDALL",0.445298397044589,0.419501527707411
"2685",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Small","Air Force","KENDALL",0.235793444835753,0.206713482126798
"2686",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Small","DLA","KENDALL",0.396774087828236,0.858127756969759
"2687",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Small","MDA","KENDALL",0.00258637112552775,0.00516452551058937
"2688",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Small","MilitaryHealth","KENDALL",0.00657153655648234,0.00637178668176982
"2689",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Small","Additional DoD Components","KENDALL",0.175590995005664,0.181839235777297
"2690",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Unlabeled","Army","KENDALL",0.135437509391412,0.167116655469742
"2691",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Unlabeled","Navy","KENDALL",0.0038117765317681,0.00371343825901898
"2692",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Unlabeled","Air Force","KENDALL",0.0142877540727011,0.0160649247382693
"2693",2012-03-31,"Q2",2012-09-30,0.336986301369863,"Unlabeled","Additional DoD Components","KENDALL",0.000293930552981155,0.000200212473826932
"2694",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large","Army","KENDALL",1.6130107562146,1.11254625896406
"2695",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large","Navy","KENDALL",0.981673239491299,1.10877209581917
"2696",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large","Air Force","KENDALL",0.477589536443209,0.381703651752308
"2697",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large","DLA","KENDALL",0.7613037120173,0.570316872992826
"2698",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large","MDA","KENDALL",0.0084409484090207,0.00690503290083411
"2699",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large","MilitaryHealth","KENDALL",0.0105587492328288,0.0269476593038822
"2700",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large","Additional DoD Components","KENDALL",0.56636308853877,0.447399937579377
"2701",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large (Big 6)","Army","KENDALL",0.656390828030069,0.428197624858408
"2702",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large (Big 6)","Navy","KENDALL",0.335139262485841,0.404688375786908
"2703",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large (Big 6)","Air Force","KENDALL",4.50627782847287,2.05336621995332
"2704",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large (Big 6)","DLA","KENDALL",0.139577880949439,0.13630436158995
"2705",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large (Big 6)","MDA","KENDALL",0.192614172587787,0.248899885696633
"2706",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large (Big 6)","MilitaryHealth","KENDALL",0.00399383795695603,NA
"2707",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Large (Big 6)","Additional DoD Components","KENDALL",0.143967238605705,0.119621158922871
"2708",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Medium","Army","KENDALL",1.79956724285861,1.33525131923249
"2709",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Medium","Navy","KENDALL",0.74465059382144,0.56189789844163
"2710",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Medium","Air Force","KENDALL",0.543971622160437,0.389828694624652
"2711",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Medium","DLA","KENDALL",1.6836075879619,0.894335426313699
"2712",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Medium","MDA","KENDALL",0.00909156317578004,0.0056774708852504
"2713",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Medium","MilitaryHealth","KENDALL",0.00635089192668108,0.00242931731713177
"2714",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Medium","Additional DoD Components","KENDALL",0.231775931129647,0.232466597353517
"2715",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Small","Army","KENDALL",1.35503308921841,0.969556071417293
"2716",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Small","Navy","KENDALL",0.765572332880239,0.535543787320221
"2717",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Small","Air Force","KENDALL",0.322815160199773,0.249171975323516
"2718",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Small","DLA","KENDALL",0.529379814818247,0.433753037016442
"2719",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Small","MDA","KENDALL",0.00339572470394398,0.00558073842721313
"2720",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Small","MilitaryHealth","KENDALL",0.000800958294717331,0.00268203357704322
"2721",2012-03-31,"Q2",2012-09-30,0.416438356164384,"Small","Additional DoD Components","KENDALL",0.226310563680362,0.201479713874301
