"","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"1441",2011-06-30,"Q3",2011-09-30,2.4986301369863,"ICT","DLA","CARTER",0.0228796357742342,0.0150627632536019
"1442",2011-06-30,"Q3",2011-09-30,2.4986301369863,"ICT","MDA","CARTER",-3.6093159882501e-05,0.000154337319904882
"1443",2011-06-30,"Q3",2011-09-30,2.4986301369863,"ICT","Additional DoD Components","CARTER",0.313477303671842,0.342952829273325
"1444",2011-06-30,"Q3",2011-09-30,2.4986301369863,"MED","Army","CARTER",0.0285050385018884,0.0750164915792418
"1445",2011-06-30,"Q3",2011-09-30,2.4986301369863,"MED","Navy","CARTER",0.0208542724192195,0.0186242674989509
"1446",2011-06-30,"Q3",2011-09-30,2.4986301369863,"MED","Air Force","CARTER",0.00690206513848091,0.0127843723143097
"1447",2011-06-30,"Q3",2011-09-30,2.4986301369863,"MED","DLA","CARTER",0,7.30717897608057e-05
"1448",2011-06-30,"Q3",2011-09-30,2.4986301369863,"MED","MilitaryHealth","CARTER",0.00636504175409148,0.107541440086026
"1449",2011-06-30,"Q3",2011-09-30,2.4986301369863,"MED","Additional DoD Components","CARTER",9.75634389425094e-05,6.84642607357672e-05
"1450",2011-06-30,"Q3",2011-09-30,2.4986301369863,"PAMS","Army","CARTER",2.04640420268569,1.67500810375227
"1451",2011-06-30,"Q3",2011-09-30,2.4986301369863,"PAMS","Navy","CARTER",0.652815760102812,0.663802690610575
"1452",2011-06-30,"Q3",2011-09-30,2.4986301369863,"PAMS","Air Force","CARTER",0.631702742173731,0.566759599349559
"1453",2011-06-30,"Q3",2011-09-30,2.4986301369863,"PAMS","DLA","CARTER",0.0107354763218632,0.00816807714365645
"1454",2011-06-30,"Q3",2011-09-30,2.4986301369863,"PAMS","MDA","CARTER",0.00750299917121276,0.0138794408483704
"1455",2011-06-30,"Q3",2011-09-30,2.4986301369863,"PAMS","MilitaryHealth","CARTER",0.000405309620226605,0.00051175283955798
"1456",2011-06-30,"Q3",2011-09-30,2.4986301369863,"PAMS","Additional DoD Components","CARTER",0.326806904773395,0.331898676328857
"1457",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ERS","Army","CARTER",0.409585463145195,0.402290288019303
"1458",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ERS","Navy","CARTER",0.319633168694922,0.315182144548188
"1459",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ERS","Air Force","CARTER",0.238623971233739,0.356956790166457
"1460",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ERS","DLA","CARTER",0.00158246450902224,0.00143765938243111
"1461",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ERS","MDA","CARTER",0.00242192194712547,0.00701017361868793
"1462",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ERS","Additional DoD Components","CARTER",0.0949233637956357,0.137964546740803
"1463",2011-06-30,"Q3",2011-09-30,2.58082191780822,"FRS&C","Army","CARTER",1.85115492411876,1.73383226749895
"1464",2011-06-30,"Q3",2011-09-30,2.58082191780822,"FRS&C","Navy","CARTER",0.292289136204364,0.401733730049657
"1465",2011-06-30,"Q3",2011-09-30,2.58082191780822,"FRS&C","Air Force","CARTER",0.273971788617289,0.262870726598126
"1466",2011-06-30,"Q3",2011-09-30,2.58082191780822,"FRS&C","DLA","CARTER",0.0661388398447335,0.0440553438138201
"1467",2011-06-30,"Q3",2011-09-30,2.58082191780822,"FRS&C","MDA","CARTER",0.000445063732689887,0.00088713999510421
"1468",2011-06-30,"Q3",2011-09-30,2.58082191780822,"FRS&C","Additional DoD Components","CARTER",0.00905804241502308,0.0151584576129529
"1469",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ICT","Army","CARTER",0.227113201668065,0.241902630063645
"1470",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ICT","Navy","CARTER",0.336418057815778,0.348289731570849
"1471",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ICT","Air Force","CARTER",0.0988816734788082,0.107677171027416
"1472",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ICT","DLA","CARTER",0.0286463654112463,0.0220336410022381
"1473",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ICT","MDA","CARTER",0,4.93075954678976e-06
"1474",2011-06-30,"Q3",2011-09-30,2.58082191780822,"ICT","Additional DoD Components","CARTER",0.230774589750315,0.254992099797174
"1475",2011-06-30,"Q3",2011-09-30,2.58082191780822,"MED","Army","CARTER",0.0299783008182963,0.0716645022415722
"1476",2011-06-30,"Q3",2011-09-30,2.58082191780822,"MED","Navy","CARTER",0.00984035184641208,0.0170986351762484
"1477",2011-06-30,"Q3",2011-09-30,2.58082191780822,"MED","Air Force","CARTER",0.0078263001888376,0.010883598562736
"1478",2011-06-30,"Q3",2011-09-30,2.58082191780822,"MED","DLA","CARTER",0.00013311479227864,6.71503077353476e-05
"1479",2011-06-30,"Q3",2011-09-30,2.58082191780822,"MED","MilitaryHealth","CARTER",0.490912438438942,0.270602813466918
"1480",2011-06-30,"Q3",2011-09-30,2.58082191780822,"MED","Additional DoD Components","CARTER",0.000108698489299203,8.05416142117779e-05
"1481",2011-06-30,"Q3",2011-09-30,2.58082191780822,"PAMS","Army","CARTER",1.6578485790705,1.83323189695062
"1482",2011-06-30,"Q3",2011-09-30,2.58082191780822,"PAMS","Navy","CARTER",0.720095030455308,0.710926053689327
"1483",2011-06-30,"Q3",2011-09-30,2.58082191780822,"PAMS","Air Force","CARTER",0.408197733990768,0.592116309812561
"1484",2011-06-30,"Q3",2011-09-30,2.58082191780822,"PAMS","DLA","CARTER",0.00396093188208141,0.00882290552175129
"1485",2011-06-30,"Q3",2011-09-30,2.58082191780822,"PAMS","MDA","CARTER",0.0302056170793118,0.0199797370646244
"1486",2011-06-30,"Q3",2011-09-30,2.58082191780822,"PAMS","Additional DoD Components","CARTER",0.390995820153168,0.376699904738425
"1487",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ERS","Army","CARTER",0.851441403608896,0.549669360253182
"1488",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ERS","Navy","CARTER",0.553238742299622,0.389042414033431
"1489",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ERS","Air Force","CARTER",0.293107172062526,0.365585610935096
"1490",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ERS","DLA","CARTER",0.00501976152958456,0.00286991012729053
"1491",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ERS","MDA","CARTER",0.00389500548678137,0.00480057754231361
"1492",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ERS","Additional DoD Components","CARTER",0.178776212169534,0.132559180633655
"1493",2011-06-30,"Q3",2011-09-30,2.66575342465753,"FRS&C","Army","CARTER",2.48205120300042,2.02283988654707
"1494",2011-06-30,"Q3",2011-09-30,2.66575342465753,"FRS&C","Navy","CARTER",1.54220329708351,0.7404124380228
"1495",2011-06-30,"Q3",2011-09-30,2.66575342465753,"FRS&C","Air Force","CARTER",0.295661869702056,0.274097953140299
"1496",2011-06-30,"Q3",2011-09-30,2.66575342465753,"FRS&C","DLA","CARTER",0.023898308969786,0.0449585039550986
"1497",2011-06-30,"Q3",2011-09-30,2.66575342465753,"FRS&C","MDA","CARTER",0.00295875286403693,0.00136426725765841
"1498",2011-06-30,"Q3",2011-09-30,2.66575342465753,"FRS&C","Additional DoD Components","CARTER",0.0180343696181284,0.0119227412750035
"1499",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ICT","Army","CARTER",0.235582941796055,0.230986144334872
"1500",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ICT","Navy","CARTER",0.37818413937264,0.342452326748496
"1501",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ICT","Air Force","CARTER",0.10220441491817,0.0978807667121276
"1502",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ICT","DLA","CARTER",0.0290280553189257,0.0268513521681354
"1503",2011-06-30,"Q3",2011-09-30,2.66575342465753,"ICT","Additional DoD Components","CARTER",0.396653227822073,0.313635040414743
"1504",2011-06-30,"Q3",2011-09-30,2.66575342465753,"MED","Army","CARTER",0.0227565548573227,0.0270799647258358
"1505",2011-06-30,"Q3",2011-09-30,2.66575342465753,"MED","Navy","CARTER",0.0316191961603021,0.0207712734753112
"1506",2011-06-30,"Q3",2011-09-30,2.66575342465753,"MED","Air Force","CARTER",0.0178373939991607,0.0108552531088264
"1507",2011-06-30,"Q3",2011-09-30,2.66575342465753,"MED","DLA","CARTER",-3.35186739404112e-06,4.32543082948664e-05
"1508",2011-06-30,"Q3",2011-09-30,2.66575342465753,"MED","MilitaryHealth","CARTER",0.0959547845048258,0.19774408823262
"1509",2011-06-30,"Q3",2011-09-30,2.66575342465753,"MED","Additional DoD Components","CARTER",2.39865715484683e-05,7.67494999300601e-05
"1510",2011-06-30,"Q3",2011-09-30,2.66575342465753,"PAMS","Army","CARTER",2.87229653516576,2.19218310564065
"1511",2011-06-30,"Q3",2011-09-30,2.66575342465753,"PAMS","Navy","CARTER",0.775800022513638,0.716236937690586
"1512",2011-06-30,"Q3",2011-09-30,2.66575342465753,"PAMS","Air Force","CARTER",0.794393438994964,0.611431305053154
"1513",2011-06-30,"Q3",2011-09-30,2.66575342465753,"PAMS","DLA","CARTER",0.00984095378724297,0.00817912066372919
"1514",2011-06-30,"Q3",2011-09-30,2.66575342465753,"PAMS","MDA","CARTER",0.067068002339488,0.0349255395300042
"1515",2011-06-30,"Q3",2011-09-30,2.66575342465753,"PAMS","MilitaryHealth","CARTER",0.00343142156945027,0.00134213157784305
"1516",2011-06-30,"Q3",2011-09-30,2.66575342465753,"PAMS","Additional DoD Components","CARTER",0.614771633203945,0.444191452710169
"1517",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ERS","Army","CARTER",0.431528992226185,0.564185286326759
"1518",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ERS","Navy","CARTER",0.347689321978598,0.406853744324381
"1519",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ERS","Air Force","CARTER",0.358818400314729,0.296849847870332
"1520",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ERS","DLA","CARTER",0.00164525309483844,0.00274915971114841
"1521",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ERS","MDA","CARTER",0.00522142047838859,0.00384611597076514
"1522",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ERS","MilitaryHealth","CARTER",0,NA
"1523",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ERS","Additional DoD Components","CARTER",0.341583607270248,0.205094394411806
"1524",2011-09-30,"Q4",2011-09-30,2.74794520547945,"FRS&C","Army","CARTER",2.31843038184012,2.2172121696531
"1525",2011-09-30,"Q4",2011-09-30,2.74794520547945,"FRS&C","Navy","CARTER",0.662181404427193,0.832224612571688
"1526",2011-09-30,"Q4",2011-09-30,2.74794520547945,"FRS&C","Air Force","CARTER",0.359271253168275,0.309634970495874
"1527",2011-09-30,"Q4",2011-09-30,2.74794520547945,"FRS&C","DLA","CARTER",0.0485738520981955,0.046203666970905
"1528",2011-09-30,"Q4",2011-09-30,2.74794520547945,"FRS&C","MDA","CARTER",0.00176379846831725,0.00172253835501469
"1529",2011-09-30,"Q4",2011-09-30,2.74794520547945,"FRS&C","Additional DoD Components","CARTER",0.0230130299517415,0.0167018139949643
"1530",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ICT","Army","CARTER",0.322867127297524,0.261854423587215
"1531",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ICT","Navy","CARTER",0.347472387578682,0.354024861589033
"1532",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ICT","Air Force","CARTER",0.125412804962232,0.10883296445307
"1533",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ICT","DLA","CARTER",0.0187121661351238,0.0254621956217653
"1534",2011-09-30,"Q4",2011-09-30,2.74794520547945,"ICT","Additional DoD Components","CARTER",0.377891010291649,0.335106275954679
"1535",2011-09-30,"Q4",2011-09-30,2.74794520547945,"MED","Army","CARTER",0.10713401352287,0.0532896230661631
"1536",2011-09-30,"Q4",2011-09-30,2.74794520547945,"MED","Navy","CARTER",0.0788172261225346,0.0400922580430829
"1537",2011-09-30,"Q4",2011-09-30,2.74794520547945,"MED","Air Force","CARTER",0.0106623990138481,0.0121086977339488
"1538",2011-09-30,"Q4",2011-09-30,2.74794520547945,"MED","DLA","CARTER",0.000462009022240873,0.000197257315708491
"1539",2011-09-30,"Q4",2011-09-30,2.74794520547945,"MED","MilitaryHealth","CARTER",0.144015094985313,0.243627439309694
"1540",2011-09-30,"Q4",2011-09-30,2.74794520547945,"MED","Additional DoD Components","CARTER",0.00215140822492656,0.000761364428591411
"1541",2011-09-30,"Q4",2011-09-30,2.74794520547945,"PAMS","Army","CARTER",2.35040560202476,2.29351690542034
"1542",2011-09-30,"Q4",2011-09-30,2.74794520547945,"PAMS","Navy","CARTER",0.943997637683592,0.813297563550846
"1543",2011-09-30,"Q4",2011-09-30,2.74794520547945,"PAMS","Air Force","CARTER",0.611236896055392,0.604609356347041
"1544",2011-09-30,"Q4",2011-09-30,2.74794520547945,"PAMS","DLA","CARTER",0.00543450678766261,0.00641213081899566
"1545",2011-09-30,"Q4",2011-09-30,2.74794520547945,"PAMS","MDA","CARTER",0.0263733337914394,0.0412156510700797
"1546",2011-09-30,"Q4",2011-09-30,2.74794520547945,"PAMS","MilitaryHealth","CARTER",0.000342365788921527,0.00139303232619947
"1547",2011-09-30,"Q4",2011-09-30,2.74794520547945,"PAMS","Additional DoD Components","CARTER",0.336169581735208,0.447312345030773
"1548",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ERS","Army","CARTER",0.306455354154427,0.529808583329836
"1549",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ERS","Navy","CARTER",0.369153588019303,0.423360550765841
"1550",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ERS","Air Force","CARTER",0.509949464089383,0.387291678822213
"1551",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ERS","DLA","CARTER",0.00396720975660932,0.00354407479367744
"1552",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ERS","MDA","CARTER",0.00956462442299622,0.00622701679605539
"1553",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ERS","MilitaryHealth","CARTER",1.66859420898028e-05,6.94195502265997e-06
"1554",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ERS","Additional DoD Components","CARTER",1.74093422281263,0.753764680750804
"1555",2011-09-30,"Q4",2011-09-30,2.83287671232877,"FRS&C","Army","CARTER",2.0663818601133,2.28895448165128
"1556",2011-09-30,"Q4",2011-09-30,2.83287671232877,"FRS&C","Navy","CARTER",0.959859161487621,1.05474795433277
"1557",2011-09-30,"Q4",2011-09-30,2.83287671232877,"FRS&C","Air Force","CARTER",0.305130750996643,0.320021291288991
"1558",2011-09-30,"Q4",2011-09-30,2.83287671232877,"FRS&C","DLA","CARTER",0.0599100053084347,0.0441273887921388
"1559",2011-09-30,"Q4",2011-09-30,2.83287671232877,"FRS&C","MDA","CARTER",0.00193520687159043,0.0022192527346482
"1560",2011-09-30,"Q4",2011-09-30,2.83287671232877,"FRS&C","Additional DoD Components","CARTER",0.00816522193663449,0.0164042071688348
"1561",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ICT","Army","CARTER",0.455878447293328,0.338109505462302
"1562",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ICT","Navy","CARTER",0.366342178010911,0.363999568320744
"1563",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ICT","Air Force","CARTER",0.162732124779689,0.130116448220031
"1564",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ICT","DLA","CARTER",0.0200546116030214,0.0225982776856903
"1565",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ICT","MDA","CARTER",0.00293124003357113,0.000965048957896209
"1566",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ICT","MilitaryHealth","CARTER",3.69467058329836e-06,0.000138529866279912
"1567",2011-09-30,"Q4",2011-09-30,2.83287671232877,"ICT","Additional DoD Components","CARTER",0.382103969292908,0.385549402468877
"1568",2011-09-30,"Q4",2011-09-30,2.83287671232877,"MED","Army","CARTER",0.026050844355854,0.0519804709120157
"1569",2011-09-30,"Q4",2011-09-30,2.83287671232877,"MED","Navy","CARTER",0.148639416680655,0.0863586129878304
"1570",2011-09-30,"Q4",2011-09-30,2.83287671232877,"MED","Air Force","CARTER",0.022101871223248,0.0168672214120856
"1571",2011-09-30,"Q4",2011-09-30,2.83287671232877,"MED","DLA","CARTER",8.13302559798573e-05,0.000179995803608896
"1572",2011-09-30,"Q4",2011-09-30,2.83287671232877,"MED","MilitaryHealth","CARTER",0.343984927108687,0.194651602199608
"1573",2011-09-30,"Q4",2011-09-30,2.83287671232877,"MED","Additional DoD Components","CARTER",0.000551555035669324,0.000908983277381452
"1574",2011-09-30,"Q4",2011-09-30,2.83287671232877,"PAMS","Army","CARTER",2.03396919338019,2.41889044352357
"1575",2011-09-30,"Q4",2011-09-30,2.83287671232877,"PAMS","Navy","CARTER",0.826314944964331,0.84870420172052
"1576",2011-09-30,"Q4",2011-09-30,2.83287671232877,"PAMS","Air Force","CARTER",0.737759166491817,0.714463167180724
"1577",2011-09-30,"Q4",2011-09-30,2.83287671232877,"PAMS","DLA","CARTER",0.0108475638166177,0.00870767479717443
"1578",2011-09-30,"Q4",2011-09-30,2.83287671232877,"PAMS","MDA","CARTER",0.00894721719471255,0.0341295177752133
"1579",2011-09-30,"Q4",2011-09-30,2.83287671232877,"PAMS","MilitaryHealth","CARTER",8.54331305077633e-05,0.00128640682962652
"1580",2011-09-30,"Q4",2011-09-30,2.83287671232877,"PAMS","Additional DoD Components","CARTER",0.390590241596727,0.447177152178626
"1581",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ERS","Army","CARTER",0.744440777192614,0.494141707857742
"1582",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ERS","Navy","CARTER",0.888423678010911,0.535088862669604
"1583",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ERS","Air Force","CARTER",0.522518072366765,0.463761978923626
"1584",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ERS","DLA","CARTER",0.00739584392572388,0.00433610225905721
"1585",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ERS","MDA","CARTER",0.00491337890264373,0.00656647460134284
"1586",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ERS","Additional DoD Components","CARTER",1.11622860035669,1.06624881014652
"1587",2011-09-30,"Q4",2011-09-30,2.91780821917808,"FRS&C","Army","CARTER",8.15436645432228,4.1797262320919
"1588",2011-09-30,"Q4",2011-09-30,2.91780821917808,"FRS&C","Navy","CARTER",2.7117757369807,1.4446054342985
"1589",2011-09-30,"Q4",2011-09-30,2.91780821917808,"FRS&C","Air Force","CARTER",1.43786104704154,0.700754350402154
"1590",2011-09-30,"Q4",2011-09-30,2.91780821917808,"FRS&C","DLA","CARTER",0.0918464799202686,0.0667767791089663
"1591",2011-09-30,"Q4",2011-09-30,2.91780821917808,"FRS&C","MDA","CARTER",0.00107597066722619,0.00159165866904462
"1592",2011-09-30,"Q4",2011-09-30,2.91780821917808,"FRS&C","MilitaryHealth","CARTER",9.40401804448174e-06,7.36686949223668e-06
"1593",2011-09-30,"Q4",2011-09-30,2.91780821917808,"FRS&C","Additional DoD Components","CARTER",0.0527620730696601,0.0279801083193454
"1594",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ICT","Army","CARTER",0.915534739152329,0.56476010458106
"1595",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ICT","Navy","CARTER",1.78214143400126,0.831985333196951
"1596",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ICT","Air Force","CARTER",0.36192884474402,0.216691258161981
"1597",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ICT","DLA","CARTER",0.204252471810743,0.081006416516296
"1598",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ICT","MDA","CARTER",9.48735837180025e-05,0.00100870453909638
"1599",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ICT","MilitaryHealth","CARTER",0.000130696328157784,0.000118250279759407
"1600",2011-09-30,"Q4",2011-09-30,2.91780821917808,"ICT","Additional DoD Components","CARTER",1.19163232632186,0.65054243530214
"1601",2011-09-30,"Q4",2011-09-30,2.91780821917808,"MED","Army","CARTER",0.164661851133026,0.0992822363372499
"1602",2011-09-30,"Q4",2011-09-30,2.91780821917808,"MED","Navy","CARTER",0.101984923038187,0.109813855280459
"1603",2011-09-30,"Q4",2011-09-30,2.91780821917808,"MED","Air Force","CARTER",0.0511453459924465,0.0279698720765142
"1604",2011-09-30,"Q4",2011-09-30,2.91780821917808,"MED","DLA","CARTER",0.000209819555182543,0.000251052944467758
"1605",2011-09-30,"Q4",2011-09-30,2.91780821917808,"MED","MilitaryHealth","CARTER",0.083576973583718,0.190525665225906
"1606",2011-09-30,"Q4",2011-09-30,2.91780821917808,"MED","Additional DoD Components","CARTER",0.000535878808224927,0.00107961402294027
"1607",2011-09-30,"Q4",2011-09-30,2.91780821917808,"PAMS","Army","CARTER",5.76348686671213,3.38262055403903
"1608",2011-09-30,"Q4",2011-09-30,2.91780821917808,"PAMS","Navy","CARTER",2.13834024351658,1.30288427538817
"1609",2011-09-30,"Q4",2011-09-30,2.91780821917808,"PAMS","Air Force","CARTER",1.28201064662191,0.877002236389705
"1610",2011-09-30,"Q4",2011-09-30,2.91780821917808,"PAMS","DLA","CARTER",0.0307063936949224,0.0156628214330676
"1611",2011-09-30,"Q4",2011-09-30,2.91780821917808,"PAMS","MDA","CARTER",0.0138669968946706,0.0163958492936075
"1612",2011-09-30,"Q4",2011-09-30,2.91780821917808,"PAMS","MilitaryHealth","CARTER",0.00978065161561057,0.00340281684501329
"1613",2011-09-30,"Q4",2011-09-30,2.91780821917808,"PAMS","Additional DoD Components","CARTER",0.538284654049517,0.421681492460484
"1614",2011-12-31,"Q1",2011-11-02,3,"ERS","Army","CARTER",0.0574075252497168,0.369434552198919
"1615",2011-12-31,"Q1",2011-11-02,3,"ERS","Navy","CARTER",0.38425761837092,0.547278294800378
"1616",2011-12-31,"Q1",2011-11-02,3,"ERS","Air Force","CARTER",0.468400364524766,0.500289300326971
"1617",2011-12-31,"Q1",2011-11-02,3,"ERS","DLA","CARTER",0.0299787601997735,0.0137806046273689
"1618",2011-12-31,"Q1",2011-11-02,3,"ERS","MDA","CARTER",0.00317475028318402,0.00588425120294132
"1619",2011-12-31,"Q1",2011-11-02,3,"ERS","MilitaryHealth","CARTER",5.75571619812584e-05,2.47477013570204e-05
"1620",2011-12-31,"Q1",2011-11-02,3,"ERS","Additional DoD Components","CARTER",0.85083508128926,1.23599930148619
"1621",2011-12-31,"Q1",2011-11-02,3,"FRS&C","Army","CARTER",0.501413100020595,3.57405380481873
"1622",2011-12-31,"Q1",2011-11-02,3,"FRS&C","Navy","CARTER",0.296903862506436,1.32284625365825
"1623",2011-12-31,"Q1",2011-11-02,3,"FRS&C","Air Force","CARTER",0.401682966913809,0.714891588317332
"1624",2011-12-31,"Q1",2011-11-02,3,"FRS&C","DLA","CARTER",0.0158914405313562,0.0558826419200198
"1625",2011-12-31,"Q1",2011-11-02,3,"FRS&C","Additional DoD Components","CARTER",0.00138632355061271,0.0207712061856358
"1626",2011-12-31,"Q1",2011-11-02,3,"ICT","Army","CARTER",0.160280168098033,0.510564451514563
"1627",2011-12-31,"Q1",2011-11-02,3,"ICT","Navy","CARTER",0.205432683873957,0.784638765295376
"1628",2011-12-31,"Q1",2011-11-02,3,"ICT","Air Force","CARTER",0.127692407990938,0.217451125838216
"1629",2011-12-31,"Q1",2011-11-02,3,"ICT","DLA","CARTER",0.011296278004325,0.0785344538060297
"1630",2011-12-31,"Q1",2011-11-02,3,"ICT","MDA","CARTER",-7.51261456080733e-05,0.000983662490560353
"1631",2011-12-31,"Q1",2011-11-02,3,"ICT","Additional DoD Components","CARTER",0.26749441480795,0.613743570140907
"1632",2011-12-31,"Q1",2011-11-02,3,"MED","Army","CARTER",0.050864346699619,0.0805256807294995
"1633",2011-12-31,"Q1",2011-11-02,3,"MED","Navy","CARTER",0.0090135781484914,0.0865459726224444
"1634",2011-12-31,"Q1",2011-11-02,3,"MED","Air Force","CARTER",0.105744783750386,0.0596640003220269
"1635",2011-12-31,"Q1",2011-11-02,3,"MED","DLA","CARTER",3.94398105241479e-05,0.000110196540562183
"1636",2011-12-31,"Q1",2011-11-02,3,"MED","MilitaryHealth","CARTER",0.48781306085882,0.305124987183741
"1637",2011-12-31,"Q1",2011-11-02,3,"MED","Additional DoD Components","CARTER",3.50411904026362e-06,0.000363645987644838
"1638",2011-12-31,"Q1",2011-11-02,3,"PAMS","Army","CARTER",0.368289924405314,2.72191532816588
"1639",2011-12-31,"Q1",2011-11-02,3,"PAMS","Navy","CARTER",0.243210981361343,1.06928872328075
"1640",2011-12-31,"Q1",2011-11-02,3,"PAMS","Air Force","CARTER",0.976450727051797,0.998740180055173
"1641",2011-12-31,"Q1",2011-11-02,3,"PAMS","DLA","CARTER",0.00759463843064566,0.0163828653140619
"1642",2011-12-31,"Q1",2011-11-02,3,"PAMS","MDA","CARTER",0.00989722521882402,0.0109038131027357
"1643",2011-12-31,"Q1",2011-11-02,3,"PAMS","MilitaryHealth","CARTER",0.000579163711255277,0.0034817494857912
"1644",2011-12-31,"Q1",2011-11-02,3,"PAMS","Additional DoD Components","CARTER",0.387037501843271,0.438637465829838
"1645",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ERS","Army","CARTER",0.130066435073628,0.310638245838653
"1646",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ERS","Navy","CARTER",0.168722787859129,0.48046802808032
"1647",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ERS","Air Force","CARTER",0.299580338914633,0.430166258602054
"1648",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ERS","DLA","CARTER",0.00248605193080012,0.0132868853520992
"1649",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ERS","MDA","CARTER",0.00180504891360313,0.00329772603314362
"1650",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ERS","MilitaryHealth","CARTER",8.9008093914118e-05,5.44170659950597e-05
"1651",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ERS","Additional DoD Components","CARTER",0.0794093534960354,0.682157678380663
"1652",2011-12-31,"Q1",2011-11-02,3.08493150684932,"FRS&C","Army","CARTER",0.179609208701473,2.94512958768145
"1653",2011-12-31,"Q1",2011-11-02,3.08493150684932,"FRS&C","Navy","CARTER",0.148526920677582,1.05240217338824
"1654",2011-12-31,"Q1",2011-11-02,3.08493150684932,"FRS&C","Air Force","CARTER",0.0598439351045206,0.633129316353291
"1655",2011-12-31,"Q1",2011-11-02,3.08493150684932,"FRS&C","DLA","CARTER",0.00101878632478632,0.036252235592137
"1656",2011-12-31,"Q1",2011-11-02,3.08493150684932,"FRS&C","MDA","CARTER",0.00174014751312944,0.00158377501731535
"1657",2011-12-31,"Q1",2011-11-02,3.08493150684932,"FRS&C","Additional DoD Components","CARTER",0.0106493181340748,0.0215992382514492
"1658",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ICT","Army","CARTER",0.0423551726289774,0.37272335995978
"1659",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ICT","Navy","CARTER",0.0669629514674081,0.684845689780875
"1660",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ICT","Air Force","CARTER",0.0733883676552363,0.187669873463398
"1661",2011-12-31,"Q1",2011-11-02,3.08493150684932,"ICT","DLA","CARTER",0.018360025012872,0.0779695916093132
