"","SignedMonth","SignedQuarter","Quarter","Fiscal.Year","SinceFirstFiscalYear","ProductOrServiceArea","SubCustomer.component","USDATL","Obligation.2014","MovingAverage"
"200",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Fuel","Air Force","YOUNG",-7.23723749729379e-06,-3.76656202641264e-05
"201",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Fuel","Air Force","YOUNG",-1.77795626759039e-05,-2.70109367106877e-05
"202",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Fuel","Air Force","YOUNG",-0.00113152274301797,-0.000385513181063722
"203",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Fuel","Air Force","CARTER",1.04356029443603e-05,NA
"204",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Fuel","Air Force","CARTER",0.000424401580428664,NA
"205",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Fuel","Air Force","CARTER",0.00204013966226456,0.000824992281879195
"206",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Fuel","Air Force","CARTER",0.00856524014938298,0.00367659379735874
"207",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Fuel","Air Force","CARTER",3.40978675037887e-05,0.00354649255971711
"208",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fuel","Air Force","CARTER",0.00323156648625244,0.00394363483437974
"209",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Fuel","Air Force","CARTER",0.00109944583868207,0.00145503673081277
"210",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Fuel","Air Force","CARTER",0.00260674350663243,0.00231258527718898
"211",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Fuel","Air Force","CARTER",0.000442766559691913,0.00138298530166881
"212",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fuel","Air Force","CARTER",0.00212564964698331,0.00172505323776922
"213",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fuel","Air Force","CARTER",0.00142719302524604,0.00133186974397376
"214",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fuel","Air Force","CARTER",0.000455342789901583,0.00133606182071031
"215",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Fuel","Air Force","CARTER",0.000731761842105263,0.000871432552417629
"216",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Fuel","Air Force","CARTER",8.26063329054343e-05,0.000423236988304094
"217",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Fuel","Air Force","CARTER",0.000175238896020539,0.000329869023677079
"218",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Fuel","Air Force","CARTER",0.00158775696405648,0.000615200730994152
"219",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Fuel","Air Force","CARTER",0.00297739139922978,0.0015801290864356
"220",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Fuel","Air Force","CARTER",0.000250744982884039,0.00160529778205677
"221",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Fuel","Air Force","CARTER",0.00082611638690726,0.00135141758967369
"222",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Fuel","Air Force","CARTER",0.00196988578472514,0.00101558238483881
"223",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Fuel","Air Force","CARTER",0.000514622125472094,0.00110354143236816
"224",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fuel","Air Force","CARTER",0.00164589545740663,0.00137680112253462
"225",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fuel","Air Force","CARTER",0.00132775240243391,0.00116275666177088
"226",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fuel","Air Force","CARTER",0.00284724761854805,0.00194029849279619
"227",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Fuel","Air Force","CARTER",0.00103945183592111,0.00173815061896769
"228",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Fuel","Air Force","CARTER",0.000993134483843894,0.00162661131277102
"229",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Fuel","Air Force","CARTER",6.51697859840537e-05,0.000699252035249685
"230",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Fuel","Air Force","CARTER",0.00117186190725976,0.000743388725695901
"231",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Fuel","Air Force","CARTER",0.00204777712966848,0.0010949362743041
"232",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Fuel","Air Force","CARTER",0.0014906708036089,0.00157010328017905
"233",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Fuel","Air Force","KENDALL",0.00058527328802389,NA
"234",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Fuel","Air Force","KENDALL",0.00151760512820513,NA
"235",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Fuel","Air Force","KENDALL",0.000584590670373803,0.000895823028867607
"236",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Fuel","Air Force","KENDALL",0.00015975452579549,0.00075398344145814
"237",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Fuel","Air Force","KENDALL",0.00706222196478221,0.0026021890536505
"238",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Fuel","Air Force","KENDALL",0.000847855699721965,0.00268994406343322
"239",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Fuel","Air Force","KENDALL",0.00211965052002883,0.00334324272817767
"240",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Fuel","Air Force","KENDALL",8.61388425496859e-05,0.00101788168743349
"241",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Fuel","Air Force","KENDALL",0.000297724477396767,0.000834504613325095
"242",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Fuel","Air Force","KENDALL",0.00335011006075584,0.00124465779356743
"243",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Fuel","Air Force","KENDALL",0.000244994583462053,0.00129760970720489
"244",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Fuel","Air Force","KENDALL",0.000274927305169087,0.00129001064979566
"245",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Fuel","Air Force","KENDALL",0.000137461927490606,0.000219127938707249
"246",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Fuel","Air Force","KENDALL",0.000848708720524018,0.00042036598439457
"247",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Fuel","Air Force","KENDALL",0.000354444484005281,0.000446871710673302
"248",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Fuel","Air Force","KENDALL",0.000664491033512745,0.000622548079347348
"249",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Fuel","Air Force","KENDALL",-1.43637965877932e-05,0.000334857240310077
"250",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Fuel","Air Force","KENDALL",0.000131266873870214,0.000260464703598389
"251",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Fuel","Air Force","KENDALL",5.94790291459328e-05,5.87940354761179e-05
"252",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Fuel","Air Force","KENDALL",0.000135372305879963,0.000108706069632037
"253",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Fuel","Air Force","KENDALL",9.80987102670864e-06,6.8220402017535e-05
"254",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fuel","Air Force","KENDALL",5.67669643546258e-05,6.73163804204326e-05
"255",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fuel","Air Force","KENDALL",0.00084807721184117,0.000304884682407501
"256",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Fuel","Air Force","KENDALL",0.0012071530712,0.000703999082465265
"257",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Fuel","Air Force","KENDALL",0.0011422468396,0.00106582570754706
"258",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Fuel","Air Force","KENDALL",0.0010980541899,0.0011491513669
"259",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Fuel","Air Force","KENDALL",0.0012242504112,0.00115485048023333
"260",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Fuel","Air Force","KENDALL",0.00016523284,0.000829179147033333
"261",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Fuel","Air Force","KENDALL",0.001183213551,0.000857565600733333
"262",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Fuel","Air Force","KENDALL",4.39950311e-05,0.0004641471407
"263",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Fuel","Air Force","KENDALL",5.859775e-05,0.0004286021107
"264",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Fuel","Air Force","KENDALL",0.0002617446725,0.000121445817866667
"265",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Fuel","Air Force","KENDALL",0.0002574909727,0.000192611131733333
"266",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Fuel","Air Force","KENDALL",0.0008277575205,0.0004489977219
"267",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Fuel","Air Force","KENDALL",0.0001720854918,0.000419111328333333
"268",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Fuel","DLA","YOUNG",1.4904926676898,NA
"269",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Fuel","DLA","YOUNG",0.0350517984273319,NA
"270",2007-12-01,2007-12-31,"Q1",2008-09-30,1.16712328767123,"Fuel","DLA","YOUNG",1.82638548880694,1.11730998497469
"271",2008-01-01,2008-03-31,"Q2",2008-09-30,1.25205479452055,"Fuel","DLA","YOUNG",0.0686380630802603,0.643358450104844
"272",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fuel","DLA","YOUNG",0.286824105824295,0.727282552570499
"273",2008-03-01,2008-03-31,"Q2",2008-09-30,1.41643835616438,"Fuel","DLA","YOUNG",4.32281999079176,1.55942738656544
"274",2008-04-01,2008-06-30,"Q3",2008-09-30,1.5013698630137,"Fuel","DLA","YOUNG",0.531360477071583,1.71366819122921
"275",2008-05-01,2008-06-30,"Q3",2008-09-30,1.58356164383562,"Fuel","DLA","YOUNG",-0.437178765520607,1.47233390078091
"276",2008-06-01,2008-06-30,"Q3",2008-09-30,1.66849315068493,"Fuel","DLA","YOUNG",1.60188130890456,0.565354340151844
"277",2008-07-01,2008-09-30,"Q4",2008-09-30,1.75068493150685,"Fuel","DLA","YOUNG",0.334536901258134,0.499746481547361
"278",2008-08-01,2008-09-30,"Q4",2008-09-30,1.83561643835616,"Fuel","DLA","YOUNG",1.5865435681128,1.1743205927585
"279",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Fuel","DLA","YOUNG",3.2542765170282,1.72511899546638
"280",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Fuel","DLA","YOUNG",0.321025957501624,1.72061534754754
"281",2008-11-01,2008-12-31,"Q1",2009-04-26,2.08767123287671,"Fuel","DLA","YOUNG",0.562043003085083,1.37911515920497
"282",2008-12-01,2008-12-31,"Q1",2009-04-26,2.16986301369863,"Fuel","DLA","YOUNG",4.64707946985278,1.8433828101465
"283",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Fuel","DLA","YOUNG",0.380858996763369,1.86332715656708
"284",2009-02-01,2009-03-31,"Q2",2009-04-26,2.33972602739726,"Fuel","DLA","YOUNG",0.281980356018619,1.76997294087826
"285",2009-03-01,2009-03-31,"Q2",2009-04-26,2.41643835616438,"Fuel","DLA","YOUNG",6.21426430798874,2.29236788692358
"286",2009-04-01,2009-06-30,"Q3",2009-04-26,2.5013698630137,"Fuel","DLA","YOUNG",0.542801286425633,2.34634865014433
"287",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Fuel","DLA","YOUNG",0.00365946887854514,2.25357502109764
"288",2009-06-01,2009-06-30,"Q3",2009-09-30,2.66849315068493,"Fuel","DLA","YOUNG",0.0765525206538212,0.207671091986
"289",2009-07-01,2009-09-30,"Q4",2009-09-30,2.75068493150685,"Fuel","DLA","YOUNG",0.0340150405715523,0.0380756767013062
"290",2009-08-01,2009-09-30,"Q4",2009-09-30,2.83561643835616,"Fuel","DLA","YOUNG",-0.0530625614526954,0.0191683332575594
"291",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Fuel","DLA","YOUNG",-0.0513073351374756,-0.0234516186728729
"292",2009-04-01,2009-06-30,"Q3",2009-09-30,0.498630136986301,"Fuel","DLA","CARTER",0.106408062037238,NA
"293",2009-05-01,2009-06-30,"Q3",2009-09-30,0.580821917808219,"Fuel","DLA","CARTER",0.163772709125352,NA
"294",2009-06-01,2009-06-30,"Q3",2009-09-30,0.665753424657534,"Fuel","DLA","CARTER",2.21754265269539,0.829241141285993
"295",2009-07-01,2009-09-30,"Q4",2009-09-30,0.747945205479452,"Fuel","DLA","CARTER",1.40363042534098,1.26164859572057
"296",2009-08-01,2009-09-30,"Q4",2009-09-30,0.832876712328767,"Fuel","DLA","CARTER",2.72507820846504,2.11541709550047
"297",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fuel","DLA","CARTER",0.0836501287508119,1.40411958751894
"298",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Fuel","DLA","CARTER",0.020293726508344,0.94300735457473
"299",2009-11-01,2009-12-31,"Q1",2010-09-30,1.08493150684932,"Fuel","DLA","CARTER",2.03713412866923,0.713692661309463
"300",2009-12-01,2009-12-31,"Q1",2010-09-30,1.16712328767123,"Fuel","DLA","CARTER",0.0388124136392811,0.698746756272286
"301",2010-01-01,2010-03-31,"Q2",2010-09-30,1.25205479452055,"Fuel","DLA","CARTER",2.07257980574454,1.38284211601769
"302",2010-02-01,2010-03-31,"Q2",2010-09-30,1.33698630136986,"Fuel","DLA","CARTER",-0.00423035031022679,0.702387289691199
"303",2010-03-01,2010-03-31,"Q2",2010-09-30,1.41369863013699,"Fuel","DLA","CARTER",0.408820178241335,0.825723211225217
"304",2010-04-01,2010-06-30,"Q3",2010-09-30,1.4986301369863,"Fuel","DLA","CARTER",3.05232733615747,1.15230572136286
"305",2010-05-01,2010-06-30,"Q3",2010-09-30,1.58082191780822,"Fuel","DLA","CARTER",0.506519656942662,1.32255572378049
"306",2010-06-01,2010-06-30,"Q3",2010-09-30,1.66575342465753,"Fuel","DLA","CARTER",2.36887288614677,1.97590662641563
"307",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Fuel","DLA","CARTER",0.619288286810013,1.16489360996648
"308",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Fuel","DLA","CARTER",0.51399255983098,1.16738457759592
"309",2010-09-01,2010-09-30,"Q4",2010-09-30,1.91780821917808,"Fuel","DLA","CARTER",0.711375010922122,0.614885285854372
"310",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Fuel","DLA","CARTER",0.363650229133445,0.529672599962183
"311",2010-11-01,2010-12-31,"Q1",2011-09-30,2.08493150684932,"Fuel","DLA","CARTER",0.350251988365506,0.475092409473691
"312",2010-12-01,2010-12-31,"Q1",2011-09-30,2.16712328767123,"Fuel","DLA","CARTER",2.52396498792488,1.07928906847461
"313",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fuel","DLA","CARTER",0.217710876741502,1.0306426176773
"314",2011-02-01,2011-03-31,"Q2",2011-09-30,2.33698630136986,"Fuel","DLA","CARTER",0.130653158718003,0.957443007794796
"315",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fuel","DLA","CARTER",0.721806353315149,0.356723462924885
"316",2011-04-01,2011-06-30,"Q3",2011-09-30,2.4986301369863,"Fuel","DLA","CARTER",0.969844284410407,0.607434598814519
"317",2011-05-01,2011-06-30,"Q3",2011-09-30,2.58082191780822,"Fuel","DLA","CARTER",1.19418531268359,0.961945316803049
"318",2011-06-01,2011-06-30,"Q3",2011-09-30,2.66575342465753,"Fuel","DLA","CARTER",1.34700155602182,1.17034371770527
"319",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Fuel","DLA","CARTER",2.77325424374738,1.7714803708176
"320",2011-08-01,2011-09-30,"Q4",2011-09-30,2.83287671232877,"Fuel","DLA","CARTER",0.778002773992866,1.63275285792069
"321",2011-09-01,2011-09-30,"Q4",2011-09-30,2.91780821917808,"Fuel","DLA","CARTER",2.66073431408938,2.07066377727654
"322",2011-11-01,2011-12-31,"Q1",2012-09-30,0.0849315068493151,"Fuel","DLA","KENDALL",0.416524734682319,NA
"323",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Fuel","DLA","KENDALL",3.77008839646792,NA
"324",2012-01-01,2012-03-31,"Q2",2012-09-30,0.252054794520548,"Fuel","DLA","KENDALL",0.0816391709195757,1.42275076735661
"325",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Fuel","DLA","KENDALL",0.00708051164658635,1.28626935967803
"326",2012-03-01,2012-03-31,"Q2",2012-09-30,0.416438356164384,"Fuel","DLA","KENDALL",1.46970281090516,0.51947416449044
"327",2012-04-01,2012-06-30,"Q3",2012-09-30,0.501369863013699,"Fuel","DLA","KENDALL",0.521773589352281,0.666185637301342
"328",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Fuel","DLA","KENDALL",2.64121587522397,1.5442307584938
"329",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Fuel","DLA","KENDALL",1.23468658563485,1.46589201673703
"330",2012-07-01,2012-09-30,"Q4",2012-09-30,0.750684931506849,"Fuel","DLA","KENDALL",0.506923237606838,1.46094189948855
"331",2012-08-01,2012-09-30,"Q4",2012-09-30,0.835616438356164,"Fuel","DLA","KENDALL",0.709190193337452,0.816933338859712
"332",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Fuel","DLA","KENDALL",5.9115045055607,2.37587264550166
"333",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Fuel","DLA","KENDALL",0.488705866869706,2.36980018858929
"334",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Fuel","DLA","KENDALL",0.0523069726517721,2.15083911502739
"335",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Fuel","DLA","KENDALL",2.83550064759775,1.12550449570641
"336",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Fuel","DLA","KENDALL",0.286984392025287,1.0582640040916
"337",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Fuel","DLA","KENDALL",0.15261105820717,1.09169869927673
"338",2013-03-01,2013-03-31,"Q2",2013-09-30,1.41643835616438,"Fuel","DLA","KENDALL",0.695775550189398,0.378457000140618
"339",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Fuel","DLA","KENDALL",0.0814086868753935,0.309931765090654
"340",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Fuel","DLA","KENDALL",0.581154835673708,0.452779690912833
"341",2013-06-01,2013-06-30,"Q3",2013-09-30,1.66849315068493,"Fuel","DLA","KENDALL",4.68256769010724,1.78171040421878
"342",2013-07-01,2013-09-30,"Q4",2013-09-30,1.75068493150685,"Fuel","DLA","KENDALL",0.0242391641262313,1.76265389663573
"343",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fuel","DLA","KENDALL",0.52699577836864,1.74460087753404
"344",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fuel","DLA","KENDALL",2.34646211244145,0.965899018312109
"345",2013-10-01,2013-12-31,"Q1",2014-09-30,2.0027397260274,"Fuel","DLA","KENDALL",0.1916093550704,1.02168908196016
"346",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Fuel","DLA","KENDALL",0.7007424960387,1.07960465451685
"347",2013-12-01,2013-12-31,"Q1",2014-09-30,2.16986301369863,"Fuel","DLA","KENDALL",0.5173919747192,0.469914608609433
"348",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Fuel","DLA","KENDALL",0.9846128362304,0.734249102329433
"349",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Fuel","DLA","KENDALL",0.6675307253164,0.723178512088667
"350",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Fuel","DLA","KENDALL",1.0809117249677,0.911018428838167
"351",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Fuel","DLA","KENDALL",1.0090010089573,0.919147819747133
"352",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Fuel","DLA","KENDALL",1.8776631293727,1.3225252877659
"353",2014-06-01,2014-06-30,"Q3",2014-09-30,2.66849315068493,"Fuel","DLA","KENDALL",0.9904947057394,1.29238628135647
"354",2014-07-01,2014-09-30,"Q4",2014-09-30,2.75068493150685,"Fuel","DLA","KENDALL",0.9380771015651,1.2687449788924
"355",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Fuel","DLA","KENDALL",1.1204854367806,1.01635241469503
"356",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Fuel","DLA","KENDALL",1.1153516690544,1.0579714024667
"357",2013-08-01,2013-09-30,"Q4",2013-09-30,1.83561643835616,"Fuel","Military
Health","KENDALL",0.00185335635218848,NA
"358",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fuel","Military
Health","KENDALL",0,0.000926678176094242
"359",2007-11-01,2007-12-31,"Q1",2008-09-30,1.08493150684932,"Fuel","Additional
DoD
Components","YOUNG",1.69468546637744e-05,NA
"360",2008-02-01,2008-03-31,"Q2",2008-09-30,1.33698630136986,"Fuel","Additional
DoD
Components","YOUNG",2.15943600867679e-05,NA
"361",2008-09-01,2008-09-30,"Q4",2008-09-30,1.92054794520548,"Fuel","Additional
DoD
Components","YOUNG",2.08305314533623e-05,1.97905820679682e-05
"362",2008-10-01,2008-12-31,"Q1",2009-04-26,2.0027397260274,"Fuel","Additional
DoD
Components","YOUNG",0,1.41416305133767e-05
"363",2009-01-01,2009-03-31,"Q2",2009-04-26,2.25479452054795,"Fuel","Additional
DoD
Components","YOUNG",0.00011305128815761,4.46272732036574e-05
"364",2009-05-01,2009-06-30,"Q3",2009-09-30,2.58356164383562,"Fuel","Additional
DoD
Components","YOUNG",6.10469365663564e-05,5.80327415746554e-05
"365",2009-09-01,2009-09-30,"Q4",2009-09-30,2.92054794520548,"Fuel","Additional
DoD
Components","YOUNG",0,5.80327415746554e-05
"366",2009-09-01,2009-09-30,"Q4",2009-09-30,0.917808219178082,"Fuel","Additional
DoD
Components","CARTER",0.000395253160857328,NA
"367",2009-10-01,2009-12-31,"Q1",2010-09-30,1,"Fuel","Additional
DoD
Components","CARTER",0,NA
"368",2010-07-01,2010-09-30,"Q4",2010-09-30,1.74794520547945,"Fuel","Additional
DoD
Components","CARTER",0.000149688703465982,0.00018164728810777
"369",2010-08-01,2010-09-30,"Q4",2010-09-30,1.83287671232877,"Fuel","Additional
DoD
Components","CARTER",0,4.98962344886607e-05
"370",2010-10-01,2010-12-31,"Q1",2011-09-30,2,"Fuel","Additional
DoD
Components","CARTER",1.42425933697021e-05,5.46437656118947e-05
"371",2011-01-01,2011-03-31,"Q2",2011-09-30,2.25205479452055,"Fuel","Additional
DoD
Components","CARTER",9.44187893411666e-05,3.62204609036229e-05
"372",2011-03-01,2011-03-31,"Q2",2011-09-30,2.41369863013699,"Fuel","Additional
DoD
Components","CARTER",0.000366990621065883,0.000158550667925584
"373",2011-07-01,2011-09-30,"Q4",2011-09-30,2.74794520547945,"Fuel","Additional
DoD
Components","CARTER",1.67855644146034e-05,0.000159398324940551
"374",2011-12-01,2011-12-31,"Q1",2012-09-30,0.167123287671233,"Fuel","Additional
DoD
Components","KENDALL",0.000325939656060138,NA
"375",2012-02-01,2012-03-31,"Q2",2012-09-30,0.336986301369863,"Fuel","Additional
DoD
Components","KENDALL",0.000321820615796519,NA
"376",2012-05-01,2012-06-30,"Q3",2012-09-30,0.583561643835616,"Fuel","Additional
DoD
Components","KENDALL",0.00100474616414375,0.000550835478666804
"377",2012-06-01,2012-06-30,"Q3",2012-09-30,0.668493150684932,"Fuel","Additional
DoD
Components","KENDALL",1.9973844094326e-05,0.0004488468746782
"378",2012-09-01,2012-09-30,"Q4",2012-09-30,0.920547945205479,"Fuel","Additional
DoD
Components","KENDALL",3.25153949129853e-06,0.00034265718257646
"379",2012-10-01,2012-12-31,"Q1",2013-09-30,1.0027397260274,"Fuel","Additional
DoD
Components","KENDALL",0.000636352229105311,0.000219859204230312
"380",2012-11-01,2012-12-31,"Q1",2013-09-30,1.08767123287671,"Fuel","Additional
DoD
Components","KENDALL",0.000622565248298974,0.000420723005631861
"381",2012-12-01,2012-12-31,"Q1",2013-09-30,1.16986301369863,"Fuel","Additional
DoD
Components","KENDALL",0,0.000419639159134762
"382",2013-01-01,2013-03-31,"Q2",2013-09-30,1.25479452054795,"Fuel","Additional
DoD
Components","KENDALL",3.3126433431502e-06,0.000208625963880708
"383",2013-02-01,2013-03-31,"Q2",2013-09-30,1.33972602739726,"Fuel","Additional
DoD
Components","KENDALL",4.06215090890627e-06,2.45826475068549e-06
"384",2013-04-01,2013-06-30,"Q3",2013-09-30,1.5013698630137,"Fuel","Additional
DoD
Components","KENDALL",0.000316312425104093,0.000107895739785383
"385",2013-05-01,2013-06-30,"Q3",2013-09-30,1.58356164383562,"Fuel","Additional
DoD
Components","KENDALL",5.35573271047019e-06,0.00010857676957449
"386",2013-09-01,2013-09-30,"Q4",2013-09-30,1.92054794520548,"Fuel","Additional
DoD
Components","KENDALL",0,0.000107222719271521
"387",2013-11-01,2013-12-31,"Q1",2014-09-30,2.08767123287671,"Fuel","Additional
DoD
Components","KENDALL",2.31426797e-05,9.49947080349007e-06
"388",2014-01-01,2014-03-31,"Q2",2014-09-30,2.25479452054795,"Fuel","Additional
DoD
Components","KENDALL",1.22432402e-05,1.17953066333333e-05
"389",2014-02-01,2014-03-31,"Q2",2014-09-30,2.33972602739726,"Fuel","Additional
DoD
Components","KENDALL",0,1.17953066333333e-05
"390",2014-03-01,2014-03-31,"Q2",2014-09-30,2.41643835616438,"Fuel","Additional
DoD
Components","KENDALL",8.1625498e-06,6.80193e-06
"391",2014-04-01,2014-06-30,"Q3",2014-09-30,2.5013698630137,"Fuel","Additional
DoD
Components","KENDALL",0,2.72084993333333e-06
"392",2014-05-01,2014-06-30,"Q3",2014-09-30,2.58356164383562,"Fuel","Additional
DoD
Components","KENDALL",-5.7767402e-06,7.95269866666667e-07
"393",2014-08-01,2014-09-30,"Q4",2014-09-30,2.83561643835616,"Fuel","Additional
DoD
Components","KENDALL",0,-1.92558006666667e-06
"394",2014-09-01,2014-09-30,"Q4",2014-09-30,2.92054794520548,"Fuel","Additional
DoD
Components","KENDALL",0,-1.92558006666667e-06
"395",2007-10-01,2007-12-31,"Q1",2008-09-30,1,"Products","Army","YOUNG",1.70623394214751,NA
