"","SignedMonth","ServicesCategory.sum","SubCustomer.component","ATLpolicy","Obligation.2014","MovingAverage"
"580",2011-03-01,"Services (Non-R&D)","MDA","YOUNG",0.015357709882501,0.0161980962687089
"581",2011-04-01,"Services (Non-R&D)","MDA","YOUNG",0.00235829199538397,0.00930143061966709
"582",2011-05-01,"Services (Non-R&D)","MDA","YOUNG",0.00493040327318506,0.00754880171702336
"583",2011-06-01,"Services (Non-R&D)","MDA","YOUNG",0.00695091482375157,0.0047465366974402
"584",2011-07-01,"Services (Non-R&D)","MDA","YOUNG",0.00328973168275283,0.00505701659322982
"585",2011-08-01,"Services (Non-R&D)","MDA","YOUNG",0.000923643558539656,0.00372143002168135
"586",2011-09-01,"Services (Non-R&D)","MDA","YOUNG",0.00317414070499371,0.00246250531542873
"587",2011-10-01,"Services (Non-R&D)","MDA","YOUNG",0.000368002955411389,0.00148859573964825
"588",2011-11-01,"Services (Non-R&D)","MDA","YOUNG",0.00146669246215632,0.0016696120408538
"589",2011-12-01,"Services (Non-R&D)","MDA","YOUNG",0.0039615765214705,0.00193209064634607
"590",2012-01-01,"Services (Non-R&D)","MDA","YOUNG",0.0011046312635156,0.00217763341571414
"591",2012-02-01,"Services (Non-R&D)","MDA","YOUNG",0.00486421011224385,0.00331013929907665
"592",2012-03-01,"Services (Non-R&D)","MDA","YOUNG",0.00345637780867058,0.00314173972814334
"593",2012-04-01,"Services (Non-R&D)","MDA","YOUNG",-4.71753063536196e-05,0.0027578042048536
"594",2012-05-01,"Services (Non-R&D)","MDA","YOUNG",-0.000524992884357945,0.000961403205986338
"595",2012-06-01,"Services (Non-R&D)","MDA","YOUNG",-2.98541035938626e-05,-0.000200674098101809
"596",2012-07-01,"Services (Non-R&D)","MDA","YOUNG",0.000379581073009989,-5.84219716472728e-05
"597",2012-08-01,"Services (Non-R&D)","MDA","YOUNG",0.00167141804139635,0.00067371500360416
"598",2012-09-01,"Services (Non-R&D)","MDA","YOUNG",0.000397700967974462,0.000816233360793602
"599",2012-10-01,"Services (Non-R&D)","MDA","YOUNG",0.000212255017365695,0.000760458008912171
"600",2012-11-01,"Services (Non-R&D)","MDA","YOUNG",0.00229549618543719,0.000968484056925782
"601",2012-12-01,"Services (Non-R&D)","MDA","YOUNG",9.44450086320707e-05,0.000867398737144985
"602",2013-01-01,"Services (Non-R&D)","MDA","YOUNG",8.91532240276226e-05,0.000826364806032294
"603",2013-02-01,"Services (Non-R&D)","MDA","YOUNG",2.03107545445313e-06,6.18764360380488e-05
"604",2013-03-01,"Services (Non-R&D)","MDA","YOUNG",6.92970019295217e-05,5.34937671371992e-05
"605",2013-04-01,"Services (Non-R&D)","MDA","YOUNG",-6.53775261500965e-05,1.98351707795945e-06
"606",2013-05-01,"Services (Non-R&D)","MDA","YOUNG",-0.000686128709251549,-0.000227403077824041
"607",2013-06-01,"Services (Non-R&D)","MDA","YOUNG",0,-0.000250502078467215
"608",2013-08-01,"Services (Non-R&D)","MDA","YOUNG",-0.000558885484614603,-0.000415004731288717
"609",2013-09-01,"Services (Non-R&D)","MDA","YOUNG",-7.51950824616634e-05,-0.000211360189025422
"610",2013-10-01,"Services (Non-R&D)","MDA","YOUNG",0,-0.000211360189025422
"611",2013-12-01,"Services (Non-R&D)","MDA","YOUNG",-1.71594707e-05,-3.07848510538878e-05
"612",2014-01-01,"Services (Non-R&D)","MDA","YOUNG",0,-5.71982356666667e-06
"613",2014-02-01,"Services (Non-R&D)","MDA","YOUNG",-0.0001801121497,-6.57572068e-05
"614",2014-03-01,"Services (Non-R&D)","MDA","YOUNG",-0.0001417037207,-0.0001072719568
"615",2014-04-01,"Services (Non-R&D)","MDA","YOUNG",-0.000167739765,-0.0001631852118
"616",2014-05-01,"Services (Non-R&D)","MDA","YOUNG",-0.0003457758095,-0.000218406431733333
"617",2014-06-01,"Services (Non-R&D)","MDA","YOUNG",-0.0001425376979,-0.000218684424133333
"618",2014-07-01,"Services (Non-R&D)","MDA","YOUNG",-2.41539e-06,-0.000163576299133333
"619",2014-08-01,"Services (Non-R&D)","MDA","YOUNG",-0.0001043022591,-8.30851156666667e-05
"620",2014-09-01,"Services (Non-R&D)","MDA","YOUNG",-0.000200816062,-0.000102511237033333
"621",2010-11-01,"Services (Non-R&D)","MDA","BBP1",0.010617205203525,NA
"622",2010-12-01,"Services (Non-R&D)","MDA","BBP1",0.00834452370960974,NA
"623",2011-01-01,"Services (Non-R&D)","MDA","BBP1",0.00377111676458246,0.00757761522590572
"624",2011-02-01,"Services (Non-R&D)","MDA","BBP1",0.0092136325010491,0.00710975765841376
"625",2011-03-01,"Services (Non-R&D)","MDA","BBP1",0.018211994334872,0.0103989145335012
"626",2011-04-01,"Services (Non-R&D)","MDA","BBP1",0.00907564516365925,0.0121670906665268
"627",2011-05-01,"Services (Non-R&D)","MDA","BBP1",0.0238576290390264,0.0170484228458526
"628",2011-06-01,"Services (Non-R&D)","MDA","BBP1",0.06297641652329,0.0319698969086585
"629",2011-07-01,"Services (Non-R&D)","MDA","BBP1",0.0278016764582459,0.0382119073401874
"630",2011-08-01,"Services (Non-R&D)","MDA","BBP1",0.015530426877885,0.0354361732864736
"631",2011-09-01,"Services (Non-R&D)","MDA","BBP1",0.0150061542908099,0.0194460858756469
"632",2011-10-01,"Services (Non-R&D)","MDA","BBP1",0.00894016273298322,0.0131589146338927
"633",2011-11-01,"Services (Non-R&D)","MDA","BBP1",0.0284727920502523,0.0174730363580151
"634",2011-12-01,"Services (Non-R&D)","MDA","BBP1",0.0332993656677994,0.0235707734836783
"635",2012-01-01,"Services (Non-R&D)","MDA","BBP1",0.16008247291731,0.0739515435451207
"636",2012-02-01,"Services (Non-R&D)","MDA","BBP1",0.076816922047163,0.0900662535440909
"637",2012-03-01,"Services (Non-R&D)","MDA","BBP1",0.0345370749459376,0.0904788233034703
"638",2012-04-01,"Services (Non-R&D)","MDA","BBP1",0.0180322945216764,0.043128763838259
"639",2012-05-01,"Services (Non-R&D)","MDA","BBP1",0.0336341073421893,0.0287344922699344
"640",2012-06-01,"Services (Non-R&D)","MDA","BBP1",0.020026983987231,0.0238977952836989
"641",2012-07-01,"Services (Non-R&D)","MDA","BBP1",0.0202009966017918,0.0246206959770707
"642",2012-08-01,"Services (Non-R&D)","MDA","BBP1",0.0187977024096386,0.0196752276662204
"643",2012-09-01,"Services (Non-R&D)","MDA","BBP1",0.0307222616929255,0.0232403202347853
"644",2012-10-01,"Services (Non-R&D)","MDA","BBP1",0.00733559256626384,0.0189518522229426
"645",2012-11-01,"Services (Non-R&D)","MDA","BBP1",0.129370491440946,0.055809448566712
"646",2012-12-01,"Services (Non-R&D)","MDA","BBP1",0.0347632034473444,0.0571564291515182
"647",2013-01-01,"Services (Non-R&D)","MDA","BBP1",0.0107735991350665,0.0583024313411191
"648",2013-02-01,"Services (Non-R&D)","MDA","BBP1",0.0315065775242206,0.0256811267022105
"649",2013-03-01,"Services (Non-R&D)","MDA","BBP1",0.0202759404810602,0.0208520390467824
"650",2013-04-01,"Services (Non-R&D)","MDA","BBP1",0.0297712748691987,0.0271845976248265
"651",2013-05-01,"Services (Non-R&D)","MDA","BBP1",0.105353759332995,0.0518003248944179
"652",2013-06-01,"Services (Non-R&D)","MDA","BBP1",0.0455127609957347,0.0602125983993094
"653",2013-07-01,"Services (Non-R&D)","MDA","BBP1",0.0605680415671778,0.0704781872986358
"654",2013-08-01,"Services (Non-R&D)","MDA","BBP1",0.0226260932876003,0.0429022986168376
"655",2013-09-01,"Services (Non-R&D)","MDA","BBP1",0.0313020762258556,0.0381654036935446
"656",2013-10-01,"Services (Non-R&D)","MDA","BBP1",0.0137995278597,0.0225758991243853
"657",2013-11-01,"Services (Non-R&D)","MDA","BBP1",0.0926210663459,0.0459075568104852
"658",2013-12-01,"Services (Non-R&D)","MDA","BBP1",0.0421574756225,0.0495260232760333
"659",2014-01-01,"Services (Non-R&D)","MDA","BBP1",0.0121046848108,0.0489610755930667
"660",2014-02-01,"Services (Non-R&D)","MDA","BBP1",0.0475579787648,0.0339400463993667
"661",2014-03-01,"Services (Non-R&D)","MDA","BBP1",0.1525951367469,0.0707526001075
"662",2014-04-01,"Services (Non-R&D)","MDA","BBP1",0.0355155328138,0.0785562161085
"663",2014-05-01,"Services (Non-R&D)","MDA","BBP1",0.0673909998593,0.08516722314
"664",2014-06-01,"Services (Non-R&D)","MDA","BBP1",0.0147530794916,0.0392198707215667
"665",2014-07-01,"Services (Non-R&D)","MDA","BBP1",0.0457092852788,0.0426177882099
"666",2014-08-01,"Services (Non-R&D)","MDA","BBP1",0.0098589312018,0.0234404319907333
"667",2014-09-01,"Services (Non-R&D)","MDA","BBP1",0.0176871879569,0.0244184681458333
"668",2007-07-01,"Services (Non-R&D)","Military
Health","YOUNG",3.6641598383657e-05,NA
"669",2007-08-01,"Services (Non-R&D)","Military
Health","YOUNG",1.18754517903244e-05,NA
"670",2007-09-01,"Services (Non-R&D)","Military
Health","YOUNG",0.000807276383432484,0.000285264477868822
"671",2007-10-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0597292567895878,0.0201828028749369
"672",2007-11-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0506763912147505,0.0370709747959236
"673",2007-12-01,"Services (Non-R&D)","Military
Health","YOUNG",0.000366,0.0369238826681128
"674",2008-01-01,"Services (Non-R&D)","Military
Health","YOUNG",0.222710806724512,0.0912510659797541
"675",2008-02-01,"Services (Non-R&D)","Military
Health","YOUNG",0.00100410368763557,0.0746936368040492
"676",2008-03-01,"Services (Non-R&D)","Military
Health","YOUNG",0,0.0745716368040492
"677",2008-04-01,"Services (Non-R&D)","Military
Health","YOUNG",0.00951580780911063,0.00350663716558207
"678",2008-05-01,"Services (Non-R&D)","Military
Health","YOUNG",1.82126789587852e-05,0.00317800682935647
"679",2008-06-01,"Services (Non-R&D)","Military
Health","YOUNG",-0.000194027754880694,0.00311333091106291
"680",2008-07-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0398325362689805,0.0132189070643529
"681",2008-08-01,"Services (Non-R&D)","Military
Health","YOUNG",0.000113209544468547,0.0132505726861894
"682",2008-09-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0049701336659436,0.0149719598264642
"683",2008-10-01,"Services (Non-R&D)","Military
Health","YOUNG",0.325370087919463,0.110151143709958
"684",2008-11-01,"Services (Non-R&D)","Military
Health","YOUNG",0.578238813660966,0.302859678415457
"685",2008-12-01,"Services (Non-R&D)","Military
Health","YOUNG",-0.000930812470231652,0.300892696370066
"686",2009-01-01,"Services (Non-R&D)","Military
Health","YOUNG",0.207477507133579,0.261595169441438
"687",2009-02-01,"Services (Non-R&D)","Military
Health","YOUNG",0.00172679372158476,0.0694244961283106
"688",2009-03-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0460981651439706,0.0851008219997113
"689",2009-04-01,"Services (Non-R&D)","Military
Health","YOUNG",0.000279555401602078,0.0160348380890525
"690",2009-05-01,"Services (Non-R&D)","Military
Health","YOUNG",0.258903672504871,0.101760464350148
"691",2009-06-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0228615781554449,0.0940149353539727
"692",2009-07-01,"Services (Non-R&D)","Military
Health","YOUNG",0.115585283589522,0.132450178083279
"693",2009-08-01,"Services (Non-R&D)","Military
Health","YOUNG",-0.00221138960814029,0.0454118240456087
"694",2009-09-01,"Services (Non-R&D)","Military
Health","YOUNG",0.00564707972504871,0.0396736579021433
"695",2009-10-01,"Services (Non-R&D)","Military
Health","YOUNG",0.228723624433034,0.0773864381833141
"696",2009-11-01,"Services (Non-R&D)","Military
Health","YOUNG",0.264546828637142,0.166305844265075
"697",2009-12-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0383866496683783,0.177219034246185
"698",2010-01-01,"Services (Non-R&D)","Military
Health","YOUNG",0.948904645571245,0.417279374625588
"699",2010-02-01,"Services (Non-R&D)","Military
Health","YOUNG",5.37084937954643e-05,0.329115001244473
"700",2010-03-01,"Services (Non-R&D)","Military
Health","YOUNG",0.00707186315789474,0.318676739074312
"701",2010-04-01,"Services (Non-R&D)","Military
Health","YOUNG",-0.000273076593923834,0.00228416501925546
"702",2010-05-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0321843960312366,0.0129943941984025
"703",2010-06-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0230913821138211,0.018334233850378
"704",2010-07-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0711757462237912,0.0421505081229496
"705",2010-08-01,"Services (Non-R&D)","Military
Health","YOUNG",0.00636692585579803,0.0335446847311368
"706",2010-09-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0270828159178434,0.0348751626658109
"707",2010-10-01,"Services (Non-R&D)","Military
Health","YOUNG",0.313336114750315,0.115595285507985
"708",2010-11-01,"Services (Non-R&D)","Military
Health","YOUNG",0.155096938900546,0.165171956522901
"709",2010-12-01,"Services (Non-R&D)","Military
Health","YOUNG",0.183087188323542,0.217173413991467
"710",2011-01-01,"Services (Non-R&D)","Military
Health","YOUNG",0.168640000367184,0.168941375863757
"711",2011-02-01,"Services (Non-R&D)","Military
Health","YOUNG",0.225576865589593,0.192434684760106
"712",2011-03-01,"Services (Non-R&D)","Military
Health","YOUNG",0.203737436088963,0.199318100681914
"713",2011-04-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0367781832773815,0.155364161651979
"714",2011-05-01,"Services (Non-R&D)","Military
Health","YOUNG",0.446098265757449,0.228871295041265
"715",2011-06-01,"Services (Non-R&D)","Military
Health","YOUNG",-9.79122954259337e-06,0.160955552601763
"716",2011-07-01,"Services (Non-R&D)","Military
Health","YOUNG",0.109259473352916,0.185115982626941
"717",2011-08-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0289703243390684,0.0460733354874808
"718",2011-09-01,"Services (Non-R&D)","Military
Health","YOUNG",0.00194921243180864,0.0467263367079312
"719",2011-10-01,"Services (Non-R&D)","Military
Health","YOUNG",0.331725019761096,0.120881518843991
"720",2011-11-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0779959042529091,0.137223378815271
"721",2011-12-01,"Services (Non-R&D)","Military
Health","YOUNG",0.228225668149521,0.212648864054509
"722",2012-01-01,"Services (Non-R&D)","Military
Health","YOUNG",1.0507799330347,0.452333835145711
"723",2012-02-01,"Services (Non-R&D)","Military
Health","YOUNG",0.00527032953351869,0.428091976905914
"724",2012-03-01,"Services (Non-R&D)","Military
Health","YOUNG",-0.0114999585727525,0.348183434665156
"725",2012-04-01,"Services (Non-R&D)","Military
Health","YOUNG",-0.0044276515085985,-0.00355242684927745
"726",2012-05-01,"Services (Non-R&D)","Military
Health","YOUNG",0.021541303377613,0.00187123109875399
"727",2012-06-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0751807766450417,0.0307648095046854
"728",2012-07-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0794100449593245,0.0587107083273264
"729",2012-08-01,"Services (Non-R&D)","Military
Health","YOUNG",-0.0153032571825765,0.0464291881405966
"730",2012-09-01,"Services (Non-R&D)","Military
Health","YOUNG",0.00297190057666564,0.0223595627844712
"731",2012-10-01,"Services (Non-R&D)","Military
Health","YOUNG",0.335242816603331,0.107637153332473
"732",2012-11-01,"Services (Non-R&D)","Military
Health","YOUNG",0.303958285264548,0.214057667481515
"733",2012-12-01,"Services (Non-R&D)","Military
Health","YOUNG",0.266407063033208,0.301869388300362
"734",2013-01-01,"Services (Non-R&D)","Military
Health","YOUNG",0.108154609065604,0.22617331912112
"735",2013-02-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0151353981110998,0.129899023403304
"736",2013-03-01,"Services (Non-R&D)","Military
Health","YOUNG",0.210209436376561,0.111166481184422
"737",2013-04-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0677276129785722,0.0976908158220778
"738",2013-05-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0985954867748553,0.125510845376663
"739",2013-06-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0857946793915913,0.0840392597150063
"740",2013-07-01,"Services (Non-R&D)","Military
Health","YOUNG",0.3143675962222,0.166252587462882
"741",2013-08-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0717472275820047,0.157303167731932
"742",2013-09-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0212620855082766,0.13579230310416
"743",2013-10-01,"Services (Non-R&D)","Military
Health","YOUNG",0.1178142355922,0.0702745162274938
"744",2013-11-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0565732155,0.0652165122001589
"745",2013-12-01,"Services (Non-R&D)","Military
Health","YOUNG",0.118853990125,0.0977471470724
"746",2014-01-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0734176455,0.0829482837083333
"747",2014-02-01,"Services (Non-R&D)","Military
Health","YOUNG",0.1696968560313,0.120656163885433
"748",2014-03-01,"Services (Non-R&D)","Military
Health","YOUNG",0,0.0810381671771
"749",2014-04-01,"Services (Non-R&D)","Military
Health","YOUNG",0,0.0565656186771
"750",2014-05-01,"Services (Non-R&D)","Military
Health","YOUNG",0.000642,0.000214
"751",2014-06-01,"Services (Non-R&D)","Military
Health","YOUNG",0.112107026,0.0375830086666667
"752",2014-07-01,"Services (Non-R&D)","Military
Health","YOUNG",-0.00055909,0.0373966453333333
"753",2014-08-01,"Services (Non-R&D)","Military
Health","YOUNG",0.060878442,0.0574754593333333
"754",2014-09-01,"Services (Non-R&D)","Military
Health","YOUNG",0.0586105825187,0.0396433115062333
"755",2010-12-01,"Services (Non-R&D)","Military
Health","BBP1",1.24243180864457e-05,NA
"756",2011-01-01,"Services (Non-R&D)","Military
Health","BBP1",0.0805860093894251,NA
"757",2011-03-01,"Services (Non-R&D)","Military
Health","BBP1",0.0737488179815359,0.0514490838963491
"758",2011-04-01,"Services (Non-R&D)","Military
Health","BBP1",0.000368032480067142,0.0515676199503427
"759",2011-05-01,"Services (Non-R&D)","Military
Health","BBP1",6.72275493075955e-06,0.0247078577388446
"760",2011-06-01,"Services (Non-R&D)","Military
Health","BBP1",0.0896904190621066,0.0300217247657015
"761",2011-07-01,"Services (Non-R&D)","Military
Health","BBP1",0.000543582469576164,0.0300802414288712
"762",2011-08-01,"Services (Non-R&D)","Military
Health","BBP1",0.0822694457826269,0.0575011491047699
"763",2011-09-01,"Services (Non-R&D)","Military
Health","BBP1",0.0094807297629039,0.0307645860050357
"764",2011-10-01,"Services (Non-R&D)","Military
Health","BBP1",0.0869743315209556,0.0595748356888288
"765",2011-11-01,"Services (Non-R&D)","Military
Health","BBP1",0.0645155744928432,0.0536568785922342
"766",2011-12-01,"Services (Non-R&D)","Military
Health","BBP1",-0.000769714807949755,0.050240063735283
"767",2012-01-01,"Services (Non-R&D)","Military
Health","BBP1",0.0411725378848728,0.0349727991899221
"768",2012-02-01,"Services (Non-R&D)","Military
Health","BBP1",0.165075155329008,0.0684926594686438
"769",2012-03-01,"Services (Non-R&D)","Military
Health","BBP1",0.663158718618062,0.289802137277314
"770",2012-04-01,"Services (Non-R&D)","Military
Health","BBP1",0.150495370837195,0.326243081594755
"771",2012-05-01,"Services (Non-R&D)","Military
Health","BBP1",0.00364609576768613,0.272433395074314
"772",2012-06-01,"Services (Non-R&D)","Military
Health","BBP1",0.150793853290083,0.101645106631655
"773",2012-07-01,"Services (Non-R&D)","Military
Health","BBP1",0.538182097446195,0.230874015501322
"774",2012-08-01,"Services (Non-R&D)","Military
Health","BBP1",0.0193922830295541,0.236122744588611
"775",2012-09-01,"Services (Non-R&D)","Military
Health","BBP1",0.210084204438266,0.255886194971338
"776",2012-10-01,"Services (Non-R&D)","Military
Health","BBP1",0.719291171351376,0.316255886273065
"777",2012-11-01,"Services (Non-R&D)","Military
Health","BBP1",0.706229612964151,0.545201662917931
"778",2012-12-01,"Services (Non-R&D)","Military
Health","BBP1",0.0143532493713821,0.47995801122897
"779",2013-01-01,"Services (Non-R&D)","Military
Health","BBP1",0.644457803851122,0.455013555395552
"780",2013-02-01,"Services (Non-R&D)","Military
Health","BBP1",0.00363978156494364,0.220816944929149
"781",2013-03-01,"Services (Non-R&D)","Military
Health","BBP1",0.554799202837311,0.400965596084459
"782",2013-04-01,"Services (Non-R&D)","Military
Health","BBP1",0.314630500611963,0.291023161671406
"783",2013-05-01,"Services (Non-R&D)","Military
Health","BBP1",0.248051092404082,0.372493598617785
"784",2013-06-01,"Services (Non-R&D)","Military
Health","BBP1",1.08496569834549,0.549215763787177
"785",2013-07-01,"Services (Non-R&D)","Military
Health","BBP1",0.375323006335432,0.569446599028333
"786",2013-08-01,"Services (Non-R&D)","Military
Health","BBP1",0.444873216687316,0.635053973789411
"787",2013-09-01,"Services (Non-R&D)","Military
Health","BBP1",0.42512272987844,0.415106317633729
"788",2013-10-01,"Services (Non-R&D)","Military
Health","BBP1",1.2561834722609,0.708726472942219
"789",2013-11-01,"Services (Non-R&D)","Military
Health","BBP1",0.8073192570985,0.829541819745947
"790",2013-12-01,"Services (Non-R&D)","Military
Health","BBP1",0.6891050559417,0.9175359284337
"791",2014-01-01,"Services (Non-R&D)","Military
Health","BBP1",0.3509141568866,0.6157794899756
"792",2014-02-01,"Services (Non-R&D)","Military
Health","BBP1",1.8138540556236,0.951291089483967
"793",2014-03-01,"Services (Non-R&D)","Military
Health","BBP1",1.9234993406254,1.3627558510452
"794",2014-04-01,"Services (Non-R&D)","Military
Health","BBP1",0.1054503741662,1.2809345901384
"795",2014-05-01,"Services (Non-R&D)","Military
Health","BBP1",-0.0203557882213,0.669531308856767
"796",2014-06-01,"Services (Non-R&D)","Military
Health","BBP1",0.1687691947519,0.0846212602322667
"797",2014-07-01,"Services (Non-R&D)","Military
Health","BBP1",0.7709724315255,0.3064619460187
"798",2014-08-01,"Services (Non-R&D)","Military
Health","BBP1",0.3017089325788,0.413816852952067
"799",2014-09-01,"Services (Non-R&D)","Military
Health","BBP1",0.8608629861378,0.644514783414033
"800",2007-07-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0708568726680884,NA
"801",2007-08-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.39592521672466,NA
"802",2007-09-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.564981457054664,0.343921182149138
"803",2007-10-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",1.13131968393709,0.697408785905472
"804",2007-11-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.627905243286334,0.77473546142603
"805",2007-12-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.695286258991323,0.818170395404917
"806",2008-01-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.593821402277657,0.639004301518438
"807",2008-02-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.525942026681128,0.605016562650036
"808",2008-03-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.836835450032538,0.652199626330441
"809",2008-04-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.559059712646421,0.640612396453362
"810",2008-05-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.586681524750542,0.660858895809834
"811",2008-06-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.782854786518438,0.642865341305134
"812",2008-07-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.584859973394794,0.651465428221258
"813",2008-08-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.519481536507592,0.629065432140275
"814",2008-09-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",1.08217782368764,0.728839777863341
"815",2008-10-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",1.6027128224724,1.06812406088921
"816",2008-11-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.96082357629357,1.2152380741512
"817",2008-12-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.876135596124702,1.14655733163022
"818",2009-01-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.648066183416324,0.828341785278199
"819",2009-02-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.652544244338601,0.725582007959876
"820",2009-03-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.979383901547954,0.759998109767626
"821",2009-04-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.558538952781988,0.730155699556181
"822",2009-05-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.126017037854514,0.554646630728152
"823",2009-06-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.185786541751461,0.290114177462654
"824",2009-07-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.13998542187703,0.150596333827668
"825",2009-08-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.112147686836978,0.145973216821823
"826",2009-09-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.177870784130764,0.143334630948257
"827",2009-10-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.288196588489516,0.192738353152419
"828",2009-11-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.127542950620454,0.197870107746911
"829",2009-12-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.259182850588361,0.224974129899444
"830",2010-01-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.152670163585794,0.179798654931536
"831",2010-02-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.175027208226359,0.195626740800171
"832",2010-03-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.300496447635858,0.209397939816003
"833",2010-04-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.11000408694908,0.195175914270432
"834",2010-05-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0397240744223363,0.150074869669091
"835",2010-06-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0405918661424904,0.0634400091713022
"836",2010-07-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0508016887355584,0.0437058764334617
"837",2010-08-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0735307450577664,0.0549747666452717
"838",2010-09-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.180020926326487,0.101451120039937
"839",2010-10-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.206813231724717,0.15345496770299
"840",2010-11-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0943487390369282,0.160394299029377
"841",2010-12-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.096250474989509,0.132470815250385
"842",2011-01-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.117695322366765,0.102764845464401
"843",2011-02-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0931163623373898,0.102354053231221
"844",2011-03-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.160179778703315,0.123663821135823
"845",2011-04-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0874860162610155,0.113594052433907
"846",2011-05-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0643855298992866,0.104017108287872
"847",2011-06-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0575763417016366,0.0698159626206462
"848",2011-07-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0735331824485942,0.0651650180165058
"849",2011-08-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0216736362148552,0.0509277201216953
"850",2011-09-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.16363446727864,0.0862804286473633
"851",2011-10-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.142728670878385,0.109345591457294
"852",2011-11-01,"Services (Non-R&D)","Additional
DoD
Components","YOUNG",0.0420225410462362,0.116128559734421
